TP53	0.031857932875587
KRAS	0.010556219523847
CREBBP	0.00671882379238975
EGFR	0.00614025511119318
SMARCA4	0.00467263585802559
ATM	0.0046504250200248
TLR4	0.00436627094802555
NF1	0.00414608430217776
EP300	0.00373077358803385
NOTCH1	0.00336190627548485
PRKDC	0.00329829971291929
MED12	0.00322411065597495
FLI1	0.00316609744740943
BRCA1	0.00312267332544768
MYH11	0.00305969571307844
PTPRC	0.00302189535823616
ZEB1	0.00282129659508745
KMT2A	0.00274842405532181
KMT2D	0.00246607364200094
NCOR2	0.00242367898059902
KMT2C	0.00236450852525352
MTOR	0.00232036774618375
KEAP1	0.00227294588863894
BCOR	0.00221367968782176
STK11	0.00220428523996127
BRAF	0.0021973174856614
TRRAP	0.00213334191225461
PXDNL	0.00208839339498291
NCOR1	0.00208520594365191
KDR	0.00207615131991676
BRD4	0.00205391676904116
ARID1A	0.00201572140318586
CTNNB1	0.00196592818324658
ATRX	0.00193312149669285
HUWE1	0.00187005451483421
ESR1	0.00186921883347125
TAF1	0.00184974828276783
CTCF	0.0018453630973758
SETD2	0.00182391677191643
HCFC1	0.00181747521488916
PXDN	0.00179658081820351
HDAC2	0.0017905215262962
GATA3	0.0017546253688094
PIK3CA	0.00170966155057589
ASPM	0.00170557994135462
SMAD4	0.0016617781457574
NLRP3	0.00163642795474003
GATA1	0.0016239625919279
POLR2A	0.00160144130603956
RB1	0.00159316628977788
HNF4A	0.00158885654791448
ITGAX	0.00156322630629347
PDGFRA	0.0015528753843668
EBF1	0.00154552016410588
ITGAM	0.00153440881235107
SIN3A	0.00153191620182785
EP400	0.0014734628322867
SMC3	0.00144261832186826
HGF	0.00143789903061575
AR	0.00142533625251062
CHD8	0.00142466864270571
GABPA	0.00141356862724969
IL7R	0.00140816934267763
NCOA1	0.00140431765808473
ATR	0.00138491158176611
BPTF	0.00137164252332652
FN1	0.00134700223993772
MAX	0.00134022380600113
MRC1	0.00131869995240228
MKI67	0.00131559353054468
FLNA	0.00130461008135091
ZEB2	0.00128709714052542
PPARG	0.00127990127489847
NCOA3	0.00127323819592041
KLF4	0.00127052596824647
PRKCB	0.00122616918164379
ACTB	0.00122490267249654
DNMT3A	0.00121311420971939
TTN	0.00120303969536352
TAF3	0.00120092543892888
RUNX1T1	0.00119437318789204
KDM5B	0.00119367820659087
ANK2	0.00118880647017988
GSK3B	0.00115867282484328
CDKN2A	0.00114998095164379
NFKB1	0.00114975248425374
EZH2	0.00114063770568142
RANBP2	0.00112705959924557
NCOA2	0.00111171433958891
SP1	0.00110904247022216
BRD2	0.00109714847511396
PGR	0.00109258108579907
KDM4C	0.00109255011166111
TFAP2A	0.0010903000557853
MDC1	0.00107623656252699
BRCA2	0.0010657481103128
JAK2	0.00106416836403609
CENPF	0.00106314475314962
MED1	0.00106042423818462
GLI2	0.00103382965889699
COL3A1	0.00103214283260476
ETS1	0.00103189930161382
ERBB2	0.00100886055242511
ERG	0.00100084528697513
FOXP1	0.000994796968052175
DHX9	0.000989941526967856
STAT1	0.000989819858447572
STAT3	0.000988283721641803
SMAD3	0.000978118812844399
KDM6A	0.000977866474685244
PRKCA	0.000969422230589131
JUN	0.000965659782433578
POLE	0.000954860799160379
HDAC9	0.000949875127895471
ZFPM2	0.000946261948898847
PAX5	0.000941899453872939
NCOA6	0.000940026145354434
ABL1	0.000932832860451846
IKZF1	0.000923105988628819
E2F7	0.000908149363129053
CHD4	0.00090642508660191
PPARGC1A	0.000902980497242744
LEF1	0.000888884510467795
BCL11A	0.000888404249931987
KAT2B	0.000883934382622294
APOB	0.000879736936214575
CDH2	0.000877718434603219
GLI3	0.000874464418646948
HTT	0.000874234514802431
GTF3C1	0.000873482272890983
USP7	0.000870611183845003
KDM5C	0.000860921401216398
NOTCH2	0.000851968919028129
POU2F1	0.00085137552430554
BACH2	0.000845688348971616
HDAC4	0.000843977704105518
SRCAP	0.000841864382267586
TNRC6A	0.000841393290471833
RYR2	0.000835242590010767
