8,77
26,389
371,469
138,383
211,116
3,311
381,368
75,259
477,366
345,34
245,109
442,16
476,311
211,151
140,41
249,436
287,232
23,447
152,69
383,226
254,270
25,389
316,73
209,232
324,280
75,449
167,244
42,151
408,10
396,276
12,2
403,43
127,508
367,460
480,226
40,213
66,508
186,469
399,1
77,480
364,504
45,234
199,254
178,160
160,60
363,479
311,66
221,504
493,506
474,508
238,152
432,309
70,362
196,101
283,65
244,27
256,151
124,166
379,311
209,182
213,345
210,90
158,102
474,508
33,383
210,151
151,187
14,145
140,205
168,377
118,104
371,323
8,4
326,194
210,16
206,60
269,367
288,391
309,413
55,480
152,111
132,452
115,92
219,59
470,108
508,109
391,311
96,188
422,152
164,65
144,40
269,438
74,400
3,220
1,194
115,314
29,152
307,292
42,484
84,30
152,143
97,173
381,210
213,124
417,391
84,263
508,211
8,274
127,101
115,210
215,194
330,497
302,210
130,120
242,41
34,152
408,420
302,34
509,42
281,302
127,112
478,460
460,210
388,206
104,120
281,3
128,190
140,254
28,425
109,447
489,129
377,423
345,210
316,77
396,338
450,316
234,238
122,371
360,169
391,213
470,4
98,158
480,442
254,459
420,326
312,408
246,2
414,494
192,60
98,482
494,508
508,210
389,476
441,395
399,91
151,16
297,156
69,272
353,332
127,151
159,99
247,479
350,211
159,282
297,111
396,311
326,391
201,95
302,508
271,402
404,42
232,389
168,210
153,434
152,408
152,154
174,463
169,414
398,138
246,448
493,211
175,348
416,395
466,203
332,58
368,441
211,342
221,94
417,508
149,105
306,413
126,502
340,110
37,297
433,180
42,328
471,454
98,505
127,16
274,189
495,126
269,151
356,467
479,391
316,219
380,152
77,169
224,113
196,127
371,257
210,357
454,461
34,457
470,444
450,491
145,254
367,398
199,91
254,508
54,168
79,441
103,344
316,261
291,125
35,41
374,127
251,171
95,216
380,342
374,88
84,47
481,152
384,179
93,185
427,214
359,14
194,374
504,416
505,150
1,152
218,206
468,291
87,50
358,152
508,287
434,266
133,459
508,179
508,245
98,121
337,352
144,83
57,298
16,371
416,308
368,141
109,264
357,416
129,174
229,323
347,16
177,408
201,152
156,177
211,43
303,160
372,33
356,66
164,407
488,102
506,158
485,21
371,70
79,491
508,338
377,210
316,156
273,21
152,293
339,370
67,273
436,17
326,381
423,508
237,281
308,480
500,92
34,239
473,272
344,5
457,323
108,312
384,104
210,431
152,269
215,118
502,325
84,52
309,236
152,60
508,268
195,348
387,151
470,480
324,508
160,301
210,141
386,210
63,322
498,286
391,361
57,504
148,276
240,214
16,109
374,140
322,357
92,439
191,469
399,152
302,476
238,34
302,157
14,505
360,378
104,79
151,368
152,127
422,269
187,254
23,169
214,179
254,376
123,13
41,32
413,129
450,60
254,169
54,152
205,209
97,228
26,326
508,448
228,238
19,155
238,201
336,157
306,508
17,152
470,274
254,260
112,422
43,264
413,408
152,111
469,8
122,157
112,454
60,28
223,236
206,98
90,480
3,87
230,152
126,425
483,347
35,15
423,448
505,251
68,66
477,317
141,36
62,168
126,354
168,472
426,8
304,193
23,169
210,209
311,112
192,381
220,457
210,280
273,158
464,482
372,383
413,417
17,8
174,402
439,480
333,194
246,210
194,268
508,30
293,286
288,98
210,508
493,426
242,69
390,156
223,231
329,141
42,207
508,100
366,335
415,320
54,490
334,312
217,232
429,276
98,322
182,386
323,495
331,130
302,80
203,373
169,133
508,210
389,506
484,113
210,60
486,313
508,313
238,80
66,79
336,127
470,302
404,98
436,270
407,452
99,152
426,96
335,133
42,143
332,246
50,217
57,364
504,426
219,106
126,196
168,280
256,206
480,365
50,100
32,62
506,406
171,391
446,232
268,211
386,42
204,152
381,2
