210,0,113,302,458,402,368,127,76,73
243,58,367,210,343,326,33,109,60,370
331,193,40,191,470,141,219,477,166,490
499,126,188,256,113,55,316,152,276,402
339,195,89,27,300,208,270,288,85,182
149,211,14,426,216,371,437,508,385,386
61,122,294,67,459,21,508,10,374,121
98,55,17,126,251,508,210,356,314,171
482,374,226,442,218,508,26,428,210,126
254,494,508,185,194,127,373,276,312,3
3,302,152,265,117,180,381,434,418,270
98,508,210,265,89,311,16,374,206,30
286,168,101,96,185,58,508,374,299,211
302,373,188,111,267,466,210,23,251,394
247,248,152,194,391,318,151,211,325,262
112,192,209,175,475,391,104,248,158,373
246,457,290,351,462,159,266,219,437,151
508,73,501,214,417,194,374,309,71,192
144,139,65,110,152,210,488,26,131,198
163,412,254,115,276,362,9,103,312,193
198,17,228,29,480,492,223,317,210,158
476,175,333,431,474,52,298,288,152,360
476,374,459,152,108,389,133,299,248,79
328,480,258,96,9,152,30,148,429,491
449,125,15,112,236,178,192,219,88,127
254,3,16,118,210,448,358,491,156,34
325,480,127,158,364,301,113,447,151,504
50,10,175,335,459,126,471,508,140,286
426,423,127,22,408,443,469,90,376,159
248,311,63,417,387,395,92,208,26,457
328,402,377,381,359,210,224,233,434,374
302,431,194,127,171,207,406,190,494,115
193,132,145,493,210,463,126,480,48,391
193,240,126,471,437,351,169,391,232,157
246,359,30,74,360,383,115,449,371,269
508,374,129,210,86,354,322,159,196,347
200,408,309,336,438,219,210,402,326,126
309,391,198,402,125,413,312,400,181,483
398,346,211,411,169,220,123,432,162,377
366,331,362,174,374,54,367,419,210,386
491,184,302,201,508,132,417,373,202,399
399,108,277,125,210,391,170,503,302,460
127,441,67,83,502,433,196,409,238,302
362,246,371,126,238,210,417,148,481,190
74,156,391,144,381,3,441,152,151,342
362,480,508,254,152,335,71,318,256,288
260,407,251,337,318,408,256,221,34,463
194,404,398,42,330,343,381,275,140,234
60,252,130,9,391,437,404,255,270,254
312,281,164,246,508,317,126,443,332,392
328,483,449,508,152,370,103,269,199,290
101,391,418,423,246,11,426,209,126,450
169,6,199,411,248,371,425,309,395,246
480,60,476,74,130,226,483,205,362,3
211,188,508,133,88,49,189,276,158,210
210,269,311,508,336,85,381,300,29,273
325,478,70,352,126,118,508,156,42,179
130,155,330,209,371,122,54,302,492,480
209,62,269,210,219,65,218,302,169,217
404,480,354,88,293,508,190,101,211,415
173,151,167,332,508,192,41,457,452,71
102,68,73,470,69,202,61,95,383,183
334,115,67,389,23,210,370,59,330,461
26,92,383,457,395,251,278,351,464,69
160,359,281,156,328,162,248,295,95,39
54,254,504,265,95,151,89,281,175,62
46,341,320,5,330,51,395,457,89,211
61,125,3,371,221,8,126,41,288,198
342,75,455,318,508,66,311,350,228,423
152,499,127,317,80,414,332,297,110,422
479,223,113,31,77,248,102,126,251,91
169,502,211,374,26,141,316,20,98,66
348,34,90,129,151,362,418,180,335,508
113,152,234,508,343,417,372,413,238,328
468,398,450,42,288,128,168,438,276,248
302,129,334,110,60,160,211,389,309,41
391,42,79,389,281,502,34,294,321,121
127,504,60,211,508,183,307,374,457,423
364,202,254,152,475,209,69,298,256,71
420,148,269,100,152,149,139,254,219,95
115,455,193,123,207,468,408,36,211,83
262,388,250,109,60,180,303,20,48,77
381,194,35,130,346,209,276,193,469,98
402,145,309,14,55,188,62,79,497,359
438,88,152,111,379,370,340,177,373,276
224,42,470,58,151,352,243,211,262,174
127,244,508,92,210,66,391,502,483,216
276,508,331,126,478,139,479,210,58,504
152,192,488,199,210,129,251,40,294,95
50,414,155,479,60,109,267,170,311,211
132,422,63,391,54,123,126,489,173,324
501,83,395,146,158,234,391,97,214,457
377,131,273,152,155,383,30,372,216,229
119,193,391,34,368,42,381,40,439,345
130,210,241,343,188,389,171,5,325,408
194,427,499,47,154,325,156,292,417,371
269,41,482,395,207,252,26,141,289,235
155,374,508,133,254,26,238,496,126,453
455,268,67,309,291,251,508,311,152,471
416,468,245,151,152,318,269,26,234,169
502,325,355,292,396,210,133,151,501,307
446,211,163,332,488,254,311,281,391,508
457,210,238,184,317,69,246,470,476,35
251,439,120,62,115,112,398,372,384,140
26,481,395,444,442,152,145,494,330,404
437,26,230,354,502,20,213,146,115,316
457,427,210,381,67,35,152,125,109,33
168,414,54,151,61,508,147,156,158,250
503,97,32,237,209,329,371,506,395,348
193,79,445,424,58,179,201,480,228,322
159,320,501,100,508,101,127,126,477,151
