20,252,189,64,23
66,233,88,54,119
264,189,252,55,205
43,189,149,21,95
39,234,92,252,250
211,83,240,246,116
28,18,257,143,125
148,120,65,216,223
86,2,218,16,261
63,62,180,23,157
18,205,102,207,172
276,236,246,239,255
201,120,252,275,154
78,32,15,73,264
199,107,112,251,197
76,43,269,19,240
82,4,125,13,228
255,275,202,192,68
24,228,136,48,39
233,186,24,180,271
211,20,247,16,216
134,135,269,89,154
258,205,102,149,68
123,154,45,10,19
272,201,155,3,163
118,73,54,29,178
18,130,211,69,151
120,29,34,139,142
34,200,215,109,39
277,30,121,95,272
277,222,233,54,169
276,162,108,214,139
207,112,272,66,35
112,57,65,169,23
239,71,237,114,18
228,66,78,183,135
18,16,76,67,45
265,180,254,214,49
187,74,278,73,216
207,54,145,202,175
196,29,149,175,110
163,88,226,264,77
114,226,200,245,275
3,111,16,228,254
179,227,32,77,118
112,263,168,275,45
117,71,48,154,205
227,265,211,270,77
43,118,190,164,108
186,78,181,219,47
45,219,130,193,189
118,161,154,205,11
73,186,147,143,37
194,126,163,265,77
82,127,100,237,140
208,170,145,45,189
56,155,248,261,159
6,241,234,149,202
16,15,146,137,224
260,5,19,174,51
51,30,202,262,66
212,241,26,39,187
43,66,22,206,161
92,8,256,10,215
76,36,88,41,238
72,165,141,34,189
74,164,168,145,194
195,194,133,154,257
53,129,69,172,199
217,76,145,43,14
86,24,16,236,209
169,35,195,214,186
247,76,192,56,51
226,101,29,34,51
107,155,252,183,228
77,19,88,207,186
33,102,92,241,89
187,83,88,58,110
111,265,23,224,63
149,26,267,255,96
207,221,186,125,202
149,5,71,216,248
215,224,35,189,181
117,40,31,140,228
45,181,50,233,169
206,17,169,207,118
19,50,200,66,82
182,189,165,67,61
248,265,109,20,166
82,270,171,69,20
145,277,172,77,214
121,248,63,205,38
135,26,90,262,218
27,131,276,240,160
25,272,228,194,175
82,247,207,17,150
233,95,19,186,252
259,114,97,190,164
14,134,31,244,77
47,229,80,124,216
170,252,231,98,249
148,114,222,25,134
218,168,88,207,55
210,109,122,144,179
130,25,95,267,257
265,123,161,20,82
37,58,147,114,165
181,266,97,209,96
21,178,37,105,215
85,183,225,274,117
160,4,91,197,44
227,267,20,32,127
106,34,251,259,20
16,245,75,272,20
278,106,189,262,182
267,18,117,35,110
