170,8,35,51,119,63
50,118,88,45,179,237
157,275,45,168,12,121
80,102,123,195,265,131
46,149,85,130,267,81
216,134,95,235,86,219
91,275,92,249,131,37
16,85,256,175,277,42
146,7,271,253,133,223
85,108,162,52,86,15
176,97,45,164,25,63
207,77,172,177,189,130
0,222,89,97,125,168
159,23,156,118,1,215
25,186,3,15,37,195
219,65,16,149,27,108
244,239,101,48,139,180
275,241,234,35,136,182
224,183,191,119,35,186
33,88,157,249,221,110
259,211,93,219,28,252
157,37,182,180,224,52
226,249,197,68,209,196
116,252,128,254,268,154
170,23,156,145,63,64
178,218,225,122,219,213
125,264,258,247,187,162
131,144,88,78,106,266
264,263,68,168,180,218
266,19,137,241,192,88
207,218,134,125,26,239
273,205,61,118,130,157
164,255,173,181,78,49
237,263,205,206,36,275
63,59,254,50,12,212
16,277,264,156,253,29
219,182,253,199,36,224
168,147,277,103,123,78
198,197,180,187,135,226
30,201,88,255,139,235
233,154,102,209,276,43
135,80,8,169,1,146
95,86,92,260,106,81
209,77,113,69,154,35
20,139,96,90,93,10
96,53,266,275,116,55
65,201,89,82,132,160
168,261,226,164,223,267
249,63,117,24,231,147
25,169,125,251,38,85
145,231,17,91,151,238
16,9,134,151,37,226
160,103,15,145,18,120
168,227,179,115,185,97
40,69,2,95,113,114
135,123,8,24,33,23
211,66,114,95,102,209
63,166,138,205,219,147
119,107,12,28,276,193
58,16,24,34,182,21
14,118,6,58,29,13
226,114,123,227,200,44
225,275,108,219,58,214
129,220,68,135,144,216
119,187,207,2,37,71
33,63,160,187,263,207
217,151,229,186,267,109
181,258,228,252,143,270
147,134,26,34,57,86
107,148,131,274,54,80
219,180,166,176,204,34
15,96,252,68,119,277
16,126,272,176,259,267
91,163,251,180,249,35
119,51,255,24,238,125
244,273,223,131,162,81
12,169,188,20,198,223
204,120,91,253,186,38
194,32,174,114,123,270
57,6,222,16,217,170
60,45,146,110,122,65
229,201,119,240,223,233
140,235,275,51,110,214
235,121,104,138,140,141
70,207,265,28,232,71
50,254,69,123,190,207
24,178,16,212,181,88
147,269,163,75,183,31
145,8,275,67,236,147
268,190,97,24,69,192
147,134,219,124,37,247
196,20,6,227,272,114
235,207,25,223,149,240
53,180,227,219,69,128
165,60,5,23,46,33
14,149,231,82,121,108
247,244,148,24,99,277
86,3,217,212,20,245
235,116,261,148,123,91
121,168,33,83,7,97
107,169,29,82,26,21
277,197,41,272,27,264
25,189,145,89,26,156
239,73,257,36,249,106
33,271,112,131,40,80
254,88,147,56,33,262
233,212,34,13,107,44
28,223,34,19,252,248
234,110,181,15,189,158
157,218,55,122,27,162
135,116,189,157,33,144
195,121,14,137,234,74
145,180,126,28,199,108
116,189,119,125,202,54
165,225,189,111,120,24
123,207,84,82,217,16
170,106,9,163,149,275
251,6,193,235,96,240
177,111,224,249,99,257
157,188,92,196,187,238
58,239,218,169,16,120
161,62,159,183,265,149
34,195,51,45,203,186
181,240,226,177,225,2
219,180,263,233,166,243
211,124,121,140,16,183
187,237,61,192,186,123
112,80,190,125,51,108
97,66,131,202,1,259
160,56,109,91,26,180
103,16,242,194,151,185
216,102,218,63,34,248
156,218,26,146,278,239
205,127,63,149,233,49
267,23,165,57,269,179
225,45,269,159,151,39
242,92,114,130,12,109
81,276,160,94,106,18
86,172,147,46,116,255
275,201,182,148,208,172
263,272,11,171,135,28
205,51,186,43,224,221
24,171,10,87,32,240
245,125,140,223,120,40
35,32,212,169,156,263
173,202,234,91,34,171
190,97,34,273,185,112
207,66,125,228,176,212
4,115,20,216,198,263
33,18,67,71,52,224
178,151,53,90,49,277
19,80,277,134,206,226
119,270,74,130,87,75
127,265,45,260,142,23
243,72,174,206,172,245
189,149,52,123,98,231
159,155,138,80,31,40
146,27,277,165,192,212
97,120,133,113,57,192
116,236,182,198,123,26
51,214,50,211,26,156
98,171,82,166,53,139
51,184,180,29,207,131
69,139,46,267,18,269
102,216,184,159,157,83
114,74,125,69,197,58
16,112,135,69,119,218
117,151,3,102,123,106
80,28,106,33,68,207
206,249,42,19,131,269
206,240,85,44,159,223
203,29,261,92,275,11
267,164,123,203,71,244
183,247,35,116,157,106
73,107,245,223,94,3
45,211,107,82,40,2
161,71,110,135,27,250
20,96,43,46,77,41
177,20,249,277,272,26
83,50,94,18,24,154
207,244,273,229,39,30
235,192,155,140,170,136
233,75,32,107,96,69
69,275,192,120,95,160
185,252,14,120,189,182
130,77,218,86,201,225
32,35,177,44,26,211
212,51,238,39,275,189
274,277,69,119,111,135
165,82,202,92,123,18
239,85,233,45,2,165
33,72,263,134,255,2
275,212,64,76,256,175
82,199,84,111,62,197
114,120,43,99,96,252
119,168,267,34,139,142
24,245,163,212,108,254
43,87,137,277,26,108
148,10,57,68,255,29
178,71,207,190,122,267
246,168,203,186,118,149
237,32,114,29,216,155
155,219,186,175,20,194
170,187,131,265,176,119
171,1,252,38,123,36
238,146,248,166,207,24
43,79,77,241,159,10
85,246,147,156,161,227
45,188,36,166,247,207
197,227,199,260,271,167
242,218,216,38,250,160
181,56,133,147,130,178
248,117,149,112,210,211
11,272,188,112,211,24
254,38,8,139,204,110
155,231,57,69,275,89
61,19,176,152,96,97
170,29,181,151,227,105
212,271,22,204,132,262
186,18,17,37,272,117
223,180,205,102,160,128
120,194,238,230,218,102
157,236,58,189,128,155
204,168,102,272,119,149
216,255,146,25,202,74
206,268,199,149,48,73
90,177,51,132,84,260
63,233,37,157,15,86
149,75,146,25,102,268
211,118,37,45,69,31
170,178,250,112,85,125
177,186,73,50,65,173
26,14,110,262,146,202
196,29,205,271,189,149
48,180,269,230,143,235
108,155,67,277,95,107
156,234,11,45,235,255
25,248,211,199,198,109
197,244,36,171,30,87
182,53,188,148,89,271
157,147,69,106,6,19
12,118,136,161,267,71
276,73,250,72,184,58
69,119,162,266,151,41
24,121,45,33,270,214
27,118,32,276,10,77
27,272,71,92,250,26
97,92,241,188,247,256
233,114,105,254,24,223
145,41,119,20,110,39
103,70,107,139,45,66
241,23,266,248,82,144
182,255,3,112,17,225
253,160,91,37,161,277
94,165,57,38,72,157
15,13,118,5,142,34
106,36,87,100,75,97
51,218,98,157,214,241
136,26,37,116,249,182
273,33,270,19,90,196
82,179,259,87,111,146
237,120,87,123,58,157
119,19,179,252,240,193
83,219,64,11,125,120
114,149,130,198,65,207
255,246,214,222,193,199
156,20,3,35,15,45
102,155,141,6,45,165
270,252,19,163,214,199
108,157,123,180,206,14
16,148,178,37,212,86
85,106,35,41,172,179
134,86,240,80,3,189
107,64,126,66,16,249
134,103,34,225,224,9
96,17,20,37,240,218
239,43,26,93,204,108
130,187,152,87,100,54
20,212,238,39,198,214
74,113,268,80,243,57
55,64,267,166,226,208
212,248,33,198,54,201
23,34,179,271,66,212
243,105,238,130,45,114
135,260,71,228,43,35
52,20,207,276,32,233
51,77,250,180,45,267
214,200,215,270,170,82
26,104,68,237,255,159
66,21,252,162,86,129
201,113,244,146,229,209
277,275,76,26,244,177
94,0,263,275,252,21
161,139,273,75,216,155
116,169,29,99,97,89
97,143,186,203,108,12
69,275,265,246,248,272
75,134,85,29,84,25
77,19,106,82,178,23
130,111,213,161,277,188
119,181,20,50,207,84
122,89,147,244,130,88
160,263,146,180,71,272
37,219,260,25,259,53
73,139,97,111,212,201
44,201,216,123,248,34
197,138,3,37,277,142
102,28,65,175,8,234
45,72,203,202,147,20
170,255,94,14,263,259
77,267,276,173,266,80
186,243,169,157,257,84
112,207,211,187,221,127
193,165,56,107,276,114
112,140,146,30,199,133
