TP53	2.90201e+10	
KRAS	1.85221e+10	
EGFR	1.84245e+10	
TTN	2.41598e+09	
STK11	1.37703e+09	
BRAF	1.15349e+09	
KEAP1	1.1252e+09	
SMARCA4	1.12181e+09	
ATM	1.10302e+09	
CDKN2A	7.43988e+08	
PRKDC	7.044e+08	
RYR2	6.06551e+08	
ATRX	5.84738e+08	
CTNNB1	5.09052e+08	
SETD2	4.73728e+08	
PIK3CA	4.28472e+08	
TRRAP	4.10319e+08	
KMT2C	3.71734e+08	
BRCA2	3.59167e+08	
BRCA1	3.49137e+08	
DMD	3.44439e+08	
ERBB2	3.29788e+08	
CREBBP	2.95512e+08	
TLR4	2.78981e+08	
MTOR	2.70187e+08	
RB1	2.252e+08	
ARID1A	2.22935e+08	
KMT2D	2.14771e+08	
HTT	1.95636e+08	
RANBP2	1.85109e+08	
AHNAK	1.81497e+08	
SMAD4	1.78155e+08	
CUL7	1.75667e+08	
MET	1.7129e+08	
NLRP3	1.47535e+08	
KDR	1.46789e+08	
EP400	1.37473e+08	
SYNE1	1.28001e+08	
PDGFRA	1.23874e+08	
HSP90AB1	1.17865e+08	
NFKB1	1.10058e+08	
ATR	1.0408e+08	
WRN	1.01511e+08	
PTPRC	9.54637e+07	
NCOR2	9.38263e+07	
KMT2A	8.84635e+07	
LRRK2	8.67254e+07	
FN1	8.50398e+07	
NCOR1	8.32129e+07	
STAT3	8.25807e+07	
USP7	7.91253e+07	
H6PD	7.80272e+07	
HGF	7.18708e+07	
HSPA8	6.94941e+07	
RAG1	6.82927e+07	
NOTCH1	6.61855e+07	
MED1	6.61411e+07	
UBC	6.22743e+07	
RYR1	6.17255e+07	
POLE	6.09921e+07	
ESR1	5.97936e+07	
ASPM	5.95649e+07	
MUC5B	5.87268e+07	
MED12	5.538e+07	
CDH2	5.51082e+07	
MKI67	5.50948e+07	
PTEN	5.41194e+07	
RB1CC1	5.28879e+07	
KAT2B	5.16301e+07	
EGF	5.10937e+07	
L1CAM	4.93782e+07	
ERCC6	4.68696e+07	
FBXW7	4.68015e+07	
EP300	4.65849e+07	
KDM6A	4.63869e+07	
UBE3A	4.61808e+07	
TAF1	4.58151e+07	
FLT1	4.53223e+07	
NFE2L2	4.44831e+07	
NTRK3	4.28727e+07	
MDC1	4.25469e+07	
PPARG	4.11414e+07	
FLNA	4.11216e+07	
GLI2	4.09341e+07	
MRE11	4.09035e+07	
GNAS	4.00324e+07	
APAF1	3.9485e+07	
LRP1	3.8826e+07	
PIK3CG	3.87102e+07	
NCOA6	3.61588e+07	
BCL2	3.60158e+07	
RPL5	3.4916e+07	
SMAD3	3.42102e+07	
TP53BP1	3.35654e+07	
BDP1	3.34899e+07	
APC	3.25929e+07	
FLNC	3.18574e+07	
CACNA1C	3.08063e+07	
TOP2A	3.06437e+07	
VWF	3.05999e+07	
HSP90AA1	3.05623e+07	
PLEC	2.96663e+07	
RET	2.93506e+07	
PRKN	2.92547e+07	
PLCB1	2.92225e+07	
NOTCH4	2.91716e+07	
MSH2	2.91551e+07	
MMP9	2.87527e+07	
VCAN	2.83686e+07	
JAK2	2.82047e+07	
TEP1	2.72975e+07	
RELN	2.69186e+07	
SMAD2	2.66206e+07	
TPX2	2.62264e+07	
ANGPT1	2.60617e+07	
STAT1	2.59896e+07	
SLIT2	2.46312e+07	
IKBKB	2.45902e+07	
RNF20	2.3966e+07	
ROCK1	2.39424e+07	
DAXX	2.39183e+07	
IGF1R	2.36263e+07	
ITGAM	2.3564e+07	
COL3A1	2.2643e+07	
SRCAP	2.26373e+07	
PML	2.23883e+07	
PDGFRB	2.18901e+07	
HDAC2	2.18593e+07	
OBSL1	2.18314e+07	
NR3C1	2.13605e+07	
BTK	2.11944e+07	
EEF2	2.11705e+07	
SMG1	2.09458e+07	
CHD4	2.08798e+07	
MRC1	2.078e+07	
NCOA1	2.04899e+07	
CD4	2.02554e+07	
SALL4	2.00678e+07	
ARID2	1.9806e+07	
HSPA4	1.97e+07	
PPP2R1A	1.96816e+07	
EZH2	1.94036e+07	
KAT6A	1.93792e+07	
FOXO3	1.90325e+07	
XPO1	1.89565e+07	
CDK12	1.8693e+07	
MYBL2	1.84212e+07	
CHEK2	1.82052e+07	
NOTCH2	1.81808e+07	
EHMT1	1.79264e+07	
SETD1A	1.78934e+07	
IRS1	1.78133e+07	
SLIT3	1.75809e+07	
BARD1	1.73411e+07	
CUL1	1.72958e+07	
SETDB1	1.72528e+07	
G3BP1	1.72505e+07	
EPHA3	1.72202e+07	
CUL4B	1.68875e+07	
H3-3B	1.67112e+07	
DNAJB1	1.65489e+07	
CCNA2	1.65326e+07	
CENPF	1.64504e+07	
MDM2	1.6426e+07	
PTPRB	1.63601e+07	
TPR	1.61553e+07	
CSF1R	1.5913e+07	
JAK1	1.58408e+07	
CLTC	1.56203e+07	
NRG1	1.55138e+07	
PLK1	1.5443e+07	
CNOT1	1.54252e+07	
PHF20	1.53375e+07	
POLR2A	1.50972e+07	
CASP8	1.50377e+07	
VCP	1.4995e+07	
COL1A2	1.48759e+07	
HIPK2	1.43137e+07	
BCL2L1	1.42809e+07	
CASP1	1.42681e+07	
MLH1	1.40363e+07	
EXO1	1.38693e+07	
COL5A2	1.38647e+07	
PALB2	1.37255e+07	
CHD3	1.37158e+07	
DSP	1.34778e+07	
SOS1	1.34282e+07	
ERBB3	1.31647e+07	
SYNE2	1.31311e+07	
ITGAX	1.30844e+07	
KIT	1.30556e+07	
BCL6	1.29922e+07	
HSPA9	1.28353e+07	
COL4A1	1.26632e+07	
AGO2	1.26035e+07	
SIN3A	1.25087e+07	
CD34	1.23801e+07	
DDB1	1.2252e+07	
FOXO1	1.21681e+07	
VCAM1	1.21347e+07	
UTP14A	1.18633e+07	
FANCM	1.18508e+07	
REL	1.17842e+07	
BLM	1.17796e+07	
CCT4	1.16742e+07	
NLRC4	1.14516e+07	
BUB1B	1.14014e+07	
TRAF6	1.14001e+07	
FOS	1.13386e+07	
MMP2	1.12341e+07	
CARD11	1.10278e+07	
TTK	1.09687e+07	
AKT1	1.08304e+07	
EGR1	1.08176e+07	
MUC4	1.06792e+07	
SP1	1.0547e+07	
MYH11	1.03373e+07	
NPM1	1.0316e+07	
XRCC6	1.0307e+07	
GSK3B	1.02887e+07	
POLA1	1.02011e+07	
CD44	1.01968e+07	
IKZF1	9.88286e+06	
ZFPM2	9.84205e+06	
CASP9	9.75121e+06	
NAT10	9.64493e+06	
HIF1A	9.63597e+06	
MCM4	9.58648e+06	
