137,178,325,228
71,131,0,354
221,320,90,248
265,95,190,15
320,177,312,279
313,268,53,145
194,108,290,269
68,6,278,304
51,275,142,342
68,296,63,236
68,165,303,46
265,183,256,108
135,262,251,170
27,328,247,76
149,235,349,225
51,216,90,231
251,113,61,37
265,164,53,296
61,295,322,51
336,51,231,100
26,170,112,27
167,181,278,265
311,38,219,247
90,139,51,294
47,104,112,265
160,287,48,251
248,330,68,24
115,219,264,85
349,130,355,317
75,220,244,224
294,366,30,24
168,243,206,107
308,155,68,145
151,3,236,356
217,215,219,109
201,112,350,265
109,297,260,231
356,76,282,278
321,68,208,314
13,265,68,255
265,167,356,276
345,12,276,356
248,108,68,356
153,231,357,174
58,324,259,258
114,134,51,220
19,18,285,354
269,68,6,202
133,265,172,121
342,76,13,260
321,264,7,248
89,142,284,6
303,68,369,203
78,51,237,188
365,284,128,43
105,322,51,90
320,122,72,368
149,307,311,90
187,200,76,330
21,62,77,253
53,269,202,137
160,97,234,168
89,35,156,330
146,82,68,279
69,269,301,285
101,277,83,356
236,156,259,339
287,359,197,281
348,249,355,260
330,284,203,139
268,231,101,68
265,46,209,5
335,89,26,285
312,244,158,142
250,104,140,163
156,353,188,44
292,48,113,91
132,243,205,242
296,258,201,203
312,68,158,190
137,203,131,353
318,140,154,339
359,271,353,68
272,359,258,139
204,358,68,255
18,203,148,156
106,295,149,284
139,238,111,32
274,265,188,66
292,101,264,294
203,285,156,40
87,145,135,256
137,285,95,164
77,255,118,336
102,286,53,196
251,59,137,24
157,60,163,105
63,79,352,326
133,321,156,304
312,62,256,139
53,250,157,318
128,136,354,263
191,309,137,258
68,265,36,308
95,142,251,323
256,121,51,274
137,215,222,203
73,289,139,265
115,157,225,94
298,131,223,63
223,205,295,365
57,139,51,202
293,95,296,170
147,156,89,215
160,51,83,15
166,335,343,182
172,265,290,51
71,126,110,241
160,354,262,365
339,231,248,272
358,45,308,355
19,21,68,51
135,276,205,15
51,231,9,59
68,325,36,67
354,151,14,194
308,193,53,139
137,206,2,228
357,32,57,339
92,307,219,79
79,275,356,238
296,320,279,274
156,137,95,111
191,8,325,202
348,226,309,68
353,238,337,250
261,284,139,196
190,263,366,253
251,163,168,335
130,336,226,262
139,136,2,299
218,128,312,199
68,255,270,95
273,26,139,82
137,279,105,131
368,153,50,226
138,49,304,151
137,265,68,153
72,67,294,359
95,304,25,265
201,224,231,63
330,89,69,1
137,359,218,281
138,200,260,3
360,71,121,348
165,61,240,69
62,176,260,59
15,294,6,128
192,68,207,158
292,208,135,338
240,15,51,101
55,296,289,118
51,318,355,281
168,348,51,297
68,247,272,51
128,210,0,207
68,17,101,34
128,80,126,167
68,108,156,51
356,126,26,67
