127,2,137
295,234,239
302,65,201
132,89,85
90,320,209
170,299,225
170,191,205
318,51,83
41,128,248
285,99,156
281,142,269
116,137,348
341,222,332
137,332,126
118,367,15
47,365,231
189,191,311
268,325,163
82,292,175
336,152,188
23,259,8
44,264,171
203,275,90
51,278,273
304,283,9
15,135,310
14,7,137
158,60,100
293,51,305
81,117,68
267,303,269
284,37,147
199,355,118
81,251,191
140,202,51
258,137,36
200,318,115
55,205,197
209,68,258
101,209,339
195,28,228
34,255,42
306,247,31
196,56,105
79,190,351
190,146,122
238,7,88
38,22,311
139,321,295
68,82,156
28,224,324
48,205,94
25,309,307
183,224,140
134,154,203
66,202,51
341,6,53
277,100,51
109,53,68
348,68,21
51,50,218
132,278,197
31,336,95
16,156,38
163,203,248
157,250,41
182,171,249
68,321,243
46,156,312
51,195,292
358,275,260
95,368,13
289,195,57
243,234,185
153,40,107
265,29,164
80,79,231
238,295,350
351,225,118
362,328,275
156,295,357
147,157,365
108,160,357
326,244,357
44,37,136
205,348,193
138,137,72
22,236,286
235,244,60
166,303,146
294,51,108
249,282,137
231,220,219
248,201,17
73,194,256
196,177,290
302,88,13
13,224,367
354,202,345
337,354,137
57,307,51
210,147,109
137,103,277
139,236,125
212,194,349
339,192,5
51,69,299
203,156,124
258,169,217
15,329,27
321,68,202
51,71,124
158,43,289
194,250,321
157,164,239
216,57,359
46,51,357
109,203,257
15,159,355
193,225,296
72,255,156
3,292,265
354,136,293
315,251,267
6,348,131
273,349,80
206,139,166
170,19,28
284,231,269
159,322,323
187,133,58
189,269,248
322,104,231
68,105,289
139,137,222
269,168,69
37,258,354
268,7,139
46,137,175
90,213,68
311,58,242
197,351,359
109,137,352
4,265,196
203,86,53
51,327,277
69,30,159
313,199,362
68,122,345
259,128,209
355,340,158
67,220,307
213,281,130
244,173,282
79,355,132
213,313,222
41,107,215
69,201,228
75,256,360
178,138,121
67,89,233
295,51,123
154,328,42
202,278,183
251,344,149
253,74,2
167,355,120
284,160,84
337,240,90
156,338,224
359,82,46
265,26,281
68,237,187
187,137,238
89,53,256
327,179,23
338,125,231
7,239,27
106,147,12
88,356,133
282,325,320
119,112,115
256,156,240
289,316,183
240,80,302
312,68,60
245,68,202
265,68,302
157,25,139
140,50,68
47,246,341
155,197,68
294,270,15
202,342,194
18,324,220
216,194,351
231,6,348
265,196,351
134,352,139
237,283,101
51,304,309
194,182,252
104,93,299
294,349,0
307,200,197
156,193,260
125,98,43
145,2,82
208,95,25
141,72,195
68,166,53
140,110,23
199,89,68
125,68,217
205,115,10
319,343,202
15,184,99
286,57,76
153,250,265
296,80,265
68,99,183
278,51,349
26,68,51
160,285,241
296,178,113
323,158,86
108,119,310
48,151,318
299,85,23
251,141,311
160,341,179
156,68,14
156,153,73
129,85,265
132,337,26
134,366,368
335,169,156
69,335,191
237,203,65
14,68,265
172,71,312
78,349,267
15,306,323
51,137,361
65,51,156
192,350,231
117,170,175
265,205,206
202,42,295
92,251,237
296,51,145
289,311,192
295,346,37
185,20,235
283,240,68
117,250,231
122,26,285
137,255,68
240,159,189
255,248,265
154,355,248
95,119,108
153,301,46
139,81,167
32,356,306
95,287,59
15,269,122
294,296,53
188,108,260
215,250,174
139,245,354
132,15,238
338,104,353
320,128,120
65,98,358
330,68,298
303,194,348
138,45,277
201,114,73
222,261,315
65,167,124
153,139,51
37,258,215
251,129,247
68,208,74
311,53,138
345,0,355
265,228,117
108,357,225
170,193,190
303,215,68
265,76,23
51,157,57
202,315,184
237,345,231
289,37,82
264,184,90
51,207,32
351,330,337
137,246,134
181,74,356
248,170,137
201,137,119
330,335,188
289,210,175
183,118,336
28,25,318
116,205,37
309,47,312
32,160,349
182,126,97
182,91,131
165,333,128
345,234,140
51,122,135
44,70,303
149,213,19
289,335,196
8,95,22
72,95,46
187,265,92
316,43,74
68,182,153
310,251,344
265,308,195
187,318,178
354,54,90
356,268,91
265,194,51
223,265,137
145,260,239
132,215,296
13,94,49
95,265,196
214,203,231
32,299,163
332,46,68
170,13,320
68,180,83
34,330,115
354,81,51
142,81,144
81,140,199
355,137,18
213,65,170
13,231,90
183,145,128
370,319,309
297,157,265
195,14,68
275,101,265
188,41,68
311,236,170
149,318,297
312,51,117
51,164,272
110,312,51
90,190,224
149,54,125
182,345,324
121,136,293
68,130,354
343,154,12
202,51,68
204,170,47
295,149,254
72,240,92
171,208,313
137,238,108
246,58,284
14,322,22
119,30,208
180,316,71
235,179,180
88,137,208
27,95,86
165,358,134
197,212,97
243,68,289
355,356,265
66,68,15
106,303,128
233,230,165
146,223,291
38,261,100
119,100,321
69,154,53
121,167,56
37,225,189
187,296,72
132,137,365
51,277,344
45,234,4
69,181,161
126,134,269
348,340,303
154,188,274
276,304,269
218,333,219
212,307,95
170,336,260
311,6,301
248,231,203
220,100,41
190,297,108
55,264,129
297,343,242
