NRAS	2.73617e+13	
BRAF	2.60381e+13	
HRAS	7.83743e+12	
KRAS	1.42316e+12	
TP53	6.08349e+11	
TG	5.16134e+11	
EIF1AX	2.23726e+11	
PTEN	1.85449e+11	
ATM	1.55296e+11	
HSP90AA1	1.33183e+11	
RAF1	5.50297e+10	
BRCA1	5.07286e+10	
HSPA5	4.79963e+10	
TTN	4.08762e+10	
MAP2K1	4.02631e+10	
ARRB1	3.0817e+10	
JAK2	2.20166e+10	
PIK3CA	2.09208e+10	
ACTB	1.95262e+10	
HSPA4	1.55394e+10	
DICER1	1.50594e+10	
KMT2A	1.4491e+10	
PIK3R5	1.20508e+10	
MEN1	1.19222e+10	
SRC	1.14991e+10	
MSH6	1.14529e+10	
GNAS	1.13056e+10	
PIK3R1	9.349e+09	
DNMT3A	8.58789e+09	
AP3B1	7.72995e+09	
IRS1	7.63284e+09	
CUL1	7.62673e+09	
ARHGEF6	7.06902e+09	
HIF1A	6.43469e+09	
KMT2D	6.3507e+09	
CHEK2	5.19452e+09	
TP53BP1	4.70356e+09	
ARID2	4.49005e+09	
CREBBP	4.25262e+09	
CTNNB1	4.13627e+09	
CASP3	3.99117e+09	
RAP1A	3.80826e+09	
ATP1A1	3.76236e+09	
CDKN1A	3.54692e+09	
HNRNPC	3.49918e+09	
NGFR	3.35759e+09	
YWHAE	3.21966e+09	
PDGFRB	2.98884e+09	
PPARGC1A	2.94618e+09	
KEAP1	2.76246e+09	
CDKN2A	2.50004e+09	
BDP1	2.43613e+09	
RPTOR	2.37009e+09	
SMARCA4	2.31465e+09	
PIK3CB	2.24607e+09	
ATR	2.24391e+09	
BRCA2	2.19589e+09	
HSPA8	2.19548e+09	
TLR4	2.14506e+09	
STAT5B	2.0042e+09	
ATRX	1.98721e+09	
ASXL1	1.92399e+09	
PMS1	1.87735e+09	
KMT2C	1.82809e+09	
RAPGEF1	1.74524e+09	
LRRK2	1.66404e+09	
KDR	1.62389e+09	
VWF	1.61823e+09	
ESR1	1.60436e+09	
APC	1.54316e+09	
PPP6C	1.48807e+09	
EEF1A1	1.46878e+09	
ITGB1	1.46837e+09	
CASP7	1.40482e+09	
VCP	1.27672e+09	
EPRS1	1.2049e+09	
