20,335,162
167,339,162
308,46,323
237,368,23
437,305,103
58,224,284
264,102,151
377,246,147
316,8,40
57,332,265
17,161,224
366,104,237
360,287,129
144,238,7
370,272,284
377,264,226
385,169,72
219,316,264
17,127,133
346,377,323
246,368,228
40,246,108
169,226,229
66,63,236
162,288,254
428,293,109
17,95,335
22,395,283
72,3,264
407,111,253
238,162,272
346,1,21
228,213,11
57,323,313
368,154,196
376,335,111
404,256,228
313,238,264
343,428,94
437,94,405
308,368,16
117,108,8
25,399,94
264,168,31
133,43,109
49,228,104
84,236,48
332,236,327
264,17,144
316,319,395
34,8,108
228,118,273
17,368,305
224,39,343
17,48,219
133,152,265
360,8,94
9,62,348
335,40,229
8,407,437
35,57,93
264,40,377
245,266,43
157,439,107
398,8,111
42,94,196
39,160,360
236,229,319
431,167,125
265,51,63
9,108,8
227,166,358
57,343,196
66,305,437
437,328,266
343,104,138
405,246,347
227,238,343
8,229,219
161,149,227
9,289,388
246,228,40
282,236,297
224,43,377
95,229,377
131,144,377
8,358,431
284,228,264
266,359,364
8,57,332
227,376,368
398,228,120
437,94,343
264,204,404
113,348,62
196,236,328
224,395,264
120,104,360
224,368,144
147,308,62
341,282,228
264,313,309
56,152,335
120,72,201
151,44,343
151,120,147
10,437,398
335,343,151
236,294,66
86,265,202
9,264,323
428,343,305
319,180,36
8,202,308
56,58,40
355,377,428
229,139,220
238,437,147
1,56,235
368,332,169
264,343,162
94,284,147
334,272,281
243,160,383
398,9,16
404,368,31
204,332,69
236,183,319
9,86,390
298,335,20
8,332,62
332,204,32
94,8,246
369,330,213
343,224,236
305,89,377
147,308,9
108,111,272
237,147,437
151,16,360
108,219,305
94,231,405
309,16,120
346,61,211
48,191,8
437,266,196
169,87,236
282,309,332
407,296,17
264,328,343
229,398,43
111,246,437
364,162,266
316,309,11
219,94,86
368,56,94
295,343,377
8,323,94
94,308,364
346,343,161
228,9,213
219,228,66
107,151,147
219,358,11
308,272,297
332,57,360
9,45,113
17,319,82
284,236,8
52,346,144
19,94,66
162,358,43
66,86,9
204,94,363
368,297,193
346,151,86
9,237,308
57,229,222
8,264,167
354,58,94
224,297,404
3,86,305
428,17,237
16,162,111
73,9,8
113,8,126
111,284,343
229,16,1
332,264,94
263,229,94
346,9,139
11,335,71
224,40,23
168,161,237
377,398,264
111,8,346
243,185,94
264,17,162
66,346,335
323,343,162
229,224,167
130,162,358
109,204,108
147,196,358
405,148,139
424,120,266
305,202,343
437,137,297
40,343,33
204,120,332
17,386,428
238,108,309
8,277,364
117,319,296
346,56,398
269,319,398
229,237,264
62,78,113
341,247,142
248,104,162
39,111,162
343,1,172
238,99,147
272,104,223
168,264,308
319,196,17
111,169,237
