316,65,428,394,62
236,204,162,16,272
243,162,276,196,132
360,226,283,209,187
142,405,94,319,226
100,43,168,319,167
437,264,40,246,222
377,283,219,9,360
360,162,204,343,428
109,407,108,148,94
100,283,236,11,368
43,109,154,313,168
20,62,310,358,364
8,311,104,57,237
229,161,332,9,58
264,66,272,18,377
213,282,229,433,335
134,406,431,298,264
86,94,404,85,237
358,8,343,108,227
282,31,437,108,261
264,202,415,316,364
264,255,265,228,351
264,16,144,437,272
113,86,116,224,368
230,39,351,169,343
151,339,133,335,404
283,89,162,393,133
237,403,139,8,202
108,238,343,213,237
437,319,66,11,404
427,162,231,404,246
8,298,16,209,146
355,306,228,43,111
66,21,168,255,431
94,297,368,298,161
228,343,50,264,437
113,9,120,162,8
422,9,16,266,8
265,343,228,180,236
108,113,335,8,257
56,108,9,44,162
17,226,237,398,8
346,107,151,265,82
94,398,229,168,162
1,283,17,343,404
204,167,238,9,229
171,343,224,275,264
1,53,298,62,319
368,246,66,362,236
196,8,40,264,62
243,94,220,16,182
377,319,167,1,113
237,343,204,1,335
227,345,120,219,228
228,404,237,66,341
431,350,229,1,246
343,437,43,161,246
228,202,377,332,8
407,40,323,274,316
364,224,229,108,341
56,161,229,236,127
17,335,343,162,122
204,228,58,237,148
3,162,368,282,267
108,9,238,437,23
264,94,283,162,17
238,264,282,8,3
332,82,224,246,273
343,405,8,167,335
309,162,211,287,163
243,43,324,368,94
213,297,162,139,113
309,335,229,236,66
430,431,231,139,86
140,309,19,229,94
308,237,62,437,86
285,113,151,224,237
346,224,431,108,222
278,227,104,237,368
272,335,108,168,297
8,309,228,94,9
407,238,368,404,412
169,246,43,144,238
224,111,139,343,94
404,284,213,238,237
377,264,265,327,177
43,63,202,133,346
162,335,263,86,417
162,304,424,429,107
8,11,17,431,224
346,343,8,56,94
332,8,358,364,228
84,323,439,335,431
9,343,255,238,319
56,316,265,161,313
50,167,3,162,323
305,358,226,94,343
111,237,224,107,1
343,162,17,246,111
108,195,121,224,431
94,266,246,358,62
11,437,368,246,86
138,83,151,253,17
236,226,94,229,309
272,8,228,246,343
284,237,407,128,108
8,358,377,227,40
335,316,24,330,343
104,167,265,94,360
8,264,17,22,86
107,305,313,224,9
324,335,287,8,404
94,204,234,364,87
213,16,147,109,236
147,343,159,58,243
272,56,346,113,120
402,246,213,94,236
428,266,229,61,151
104,336,309,229,343
17,377,423,364,206
117,431,62,243,227
305,307,147,335,266
236,262,244,264,111
267,117,353,266,264
94,266,224,357,244
264,202,437,343,131
398,57,272,8,144
369,364,404,264,319
274,102,162,108,62
308,392,323,283,272
246,9,167,133,411
111,22,209,404,169
17,8,224,346,395
210,228,346,236,94
94,93,224,3,228
107,162,228,264,66
364,354,264,213,352
148,224,364,238,147
185,292,62,377,213
224,305,343,284,228
8,284,272,76,273
1,364,94,236,237
246,113,162,43,62
323,108,179,303,282
237,337,305,8,343
246,364,86,202,259
243,244,56,282,228
214,265,368,270,168
238,139,8,188,229
238,297,8,5,17
133,230,264,202,391
8,151,224,246,94
213,72,264,117,372
54,144,404,437,52
94,229,346,377,20
94,102,383,313,266
9,319,436,162,151
368,9,43,237,398
120,265,224,407,424
264,228,94,414,74
162,178,266,151,237
195,343,428,335,368
213,264,237,116,236
404,264,94,229,62
341,319,377,133,41
162,431,11,87,343
237,94,343,265,439
85,94,62,298,228
324,9,364,86,335
202,1,264,139,376
204,280,237,339,369
40,219,264,62,43
407,431,213,208,323
377,8,50,246,151
406,364,8,368,162
404,181,246,214,368
256,353,108,8,246
94,364,66,224,343
224,335,11,365,107
104,162,147,282,227
34,308,316,368,237
229,346,43,94,115
372,169,319,39,238
365,23,94,377,437
348,224,377,42,56
264,404,134,364,243
113,66,346,428,317
309,9,104,219,84
104,237,228,16,238
162,137,266,8,16
162,202,56,94,377
224,343,228,209,229
335,272,219,362,9
376,176,229,198,225
56,437,141,332,94
429,405,97,264,17
377,224,283,70,62
224,17,222,228,360
174,62,92,120,196
120,43,213,8,62
238,369,262,139,243
151,343,162,238,155
308,68,94,305,203
229,56,117,16,343
172,196,227,75,162
428,364,341,94,238
264,228,62,144,77
120,398,61,9,382
354,204,437,272,187
224,404,111,222,147
246,120,213,162,228
364,1,9,193,11
56,304,108,377,171
229,11,295,264,420
82,11,97,238,364
112,224,360,388,196
366,8,335,308,437
316,148,253,113,95
70,398,120,109,237
335,343,304,404,92
8,108,171,162,360
227,432,254,264,316
416,283,162,57,168
284,91,62,86,319
31,104,131,111,162
9,213,225,229,238
262,1,343,308,31
17,343,390,283,335
155,176,162,229,323
256,229,132,237,142
162,437,228,360,316
264,341,236,164,228
317,244,48,282,439
20,264,298,309,319
236,308,144,377,226
308,133,329,173,236
178,264,437,111,204
404,213,417,94,392
407,234,307,229,368
412,352,44,246,224
246,264,302,213,120
346,428,265,204,1
224,246,407,287,236
398,43,377,347,12
226,228,2,94,224
1,9,238,398,111
56,369,213,39,151
162,192,407,246,8
113,11,284,237,196
308,343,8,264,161
111,57,354,74,213
43,437,153,46,9
66,309,377,11,341
266,66,238,10,229
349,265,228,213,360
343,413,208,383,4
18,11,405,309,343
51,335,246,94,319
108,272,264,56,8
1,368,282,107,428
237,236,364,58,437
17,171,8,162,78
265,167,364,107,316
15,56,264,109,377
109,66,56,162,284
162,229,42,11,244
343,398,229,78,204
437,343,108,162,66
437,219,428,17,62
224,196,162,343,228
120,162,8,17,9
298,264,213,240,86
265,94,108,8,1
264,256,332,294,343
267,308,17,237,229
162,238,343,265,8
94,351,364,9,84
8,196,207,52,43
297,14,429,41,360
341,243,345,377,368
343,411,437,377,17
228,213,133,377,8
423,323,255,360,270
306,16,420,86,283
84,274,139,401,305
66,187,113,244,229
162,9,113,201,17
57,308,201,188,264
335,135,287,264,213
423,335,264,88,437
17,272,346,147,237
161,94,346,172,17
364,24,162,386,217
229,94,266,120,398
8,388,62,284,24
56,264,404,377,224
437,364,248,104,94
162,120,213,297,43
437,62,405,232,203
200,332,56,431,437
437,297,305,156,108
110,113,238,108,298
8,120,250,428,283
297,151,264,290,94
39,404,204,61,319
40,343,404,360,11
297,389,272,229,398
140,109,40,120,94
431,39,9,144,24
107,213,387,244,109
284,147,354,229,199
411,264,79,405,120
3,166,78,272,94
270,272,94,12,169
169,50,316,272,404
48,169,376,94,246
8,57,197,431,332
377,313,272,368,244
364,347,209,151,21
228,227,398,338,236
377,11,428,267,334
272,294,151,431,46
226,364,202,437,62
256,395,111,343,165
437,196,66,428,343
111,264,246,229,310
8,164,327,377,238
305,1,272,404,3
90,229,178,335,244
252,237,3,297,368
319,264,216,94,203
56,344,237,431,313
419,244,364,94,143
284,94,40,202,147
11,281,104,108,264
58,213,282,229,77
140,144,229,343,9
108,181,368,428,120
387,368,176,309,163
109,11,404,1,228
224,109,428,323,228
316,264,9,94,305
298,108,219,8,213
204,151,229,161,142
368,63,343,1,335
368,309,287,169,349
346,39,416,246,364
401,108,343,244,316
97,287,368,16,417
298,264,94,398,203
224,227,368,94,111
370,1,108,162,228
108,43,282,168,368
94,437,171,8,72
437,297,94,346,8
219,169,217,224,62
224,66,272,434,94
120,94,264,86,381
255,26,319,243,431
76,3,244,272,227
51,345,207,255,148
188,377,286,404,298
343,252,244,10,14
364,8,253,28,346
229,288,169,228,219
56,8,360,319,346
405,377,229,252,1
9,236,1,43,431
398,395,169,229,109
153,323,94,11,398
13,157,266,19,110
162,309,404,308,349
235,437,17,162,219
39,79,31,61,9
316,111,368,16,8
17,222,265,237,246
377,151,282,429,228
9,108,405,316,368
8,405,404,437,87
335,124,8,344,364
228,74,266,282,218
120,238,377,16,9
85,136,284,272,213
9,66,109,162,246
246,39,111,94,183
437,60,358,305,8
237,264,343,133,246
17,407,56,297,363
202,70,86,305,431
113,228,133,138,159
139,309,224,428,62
384,412,168,17,200
224,364,176,403,254
346,11,309,39,360
162,343,437,352,246
94,264,120,3,8
196,167,264,169,8
196,86,113,8,121
233,94,229,84,86
9,8,313,294,196
298,360,319,343,11
377,264,162,144,67
204,109,236,94,111
408,224,167,343,246
162,19,287,230,332
162,264,309,139,286
180,343,437,168,62
213,147,11,164,229
43,9,104,4,308
297,147,108,343,57
343,244,127,94,3
325,284,335,244,120
309,229,368,224,266
5,227,213,282,304
31,437,66,40,224
157,215,372,224,370
341,343,370,246,8
264,252,308,413,323
319,284,202,147,94
43,11,294,144,137
35,297,227,224,162
243,127,196,202,360
364,9,111,282,39
437,387,316,343,196
120,238,437,193,3
221,229,17,202,191
316,364,94,229,10
17,162,297,120,66
15,151,8,335,169
107,313,3,94,228
346,37,316,191,319
196,11,109,360,167
343,431,104,224,8
11,147,219,432,16
168,139,196,276,229
310,107,264,404,97
82,107,316,9,176
236,40,309,282,133
94,169,361,309,236
360,437,298,313,56
118,377,162,8,372
113,435,298,8,109
111,431,31,212,94
223,108,39,133,35
343,349,40,377,282
227,332,438,111,364
437,168,271,8,381
343,437,398,102,8
40,228,364,365,94
298,196,86,272,377
238,224,213,343,134
108,368,9,229,332
264,360,108,309,398
75,185,284,108,229
8,17,309,229,437
405,237,56,404,439
236,104,102,407,156
389,162,428,244,169
74,1,263,16,161
113,405,211,264,377
224,111,57,11,219
162,62,405,309,244
151,56,94,228,346
57,264,94,151,87
346,265,62,368,358
237,94,437,264,386
165,264,79,204,140
428,181,108,56,102
243,308,332,152,168
319,188,244,17,228
343,228,42,264,404
229,17,335,264,368
343,437,228,273,405
316,428,162,204,1
226,264,86,309,94
335,11,8,364,319
155,237,415,204,224
94,343,167,368,282
161,86,8,426,253
229,144,52,11,343
169,204,264,364,151
305,167,309,319,1
228,7,120,284,343
62,213,94,284,86
282,196,17,243,335
108,58,265,8,161
431,8,324,343,227
86,56,109,213,309
157,94,323,272,213
94,298,343,86,377
56,228,151,144,96
135,219,437,39,358
364,94,309,66,282
264,437,162,332,94
229,335,298,1,116
341,162,324,428,437
313,24,219,62,264
437,237,9,394,104
282,353,309,313,316
94,176,191,227,108
40,8,259,17,228
237,44,153,9,2
272,213,343,94,43
157,429,1,346,275
55,312,305,139,108
8,219,202,229,299
113,9,94,246,264
264,151,335,237,229
335,255,55,297,17
319,94,404,51,108
40,348,249,161,316
117,109,62,9,236
405,377,346,113,313
398,86,94,308,224
224,323,368,236,343
202,360,21,224,94
228,389,84,204,309
332,437,263,16,346
248,141,264,238,94
3,1,228,6,224
26,264,319,94,8
10,213,94,324,1
110,364,437,118,343
370,8,400,335,237
437,298,272,264,305
172,113,308,272,151
211,31,229,377,162
404,316,298,204,139
246,35,228,70,343
8,67,343,156,307
319,284,56,264,236
264,305,377,144,431
364,109,49,144,10
151,8,298,428,107
11,428,8,346,95
57,310,229,368,167
162,437,228,384,197
368,346,316,348,405
228,16,424,309,237
368,316,346,437,360
43,17,404,162,246
431,246,264,49,346
9,219,323,126,422
17,358,108,198,113
200,107,415,237,108
429,139,436,428,62
8,94,282,430,161
343,220,228,266,162
405,316,133,358,313
348,2,253,219,318
282,9,108,404,11
93,107,368,8,9
171,308,29,202,87
424,298,244,398,126
8,154,17,237,332
155,213,358,282,84
56,86,94,8,213
94,357,229,343,431
308,176,11,358,298
323,1,111,417,204
360,1,346,204,377
117,11,202,266,3
297,264,313,238,107
237,147,94,398,265
86,171,8,108,264
434,346,264,57,1
297,144,120,323,383
147,219,120,94,108
368,289,162,108,152
151,4,316,298,196
337,236,243,16,167
229,346,264,108,1
368,328,159,302,40
343,58,120,416,56
364,264,377,238,66
2,313,397,404,162
204,94,246,299,9
204,343,62,283,202
212,224,264,120,323
33,266,272,246,9
404,308,8,66,224
438,1,398,211,335
195,175,113,428,202
434,237,168,227,229
343,229,9,319,120
151,224,377,140,9
147,72,404,8,109
224,346,404,8,364
228,62,147,346,108
346,373,133,231,120
253,377,264,169,94
62,104,398,343,346
316,209,404,31,264
368,57,113,343,162
86,264,329,309,438
368,228,246,264,226
73,8,66,55,196
168,264,224,133,130
176,333,94,219,343
109,346,272,283,381
282,31,219,277,94
272,282,1,224,238
428,391,340,151,264
139,400,377,436,272
398,266,86,10,111
264,94,343,85,140
139,207,377,204,90
86,40,265,196,17
48,8,308,264,167
56,297,265,196,94
204,264,298,309,343
42,86,160,172,3
66,158,346,243,144
266,196,109,245,263
4,245,309,144,237
167,62,274,360,411
360,224,241,48,66
364,161,316,343,264
73,57,40,428,224
403,86,148,333,9
237,319,196,282,266
203,265,94,144,161
237,305,40,298,229
64,437,16,289,62
368,11,323,8,193
142,283,360,17,405
180,377,94,17,11
120,246,237,335,313
319,45,104,139,26
227,343,40,229,161
226,216,437,246,319
120,264,131,316,428
142,202,254,162,264
308,319,244,374,52
219,34,43,225,57
227,1,437,83,335
64,62,104,176,246
224,111,8,162,94
348,284,224,204,359
118,120,265,272,147
12,377,297,405,133
3,237,17,398,272
228,8,404,62,94
169,8,111,162,94
393,39,369,94,343
282,162,297,15,30
272,8,364,224,196
269,120,145,8,291
201,111,213,113,161
196,83,364,1,420
343,213,114,272,121
