1,82,369,297
169,274,364,161
17,4,196,375
147,236,39,327
282,98,226,368
429,237,94,113
162,155,437,8
133,8,79,34
39,40,346,358
162,335,309,62
86,438,196,346
257,43,94,224
202,8,162,12
382,77,43,368
228,8,304,39
346,284,17,298
8,431,343,66
343,421,283,108
364,243,94,144
438,169,61,219
234,107,322,94
309,313,224,109
288,94,196,67
368,266,222,305
332,316,203,227
9,155,358,167
246,147,282,364
411,139,151,56
89,343,111,364
264,437,1,31
8,437,213,131
38,282,364,88
44,94,196,227
16,1,298,198
213,407,118,238
370,229,94,368
94,120,404,17
187,43,9,358
1,62,109,219
343,264,404,69
310,428,337,66
263,97,354,62
228,213,94,244
335,202,120,272
283,390,437,268
111,84,264,360
354,404,247,228
139,162,398,92
162,266,137,264
111,298,343,112
368,203,394,285
343,312,437,428
83,17,265,151
224,108,387,94
343,202,17,94
68,108,346,229
94,228,213,54
94,431,264,86
296,431,272,168
217,78,86,309
147,163,9,108
67,341,398,162
377,199,264,66
229,319,368,44
118,169,284,340
104,8,113,236
219,58,147,377
213,94,308,236
346,111,94,342
161,196,8,133
243,66,358,11
213,377,237,108
15,437,288,224
94,224,276,401
244,108,168,437
235,161,343,346
346,265,298,264
375,227,9,52
188,283,243,151
360,236,308,343
244,135,264,109
224,235,360,233
352,405,94,264
9,431,43,95
237,147,272,195
53,360,3,111
94,168,196,161
108,227,66,358
404,1,228,368
316,11,352,228
227,264,162,340
368,162,358,133
43,284,133,56
366,62,1,43
394,228,89,32
161,1,308,109
405,9,229,222
66,322,343,107
266,228,62,39
229,237,147,107
324,39,157,313
298,309,154,407
407,247,272,377
35,228,398,287
372,377,248,401
428,43,264,272
86,98,229,364
40,237,9,377
313,316,345,128
319,107,124,389
224,437,151,266
39,17,56,431
437,312,167,8
376,89,200,273
1,94,437,343
266,68,360,17
343,298,264,93
236,120,409,360
370,437,167,111
45,43,435,65
229,109,3,332
358,117,405,8
316,244,2,224
94,57,338,305
228,265,85,264
8,104,361,111
386,8,264,9
16,151,431,355
435,305,220,431
20,336,172,118
8,229,240,344
173,343,308,228
346,15,17,108
332,106,1,16
376,204,431,437
34,283,196,108
228,316,56,133
198,237,284,204
398,54,94,39
246,211,229,313
383,282,319,398
377,59,404,7
145,168,264,437
272,335,305,398
246,131,398,162
309,264,8,308
364,283,343,43
139,43,226,316
108,237,9,94
244,330,78,217
227,246,185,9
108,343,8,265
41,377,264,51
94,199,11,398
308,377,43,392
368,227,39,309
94,8,168,3
316,11,151,377
94,343,139,224
280,272,264,151
213,368,316,94
8,1,343,305
364,40,120,372
