214,350
159,305
9,454
198,53
142,336
353,334
219,81
337,336
45,234
265,31
245,84
170,210
403,245
70,215
279,268
159,260
176,48
460,198
409,299
432,125
158,132
366,21
482,97
70,479
211,50
344,204
139,258
261,222
346,235
41,350
41,490
366,184
421,5
28,453
178,300
177,265
31,462
119,137
387,67
278,413
387,469
395,204
366,139
44,280
444,240
410,366
388,31
356,266
99,453
77,169
58,103
317,476
229,334
114,396
313,135
169,21
416,236
334,122
139,226
92,178
380,383
148,135
285,69
366,139
139,214
119,292
455,218
84,284
425,56
76,139
75,121
285,204
9,348
428,285
346,472
32,40
198,39
361,64
168,283
59,402
464,288
472,476
67,23
431,189
131,453
269,468
214,164
321,266
472,202
5,356
261,180
105,231
476,316
210,119
110,446
31,198
136,311
425,253
267,48
355,128
409,3
378,297
50,140
196,157
240,91
431,394
331,310
370,335
357,246
109,142
41,241
157,25
236,421
149,121
209,268
278,337
2,211
107,214
344,198
429,359
98,338
483,27
355,49
254,286
32,124
406,81
354,412
162,461
472,465
367,453
166,345
16,430
329,211
33,426
291,219
388,181
274,121
413,191
211,219
157,436
310,374
414,300
113,334
188,367
49,174
13,258
135,58
269,366
118,189
247,130
463,179
385,449
286,215
261,243
295,284
1,45
488,472
34,400
271,242
294,432
209,77
158,387
198,377
196,366
265,179
198,359
482,7
168,485
229,452
148,177
325,172
367,480
120,77
201,472
113,81
159,471
445,374
188,299
36,251
294,353
105,121
13,431
316,394
431,41
21,169
167,32
49,485
482,256
171,481
243,467
13,41
462,112
142,121
304,169
400,454
316,387
269,445
47,230
256,203
153,426
199,360
453,184
315,402
300,189
413,61
35,223
453,288
322,426
169,18
214,366
413,296
293,446
40,401
31,341
417,438
463,373
282,369
137,308
426,101
486,346
302,92
195,346
342,44
214,245
214,19
448,292
17,486
453,266
87,140
413,321
316,315
47,258
21,244
155,276
94,31
4,85
211,164
472,258
54,406
402,251
221,319
277,262
239,142
472,245
367,292
84,464
148,213
195,89
460,195
338,288
72,391
472,31
78,31
75,35
89,8
268,187
469,266
139,288
214,259
102,153
374,468
363,479
204,121
169,149
430,372
428,400
409,49
41,298
460,244
203,79
450,2
137,394
388,392
311,112
348,121
112,214
447,134
488,86
134,286
89,363
245,24
294,299
374,188
221,273
214,366
393,398
188,396
46,311
139,101
58,249
477,199
192,95
259,376
334,323
112,62
459,387
350,5
25,187
360,128
352,64
39,449
97,364
190,140
394,313
0,138
336,383
401,177
290,152
148,176
142,383
29,340
286,384
194,196
469,348
319,442
100,283
199,130
76,9
413,24
417,393
253,417
336,92
431,20
237,366
31,413
14,410
80,142
191,451
8,485
39,139
319,58
366,121
348,237
185,482
159,253
195,366
417,298
454,298
334,373
21,31
366,382
31,124
374,265
483,256
353,178
352,216
126,264
24,31
425,304
85,304
456,436
428,49
355,69
428,406
147,299
489,10
254,184
305,260
431,397
32,223
114,316
118,250
81,220
160,35
439,188
373,454
367,263
306,244
460,187
460,373
191,406
336,298
342,175
321,150
469,214
315,34
213,87
65,452
64,190
113,31
393,322
466,266
338,247
278,25
187,17
268,66
124,1
179,227
62,450
139,413
394,230
191,438
266,429
315,432
422,344
44,478
413,469
340,416
31,352
396,142
245,197
433,49
273,37
63,81
215,199
366,367
91,293
138,9
83,456
382,454
322,342
445,390
80,260
155,433
429,156
426,373
377,461
195,80
367,318
468,245
266,32
190,124
412,300
379,469
298,209
373,246
436,405
115,211
352,407
452,395
246,422
137,476
114,490
63,199
366,484
239,325
244,248
60,289
9,89
413,245
298,453
216,202
396,90
351,150
107,430
413,167
419,9
431,169
416,242
149,444
307,315
454,202
394,97
117,377
366,142
68,128
248,373
204,352
288,467
391,41
258,199
259,181
166,134
393,394
16,137
303,351
402,258
396,190
31,346
342,287
230,266
122,297
442,253
304,388
214,76
390,28
247,215
115,288
300,298
472,417
283,406
176,398
374,198
394,393
261,144
92,379
330,421
13,410
157,332
92,139
137,371
439,55
188,380
215,332
300,361
377,28
319,402
304,392
431,191
267,313
213,196
308,356
437,214
391,101
322,253
472,180
472,398
391,13
184,433
110,68
22,210
286,292
67,206
204,185
75,94
480,270
353,412
251,2
61,472
436,377
142,388
433,273
239,373
366,50
424,297
443,31
320,394
438,454
214,366
358,373
311,304
162,432
20,107
266,346
224,5
66,341
319,266
285,348
142,31
490,381
35,211
266,164
222,21
56,84
473,257
190,444
471,244
427,22
49,334
359,346
145,139
209,288
237,214
18,19
292,388
373,354
384,277
214,388
338,440
374,42
469,245
156,61
483,374
20,49
373,14
341,159
405,234
298,219
41,402
352,16
182,366
247,319
141,190
230,247
105,374
252,282
159,226
261,430
323,41
29,321
229,367
445,316
134,298
134,299
69,247
50,87
175,56
396,292
366,30
456,355
302,333
366,136
160,423
252,49
137,448
176,334
260,114
344,48
482,20
471,69
319,338
408,177
31,405
416,426
76,245
283,185
305,61
376,266
360,388
453,79
446,150
479,413
237,451
192,207
133,431
415,414
64,218
166,304
26,489
120,485
456,215
247,71
222,398
16,250
61,51
298,398
285,268
131,386
401,469
2,336
214,374
258,146
354,140
471,31
427,105
292,244
261,373
420,374
432,250
407,329
408,274
90,406
32,188
308,448
264,114
62,223
165,268
490,185
177,174
475,460
490,442
156,484
294,230
338,327
338,374
440,438
255,154
218,409
382,242
157,121
483,142
426,406
31,374
388,453
348,270
443,221
437,450
92,69
275,402
413,345
28,107
249,300
368,439
327,195
234,361
102,390
362,397
124,332
41,266
260,285
453,222
428,252
114,181
15,70
427,116
43,3
154,298
383,162
26,227
413,394
373,336
472,266
169,334
214,158
430,49
43,327
431,92
218,146
417,205
58,220
61,316
164,112
259,388
490,20
438,282
226,185
90,481
214,154
7,235
211,28
128,124
114,356
363,262
315,99
403,220
402,300
430,373
470,336
398,456
366,142
11,346
440,5
298,436
48,421
31,68
432,164
292,89
374,420
446,7
462,132
20,340
201,373
54,132
89,297
79,181
45,339
403,246
472,247
374,70
214,245
88,264
144,121
319,36
466,149
31,421
31,105
266,57
169,31
48,189
401,31
102,127
81,436
446,90
16,218
178,292
304,277
175,396
430,151
488,179
269,438
479,286
64,293
233,342
346,9
306,245
472,139
119,407
367,300
258,5
264,321
12,321
320,404
426,256
441,413
166,64
268,368
393,82
27,185
72,129
209,244
265,447
104,308
366,298
32,373
305,472
320,118
373,345
258,160
3,17
354,424
175,436
409,344
300,233
421,220
239,260
415,150
334,204
120,288
297,467
311,472
206,332
185,127
254,433
294,394
218,311
117,298
245,79
49,305
18,56
348,307
366,210
32,453
245,401
446,175
127,184
143,160
366,9
232,321
429,61
168,58
144,31
342,124
146,135
134,57
336,312
172,261
396,373
60,451
240,45
464,356
268,145
49,45
31,214
449,182
49,189
100,196
95,453
300,428
266,289
252,393
292,261
146,57
156,90
13,408
373,96
289,242
335,251
412,298
134,196
32,232
284,318
393,413
1,9
467,79
480,445
18,43
413,455
222,153
215,472
59,173
196,248
301,426
252,127
85,115
319,105
254,13
395,464
7,145
98,336
189,72
199,352
171,374
154,124
426,121
429,294
322,43
184,431
464,152
479,469
202,373
375,184
282,260
124,196
198,5
239,124
159,70
72,153
324,416
214,311
394,17
372,334
166,341
105,223
485,386
241,366
446,187
114,218
284,129
366,169
366,169
431,190
198,181
346,3
139,443
13,26
359,431
212,374
366,55
342,261
175,452
210,296
373,27
421,396
412,213
4,315
390,404
185,432
339,366
89,282
280,464
241,208
203,139
219,366
92,61
267,214
159,209
334,475
286,84
247,453
465,374
412,274
156,246
341,436
292,260
280,482
209,297
161,378
227,431
463,319
341,6
334,272
31,85
153,1
424,436
70,476
188,245
245,31
340,336
370,264
136,145
64,144
409,385
362,19
293,387
421,266
139,82
481,305
139,253
486,267
476,358
72,184
261,249
363,107
164,454
40,100
191,147
81,409
453,159
200,33
191,238
31,245
164,59
261,156
144,49
373,244
298,453
425,141
112,393
340,188
480,473
76,408
344,266
182,250
36,112
239,298
438,254
245,342
236,169
305,164
56,177
373,8
63,169
300,368
429,71
431,189
118,168
469,454
373,49
