485,473,374,61,382,270
95,465,338,468,398,110
231,72,357,376,326,407
371,201,116,137,21,226
43,472,414,302,261,144
366,217,381,317,355,39
323,189,105,92,243,326
464,0,284,412,271,490
384,390,164,27,405,304
140,394,266,241,49,397
283,56,453,65,83,270
366,230,436,249,391,273
356,294,180,190,49,77
489,62,65,438,208,474
31,210,393,315,286,381
315,398,489,457,418,483
109,359,394,130,21,319
417,363,402,41,75,264
69,260,267,425,76,475
111,433,169,28,453,307
462,146,90,188,377,308
476,31,333,378,90,327
63,366,465,61,167,337
371,248,113,112,39,60
87,271,3,431,66,309
245,211,337,49,199,156
346,230,209,169,471,294
16,311,160,426,336,49
70,393,139,376,266,188
412,169,445,454,35,15
190,202,77,215,221,307
89,295,237,135,169,300
152,367,115,399,2,438
485,483,16,233,229,190
448,69,233,366,227,207
91,112,315,59,409,210
307,456,137,214,79,431
90,469,261,409,30,88
7,4,195,360,341,148
476,436,55,374,412,375
342,322,479,319,393,289
431,101,39,185,350,285
237,209,377,402,469,107
196,431,379,43,371,167
72,105,172,267,121,398
311,65,264,151,157,425
316,190,172,145,31,204
282,45,453,226,431,254
29,424,393,251,245,322
295,206,431,169,334,434
191,374,488,373,371,334
249,124,9,145,203,413
153,268,0,436,233,247
142,482,366,212,333,32
409,461,57,31,331,383
322,79,388,257,177,278
92,383,413,198,235,485
181,422,405,117,374,53
373,29,455,131,381,274
314,325,40,298,154,320
176,409,149,396,294,452
266,453,305,183,190,223
268,366,299,425,204,352
157,469,401,19,247,98
134,102,368,393,373,39
381,233,458,189,159,80
149,336,211,195,322,436
373,76,391,166,183,65
457,399,366,421,51,205
134,137,452,307,268,41
434,366,289,247,155,337
372,134,139,249,301,136
483,453,392,425,61,322
139,311,50,51,330,49
246,299,273,366,139,411
367,442,366,236,426,222
339,276,382,360,260,433
366,162,228,322,463,70
8,346,190,264,281,211
381,171,244,290,318,416
340,31,341,315,431,418
298,155,92,41,211,121
3,321,42,428,373,489
428,294,293,162,213,271
243,247,406,453,397,418
322,143,240,403,90,224
175,335,261,489,89,146
271,200,240,231,253,366
429,374,489,344,373,161
152,87,424,215,346,41
366,124,89,388,31,49
429,389,36,358,140,344
277,11,81,259,388,227
475,436,375,432,313,447
376,383,298,465,461,357
247,409,396,67,40,214
139,60,311,434,286,211
124,200,364,398,244,43
320,11,148,254,76,42
368,309,431,366,293,239
346,207,187,398,324,130
373,271,464,409,474,446
338,320,120,190,214,292
436,118,130,476,371,157
226,454,195,23,191,352
272,334,31,242,137,335
156,490,258,472,377,231
488,392,56,373,31,352
268,272,173,413,436,36
396,47,338,84,242,169
