316,102,414,63
455,443,247,206
87,413,476,369
245,48,242,28
476,221,181,327
407,490,148,40
191,431,392,249
402,407,29,489
31,51,70,342
453,308,292,348
90,434,317,198
441,68,182,394
188,304,3,76
365,95,140,327
366,357,45,71
231,431,199,209
114,238,366,351
426,483,319,226
204,366,95,304
370,291,373,382
294,314,366,426
142,183,386,189
176,302,439,249
393,50,488,266
247,30,140,298
460,393,85,386
68,173,400,223
219,65,139,396
338,223,440,308
180,365,118,366
311,334,472,413
442,468,180,272
266,115,380,63
478,99,246,175
300,310,454,170
31,373,90,35
336,259,357,177
308,315,188,483
156,121,388,136
444,81,402,472
124,146,346,328
173,282,214,125
207,316,443,211
9,254,410,170
41,476,373,31
197,35,88,244
42,368,139,342
288,128,144,368
426,201,393,375
178,72,312,436
374,137,188,288
140,399,175,453
304,485,226,210
327,124,272,238
232,186,483,382
27,159,426,373
206,422,48,368
286,209,298,237
293,248,377,204
472,394,485,372
267,300,51,413
330,242,215,237
311,396,429,318
471,463,351,122
398,447,0,90
356,366,469,435
206,300,156,431
375,169,425,199
121,310,321,397
486,188,297,177
374,18,245,373
373,76,297,366
453,228,431,321
69,254,91,331
43,447,412,469
274,373,469,452
164,255,392,445
445,97,139,426
430,231,42,355
463,317,384,390
329,206,298,230
272,394,65,412
255,49,138,209
367,54,359,64
442,65,113,56
431,453,335,31
391,443,228,156
367,489,142,346
321,218,247,299
120,36,340,204
11,204,332,379
37,47,236,132
388,5,486,366
81,207,31,134
459,41,101,178
287,31,371,428
435,218,431,242
220,463,490,435
452,391,384,431
338,222,436,74
37,65,139,394
107,341,348,366
238,410,217,49
268,302,366,426
226,214,355,309
89,483,424,146
122,114,21,318
2,261,26,428
43,385,42,31
362,69,129,409
140,326,252,289
344,488,247,292
121,195,163,146
48,360,409,366
124,285,149,366
200,38,76,406
435,197,204,217
86,462,203,17
266,373,345,244
379,30,235,340
394,31,281,373
60,435,59,413
218,214,384,211
114,451,168,43
373,125,409,250
413,393,244,45
192,266,71,268
396,185,162,22
46,132,41,62
120,247,457,361
438,41,297,362
144,440,269,103
246,427,456,299
373,218,2,242
116,110,256,261
336,428,366,177
137,413,17,309
464,232,43,165
244,112,346,490
7,145,42,276
360,245,37,337
391,435,398,37
235,444,212,61
181,78,434,438
396,214,61,408
162,373,263,332
322,120,162,20
31,255,252,163
124,453,489,156
302,192,127,276
180,113,305,84
97,362,188,217
81,227,45,371
282,395,366,352
388,67,222,266
37,472,175,159
338,112,135,153
250,462,137,136
366,281,287,92
465,135,453,204
174,307,465,31
461,83,412,272
372,214,283,206
323,218,212,68
139,340,354,319
357,158,152,479
308,187,203,433
59,177,222,270
219,220,316,258
83,79,165,282
65,417,156,317
406,5,466,482
321,54,7,17
102,306,294,181
47,2,355,376
11,59,469,277
446,318,127,6
388,189,137,412
486,206,216,220
128,215,430,362
24,131,409,59
464,211,44,429
381,135,369,431
299,303,252,353
84,10,12,70
358,453,260,21
84,396,373,251
441,214,303,64
273,320,431,226
261,362,32,227
368,342,343,298
235,431,43,79
31,202,429,39
81,402,200,323
388,119,300,245
89,472,64,218
133,45,406,231
83,177,4,195
393,391,344,266
99,334,237,398
241,246,334,348
367,337,394,396
478,210,239,173
4,356,273,31
431,377,418,373
412,400,214,368
429,395,223,303
490,374,90,228
318,226,377,337
255,387,325,146
127,244,355,158
372,214,49,430
79,202,6,380
232,460,340,368
99,453,31,402
486,309,20,202
334,342,44,366
203,3,79,185
249,160,472,50
342,189,161,188
429,374,20,369
179,240,353,271
448,336,400,156
463,266,31,366
156,189,454,254
49,36,444,189
366,446,180,329
49,408,31,268
321,142,366,386
202,377,114,363
6,376,43,247
462,85,12,298
270,319,187,266
243,383,1,394
304,298,139,233
341,393,61,322
267,98,74,87
366,426,482,195
12,354,175,74
386,223,299,177
368,286,124,211
427,239,373,430
17,394,157,329
285,377,439,112
19,21,57,398
431,273,456,336
434,215,425,31
148,4,245,169
282,327,61,131
11,357,88,332
161,319,155,142
446,161,209,443
41,81,298,375
483,337,307,300
200,304,178,438
176,380,385,145
152,413,344,300
169,256,403,321
153,340,308,144
19,256,12,465
137,340,469,17
366,215,394,278
403,60,438,361
264,127,25,185
298,48,143,413
353,29,252,469
103,475,153,477
102,9,105,184
366,275,256,137
245,90,179,157
453,29,349,213
140,64,232,252
366,245,56,472
247,31,125,192
374,458,219,178
284,352,166,406
153,268,209,298
247,31,103,196
266,302,84,481
472,396,55,377
485,373,224,105
453,217,90,369
159,271,210,121
413,224,142,421
197,294,460,148
5,36,22,453
2,11,479,457
123,57,300,204
406,373,397,66
115,475,248,219
387,336,105,213
143,301,83,227
131,478,427,65
489,205,486,178
34,106,46,306
272,366,122,200
327,398,396,260
214,189,85,485
82,484,48,264
319,467,436,399
372,164,300,438
14,372,485,430
135,338,273,390
241,211,112,49
447,25,109,483
250,243,197,464
75,61,434,184
476,445,340,31
431,85,240,145
202,407,87,69
221,24,431,132
366,309,142,268
465,69,391,222
145,299,70,55
456,176,352,483
327,265,402,351
28,233,399,184
142,296,368,36
250,434,363,56
181,25,478,417
156,215,448,272
266,483,409,355
11,346,208,474
305,480,193,70
461,156,49,234
86,367,431,354
81,374,356,409
112,177,232,12
327,266,250,227
479,113,292,220
245,81,357,190
328,78,273,211
142,95,203,319
342,151,378,371
337,364,150,99
246,408,412,202
117,146,142,247
443,391,325,394
346,9,76,377
195,11,306,298
406,187,142,472
315,422,247,455
263,69,105,288
366,280,240,172
245,119,404,366
240,190,325,354
333,392,75,374
429,121,359,63
303,473,171,488
373,35,239,386
378,45,336,324
19,464,21,361
436,69,481,266
367,378,375,268
145,453,192,360
266,439,230,36
45,318,350,129
169,326,134,226
441,2,454,443
169,254,455,374
170,468,96,112
249,169,366,76
220,405,15,456
429,238,67,293
231,459,366,28
463,83,128,13
15,139,394,266
364,460,134,479
413,352,28,340
74,108,393,426
268,446,201,85
261,106,469,459
355,380,261,253
175,227,320,113
135,436,337,469
362,233,134,436
382,454,0,453
247,486,49,367
92,153,393,429
337,158,65,400
353,366,146,169
31,21,209,460
266,190,335,0
45,304,214,366
299,82,146,404
314,103,308,288
214,300,366,212
305,133,20,177
428,268,118,451
140,110,311,485
456,232,388,472
469,238,49,268
406,35,278,31
31,467,49,413
79,254,211,2
282,226,408,88
483,42,373,346
204,433,412,323
151,197,89,208
214,144,316,69
86,482,81,432
312,188,292,445
436,31,257,264
23,348,130,119
285,31,119,15
481,245,127,110
188,360,353,141
198,436,426,31
283,362,127,277
273,211,286,251
41,247,138,463
188,67,81,309
292,479,303,366
186,227,287,369
457,334,249,110
242,158,138,465
64,266,323,100
374,198,406,46
234,466,255,379
128,301,381,20
315,426,62,463
50,446,464,181
31,49,261,428
203,362,388,359
288,398,366,409
471,68,369,166
302,342,372,187
31,12,57,97
420,247,341,251
346,431,394,406
48,342,455,110
31,284,428,70
68,467,0,245
380,234,199,188
434,124,373,311
336,298,241,28
276,413,469,67
297,36,371,314
58,402,380,340
105,362,373,366
44,299,150,335
131,204,245,396
490,461,354,398
3,393,139,256
476,479,56,60
235,398,357,175
348,476,50,57
228,202,87,366
366,249,11,401
362,430,211,381
254,28,445,431
278,164,256,238
369,292,28,64
409,245,239,428
242,87,266,142
238,453,342,31
406,481,103,322
204,464,175,154
373,94,275,99
259,412,31,42
366,321,488,41
445,245,268,353
61,238,81,315
252,227,12,233
100,405,373,20
58,50,453,323
142,393,366,364
116,374,150,238
136,357,411,310
35,406,481,448
461,60,204,155
49,355,376,169
429,205,185,388
158,180,292,265
242,360,76,7
190,406,358,168
214,255,373,246
57,353,98,334
306,366,239,214
70,304,39,352
355,374,367,390
350,334,210,252
83,281,31,483
171,442,129,482
160,475,25,96
160,49,266,114
460,148,11,187
327,268,295,223
354,322,472,245
272,136,183,271
190,322,75,186
401,189,84,455
323,362,245,257
72,185,57,156
209,284,472,136
247,84,85,255
54,480,112,178
226,178,41,421
118,18,316,187
171,268,289,303
234,372,366,9
148,299,190,346
278,124,271,241
348,374,476,434
342,112,266,168
107,60,373,394
144,124,42,426
394,218,132,75
336,242,368,227
363,181,68,198
247,371,99,92
114,153,483,142
278,390,224,134
394,264,280,190
465,245,236,139
70,294,45,488
340,335,241,286
245,135,31,197
85,128,170,9
409,292,333,429
237,83,326,475
31,82,374,373
236,439,406,415
124,288,300,198
405,221,249,488
21,373,460,187
119,226,89,105
361,283,188,402
407,431,394,77
140,85,162,292
57,186,128,61
70,220,237,68
95,165,31,490
366,250,103,373
458,124,332,105
139,189,103,431
84,49,72,164
185,139,284,64
150,83,426,218
20,468,92,232
67,393,325,436
374,265,472,108
332,431,455,432
218,24,366,245
61,57,418,400
488,64,414,190
55,41,233,487
457,144,215,294
478,398,158,214
362,79,340,49
108,368,69,46
245,413,56,21
156,366,157,48
413,282,322,388
272,257,142,484
244,429,355,362
217,249,27,240
431,489,15,432
117,184,443,96
217,348,462,162
128,80,137,222
363,387,246,470
456,459,142,444
213,284,413,460
122,373,334,236
373,342,380,273
56,89,77,386
176,431,342,292
29,3,48,204
89,190,442,287
245,258,6,146
370,158,462,331
453,395,31,87
341,105,453,211
1,70,445,413
423,338,273,366
286,83,189,413
483,360,19,211
273,402,374,400
36,431,61,169
45,39,176,366
116,21,413,169
321,211,227,354
480,284,162,266
156,257,381,190
297,474,409,416
380,355,394,233
107,43,218,369
264,180,266,217
3,472,37,32
383,472,58,81
139,460,76,156
395,300,460,488
304,366,228,124
366,107,25,204
141,464,31,255
188,1,102,163
48,134,300,29
56,253,367,140
224,140,186,222
312,119,413,436
92,217,312,464
295,479,374,356
393,366,139,350
438,266,4,3
224,79,285,169
484,310,188,243
464,411,185,342
263,65,189,452
254,65,33,217
342,377,407,273
388,42,429,43
361,463,303,247
198,479,19,484
119,89,165,158
128,431,247,25
396,211,246,272
349,332,413,334
368,382,64,455
140,298,438,353
215,195,146,463
224,374,281,412
199,14,322,242
150,264,266,42
388,102,273,11
356,319,333,12
87,243,144,323
128,28,456,320
255,260,112,472
299,215,405,144
183,281,68,373
265,211,124,300
323,215,201,431
366,90,180,124
188,68,358,139
418,99,49,230
381,240,373,476
407,202,218,196
164,20,213,61
77,366,338,168
40,471,350,220
317,351,216,1
178,292,168,326
376,121,462,92
240,75,255,369
62,276,488,224
216,342,231,336
334,159,233,209
235,157,458,417
466,105,304,366
205,9,483,403
476,172,365,453
89,295,336,30
114,261,175,159
298,485,340,64
264,162,30,139
200,339,153,315
220,379,292,368
238,31,483,377
396,168,113,187
221,442,187,100
32,479,12,186
196,169,29,453
409,124,273,429
336,110,172,193
249,394,404,436
30,20,332,263
286,202,105,474
367,418,33,171
287,436,394,251
323,373,248,259
309,349,83,31
289,11,281,179
319,300,402,195
51,64,75,31
180,386,227,235
436,318,264,340
53,226,11,49
273,283,426,172
358,366,111,390
448,54,188,218
210,205,177,255
485,325,454,373
21,436,74,285
472,366,355,204
222,322,142,426
454,70,69,279
7,33,458,124
175,46,400,229
338,374,238,142
153,232,336,19
108,217,342,69
300,233,32,99
156,286,442,44
233,183,246,86
131,252,62,436
288,49,27,347
248,205,273,268
105,445,61,41
453,394,344,121
323,132,177,319
396,266,211,351
472,366,214,188
21,398,56,274
260,98,190,5
453,380,261,394
205,399,488,439
25,214,100,239
385,142,267,238
112,298,120,410
456,443,198,367
155,340,299,128
175,69,453,336
239,366,352,438
373,463,91,409
176,76,355,89
12,45,91,334
215,404,457,376
318,265,373,298
319,477,177,192
4,184,409,79
7,456,6,277
82,342,424,240
266,447,366,301
41,31,316,480
473,370,300,440
398,407,366,139
414,274,400,366
295,214,146,43
127,294,410,228
114,367,431,213
292,82,409,338
450,244,134,245
373,31,366,459
42,173,413,200
88,237,156,126
284,43,133,296
367,284,412,465
289,186,471,249
464,158,49,184
138,419,92,222
248,159,388,54
303,14,454,461
198,60,12,485
354,448,436,112
49,366,252,247
31,114,299,49
12,341,401,90
161,267,153,193
7,197,355,82
440,315,405,259
120,61,455,478
336,374,199,203
418,53,368,346
190,479,42,64
398,67,196,97
342,66,419,433
233,413,180,162
83,198,354,49
381,323,214,440
348,106,412,71
179,245,383,299
418,176,302,452
447,393,331,7
137,439,382,468
79,275,373,415
366,62,474,25
70,374,234,488
58,318,31,155
412,395,373,366
157,402,227,144
409,34,436,9
270,131,321,472
162,49,206,344
129,292,186,117
274,415,446,155
261,95,268,299
472,63,352,431
123,28,31,412
179,92,100,480
439,431,147,469
204,214,188,298
70,181,131,43
436,9,173,203
175,188,315,486
234,401,468,139
463,243,393,266
327,183,136,63
81,419,131,61
393,205,482,300
413,210,294,169
346,461,367,189
185,468,322,4
135,49,232,275
159,442,133,300
105,67,364,280
245,322,56,362
472,387,155,214
61,235,393,256
454,181,366,220
490,242,407,112
421,312,142,413
215,207,169,471
440,373,31,142
198,363,135,84
75,266,56,136
139,464,280,257
396,486,112,402
31,302,319,165
352,486,29,397
19,356,398,253
422,213,119,433
366,156,244,408
178,383,219,350
335,275,439,482
363,482,348,144
169,171,215,247
17,463,31,488
294,14,61,112
366,210,377,31
124,112,254,110
472,474,137,204
169,475,296,70
406,135,250,352
0,413,341,396
248,373,220,254
476,356,179,31
434,17,256,286
275,247,49,301
366,395,64,378
315,170,298,226
204,367,188,190
368,145,439,132
180,244,380,278
248,461,109,66
416,62,112,319
299,53,367,212
96,382,464,243
209,134,366,117
170,152,206,266
2,177,280,164
354,49,434,72
89,476,267,239
480,378,373,87
258,215,21,268
208,450,121,333
214,41,143,381
4,346,28,465
373,23,264,49
436,157,305,352
312,242,199,257
234,472,340,134
14,49,266,211
295,464,314,189
333,98,377,266
254,367,422,110
108,238,41,25
65,488,58,35
346,87,234,398
57,43,431,136
245,373,229,138
121,39,0,8
310,332,174,366
50,373,139,49
81,50,214,461
214,388,201,107
11,286,135,332
367,352,380,425
418,159,158,280
140,408,413,224
41,364,148,2
25,177,299,68
430,198,140,391
156,110,164,488
70,62,198,355
67,62,396,334
411,18,368,34
204,150,214,457
297,273,153,17
195,187,292,364
419,413,435,366
342,246,299,144
28,383,224,56
188,319,134,61
192,234,431,436
124,268,4,319
267,476,207,468
237,428,253,273
336,298,99,190
383,428,402,213
61,54,39,360
319,402,363,247
322,164,364,213
169,69,413,486
120,346,455,417
114,396,366,150
299,415,5,36
16,342,456,59
170,5,39,431
238,369,485,408
190,300,438,471
41,366,187,214
244,341,320,332
421,102,139,411
148,233,394,72
348,103,366,298
266,1,413,363
242,197,336,354
319,471,221,442
39,334,150,28
470,355,272,32
196,210,255,409
216,239,306,433
338,180,247,454
162,446,218,334
55,374,146,431
116,405,14,130
209,49,34,266
165,318,472,56
374,482,423,259
233,247,490,338
197,58,233,62
322,31,413,17
282,139,253,49
326,464,300,461
103,169,472,342
336,214,57,227
186,63,388,393
245,48,190,472
317,270,90,476
239,313,431,103
334,355,189,490
267,334,153,476
447,44,394,315
308,390,254,395
105,452,367,482
4,351,250,101
59,177,361,231
397,61,426,181
459,388,373,111
113,444,116,480
373,314,300,112
18,278,351,174
64,146,303,181
375,244,331,233
108,195,417,355
424,204,422,271
266,429,245,295
170,382,342,188
20,402,137,422
335,239,148,221
476,432,245,8
106,361,232,323
64,402,119,407
354,168,21,304
411,336,186,89
350,209,434,9
415,239,319,284
300,271,469,405
150,254,329,3
366,417,463,183
137,41,79,442
212,354,128,332
0,244,286,272
193,66,388,57
212,203,132,205
261,178,20,382
426,169,65,112
151,148,64,440
53,433,19,300
470,436,118,37
45,388,483,21
410,409,85,471
82,242,70,482
346,273,468,169
352,28,393,424
437,220,146,101
388,471,245,266
353,214,453,247
162,79,139,488
354,232,244,294
216,452,434,245
117,160,110,385
61,146,114,295
482,190,8,70
54,247,95,284
413,335,409,205
196,6,490,346
434,27,370,476
265,410,9,206
118,160,366,176
336,471,169,428
8,202,106,366
234,88,211,431
482,306,265,9
99,351,121,58
69,245,173,47
483,388,366,412
135,367,117,409
47,112,455,21
