4653,669,2939,1873,1397,3163,788,5229,9077
5566,3604,6202,8761,2173,4533,4159,838,5155
36,5236,2755,2576,5266,5391,5222,6909,3691
8177,2890,2893,6730,1273,3313,8796,7163,4397
1864,251,1421,3420,5266,6379,653,5560,3034
2894,251,2062,6372,8881,1064,6800,4017,3918
3991,2344,5592,3767,3231,2177,2496,4324,5976
8563,6645,3717,5220,2924,844,707,1801,3878
5822,5067,1208,2152,2217,8540,7369,6054,4329
7714,8219,7325,1365,5266,1093,1570,6811,507
5232,8176,5560,783,2576,6186,3034,8393,7480
141,5140,5590,7678,3581,835,7845,7711,5223
5114,507,5569,975,5243,2156,18,776,5246
1016,22,8991,6201,6070,1873,1886,4564,705
3238,1992,5804,5883,4896,2062,2364,5195,6073
2177,5734,8769,3706,6503,3993,929,8657,7466
8168,6331,7443,8941,8657,8542,7369,3283,3029
1822,5556,3727,2575,3967,6918,6342,1775,2364
1022,1446,3868,2313,1041,5073,7608,2222,2688
1194,6347,943,2052,6651,3308,3412,1769,825
993,2334,7159,3991,6091,8048,5569,6031,3221
5215,103,4539,1873,2047,2159,1264,1033,3882
4157,5154,5045,4774,6091,3566,5741,4962,7460
3164,2371,2421,1550,1488,88,3086,2977,1409
1161,5267,7321,5573,1285,6649,785,6640,7372
5976,4169,1989,5237,1879,8409,6191,3221,5266
1024,2488,5569,5976,1718,3838,5031,3026,1504
5231,1880,6080,4044,8097,2062,2465,933,1030
5573,3951,4001,3412,2476,1399,251,2893,6070
3029,8961,7329,1103,8168,722,3657,3310,3161
4385,5130,6831,8083,3406,1517,1877,3641,212
271,5820,1267,5734,1968,2214,5590,5185,5560
7090,4962,6055,6091,2056,5233,2223,5560,874
669,1983,32,2564,8545,5830,8657,1825,8796
5569,5559,2868,1406,3377,4961,5764,1007,8432
2054,1499,4002,266,64,7714,2917,5560,5556
3289,1880,3282,2901,1976,507,2675,3720,2051
7288,974,3963,5229,3356,6645,3966,6611,3024
1495,7600,1058,5178,7482,3878,6665,4555,1873
18,1112,3406,1073,6019,1286,1361,4076,8633
1121,6305,6705,1886,4984,8414,2786,1301,3474
8796,1871,4318,3308,8780,3283,1402,954,3828
3945,2159,2369,8236,6019,4172,6648,3184,8745
5185,1673,3113,7242,5827,7425,3922,5567,4060
3117,5166,1524,7678,3005,6070,3075,7519,1108
2647,6145,4124,6510,5769,3866,6018,1866,8750
3517,2051,4517,2252,6069,4561,1878,906,365
7461,1034,7820,659,643,1124,1977,3310,3420
3969,8341,4077,3310,2355,3953,1245,2939,1144
6725,4558,1157,497,6473,3892,7180,6070,2901
1015,3490,3932,1818,5204,6334,1256,5400,3294
4262,2151,7436,6022,5161,5565,3878,984,3539
6339,4177,2604,3878,3963,8469,7508,7452,3283
4159,6201,8543,1058,2541,3192,3185,5566,5970
7709,8637,6483,5374,1880,6347,4430,1425,832
4558,1488,6070,4631,1637,4412,7236,5976,134
5734,1553,6146,2039,5134,1318,8886,1374,5345
5156,6725,2056,137,1487,5853,7897,6340,3965
2541,1779,3029,3714,3671,5172,7491,8796,6831
3878,3966,3569,5691,6067,2145,6031,5585,3559
3584,3963,3959,1410,5967,3412,3385,1051,7374
5586,507,5804,5569,3412,1088,6201,4539,8514
5753,106,5560,3985,5184,2205,3809,6383,7495
5173,1971,7615,1361,1878,2359,2057,8763,1160
4799,5381,607,2666,2151,387,6656,1825,6278
4548,4631,4519,6202,2159,2051,2205,5903,3184
8667,1972,2214,6833,3010,112,4198,5208,1991
2334,2208,2878,3025,5785,1110,7164,3999,5250
8542,1276,2371,1703,4388,4169,2499,8517,1880
3225,8770,6165,8987,4981,5099,921,1587,4373
1079,2801,1924,5920,3766,3933,1175,3079,3053
4545,5233,2047,1788,8086,2952,5170,4025,3037
7438,5753,5236,8493,2444,3778,155,5889,8941
5559,6395,2882,6640,8494,5221,1769,8400,6499
4033,860,5785,3933,2056,1093,6454,5797,5804
6139,2062,6339,5766,5073,6061,6191,270,1971
1042,5214,2057,648,5573,5140,5810,2334,4389
1886,368,5569,1812,1822,5115,4119,8420,8771
