1196,5559,645,5553,1801
6777,4573,507,1800,232
4619,6070,7466,5606,894
966,8686,2047,1777,301
3294,3185,5185,4545,2173
1879,2334,37,4388,3310
8769,5556,3184,5982,617
1242,2257,1564,5605,8880
3924,24,5592,2063,7510
3412,3030,4608,4165,5242
3520,3113,5000,6091,6202
2205,930,1866,5110,251
4239,2901,2369,5795,5311
2047,2062,7443,2287,3029
3065,1989,1184,3414,5559
5173,5560,3297,7261,5961
2062,4388,8626,831,21
2478,2577,8392,8626,8498
2027,5090,1989,5728,4388
4109,2364,2372,8749,80
1876,507,3184,2173,7432
2901,2967,60,2152,1417
17,5135,3642,303,5203
5567,8744,8420,607,2371
2047,3982,6018,3184,5096
971,4539,3011,5769,8779
7443,7135,3749,1886,6833
3862,3510,2173,2015,732
5161,863,526,3184,8508
2033,5235,2893,3038,3185
3082,268,765,2472,1972
5785,5130,7156,8500,4520
2894,5040,6725,1886,933
8886,1421,6641,2369,7599
5982,3475,1231,2678,2139
3024,7899,2371,5880,5218
5117,2052,2408,4385,5173
5785,4902,2490,507,503
6386,8881,2889,7338,1285
2173,8191,7400,3959,7898
919,3163,8515,3019,8368
8765,5160,5617,2062,8219
6725,2893,507,2051,3406
8219,5199,2889,7200,4014
3838,8657,8759,2981,8630
870,2338,664,6015,8796
2369,1801,1600,5753,6651
2343,3996,5822,3308,1038
3022,4847,2047,3410,140
2051,2173,134,37,4962
5559,3533,2129,5165,2924
7324,1823,8399,5712,8766
2172,5233,1070,5712,2369
4561,84,2016,3878,8102
2062,6091,7325,3699,7706
6141,6805,4359,2159,590
1932,6094,1173,2056,5241
7680,265,4962,1423,222
8647,3981,6583,4777,6018
563,8232,9003,134,3184
1932,6287,2301,1403,919
2173,4815,6144,1828,4155
9065,3029,7443,2642,2975
3991,134,2985,10,7692
3661,3616,666,5973,1045
4984,1383,3970,8634,251
2522,3878,3029,3967,1976
8232,4394,5167,8885,3841
2936,1069,5786,5185,4890
6022,3014,6091,4612,6339
5135,1878,2051,8885,8487
2338,4060,7465,2359,6647
3295,3887,5184,7770,3289
1275,6191,1779,2371,1769
5734,6008,3294,8626,7114
5854,6055,2878,5569,5210
3760,4964,6645,8510,2359
397,1561,8626,1766,5795
5603,5585,1977,4036,258
2964,1103,3025,2205,6029
1331,6038,5171,3184,5232
7463,2047,2800,6024,2537
1285,2408,5080,2159,134
5473,4664,1769,893,3242
2973,1877,134,7671,871
2536,8766,5205,2063,4631
3838,284,5097,7297,2364
2205,5073,5753,6054,3991
3719,3013,2547,1976,3863
2051,6503,1571,1787,1263
2901,5730,602,4413,2907
1713,7552,5190,1642,5590
4092,507,3072,2948,646
1201,4631,507,2062,6010
5390,5745,5238,7671,5989
954,4092,1252,5177,6503
2371,1787,1245,2981,3967
5598,5203,7480,2895,5597
2899,2548,5228,8418,3760
