2217,3932,5266
7658,3313,3933
5785,5560,6365
304,3414,4160
5559,7162,1769
5569,1882,8998
7770,3716,7888
2047,7200,5261
1006,1069,6342
3905,5610,6022
6605,2153,5804
8546,5502,5875
7714,134,611
4157,8651,987
3865,4631,2052
233,825,7164
4765,3643,6371
5173,7889,2894
3019,3903,5565
3930,6034,6725
8766,27,1308
2499,7160,2338
2173,22,507
7155,1561,4413
8989,4962,3847
8168,1812,6335
5234,5166,6949
6006,7049,4915
8395,2062,507
6831,2151,6276
5266,3013,6554
8480,8097,1782
4302,5167,1878
7185,7154,3760
5573,1107,7621
3602,3029,3406
5266,1377,3887
7856,7165,7335
8006,4055,5770
2159,7577,4388
637,668,5383
2985,8500,4385
4055,848,927
2844,8542,3010
4962,2338,578
1403,5736,197
2800,6649,3520
7714,5680,5084
3932,7439,8424
8393,622,4171
1800,927,5774
2293,4388,3185
5804,292,1541
230,968,2536
5804,5567,6660
4900,1499,1610
3923,4178,1877
8447,2919,8090
481,7924,6206
5080,2338,865
4572,1801,1993
1678,4001,2471
3057,2629,3054
1972,4402,3821
6827,8855,5231
1472,2181,2058
7456,7551,6294
610,8993,6022
2952,3971,5173
7236,3294,3963
1238,4631,3456
3158,2364,8395
3669,1006,1958
2334,3971,7094
4558,8880,5559
7400,2753,5217
6647,5976,3246
8796,1800,1324
2047,2579,5757
5730,4723,1407
6725,5569,6831
932,3232,5161
756,4385,2895
2893,4985,8395
4214,8881,3791
5565,6136,8395
3954,7712,6049
7410,5020,654
3863,8025,3308
5073,8221,8739
3867,7664,4297
1610,8093,2056
251,1825,2024
5598,2919,5590
9026,2338,3025
5559,273,251
2143,1788,6974
4388,3413,2981
1235,6499,507
1067,1937,5067
5753,2145,733
5691,1779,2051
4520,6939,820
7224,2047,6385
5221,3412,2878
2198,807,8048
3184,8844,2334
1033,5247,1368
1963,2667,6650
2051,3805,5097
8883,983,1883
1184,4155,950
938,751,2707
5262,1499,1880
7162,1494,2173
4413,2173,2144
1531,5712,5559
1392,1989,3026
4143,5114,2051
1928,6974,582
8626,8238,8949
5975,5094,3919
7164,3947,5553
5178,1506,5565
6008,6091,267
1900,2564,4385
7711,5573,2056
2061,6202,4962
5210,2300,3838
2173,700,5556
2218,3283,298
5247,586,8756
3845,6366,5160
609,8399,7899
5252,2172,4160
8623,1992,1878
2145,8991,5556
4962,8545,2364
1546,2981,134
6036,2981,63
2063,7442,4284
1580,5764,5139
3454,2363,1177
3161,3771,5560
4962,869,3026
5569,4091,2334
6660,4089,2359
3238,6202,5163
1921,2192,1880
3412,6640,5573
2151,1463,6935
5240,1467,8657
1524,5569,8880
8738,8051,2047
1235,864,1208
6725,5136,2173
2527,8881,1785
2950,5560,5751
8844,1932,1459
3184,1058,965
2151,6376,2364
7158,302,1506
4157,2813,1825
5804,8877,3838
3986,1310,1499
2371,1878,1466
5625,1918,4388
4631,5266,4053
5162,8097,397
2172,5769,3206
5040,1024,949
4124,8386,389
7471,3184,5766
4199,2173,134
3762,2981,2882
1184,7956,4155
3699,8546,4531
1000,4516,4162
7751,2410,7987
2911,8406,6510
6660,1565,6284
299,939,4061
5101,2175,4312
830,6009,8548
2981,1779,1881
1926,3945,124
2578,5140,1604
5092,5569,2159
507,5556,3628
3028,1769,4173
3799,7879,134
276,5879,1082
2064,3412,3052
6629,6024,2047
5804,3604,2371
1540,1515,1071
3592,4134,2882
4535,2172,181
1787,2235,6914
2172,3029,1306
4385,7346,3481
2152,3418,1213
1877,8880,5117
6334,6202,1317
5734,5209,2748
2218,216,4962
6287,1150,2575
220,6018,5266
6312,7770,580
5247,7479,1316
3811,7454,6167
2337,2534,1609
8801,5102,3406
641,6214,299
2056,5556,4413
4562,791,4985
1212,7283,3409
3999,5569,7323
563,8633,3029
3396,2270,4227
3483,2944,204
5559,1879,7464
1421,6725,4239
6292,5092,2200
1615,3310,3963
5680,971,5160
8395,6900,6091
4389,5324,827
1976,2051,1302
8669,3025,1879
7435,2147,1591
2173,5136,1063
7269,1287,8546
6503,2205,5495
4528,1187,570
6833,1405,3704
2576,5804,939
6314,2159,915
1580,2414,4676
5872,4921,3981
7421,3080,3954
6725,7588,2217
1881,5558,212
2047,1242,2562
3864,1801,1463
471,2167,6651
809,3619,3285
1220,7312,7184
4239,3864,2543
3950,2873,8201
1930,1866,8740
134,3749,6725
734,4514,3987
4514,507,6909
2929,2369,1976
3280,2047,2001
4385,6334,5573
1198,3723,5209
1112,2364,3406
153,1576,1878
4002,32,1787
32,2893,5822
5712,6055,4455
5182,2051,5560
5210,1866,2878
2991,4024,1971
7323,209,2359
5176,3878,137
3447,5593,1569
1873,4578,5262
1812,784,3951
2052,5586,8989
8796,5822,7650
787,1853,2163
4146,2338,3863
4322,8567,5721
5804,1567,6334
2334,4529,3244
8625,3727,5423
1612,949,1028
1308,4155,2062
7324,4306,1879
1024,2172,2156
2205,8783,6800
5625,6018,7510
4337,7577,3969
5215,2151,1886
4177,639,5073
1977,7842,6643
5569,2782,8997
6660,2172,7197
582,6186,2901
2575,5559,228
6050,5174,5859
3152,6277,2962
1387,7236,649
7164,6334,5137
1499,1818,5876
8449,4256,2151
8233,5625,5804
5215,7180,1335
3029,2939,4006
507,3685,2597
3938,41,4307
5203,5860,1248
3920,563,2965
3984,1993,5553
2576,5250,5378
7739,2056,8188
3231,7480,5173
2172,3747,4388
5390,2159,3847
3866,1976,1800
4157,6942,2282
2508,3602,5973
1880,8993,8421
7698,5140,8412
6362,2478,2901
2911,6726,6139
7770,2205,5734
1535,2338,232
8880,2056,371
3200,7697,6657
3025,809,2026
2897,6383,2159
4561,1873,8770
3967,8223,2334
3025,8412,1457
2338,1779,2047
1363,1020,4535
2546,2369,2950
4035,3648,2173
1878,8678,999
3838,4413,1490
7466,1274,3184
5567,3743,4413
1467,6334,5567
5136,1217,5559
5569,2056,2159
4611,3967,2991
7428,3318,7363
845,5214,826
1105,5976,3847
3760,3444,1881
3828,5390,2971
2205,1879,1495
1020,5565,3967
5786,5202,1167
2359,7482,2972
3198,4385,1528
6091,1407,7094
7696,7479,4545
205,3945,7692
4155,1475,3878
5269,8406,734
6785,6658,5688
2576,2837,5184
7297,9009,7842
7135,4817,1452
1252,3863,5073
6275,5790,6475
8544,6342,7268
3413,3926,5383
4806,8462,7711
3437,2179,8419
7481,8420,4167
2173,7908,2975
4011,3318,3988
4388,5597,7443
8881,5592,6057
4159,5139,790
3308,4521,5221
6349,8223,834
3869,2051,3878
783,2371,6437
2457,8409,2056
6651,7274,3944
1972,7638,8432
5223,2961,212
7701,3026,2172
4002,5876,2173
2576,7164,554
6070,955,2063
1247,2975,4388
299,6061,4388
5674,8877,1878
5804,2950,5753
3026,1504,2047
3029,5869,5597
1066,3981,1107
3435,6092,4155
1905,5592,2888
5204,6725,644
2575,3318,5601
8754,4740,134
3878,6833,3205
8886,7880,6060
4388,3838,4962
2208,2192,6140
3030,2346,8985
3184,1507,1546
2371,1564,1210
2062,3409,5190
6140,5266,9069
5745,8048,3886
5829,2535,2497
5559,5976,1061
5691,5569,3294
7297,1940,2933
4388,7678,2056
2548,1528,5190
6499,4385,5262
246,5753,2220
8759,4247,7263
3618,2894,3838
6036,3716,7504
4943,5559,7945
2063,776,208
8567,134,784
1809,8877,3310
7758,4175,6817
5237,4150,2919
2981,1473,1886
7870,2913,370
5232,2172,938
1873,6213,1865
2047,2205,3485
6009,5556,8222
6909,2998,3981
1880,6343,2951
7125,1964,3302
4134,5556,7233
8626,8418,5083
6656,1262,1055
1024,1769,4109
2386,1235,3123
5160,7122,2889
4433,2047,8387
7009,6210,1176
7482,6339,5096
3991,7480,4567
6091,2056,2172
7678,2225,1578
2051,1812,2410
1673,1989,595
3641,8195,1425
8395,1092,3845
1020,2965,825
1878,2965,6061
667,5569,4413
6202,1800,5884
4075,2878,2091
8048,1795,1877
3080,3447,6093
5566,3298,3692
507,1578,4178
4052,1620,1123
8059,3864,8435
1989,6334,6024
8757,5786,6093
6345,358,6186
5569,3038,3863
1877,8757,3097
7754,6022,6956
1252,5757,1378
6095,1362,6934
1429,533,3168
3846,1011,1769
5781,5556,8409
1263,3563,5897
4413,327,6652
1524,1673,5560
2517,1666,8219
4984,2369,710
1126,3641,1196
8545,4830,7184
927,8048,3618
7756,5804,2758
2520,4172,1878
6649,869,4003
7745,1299,6118
5573,3758,1621
1930,6039,7483
3953,4053,2252
8103,5569,3945
8885,26,2564
7450,1877,2364
6024,219,5728
8119,9048,2063
6091,1219,2252
8941,825,6196
1498,3982,3727
1886,1769,3131
35,2364,5174
585,8885,1638
251,1862,7753
2172,727,4040
5074,1223,8994
2153,7377,1779
1243,4546,6785
2338,2334,251
2338,2159,5754
7167,5778,8986
15,4961,3412
4823,1923,3878
1878,5228,539
2047,2755,5973
1809,344,5121
3246,3400,3025
7771,3041,5245
4631,6206,8400
8447,7443,1880
1644,3947,710
2056,3239,6416
867,5804,5729
1612,8881,6330
6939,5560,2644
6639,3116,839
8432,2159,6091
4985,7253,1261
6091,3558,1072
3406,3882,3
2461,809,8708
6725,4914,7697
3353,2369,5734
1917,1020,4631
3956,4587,5803
3406,5767,3025
6054,4160,2755
3399,6934,8657
4155,5136,5230
8759,9041,7122
5973,3,3205
1279,1185,5179
2878,276,574
2469,798,4572
1576,4962,6486
2175,6062,6658
1390,6202,8796
4331,8942,3184
3838,7665,6314
6206,2369,1275
1569,5130,1522
7136,4749,5236
3029,4207,4562
2834,8418,5902
3444,6660,3882
8628,5760,1439
3969,521,8023
8168,3184,4631
3430,7480,3206
6640,6347,2576
2338,5073,1600
3952,661,5266
2951,3878,3211
6222,2047,8881
4556,2923,3112
3903,3838,1866
8418,6097,1997
1361,8565,229
596,4042,3886
2971,2159,4605
2576,1387,4413
3310,4631,341
223,1418,6043
1252,2062,825
9060,4388,3712
7119,4394,2051
1866,1267,5887
6092,4966,5604
6392,1374,871
2172,5173,6733
2899,1526,5177
6054,4144,3185
1932,5828,5043
253,2996,2062
2655,6008,6188
4962,2061,2051
8657,167,7700
6650,563,5253
2930,280,8571
1646,8481,1622
3045,8625,5234
1517,2973,3224
3734,3014,4631
927,7164,2172
4631,3971,7454
1586,8494,8880
2056,8545,2981
578,2981,7711
7708,5097,1576
2223,3923,3025
1151,1126,2942
1791,7556,2408
608,3406,6897
1573,2775,5973
8421,5569,6499
3185,618,7061
6772,6757,3871
5232,8470,2981
3019,949,5556
2159,7015,6614
1407,3184,2334
1041,5232,5734
1993,5140,507
8546,2592,4077
1769,1021,1880
8796,2474,3289
3294,2056,4413
2172,9085,5976
2061,1778,986
1461,1866,2182
7590,8545,5239
3832,4295,282
2939,3738,5604
2334,2359,6922
3285,5733,6132
6617,8483,1283
1769,2047,1446
4561,6277,1877
9011,1465,4962
3847,5230,3025
3310,1879,1918
3878,2375,8567
2445,3247,4088
2334,4388,1828
4413,2457,2026
2042,1082,7457
2574,614,251
2878,9051,7709
7378,3505,5124
2273,2671,3685
2907,1879,3187
7324,7699,7796
5569,1800,3082
5559,550,8546
3423,3600,3748
5565,7458,5743
480,4388,3184
873,4561,4155
7462,1787,8106
4962,2952,219
3330,8442,8399
42,1787,515
5170,3282,134
3609,3879,5567
5893,1093,1926
6275,5236,1234
6143,5569,5596
2009,5238,5229
2635,17,507
788,1070,8684
5556,2159,5769
1010,4962,5566
4001,2359,4159
3740,8404,6026
1641,2051,1779
4109,8261,507
3699,5204,2016
8796,5229,4124
7637,3954,938
21,1880,1042
6499,251,7430
4830,3,3994
2151,5625,4520
4641,6831,2428
2283,3025,748
2756,6666,1499
2949,6909,2062
3154,1042,5173
1971,6018,2901
8406,3318,4413
4143,8567,1972
5712,2172,1993
8296,4964,664
6280,6294,204
1587,4155,1623
3659,1564,6334
933,5171,1609
2057,5586,532
2409,627,4385
7090,5973,7329
7443,5566,3185
3356,6056,4143
3053,4578,7720
3951,7122,5976
5973,2371,2364
4150,507,7454
586,6288,2480
7768,3313,1622
6079,7253,6087
5560,5785,4558
2981,1785,2172
3025,3572,1779
5559,5126,1760
4607,732,923
8418,5753,1064
2249,1175,7254
2708,772,3884
1787,2894,5982
1923,4385,775
968,5231,5161
251,5102,5246
2661,3282,2949
2338,5681,8187
855,915,5744
1457,5132,3886
5804,1499,8414
8476,3044,2051
6091,3573,4528
5625,3044,2265
1984,839,5786
835,2173,8466
655,4413,1787
6058,5890,5247
6024,5976,6353
1509,1245,3406
6018,4213,1271
2063,5712,5557
9008,2878,1001
26,3917,6029
2047,5243,4973
6708,3966,3313
2886,5976,6640
873,3760,507
5095,5569,4973
6024,1911,6206
5560,2369,4035
1976,26,7720
3027,3940,993
3878,2975,7439
7714,3958,5311
6018,6070,3406
3047,3118,22
3476,5052,198
4316,4962,2252
3025,5229,6519
6777,6368,2147
1257,4388,4631
2576,5567,1566
2173,5171,596
3406,8796,6605
1226,963,6318
5688,3093,1932
