4672,3871,5976,4109
2677,1207,6091,1095
871,3966,6660,6043
1113,2516,1882,655
8796,7439,520,5569
2644,7443,8395,3029
4006,5586,8498,1594
5573,563,5116,885
2061,5567,2064,8881
8828,2504,4413,979
2371,3184,2192,4008
1810,6909,1039,6291
772,5569,5804,4053
6034,3922,1924,6712
526,8625,1200,1019
5894,5566,652,1977
2575,3283,5201,862
6442,2067,6833,5560
9008,1882,134,7711
3029,2878,6649,1524
4631,544,1477,5804
6633,1545,4528,8418
5753,543,1407,6725
5383,7136,134,2356
5383,8418,7747,3234
3420,1824,2885,3682
8993,2546,5770,733
2492,5753,4575,7455
940,8572,1876,3906
5769,134,5104,3016
1972,7437,1568,6659
2533,8657,7888,5229
6400,3224,3158,8418
2857,1924,2056,932
5745,3932,7438,2942
8405,5745,8789,2981
8546,801,3838,6214
6660,3878,3308,8515
3775,2173,7465,7671
8149,8420,3692,4598
113,5208,829,5734
6571,5769,3491,2172
4385,1800,507,3964
2702,6099,4825,1787
4558,8145,1328,5763
3879,1600,6022,6943
6091,1506,6334,4389
8885,2016,8103,4535
7416,7164,1230,6386
1921,2951,5340,1932
2579,6725,2936,7399
2051,1285,1704,251
4413,5221,2062,4962
2929,2574,5736,2755
2545,4034,5114,8220
2063,719,4959,2939
1779,5764,5878,3763
2334,2762,5603,5560
1184,5973,3539,5559
5228,2459,5556,603
5247,2151,1543,1566
2062,4413,389,1873
284,2063,1397,4772
1989,7309,134,6043
5741,1787,1977,6334
4416,7368,3981,5319
2346,251,2172,4732
2369,5976,2151,3954
6725,8176,5730,2878
2901,6091,636,6054
5791,619,5734,4417
2047,1392,6560,2575
5199,7312,2159,2901
2409,4413,1989,5205
6011,7819,6585,3184
3492,5782,251,3841
3205,2359,5566,6648
1100,1436,3913,4233
4389,4019,1128,3077
5236,8881,2951,1440
1072,6641,7770,7341
4092,9006,5102,647
5586,2524,1210,7186
3999,7244,5560,6705
3029,270,3838,8203
7443,7308,1367,8796
4605,665,1038,3313
6656,1397,3449,2167
5874,2644,5233,4578
507,1289,2465,6510
5569,1928,2371,6043
5769,3882,5168,8737
1456,2052,7138,1886
4962,731,3029,1878
1880,1886,3878,3607
873,1508,7234,7164
1231,1605,3845,1977
1620,1645,7263,7341
2217,5028,6725,5238
5556,2197,3239,3029
6822,5229,8943,4239
1063,6091,3609,8493
6808,3893,8004,7241
3838,2656,2051,1777
6031,2971,4539,1565
4526,5114,5982,6378
4344,2901,858,2159
2062,2882,3133,5743
4631,6020,3749,2866
4962,3308,507,4658
2408,893,2981,7480
2505,5247,19,5556
5573,7523,1976,637
6337,5198,2526,3652
8048,1112,822,1972
18,6202,2151,8988
1200,3406,5598,1612
5559,8657,2699,1985
5388,6660,7820,977
2911,1273,4578,8832
2056,3999,1416,6331
5233,1102,3464,52
1221,5370,2016,3658
4961,3026,140,1208
4528,219,1241,2036
1989,8395,385,6186
507,1871,3244,5234
8888,6164,5856,8584
4413,4176,6503,8991
5247,1429,2205,1886
3945,5266,5174,1782
5166,4597,2491,3615
6091,2561,936,5799
2056,1031,4916,3963
6291,315,4962,4164
7129,2576,216,7091
5769,2971,7991,3406
2205,776,7185,114
2369,1555,8395,639
7439,2572,3879,6731
2193,8883,2967,3025
212,8392,5568,3666
5160,2308,1977,8882
1932,8051,2159,1558
5533,4171,4125,2488
3762,8886,4389,1077
5247,5560,3019,1517
4413,6651,8399,3314
8761,3589,3998,2750
8500,1163,1391,7425
1968,5771,5262,7364
2191,2359,6202,2961
2762,3863,3716,2543
4962,227,2886,2047
3749,4631,4178,3575
8048,7480,4163,5966
6228,1286,7442,3244
220,5374,5205,1983
4060,4412,3920,2576
1019,983,1606,2016
3184,4962,1565,7671
8759,8694,2563,4725
5185,3485,3522,6331
2894,5560,2878,2369
1976,1787,8796,2363
919,5587,751,6825
3838,4545,8451,2550
4176,1058,5712,5982
4413,7431,1429,3024
3029,2171,4389,1524
2193,8796,3978,659
1977,7129,8546,5979
2062,5427,4539,4556
2359,1769,3143,3491
7144,3517,1212,1879
7325,2173,2975,3575
5567,6526,3184,5235
7186,764,5603,3878
5898,1769,2371,639
1886,3621,1812,8545
9008,5597,7404,2472
5115,14,2923,7472
5160,4558,5194,471
8432,1819,7479,4389
3687,874,1364,2329
5262,5132,4831,7605
5585,1450,5770,9000
5199,2989,1252,97
8097,3941,946,3247
7697,1264,1644,134
2177,7405,1550,481
3029,3541,1421,3310
3137,805,3887,987
1212,8141,2359,3954
4134,4596,2173,3161
6725,7752,2035,3308
8941,8197,1769,1567
7678,7842,5565,6171
2930,1876,2159,3029
3955,3878,1308,1425
958,621,3156,1035
2063,1966,3967,6054
5973,3715,3072,1216
8397,3575,1495,4284
5869,1944,1600,4236
1977,2172,1155,3840
1883,2082,2576,2615
4141,3883,5087,8885
233,7879,8129,8395
618,3926,5211,5174
6899,4988,43,2062
8419,1606,1945,975
2371,4752,3025,831
3613,1309,1991,2207
3029,6344,3841,219
6092,507,4413,1509
5741,844,3581,1564
1796,7898,7186,7229
7899,3969,2056,1793
5872,2656,1880,2151
5976,2159,6938,2369
5110,5732,5203,5199
8504,2338,1800,3444
8828,3974,3991,4359
994,918,2364,3878
6018,1312,3763,8409
3597,4545,2159,5217
4412,1041,8799,5804
2051,7711,8546,2950
2575,669,4024,4611
6773,4349,661,5982
7753,8219,5221,6725
5724,5177,1924,3312
6046,2056,6145,5566
134,3447,7751,5177
2755,3412,3722,4413
1769,3759,315,4385
2088,1976,3998,5556
2177,1324,1123,4053
5039,4060,2056,2062
3022,2562,8866,8177
1378,3025,4124,1866
2214,2172,2056,4545
5559,1873,6206,512
292,7556,7224,3517
7191,6009,3963,3652
4710,5688,5785,4556
5183,6645,2576,4612
2529,577,5242,2532
968,927,3510,5316
4609,3598,6484,4389
8028,3852,2416,7057
667,2885,2375,6019
5567,1468,1648,5160
5900,4026,6089,2644
809,1977,1126,3967
3308,6380,3025,5210
4388,2016,2951,2051
5750,2236,6940,3205
6785,2364,3920,1924
5849,8654,170,251
3194,3406,9083,3906
261,950,964,6135
4413,3832,6399,2546
507,1377,4545,5560
5976,2338,3542,4155
3783,2883,1421,3289
6638,1535,8320,6034
3838,5804,3580,8199
5204,5973,3698,6785
8557,1217,2051,8778
2961,5177,3282,3232
7311,5387,946,3684
8886,2895,1646,4519
835,3184,1460,2205
6804,3414,5559,725
2338,4390,1433,4520
2061,1485,7165,950
7154,5876,7140,2346
1058,8545,8496,1391
8439,5976,8766,1403
507,6651,985,4363
1182,6286,2151,4596
2364,2437,778,7114
3025,6647,8110,1876
292,2371,3025,3384
5629,3959,8432,5976
1972,4413,1158,7288
2283,1276,6364,5559
5237,2063,979,4176
4553,8191,2047,874
6277,2172,5043,2981
2955,3029,5878,2992
