TP53	9.69033e+10	
CTNNB1	7.99876e+10	
TTN	8.87185e+09	
ALB	6.7107e+09	
ARID1A	1.77886e+09	
AXIN1	1.58739e+09	
PRKDC	1.56187e+09	
HTT	1.22529e+09	
APOB	1.10326e+09	
ATM	9.33429e+08	
RB1	8.1306e+08	
FN1	7.21862e+08	
EP300	7.01124e+08	
PIK3CA	6.98304e+08	
PTEN	5.93878e+08	
CDKN2A	5.49475e+08	
FASN	5.30719e+08	
DMD	5.27762e+08	
KRAS	5.10724e+08	
KMT2D	4.64524e+08	
EGFR	4.55363e+08	
SETD2	3.73896e+08	
ATR	3.57145e+08	
KMT2C	3.42802e+08	
HSP90AA1	3.27272e+08	
CDH1	2.97547e+08	
CDKN1A	2.82007e+08	
RANBP2	2.78695e+08	
APC	2.75908e+08	
IGF1R	2.50672e+08	
KEAP1	2.47012e+08	
TRRAP	2.43113e+08	
MTOR	2.34233e+08	
KIT	2.19255e+08	
MKI67	2.13044e+08	
TAF1	2.03062e+08	
KMT2A	2.0056e+08	
ANK3	1.94225e+08	
ARID2	1.90432e+08	
USH2A	1.85961e+08	
HSP90AB1	1.84983e+08	
AHNAK	1.74012e+08	
BAP1	1.72717e+08	
STAT3	1.70555e+08	
DHX9	1.58981e+08	
CREBBP	1.50022e+08	
TSC2	1.4215e+08	
CHD4	1.41926e+08	
NCOR2	1.35147e+08	
JAK1	1.33936e+08	
DNMT1	1.32268e+08	
TJP1	1.2746e+08	
ATRX	1.26663e+08	
CLTC	1.26185e+08	
NCOR1	1.19695e+08	
KDR	1.10652e+08	
EEF1A1	1.09802e+08	
RASA1	1.08263e+08	
SRC	1.07176e+08	
APAF1	1.0545e+08	
FAT1	9.96505e+07	
NFE2L2	9.80341e+07	
PTPRC	9.77074e+07	
RECQL4	9.67338e+07	
SLIT3	9.59277e+07	
MDC1	9.30471e+07	
NOTCH3	8.81559e+07	
DSP	8.49399e+07	
CHUK	8.35497e+07	
SYNE1	8.19261e+07	
APP	7.92608e+07	
AR	7.85357e+07	
NOTCH1	7.42104e+07	
PRKACA	7.41079e+07	
SYNE2	7.31844e+07	
DICER1	7.31267e+07	
NRAS	7.19886e+07	
PIK3R1	6.98626e+07	
NCOA6	6.75635e+07	
CCT3	6.57563e+07	
AXIN2	6.55318e+07	
PTK2	6.51401e+07	
TP53BP1	6.43678e+07	
NFKB1	6.40505e+07	
BARD1	6.316e+07	
TEP1	6.29793e+07	
UBC	6.20777e+07	
CD44	6.20047e+07	
RELA	6.19729e+07	
EHMT2	5.80285e+07	
HDAC4	5.79964e+07	
SF3B1	5.76011e+07	
MAPK1	5.74962e+07	
RB1CC1	5.73525e+07	
POLD1	5.63459e+07	
PRPF8	5.63298e+07	
EP400	5.58816e+07	
TPX2	5.56263e+07	
AURKA	5.54131e+07	
EXO1	5.51542e+07	
NOTCH2	5.29553e+07	
HIPK2	5.18811e+07	
THBS1	5.18414e+07	
XPO1	5.151e+07	
HSPA8	5.11336e+07	
SREBF2	5.0828e+07	
RNF20	4.98541e+07	
RBL2	4.87107e+07	
NCOA3	4.80542e+07	
TOP2A	4.73486e+07	
DDX5	4.72352e+07	
FANCM	4.66968e+07	
WRN	4.4045e+07	
HSPA5	4.39433e+07	
SOX9	4.39098e+07	
STAT1	4.37543e+07	
FLT1	4.3446e+07	
SPTBN1	4.30234e+07	
FBN1	4.30102e+07	
GNAS	4.23483e+07	
ERBB3	4.18182e+07	
PARP1	4.12169e+07	
LRP1	4.06631e+07	
ERBB2	4.01591e+07	
PBRM1	3.9317e+07	
JUN	3.92432e+07	
HNRNPC	3.78584e+07	
MED13	3.73287e+07	
CDH23	3.65613e+07	
CTCF	3.61453e+07	
VCL	3.61282e+07	
HSPA9	3.51515e+07	
MST1R	3.44326e+07	
TLN1	3.41957e+07	
JAK2	3.39682e+07	
EEF2	3.33642e+07	
KAT6A	3.32333e+07	
MTA1	3.29249e+07	
DST	3.26489e+07	
CENPE	3.25902e+07	
ROCK1	3.24415e+07	
CCNB1	3.16993e+07	
USP7	3.12089e+07	
PARD3	3.11632e+07	
TSC1	3.11083e+07	
MAPK9	3.10456e+07	
C3	3.08923e+07	
AFDN	3.07484e+07	
OBSL1	3.04449e+07	
ASXL1	3.04355e+07	
TLN2	3.03847e+07	
OTUB1	3.02663e+07	
RPS3	3.00244e+07	
HGF	3.00195e+07	
REV3L	2.97876e+07	
NOS3	2.97058e+07	
CHEK1	2.92966e+07	
MED1	2.92202e+07	
KDM6A	2.90179e+07	
FBXW7	2.89607e+07	
PPARGC1A	2.8206e+07	
CDK9	2.81299e+07	
ARID1B	2.76625e+07	
MCM7	2.7438e+07	
MSH6	2.71099e+07	
BAX	2.64243e+07	
IQGAP1	2.63597e+07	
ITGAM	2.62899e+07	
SRSF1	2.61498e+07	
STUB1	2.57787e+07	
ACVR2A	2.53124e+07	
NOTCH4	2.52361e+07	
SETD1A	2.48567e+07	
TLR4	2.45956e+07	
CDH2	2.42857e+07	
PLEC	2.42523e+07	
KAT2B	2.41935e+07	
BLM	2.41854e+07	
MMP2	2.40822e+07	
STAG2	2.3703e+07	
DAXX	2.35557e+07	
SRCAP	2.34424e+07	
VWF	2.3411e+07	
UBE2N	2.3405e+07	
ASPM	2.33314e+07	
FANCD2	2.3306e+07	
FOXO1	2.32482e+07	
ROBO1	2.31859e+07	
CNOT1	2.31274e+07	
DNMT3A	2.28861e+07	
TP53BP2	2.28263e+07	
SMAD3	2.28021e+07	
FLT4	2.27629e+07	
INSR	2.27258e+07	
TBL1X	2.23517e+07	
NOP56	2.2338e+07	
ERCC2	2.20738e+07	
PER2	2.18885e+07	
MED12	2.15518e+07	
COL3A1	2.13614e+07	
E2F1	2.13271e+07	
PTPN11	2.12297e+07	
SUPT16H	2.10443e+07	
NCOA2	2.08097e+07	
TAF3	2.06608e+07	
FZR1	2.06356e+07	
TRAF6	2.02045e+07	
RPTOR	2.01125e+07	
GSK3B	2.00918e+07	
ESR1	2.00224e+07	
COL1A1	1.99262e+07	
EPHA2	1.98005e+07	
DOT1L	1.97858e+07	
MAPT	1.9775e+07	
VAV3	1.96822e+07	
IREB2	1.94677e+07	
DOCK2	1.9197e+07	
CCNA2	1.90935e+07	
TCF4	1.89543e+07	
FGFR1	1.86939e+07	
HDAC2	1.86757e+07	
GJA1	1.83806e+07	
NUP214	1.8148e+07	
NIPBL	1.81374e+07	
H6PD	1.81341e+07	
CTNND1	1.81303e+07	
PKD1	1.78624e+07	
SUPT6H	1.78523e+07	
EIF2AK4	1.7826e+07	
RAD51	1.7784e+07	
PML	1.77698e+07	
OCLN	1.75859e+07	
TNRC6A	1.74361e+07	
CUL7	1.74344e+07	
PSMC5	1.71256e+07	
NBR1	1.70212e+07	
NR3C1	1.69187e+07	
HMGB1	1.68341e+07	
YWHAE	1.68049e+07	
TNKS	1.65369e+07	
ABCA1	1.64708e+07	
RRM1	1.63019e+07	
XRN2	1.61593e+07	
UBE2K	1.61517e+07	
ITGB3	1.59909e+07	
PPARA	1.59701e+07	
CUL4A	1.58062e+07	
AMER1	1.56789e+07	
SPTAN1	1.56232e+07	
HDAC6	1.55898e+07	
DVL1	1.55757e+07	
PSMD1	1.55703e+07	
SIN3A	1.53818e+07	
CCT7	1.52872e+07	
DNAJB1	1.52609e+07	
POLE	1.52207e+07	
VIRMA	1.49295e+07	
DYNC1H1	1.48572e+07	
RPL5	1.47272e+07	
CD4	1.46648e+07	
JARID2	1.46004e+07	
MDM2	1.45522e+07	
KAT6B	1.45187e+07	
ERCC3	1.44508e+07	
JAK3	1.43631e+07	
IL6ST	1.41598e+07	
EPHB2	1.40677e+07	
PLCG1	1.40084e+07	
PATJ	1.38992e+07	
TUBB2A	1.37254e+07	
TFRC	1.35768e+07	
TCF7L2	1.35549e+07	
MARS1	1.35127e+07	
ING5	1.34441e+07	
STK11	1.34391e+07	
RICTOR	1.33285e+07	
PPP2R1A	1.33235e+07	
XRCC6	1.32774e+07	
PTCH1	1.31395e+07	
UBA1	1.30541e+07	
HMGCR	1.29884e+07	
HDAC3	1.2936e+07	
ITIH4	1.26413e+07	
EZH2	1.26018e+07	
KDM1A	1.2597e+07	
MAPK14	1.258e+07	
PSEN1	1.24993e+07	
DYSF	1.24529e+07	
LMNA	1.22789e+07	
VCP	1.22501e+07	
POLR2A	1.21826e+07	
MYO7A	1.21387e+07	
LRP6	1.20785e+07	
ERCC6	1.19698e+07	
EML4	1.18914e+07	
ANLN	1.1884e+07	
MAPK7	1.18508e+07	
H1-2	1.18401e+07	
PHGDH	1.18157e+07	
PRKAG2	1.17655e+07	
DISC1	1.17155e+07	
CCND2	1.15762e+07	
BAG6	1.15625e+07	
DLG4	1.14897e+07	
REST	1.14506e+07	
CDK13	1.14204e+07	
EPAS1	1.13881e+07	
CTNNA1	1.12585e+07	
SETDB1	1.10391e+07	
PRKAA1	1.10207e+07	
HNRNPA2B1	1.10202e+07	
LCK	1.09632e+07	
KAT5	1.09438e+07	
IGF2R	1.09245e+07	
IKBKB	1.08903e+07	
ITGB4	1.08842e+07	
CTBP1	1.07469e+07	
EEA1	1.07448e+07	
NFKBIA	1.05943e+07	
CCT4	1.05671e+07	
IKZF1	1.0451e+07	
FGA	1.0406e+07	
NSD3	1.04056e+07	
AKAP13	1.03472e+07	
VDAC1	1.03246e+07	
SHC1	1.02804e+07	
DVL2	1.02738e+07	
XPO5	1.01195e+07	
APEX1	1.01041e+07	
CDKN3	1.00583e+07	
PABPC1	1.00063e+07	
DDB1	9.80376e+06	
PDCD11	9.69496e+06	
EIF4G1	9.64281e+06	
NCL	9.5662e+06	
USP22	9.56393e+06	
MSH2	9.54404e+06	
H2AZ1	9.39993e+06	
REV1	9.37369e+06	
HNRNPL	9.30628e+06	
ETS1	9.25551e+06	
MTREX	9.22362e+06	
ERCC4	9.17266e+06	
CDKN1B	9.16866e+06	
TCF7	9.14966e+06	
RAD23B	9.10025e+06	
ATF3	9.04094e+06	
COL1A2	9.02574e+06	
DDB2	8.91278e+06	
POLA1	8.88731e+06	
NCOA1	8.87999e+06	
PIDD1	8.86837e+06	
CCNL2	8.85118e+06	
CENPF	8.84988e+06	
DLG1	8.84256e+06	
UBE3A	8.82647e+06	
TEK	8.7711e+06	
FLNA	8.69405e+06	
CNOT2	8.6454e+06	
WDR36	8.63302e+06	
DKC1	8.62617e+06	
CDK12	8.60167e+06	
HSPG2	8.45146e+06	
PAK4	8.38125e+06	
MCM4	8.34129e+06	
TPR	8.28605e+06	
USP5	8.2156e+06	
EHMT1	8.19944e+06	
PCSK9	8.07764e+06	
LAMA5	8.06647e+06	
NOX4	8.00536e+06	
RBBP4	7.94732e+06	
CCT2	7.86231e+06	
NUP133	7.77946e+06	
DPYD	7.75043e+06	
NEDD4L	7.70576e+06	
MMP9	7.64006e+06	
IQGAP2	7.59819e+06	
NUP98	7.57048e+06	
TOPBP1	7.54137e+06	
PHF20	7.52331e+06	
HNRNPA1	7.52051e+06	
ABCE1	7.42849e+06	
VCAM1	7.37998e+06	
UTRN	7.34885e+06	
MLH3	7.33219e+06	
MYC	7.32067e+06	
MYD88	7.29329e+06	
POLR2B	7.21328e+06	
EED	7.18992e+06	
PMS2	7.1895e+06	
CHD3	7.1885e+06	
IRS1	7.17893e+06	
PALB2	7.17599e+06	
JAG1	7.15204e+06	
ATP1A1	7.0167e+06	
TGFB1	7.00884e+06	
AP2B1	6.98418e+06	
MLH1	6.9721e+06	
SLX4	6.97002e+06	
RAD50	6.94163e+06	
ITGA4	6.94053e+06	
ATP5F1B	6.92912e+06	
FGFR3	6.91974e+06	
DNA2	6.91682e+06	
YY1	6.90458e+06	
FMR1	6.9025e+06	
NLRC4	6.868e+06	
FZD2	6.85118e+06	
TNFRSF1A	6.82511e+06	
STAT6	6.82035e+06	
CDC42	6.73012e+06	
ERBIN	6.72099e+06	
CEP290	6.67775e+06	
TERF1	6.67231e+06	
CUL1	6.64645e+06	
ATAD5	6.63929e+06	
GMPS	6.60494e+06	
PPARG	6.55303e+06	
CCT6B	6.53664e+06	
ICAM1	6.53646e+06	
KMT5A	6.49723e+06	
COPS4	6.46081e+06	
SYVN1	6.44319e+06	
EXOC5	6.43587e+06	
RBPJ	6.41909e+06	
KAT2A	6.38748e+06	
MAVS	6.33926e+06	
SF3B2	6.32888e+06	
AHCTF1	6.29647e+06	
CISH	6.27905e+06	
SF3B3	6.27404e+06	
