127,756,864,523,46,956,807,142,322,801,404,165,480,636,761
765,581,853,445,62,809,87,748,574,889,955,860,797,218,346
502,52,81,78,665,449,251,269,809,733,746,241,62,599,83
452,668,884,388,731,222,970,960,323,230,23,56,11,376,62
875,938,142,821,959,813,668,889,62,167,269,581,56,295,317
595,473,222,268,668,788,409,790,756,769,165,558,432,813,128
715,417,222,241,31,297,724,17,645,865,345,142,235,779,681
512,99,651,929,392,424,372,388,146,269,838,905,155,664,62
291,673,585,65,445,407,895,858,325,142,277,62,266,810,949
638,452,142,727,705,569,319,222,413,792,552,810,323,62,284
952,56,937,62,548,55,957,387,907,813,245,938,102,580,90
62,424,913,445,142,646,690,16,577,943,814,218,168,222,70
269,523,136,889,813,919,873,142,762,62,326,669,91,81,166
668,881,810,0,445,598,433,695,142,648,23,684,479,62,16
74,809,433,969,813,396,282,875,691,921,45,165,546,142,335
897,155,909,975,966,821,326,405,889,109,762,165,177,886,16
784,889,173,142,711,16,79,326,638,269,821,765,370,790,184
482,487,515,142,207,837,755,695,323,62,950,977,174,642,188
622,588,828,875,272,482,533,380,864,142,205,106,269,144,341
62,146,291,690,244,813,891,287,171,221,550,142,588,709,16
211,551,812,28,326,769,976,142,291,775,783,941,324,389,810
240,219,81,848,53,585,326,756,222,302,142,218,525,62,938
903,401,523,509,260,143,983,475,669,728,838,343,675,142,315
703,23,62,889,879,490,374,171,479,404,234,297,165,115,142
977,305,411,89,746,224,437,480,852,445,881,689,395,961,326
142,16,326,393,891,14,5,627,316,341,797,193,585,960,588
457,618,255,410,480,0,342,253,889,853,921,297,354,62,142
478,222,323,889,533,142,801,106,218,165,573,300,56,316,620
762,922,282,261,222,801,91,245,689,756,133,326,709,62,142
503,802,961,295,160,918,482,142,456,460,385,335,746,668,427
514,756,241,62,489,197,809,243,142,950,621,240,23,461,56
627,302,341,165,383,62,295,523,453,889,142,790,772,890,445
581,514,26,655,115,952,982,475,86,480,810,649,582,319,800
508,269,326,406,825,166,368,756,851,790,547,782,645,257,154
351,864,748,295,863,324,305,892,62,222,304,329,174,219,548
402,844,875,62,445,16,360,587,826,56,120,943,367,326,83
809,421,638,892,861,62,666,482,97,943,587,165,287,324,443
565,268,194,501,56,108,492,650,699,222,809,696,444,16,875
904,62,16,881,135,410,488,585,629,323,219,213,779,452,745
110,706,437,269,638,947,791,142,747,260,62,96,209,885,810
62,769,335,300,834,144,440,824,226,650,947,142,445,620,844
323,810,385,378,174,414,919,514,269,571,354,777,552,701,606
970,352,750,445,165,558,983,889,508,744,87,892,38,142,467
142,323,16,217,165,571,62,245,943,130,769,557,485,892,907
287,16,639,155,142,479,838,62,548,979,409,813,224,323,810
975,911,165,781,131,867,283,301,58,566,746,140,788,756,269
404,537,62,847,142,548,761,578,979,297,920,539,146,692,889
679,547,494,736,962,16,142,269,62,645,480,714,791,668,573
529,834,684,62,756,354,88,103,157,581,496,311,142,618,597
495,19,695,62,737,265,269,765,144,516,881,747,952,222,883
949,848,400,588,674,209,756,859,517,62,621,608,419,751,627
432,141,146,646,876,475,909,323,601,170,889,756,142,480,10
16,87,947,56,354,733,728,323,62,581,389,738,785,146,514
222,970,146,87,654,62,957,973,49,151,881,927,142,859,323
482,977,838,684,224,898,654,460,269,728,810,695,845,756,790
480,882,144,782,142,323,24,16,693,161,482,548,821,576,269
62,889,56,311,678,813,326,482,695,329,203,308,283,142,174
62,269,142,279,571,323,892,612,168,288,344,813,801,377,243
259,483,588,230,748,834,485,445,889,353,326,84,295,96,100
59,368,600,251,618,889,643,218,276,56,588,260,54,860,160
341,1,207,330,553,88,142,360,873,344,810,333,492,480,977
222,70,0,445,880,56,886,765,957,727,716,700,33,758,115
323,705,217,604,792,593,767,300,643,252,374,785,414,751,781
920,142,588,864,533,71,602,854,889,217,822,938,511,305,183
790,240,729,62,802,921,141,475,892,1,222,24,142,23,559
300,900,874,62,482,875,738,445,634,458,726,240,421,864,409
142,851,447,482,710,790,969,156,613,948,281,240,80,817,637
142,667,56,422,938,889,852,638,326,329,324,521,692,146,673
603,62,445,410,728,142,102,783,828,118,295,873,16,940,134
406,209,62,16,315,685,332,69,324,345,323,155,446,142,419
314,592,142,909,632,88,30,482,300,16,475,84,959,578,550
889,983,80,147,875,267,164,222,387,809,969,514,812,385,892
429,472,323,710,326,295,869,603,859,26,134,260,299,0,514
204,712,753,588,142,681,62,500,864,447,907,41,585,892,747
478,120,655,668,249,541,142,16,809,881,895,378,648,345,62
809,62,813,165,593,859,184,949,447,382,889,574,66,283,339
587,466,458,482,881,393,821,170,283,505,889,82,62,245,256
779,831,761,176,384,470,333,632,409,62,633,109,114,457,400
23,295,746,62,236,810,588,142,266,234,146,153,924,405,633
296,718,514,690,53,16,62,323,326,142,485,146,165,806,155
860,62,317,810,825,452,142,943,165,155,557,983,957,581,308
268,55,146,876,62,493,756,236,273,165,288,348,480,813,332
62,282,977,414,55,983,813,326,391,810,422,896,406,892,269
269,495,608,889,856,433,942,103,950,514,57,591,737,769,682
144,165,850,726,204,684,281,648,62,828,794,194,142,602,15
345,153,485,140,409,859,300,279,802,931,974,66,53,326,486
792,76,482,779,85,245,728,781,533,290,832,323,62,204,142
62,56,281,204,326,438,907,225,16,81,155,454,165,832,953
538,977,881,761,559,139,379,20,748,171,354,79,714,269,697
821,568,323,403,379,318,983,142,445,62,68,492,229,428,10
979,812,624,142,838,730,789,771,326,16,523,870,943,269,876
514,326,756,345,120,947,588,269,810,549,217,480,566,902,2
317,559,956,881,756,144,813,196,746,872,187,571,214,189,76
602,560,445,142,877,45,273,87,207,16,146,482,34,889,787
62,271,52,853,501,934,790,57,68,850,535,684,269,892,245
16,323,135,441,293,320,445,475,429,983,62,970,845,911,960
56,118,161,466,404,730,323,447,559,295,281,16,666,199,300
163,431,142,649,907,669,874,326,106,813,915,16,797,426,966
889,552,732,269,294,982,412,620,756,222,16,639,634,165,684
145,120,46,474,545,442,900,166,588,779,341,194,523,102,952
62,19,79,16,795,557,83,762,810,189,813,263,127,613,787
16,480,146,744,88,570,803,979,180,833,458,142,848,133,498
756,87,16,808,759,320,480,323,106,124,142,748,728,645,326
62,165,480,337,543,146,953,537,739,384,668,351,779,618,482
155,621,648,813,335,785,62,638,601,585,291,827,205,482,142
445,16,165,295,756,620,889,155,957,142,695,354,14,892,472
537,706,975,979,384,840,810,568,424,315,709,982,875,585,56
736,694,290,155,16,587,305,592,521,480,326,123,378,269,813
