142,959,792,451,738,410,339,270,407,62,751
897,222,414,219,817,188,134,453,142,326,738
23,326,260,482,142,889,756,639,643,499,823
135,817,813,658,326,428,533,333,18,919,219
832,983,521,776,179,755,871,612,289,881,357
87,929,668,675,825,892,957,62,810,757,854
45,79,16,656,514,62,465,779,915,733,342
944,357,140,477,269,820,142,792,813,317,742
634,111,482,480,338,725,628,478,801,433,506
472,775,245,906,133,756,222,762,87,645,583
62,697,260,347,369,45,748,684,144,142,318
93,236,323,451,682,699,142,269,796,746,854
977,467,621,225,558,383,875,252,80,359,269
835,808,120,506,208,142,442,848,668,340,234
68,475,552,358,147,765,142,155,9,378,738
222,268,659,440,810,142,977,875,326,559,89
142,891,70,326,550,163,581,802,155,52,659
142,565,865,515,627,87,62,439,695,28,346
533,480,259,62,16,296,749,326,767,514,639
142,810,555,854,955,16,68,618,445,538,91
699,406,548,763,62,903,442,400,495,821,261
595,952,748,482,85,269,638,14,587,792,137
489,57,662,797,613,447,142,871,781,52,369
517,835,62,485,734,889,142,833,926,864,420
720,293,326,618,674,754,105,194,845,0,983
441,252,198,161,142,553,845,260,401,446,472
445,837,251,638,326,311,756,62,895,392,919
240,269,593,326,375,62,789,516,187,769,668
234,744,424,797,533,897,598,61,482,947,815
193,548,119,354,56,323,770,269,723,729,981
865,448,477,514,585,269,650,171,909,915,440
651,835,142,326,682,585,28,194,93,91,921
935,323,756,581,569,55,150,871,610,300,695
943,680,482,234,368,73,808,240,60,729,977
142,421,712,822,810,409,52,457,86,195,23
881,864,62,441,142,569,892,29,424,9,896
374,615,142,440,900,695,326,62,809,761,648
533,409,756,748,62,628,879,326,558,676,550
91,682,813,480,680,163,816,719,173,856,269
269,445,40,767,676,604,964,790,62,409,746
634,0,222,668,269,795,659,540,533,404,42
401,326,299,383,445,335,157,514,146,184,57
241,190,167,294,324,144,111,247,869,369,234
0,326,56,50,455,62,581,540,832,977,255
348,205,641,16,482,107,326,441,62,538,129
810,295,448,404,643,209,343,248,105,62,588
302,231,756,630,92,800,512,820,146,313,354
62,127,779,691,90,142,304,863,261,256,307
821,222,695,702,268,587,259,127,294,492,44
695,165,478,523,44,779,222,142,65,14,282
338,249,714,87,483,809,142,854,384,468,813
118,398,271,533,960,892,756,142,980,813,89
695,84,87,480,728,165,16,354,918,15,892
240,93,222,983,320,291,952,813,810,948,125
581,885,810,889,533,464,983,87,144,143,790
892,531,81,269,295,810,628,647,62,830,374
889,142,919,816,765,581,62,645,952,684,809
