553,943,445,638,118,62,223,323
79,142,85,311,141,743,746,837
427,357,976,756,672,810,14,142
871,323,16,142,215,521,943,813
620,790,569,804,875,315,79,496
62,559,592,144,64,115,269,34
295,144,138,142,918,753,634,209
779,287,900,530,535,730,62,466
235,109,756,324,89,151,64,654
26,374,949,269,444,203,222,142
440,810,648,191,79,142,427,695
790,728,636,754,296,588,62,397
165,482,400,78,261,684,294,445
62,222,533,16,323,910,142,633
409,221,298,95,390,492,445,291
779,142,482,165,910,651,278,475
814,739,118,477,269,142,62,245
323,229,142,523,514,256,62,914
28,896,569,482,50,269,0,535
155,734,142,445,409,893,853,879
756,439,631,62,421,581,56,554
615,746,585,142,645,920,482,479
287,49,58,539,864,142,374,205
142,241,248,45,757,261,62,625
151,514,367,908,635,142,231,55
165,142,62,484,323,631,16,944
382,151,634,445,88,457,432,494
567,482,638,444,732,514,79,713
296,142,874,701,803,127,89,864
699,144,62,845,812,146,415,139
695,297,138,222,845,569,775,33
761,618,871,568,87,644,846,287
896,814,445,336,482,379,841,166
326,838,813,62,222,563,445,915
27,162,217,970,937,984,962,333
144,913,699,142,443,62,78,788
251,155,140,845,602,275,810,538
165,363,62,281,482,323,533,440
526,389,56,588,142,326,261,721
326,338,447,480,0,889,345,142
295,823,494,33,142,881,632,684
213,142,224,645,837,599,324,615
772,29,922,480,542,837,695,323
853,576,302,892,326,142,213,839
62,875,179,405,587,142,269,514
646,88,142,165,981,810,529,647
693,294,755,260,41,348,568,14
142,282,269,756,409,16,62,701
598,918,482,207,892,158,140,529
216,889,116,295,240,81,37,142
654,188,269,482,279,695,197,723
326,703,142,16,813,546,246,222
223,16,838,695,811,55,142,804
482,87,118,581,889,326,438,569
41,16,552,756,295,62,46,222
803,834,230,648,221,445,797,748
790,62,926,269,142,657,165,781
142,767,291,816,53,165,207,319
843,781,333,821,19,911,882,930
345,514,356,207,294,62,970,477
144,475,606,783,657,892,845,142
653,446,26,923,292,205,770,142
165,367,445,770,480,618,739,451
810,142,946,409,816,889,695,16
146,753,427,0,323,16,748,524
638,105,725,480,627,142,193,881
142,821,319,62,295,56,864,716
14,269,79,16,595,142,408,631
406,62,68,942,55,977,730,184
794,269,586,499,819,0,240,142
702,266,715,165,432,254,522,908
542,684,173,482,670,414,809,361
768,577,80,581,191,468,10,269
290,326,62,868,756,860,323,790
16,680,325,265,142,62,641,133
792,499,142,623,918,710,871,222
102,479,695,445,482,703,579,99
968,41,218,287,326,410,875,411
177,779,907,260,313,142,203,760
821,651,708,480,33,68,189,712
254,695,529,300,16,889,530,23
447,770,142,756,326,533,16,852
345,839,392,68,587,730,670,634
78,628,765,326,341,144,338,749
645,79,384,18,514,883,62,374
133,889,52,523,791,237,222,253
747,835,810,317,146,452,245,763
105,269,808,323,4,267,942,777
618,222,62,845,769,187,142,805
56,404,695,142,47,979,306,656
445,429,410,62,566,165,810,269
20,917,752,281,430,146,898,287
371,445,837,482,323,834,86,699
813,582,482,269,412,648,205,508
92,354,926,62,733,16,445,795
377,174,410,142,294,24,392,968
409,813,269,62,977,108,142,789
282,114,146,681,215,142,401,20
828,493,62,480,649,615,634,866
62,551,861,767,901,722,675,142
440,819,142,345,931,482,596,297
142,517,218,282,215,853,480,62
648,728,282,142,326,475,324,283
883,146,746,849,875,62,269,296
794,62,809,947,837,335,295,645
142,87,269,300,197,235,291,813
523,222,406,583,451,29,728,142
457,728,889,943,636,144,189,16
75,904,285,142,977,222,201,482
389,631,142,942,533,354,810,170
16,323,62,908,482,142,810,886
323,550,509,142,269,449,77,309
240,222,892,165,577,92,114,957
682,779,547,797,16,62,643,781
792,809,779,478,142,222,552,245
898,695,133,445,566,34,652,93
234,442,305,169,144,15,480,279
638,62,345,747,222,142,78,323
423,79,971,809,668,495,49,579
331,142,728,850,62,875,222,977
889,58,870,943,218,756,703,222
835,954,556,327,581,179,338,326
542,895,222,481,62,142,482,14
404,615,949,142,369,794,712,326
269,385,533,970,182,682,222,142
889,207,37,142,797,323,144,146
926,142,315,33,445,326,900,695
359,719,514,567,300,875,269,508
326,695,512,538,815,691,332,62
294,979,480,523,56,21,88,394
222,886,514,487,62,690,358,56
97,787,585,641,810,323,969,99
465,300,62,33,695,142,0,813
654,918,416,151,401,645,87,910
415,567,559,889,412,480,794,384
480,630,36,25,14,552,631,62
761,142,62,376,261,523,482,602
222,875,763,142,921,482,345,287
585,186,93,853,326,603,482,61
