269,864,751,523,223,79
526,133,783,959,324,76
326,695,240,438,62,881
222,16,754,10,969,681
275,16,739,297,142,307
165,180,77,779,690,181
881,442,16,785,739,632
44,142,480,240,157,62
805,269,340,318,62,746
323,155,721,324,339,62
509,269,0,144,736,864
464,860,170,832,684,708
556,821,45,62,979,326
326,165,781,900,62,53
596,87,185,332,779,43
0,784,728,756,142,104
83,430,777,779,269,16
653,170,428,907,979,197
575,373,903,282,759,222
716,935,692,899,323,269
62,864,16,412,837,222
389,909,618,422,738,633
979,326,658,568,269,790
173,38,92,438,810,62
645,56,99,475,714,816
479,975,447,438,326,364
879,482,739,976,127,732
323,120,864,129,62,223
548,790,910,208,973,142
136,71,62,889,259,142
326,482,358,142,533,135
78,924,853,667,10,475
81,858,142,165,645,638
960,19,62,260,323,20
753,783,364,596,839,207
648,142,466,135,405,813
611,382,826,62,943,420
332,657,606,62,709,326
913,162,756,222,137,165
821,260,550,676,466,445
928,341,62,820,943,662
581,552,375,445,659,935
269,0,756,16,91,695
410,645,585,142,515,479
684,145,763,294,421,62
62,764,406,388,269,680
142,140,810,492,737,892
813,587,326,269,62,549
47,498,618,762,10,801
521,790,983,689,810,308
54,62,434,881,821,695
5,557,331,879,810,668
106,260,728,326,96,484
142,813,552,606,300,482
453,790,119,369,132,412
538,817,396,71,948,133
357,324,975,756,629,579
326,344,288,62,419,889
142,378,241,62,83,307
606,583,142,979,977,597
668,105,577,445,14,810
326,638,87,982,55,62
177,116,354,142,889,43
44,142,406,305,947,10
955,810,62,812,340,828
323,813,879,433,684,691
634,821,222,582,285,79
338,474,606,326,415,728
445,889,912,581,225,619
492,336,142,410,608,299
560,811,323,453,796,813
445,16,892,503,324,62
867,445,813,341,482,773
20,230,54,364,807,174
821,881,133,62,919,447
142,62,323,864,948,791
781,171,269,963,813,323
906,482,45,144,588,468
662,16,222,679,428,610
533,947,222,151,445,57
84,473,788,329,348,142
552,323,376,480,76,492
779,892,27,143,323,93
165,581,432,618,813,441
480,881,144,142,447,165
295,957,605,33,269,807
357,220,241,56,315,379
20,410,341,944,587,91
62,107,445,53,830,323
756,854,375,514,533,889
278,326,810,492,950,457
648,599,132,670,827,546
142,863,222,34,296,756
614,609,684,695,142,813
821,142,889,943,242,384
969,979,746,929,370,174
50,161,540,944,931,501
728,276,121,248,20,877
790,756,377,146,269,456
142,756,957,875,222,414
14,457,269,142,84,569
875,482,439,550,860,115
813,323,390,333,756,721
326,889,104,559,171,800
142,536,62,565,507,0
425,539,371,691,613,645
467,650,7,445,62,780
764,410,341,781,480,904
193,929,782,297,966,588
516,110,853,451,354,348
881,872,695,873,321,146
548,357,475,323,682,348
875,62,53,326,87,878
142,632,222,756,433,238
662,354,618,101,416,632
770,142,323,165,823,792
16,445,248,150,523,427
130,445,668,268,612,751
166,43,270,979,821,408
62,762,769,657,983,291
684,142,695,56,681,648
571,641,871,680,744,947
871,330,699,783,646,62
165,668,790,62,533,167
792,315,142,68,838,955
957,323,275,579,871,3
87,809,776,241,193,24
559,480,889,16,260,203
260,60,445,733,983,864
142,756,695,62,14,979
