705,106,142,16,269,31,249,52,810,323,155,886,703,297
585,62,452,315,222,486,889,294,144,326,929,340,477,756
222,907,409,142,651,513,845,952,643,312,756,217,956,552
648,62,421,26,144,905,142,486,492,323,834,889,445,523
255,672,736,641,81,62,180,562,581,269,323,166,165,667
97,260,627,284,124,62,91,295,433,142,748,609,974,352
10,56,142,930,311,585,918,634,514,151,643,326,127,62
756,875,382,57,335,161,187,492,186,311,234,682,388,346
144,441,482,50,0,813,756,548,140,142,874,165,966,627
16,291,643,377,81,62,142,245,786,146,583,778,957,260
260,84,760,278,445,864,269,781,108,305,223,703,960,142
964,482,530,263,353,634,165,323,808,548,828,447,732,375
939,546,492,813,440,53,922,776,514,62,148,45,375,222
813,516,761,938,62,689,650,695,771,744,943,83,120,864
133,585,300,405,514,98,174,467,142,317,326,296,333,666
573,740,83,62,287,977,797,955,690,155,305,485,295,648
661,222,375,154,142,909,326,410,445,681,943,680,269,478
27,216,516,956,152,668,426,584,56,319,497,634,692,60
638,889,747,941,128,473,728,62,943,445,692,67,695,813
142,44,756,744,295,977,897,335,62,781,889,747,645,809
261,973,144,977,62,3,909,323,326,972,21,889,413,341
515,118,497,273,942,142,859,847,947,365,178,703,751,934
78,892,746,591,147,178,483,8,163,445,585,756,142,889
222,102,332,142,558,165,151,603,81,225,550,144,323,70
62,692,480,821,864,68,613,142,936,295,326,822,952,332
533,578,756,593,515,174,300,222,146,668,291,229,269,33
271,275,765,710,807,424,165,315,598,174,552,681,748,627
3,779,480,640,25,836,326,10,323,308,954,269,437,497
838,142,495,910,55,691,0,680,550,62,813,269,630,414
142,627,121,9,414,837,165,18,864,668,695,410,576,238
294,16,533,682,326,430,719,454,15,52,754,669,610,32
19,174,129,975,241,482,765,56,357,661,341,445,808,345
269,103,404,165,639,465,552,87,146,99,892,89,628,279
864,300,618,885,81,159,235,269,813,779,90,323,480,483
977,142,323,411,779,513,16,821,881,786,40,750,344,266
443,410,203,56,234,702,554,680,779,319,245,146,546,827
93,813,15,618,625,142,810,753,91,746,410,445,756,62
462,769,417,511,62,480,813,624,326,938,222,965,500,375
294,819,187,62,695,797,813,87,484,756,143,29,482,615
881,909,381,142,62,333,458,569,740,165,223,528,400,682
854,247,261,320,345,284,16,300,860,977,220,298,884,645
56,461,949,952,480,14,810,16,959,62,756,620,770,508
825,907,62,291,908,269,276,521,971,3,573,222,475,377
559,748,533,541,440,138,855,374,480,606,859,756,73,62
698,468,5,810,559,135,482,292,269,62,326,785,500,955
791,983,261,62,276,481,695,333,779,335,503,445,546,776
493,323,335,16,88,838,314,487,948,605,297,943,58,918
982,375,269,98,895,146,155,188,323,133,821,676,648,756
696,516,579,445,163,326,62,810,590,919,645,142,595,51
792,695,746,113,873,305,95,83,56,516,952,808,874,816
375,269,326,875,646,268,434,494,142,695,223,864,81,581
892,921,468,165,514,181,821,786,300,323,62,216,533,569
588,577,732,808,333,943,712,785,680,819,908,165,267,269
465,470,676,62,312,326,597,31,115,748,781,314,645,301
268,357,378,859,142,692,33,875,970,697,871,411,16,222
570,730,865,700,317,410,889,977,335,487,947,211,709,305
783,779,628,699,864,424,756,748,969,668,892,960,634,236
52,269,790,128,87,16,672,70,482,691,437,323,711,953
386,931,712,710,222,809,546,62,724,733,56,478,765,747
282,237,472,421,559,323,299,269,373,99,129,409,405,695
447,557,142,546,653,156,472,861,618,570,16,294,748,713
742,62,810,165,977,221,783,144,335,31,332,87,142,889
163,378,142,340,892,542,305,316,165,248,197,79,585,898
889,728,810,323,445,472,348,384,638,864,911,890,482,294
641,765,404,32,871,440,62,566,165,16,457,929,57,834
889,751,62,81,871,326,810,733,743,68,958,446,423,142
256,197,142,969,498,812,218,701,482,98,56,146,253,963
297,790,381,268,222,666,340,480,482,823,348,514,142,499
15,165,84,337,182,222,494,45,762,73,956,309,144,695
157,273,582,586,419,790,970,323,801,952,834,142,779,345
28,777,560,197,475,165,194,142,492,834,813,643,871,326
756,62,335,647,618,185,889,559,190,860,142,581,827,194
240,875,625,142,889,146,482,144,377,346,938,718,155,438
813,222,62,414,56,54,420,889,68,634,288,606,821,421
441,339,142,326,62,695,81,892,781,926,593,526,295,482
947,790,844,60,870,145,952,15,645,970,515,865,889,445
703,418,634,710,628,813,405,748,162,378,606,295,567,180
808,151,952,62,492,35,810,548,756,834,615,323,545,854
500,492,326,167,292,111,142,533,485,859,298,840,982,319
356,142,26,615,861,405,109,824,912,494,222,269,813,773
918,323,979,416,203,26,756,196,62,858,228,480,335,157
64,272,146,300,131,16,810,162,62,940,695,376,779,445
765,362,659,682,142,982,295,329,222,480,585,748,250,475
19,528,269,585,643,668,705,151,445,82,204,260,634,326
872,521,700,269,638,199,323,447,313,826,274,779,572,56
142,860,374,445,492,139,499,635,305,586,150,176,761,73
315,79,142,482,603,445,261,789,492,711,29,62,305,438
237,301,56,62,81,480,412,152,642,746,300,937,950,943
404,62,142,696,438,297,84,23,649,38,146,838,91,684
346,445,62,451,149,142,976,941,14,678,889,326,638,790
696,62,323,49,552,837,703,171,645,621,21,196,173,790
142,152,118,719,374,515,317,248,427,47,726,548,782,948
115,142,441,597,323,62,756,421,870,977,495,207,358,363
636,144,416,489,447,62,472,223,648,646,794,549,323,16
786,376,643,838,62,222,756,339,625,952,950,612,769,212
142,256,507,942,62,165,447,439,889,755,482,419,345,390
142,320,278,62,40,458,120,480,641,912,180,889,916,68
761,792,143,316,313,222,310,598,632,378,791,542,975,765
581,28,422,390,541,776,535,187,354,302,238,194,591,453
765,889,448,259,499,588,146,150,16,324,58,7,451,138
142,7,184,323,813,99,677,864,332,482,765,892,424,207
269,723,571,74,411,62,970,231,16,193,557,338,632,756
587,338,146,756,486,165,688,781,480,62,354,359,513,329
147,461,62,146,918,142,730,473,478,979,323,892,279,634
62,970,323,517,797,0,533,99,596,480,688,269,672,409
585,201,963,33,16,95,492,302,133,898,171,52,62,142
596,445,326,482,779,244,81,622,813,414,324,509,222,516
500,269,335,847,482,797,62,453,621,234,152,516,929,695
837,328,643,853,281,222,409,487,620,323,475,813,80,899
146,339,410,0,810,62,645,166,843,935,886,568,142,269
269,424,745,493,721,47,78,230,733,947,138,886,445,584
62,955,715,900,434,74,814,789,389,472,102,295,142,971
62,146,889,296,558,238,583,16,821,494,294,790,906,165
165,578,643,241,504,62,52,756,482,222,142,691,541,700
241,626,950,287,781,326,323,482,0,414,779,142,53,889
183,947,552,16,684,392,668,813,287,695,332,703,665,406
947,821,62,445,983,839,142,23,956,681,118,269,409,191
726,650,142,16,824,429,896,222,62,916,639,928,652,532
222,501,142,482,580,297,344,949,267,523,795,173,161,977
142,78,323,62,754,56,23,508,704,595,681,875,222,872
326,969,222,300,83,983,728,609,53,118,488,275,182,323
875,87,417,409,53,970,779,776,62,16,142,349,269,712
482,531,142,345,343,299,297,165,703,756,789,553,814,44
457,813,156,326,728,559,289,533,874,577,26,62,548,165
354,147,892,367,877,813,947,414,78,68,643,142,512,406
326,579,550,810,864,511,491,756,678,62,667,218,813,621
62,16,854,640,209,752,790,277,142,556,326,133,433,296
289,695,454,533,813,925,336,326,335,142,44,384,375,810
813,445,482,140,93,323,960,804,871,400,949,62,470,971
146,16,494,405,233,142,452,285,889,475,68,881,133,430
876,687,618,222,135,142,499,256,56,348,925,62,767,673
48,821,83,969,409,410,915,3,142,222,482,662,890,703
261,924,260,756,62,810,10,957,418,946,70,703,770,91
948,142,62,875,492,703,460,369,681,60,909,546,531,450
741,142,424,273,99,943,70,45,672,907,499,786,295,860
909,859,142,222,79,929,813,91,861,98,62,838,68,664
464,445,485,240,889,351,921,0,933,537,235,187,457,207
142,309,934,220,492,378,413,295,684,709,929,740,71,460
932,492,668,779,480,517,703,445,222,105,371,142,326,269
88,62,823,241,492,501,235,409,323,167,957,693,659,29
269,73,323,248,832,905,786,296,3,326,62,40,684,910
795,514,142,591,538,248,562,38,889,876,222,300,772,0
168,792,287,43,300,827,864,255,118,142,62,810,708,360
814,728,980,463,142,222,133,669,384,407,526,165,62,733
241,809,269,384,971,927,77,565,265,294,635,643,83,62
799,62,0,748,161,943,260,357,142,307,56,143,240,648
261,804,859,944,482,707,44,445,414,16,975,955,74,62
936,329,323,62,19,516,140,341,672,89,875,621,850,405
824,222,889,337,783,16,983,892,142,588,967,326,383,886
106,714,441,20,890,792,137,355,889,78,28,89,165,581
250,810,410,165,880,326,900,966,756,645,615,269,648,26
142,23,445,577,779,16,375,341,588,146,821,827,910,482
222,804,889,891,291,668,480,323,161,155,878,62,909,333
224,287,81,62,593,482,746,165,581,326,495,262,689,813
115,766,497,795,142,62,438,979,467,220,318,296,548,146
920,282,907,868,741,680,571,977,366,851,684,16,300,19
821,634,89,142,442,620,16,187,446,341,14,479,404,756
421,480,748,852,344,62,218,269,195,461,144,142,702,942
889,405,810,40,191,864,357,537,648,409,501,142,141,143
212,358,142,889,643,674,113,681,533,875,321,145,326,295
573,165,62,911,16,898,87,73,756,728,109,872,923,626
687,639,612,892,62,697,14,338,16,487,269,166,905,58
480,533,263,983,482,979,142,713,812,248,853,837,448,287
788,649,516,297,685,461,651,841,375,269,62,861,782,629
480,827,62,943,557,269,72,603,142,756,821,5,16,81
142,747,581,296,813,87,440,144,428,979,676,889,412,961
883,480,445,62,379,871,323,417,927,823,21,639,142,389
44,772,326,480,165,414,169,26,323,80,981,409,16,608
780,142,62,918,151,56,122,979,326,294,165,14,267,98
311,142,0,628,62,392,795,480,146,786,329,345,659,630
567,790,405,84,140,738,154,142,557,630,144,899,739,404
529,323,833,5,571,898,473,447,307,445,295,514,751,690
569,142,119,717,523,603,493,20,667,668,728,803,445,547
889,846,323,816,892,962,142,695,87,64,835,667,67,495
62,492,472,88,142,100,947,136,273,675,323,498,286,305
335,20,699,326,424,323,445,492,983,813,648,294,450,810
269,422,16,790,483,409,929,559,142,893,133,440,289,105
853,375,166,445,770,553,634,810,62,482,184,662,789,10
16,323,638,291,209,295,282,865,744,284,949,756,301,56
482,120,576,269,174,813,970,444,151,326,16,33,447,838
813,645,436,16,172,790,947,62,10,451,52,864,142,269
684,747,236,595,62,375,552,638,596,16,134,748,810,756
502,757,839,618,575,62,884,826,219,16,514,657,889,930
269,240,916,613,233,860,326,354,431,668,62,238,251,761
107,156,294,860,269,21,181,142,381,790,909,693,903,889
461,779,615,354,188,480,62,681,687,45,56,814,813,57
776,457,326,377,975,62,792,756,952,210,282,142,810,984
890,167,475,738,253,384,615,576,134,324,797,548,838,679
157,55,556,165,634,871,859,144,174,785,258,821,321,881
875,728,889,732,837,881,557,62,371,472,480,44,20,294
178,160,142,50,250,62,516,292,449,146,269,53,291,850
209,142,593,62,269,957,447,756,970,960,363,16,56,222
648,776,654,62,159,875,192,859,445,514,689,16,0,336
395,942,295,106,318,353,376,977,559,331,103,544,558,142
905,142,245,151,269,287,482,497,56,255,636,44,688,626
62,142,445,977,936,269,662,163,195,346,432,776,14,573
248,655,559,291,56,783,929,48,533,521,165,217,182,222
668,643,756,898,875,528,440,889,550,199,173,626,62,142
815,56,602,273,20,643,768,52,142,892,514,945,864,668
223,889,376,918,793,62,165,779,33,26,695,480,708,142
326,480,634,675,409,756,736,418,4,142,689,171,821,62
56,23,881,326,410,281,142,182,590,460,889,627,211,355
221,957,440,482,550,61,222,188,174,970,62,445,808,571
813,222,779,87,588,324,593,142,889,73,62,50,920,519
269,62,240,580,447,445,835,142,821,174,177,728,585,629
615,838,535,514,779,440,605,446,889,482,53,142,806,81
668,626,702,480,970,588,142,367,156,62,269,843,834,381
765,874,889,131,552,142,248,931,108,46,323,98,335,62
581,291,615,191,84,179,165,759,668,217,62,785,460,882
815,158,5,581,854,659,6,691,648,751,142,638,113,33
142,666,733,269,194,848,647,533,369,440,400,608,951,31
900,360,445,665,550,44,673,324,952,287,446,57,106,710
62,775,204,652,339,118,58,889,300,712,411,790,326,761
931,326,142,875,471,165,410,977,670,528,62,597,216,871
810,85,326,772,603,62,19,330,445,569,343,405,269,929
628,18,657,576,142,813,493,668,323,665,172,62,953,269
873,790,199,650,62,656,578,868,773,16,447,810,50,155
543,652,91,385,557,611,142,401,751,596,655,733,305,326
62,889,668,142,87,323,765,60,645,975,744,161,548,782
165,515,62,106,774,475,590,28,281,810,142,86,779,617
643,482,464,154,329,142,756,844,166,44,62,588,74,810
850,326,739,961,581,523,23,95,0,472,315,645,146,74
486,810,62,733,691,53,10,265,76,324,938,921,955,323
409,879,972,681,445,248,889,411,627,495,287,47,232,44
792,813,889,16,142,529,182,871,927,508,144,779,790,282
61,447,115,91,546,889,365,728,62,910,606,581,791,746
142,434,889,222,956,933,335,4,326,783,810,821,144,800
283,335,279,494,445,142,875,750,680,977,62,618,315,976
34,587,56,875,550,813,473,429,654,287,445,261,248,6
226,235,499,821,165,62,332,615,889,142,804,53,7,810
142,16,342,445,482,300,0,247,69,618,746,539,62,756
847,252,62,358,269,905,44,171,218,348,699,401,814,813
62,634,585,409,300,92,909,19,23,16,329,142,428,672
680,821,507,14,19,644,490,62,810,516,892,305,579,33
756,142,782,273,684,864,62,91,482,844,692,775,10,733
748,728,159,222,146,779,33,326,698,684,922,977,142,223
781,16,695,808,338,319,235,62,243,508,762,769,877,548
375,270,32,307,504,914,924,165,203,912,186,810,756,5
33,743,866,691,142,921,7,838,2,533,213,668,958,443
142,45,62,853,447,762,893,748,165,979,118,634,648,465
79,74,593,713,62,494,127,581,218,24,58,929,295,452
889,0,62,779,116,460,486,790,278,268,746,480,938,203
814,703,789,333,947,165,103,578,571,926,447,0,983,672
971,323,155,62,241,132,977,819,492,164,638,61,142,106
142,889,795,485,238,892,248,482,108,643,62,269,353,165
883,221,548,430,834,724,827,62,165,475,814,756,708,458
905,62,144,0,689,16,254,522,467,482,813,775,291,790
402,782,538,816,541,26,733,345,62,143,305,681,273,165
693,677,809,521,188,668,952,68,62,332,278,979,242,305
62,864,695,111,791,326,875,411,144,16,668,983,330,324
979,779,651,475,100,581,16,248,755,813,898,323,720,142
62,269,407,89,937,678,61,694,957,260,245,142,475,875
269,16,857,810,282,144,860,955,692,142,684,934,326,14
16,62,341,813,371,668,875,746,269,491,606,790,797,323
851,326,480,154,149,231,79,250,568,142,779,889,387,810
933,929,739,966,302,452,433,56,326,515,323,810,368,890
547,628,389,810,326,748,21,24,216,574,139,901,0,165
300,485,323,909,165,445,62,746,903,269,16,0,345,921
207,378,370,503,51,618,750,16,645,358,87,56,775,245
643,58,668,912,717,81,288,703,234,373,62,21,105,442
929,905,329,62,533,977,16,445,748,411,810,931,668,295
348,632,281,603,467,853,885,728,719,892,864,123,241,165
14,694,269,135,472,342,62,16,222,142,645,781,878,602
62,695,880,269,207,872,109,800,146,643,81,64,611,525
142,182,106,324,889,323,961,909,756,721,33,424,66,797
711,194,142,62,507,179,665,762,879,718,37,300,150,329
62,447,813,15,56,285,374,296,533,210,764,955,188,267
142,62,874,618,491,87,313,326,107,323,311,864,769,165
295,305,581,353,598,634,519,875,899,62,16,142,756,480
295,588,475,653,592,669,527,797,149,142,347,549,91,345
646,56,190,16,335,218,157,146,428,315,851,746,547,809
62,222,480,982,165,596,583,700,16,634,326,681,335,142
889,323,53,523,816,447,269,960,838,569,902,368,766,913
641,357,779,62,703,983,38,326,16,182,142,457,144,146
16,728,413,45,148,781,871,165,326,938,95,308,387,282
360,750,315,295,119,424,595,279,977,812,913,871,445,480
447,785,54,24,765,116,648,892,326,593,105,62,155,688
256,414,269,695,370,62,960,977,495,797,17,889,45,332
326,839,813,738,809,718,354,144,348,983,24,142,929,269
195,142,546,475,174,740,480,538,383,415,326,62,204,559
790,514,728,10,264,615,667,563,955,680,889,459,835,89
649,280,795,796,916,310,927,222,854,681,819,209,643,16
861,792,738,476,776,703,810,165,946,728,907,142,684,870
194,240,375,324,699,296,132,146,142,62,870,369,628,575
668,405,280,966,845,767,931,229,889,495,56,406,756,62
668,165,440,845,419,16,514,62,666,906,824,146,323,102
62,943,694,480,142,133,681,335,216,392,438,570,810,871
889,700,295,154,482,10,850,875,323,838,326,372,955,217
16,62,865,790,378,473,561,581,521,645,79,608,955,892
615,419,764,508,155,515,14,544,281,269,299,905,859,858
62,265,405,445,222,684,718,736,142,771,816,99,889,569
16,62,388,931,268,326,768,278,615,571,184,650,952,602
62,756,38,146,142,338,977,810,931,792,299,144,476,857
47,981,326,362,295,329,87,175,775,695,146,10,160,821
269,142,493,326,20,889,533,203,165,445,883,514,480,947
756,374,739,163,323,703,737,295,324,234,548,78,62,568
836,266,645,522,638,581,28,889,792,2,144,4,559,62
146,323,142,603,796,268,474,120,174,62,144,383,722,613
257,918,142,269,592,256,326,62,779,222,203,814,260,16
952,955,555,403,62,298,165,95,326,17,392,809,479,269
142,326,879,641,234,886,62,79,861,52,892,615,567,43
487,53,314,323,142,834,62,603,326,881,875,273,813,850
980,569,615,16,892,732,233,197,46,41,357,179,875,475
240,273,724,223,820,515,551,68,393,362,165,62,907,470
892,825,179,285,634,829,296,822,445,863,889,611,102,853
480,16,269,62,783,917,171,404,300,58,165,142,254,516
21,983,550,170,703,62,19,440,977,746,142,438,120,445
92,558,977,660,451,875,233,943,300,864,571,559,177,930
854,412,835,806,460,261,383,57,306,165,703,124,142,960
118,492,133,528,62,792,95,313,838,907,59,956,323,40
273,742,326,236,533,723,460,183,458,816,380,586,44,875
550,870,154,648,795,142,240,44,14,779,217,64,651,480
14,482,632,302,645,197,142,233,32,756,810,569,684,595
577,240,330,805,810,504,202,681,938,756,548,165,105,91
