638,595,324,91,146,16,892
918,10,66,16,810,756,730
142,480,795,501,269,671,84
889,668,550,888,265,228,514
62,970,473,779,747,142,926
433,445,142,143,748,816,678
832,17,337,173,756,377,406
14,983,323,528,16,797,234
744,907,121,75,142,87,752
62,91,670,119,479,611,695
142,439,703,401,594,294,539
719,813,581,224,222,330,121
3,820,868,91,983,582,760
889,785,326,790,466,688,142
955,98,618,304,305,142,905
909,753,194,280,62,409,269
281,457,779,142,828,52,326
269,142,792,82,560,143,33
77,810,330,142,952,533,62
501,795,10,26,406,142,300
737,91,581,970,445,506,159
188,62,938,133,406,480,853
142,950,329,571,861,378,756
146,326,546,860,666,142,552
810,411,42,691,222,323,412
695,552,165,291,68,295,442
77,746,433,209,790,62,269
797,326,422,748,223,396,802
62,190,231,695,957,302,222
822,651,415,13,289,977,542
483,764,254,875,693,813,145
218,222,738,533,53,779,974
47,645,142,19,323,651,618
144,682,61,808,142,295,888
337,737,273,827,509,605,882
326,889,784,873,792,62,144
864,581,62,819,489,480,719
756,432,837,537,326,963,166
679,567,84,142,323,458,485
699,785,920,770,269,941,165
548,792,790,960,222,854,937
102,480,326,10,491,295,62
1,165,142,69,207,929,429
924,643,144,269,62,196,332
62,100,728,447,695,371,142
468,939,503,949,618,299,558
142,534,480,512,17,144,440
62,585,790,326,223,323,948
144,662,889,288,151,170,295
16,142,146,181,559,445,858
62,813,142,269,299,889,790
249,323,142,64,16,501,756
780,69,779,273,62,240,204
489,803,786,139,533,142,389
592,409,212,91,17,223,482
136,58,538,83,165,864,155
889,810,328,142,364,482,943
16,768,144,326,62,260,369
142,21,465,323,473,165,882
269,270,404,58,703,701,144
81,744,79,533,480,326,499
269,387,261,889,606,256,314
695,226,173,813,167,180,189
79,181,533,282,889,62,56
165,559,765,102,269,619,11
269,324,773,839,142,654,892
609,688,482,634,977,269,142
156,291,323,482,783,748,666
384,142,443,703,45,445,895
235,756,326,404,142,937,718
794,889,638,97,784,814,142
756,957,370,282,211,406,790
482,323,783,668,626,142,314
311,445,222,62,300,333,833
323,672,648,791,786,326,637
73,354,142,808,116,588,782
269,773,56,241,338,207,833
62,957,292,838,790,601,482
853,854,273,98,62,99,834
429,743,746,440,222,695,975
918,295,810,756,779,14,142
485,142,287,62,790,87,535
184,405,165,409,323,492,365
889,222,331,116,463,194,329
860,134,833,645,268,779,790
523,88,426,890,786,754,445
375,646,526,552,724,287,727
889,142,56,452,62,41,409
108,600,142,790,176,479,56
810,752,738,62,824,889,864
578,214,421,810,926,249,713
204,223,142,748,676,338,38
142,175,956,410,191,728,537
62,88,711,135,321,597,99
221,689,10,165,482,404,681
142,136,756,79,581,441,781
188,983,451,955,892,835,482
445,695,143,728,129,62,482
508,668,865,914,120,785,736
756,269,429,967,142,813,612
758,801,952,576,261,269,62
62,57,756,464,372,795,161
931,584,91,514,785,62,947
875,62,414,457,354,837,797
62,791,109,834,728,81,526
144,16,892,452,533,810,363
170,294,146,672,718,745,565
248,222,159,756,628,533,634
860,326,918,98,929,62,300
526,276,636,960,114,142,460
889,493,40,955,875,102,367
204,16,142,62,57,952,641
445,514,86,180,165,858,70
824,943,309,853,762,142,183
142,62,135,10,374,892,881
641,925,533,942,208,37,299
529,586,16,269,62,892,357
943,728,514,144,548,338,533
140,379,223,865,889,821,56
668,829,291,518,809,62,310
435,581,338,142,903,483,375
261,444,746,955,533,669,81
62,645,273,577,889,595,91
756,100,848,668,367,691,938
482,142,935,786,813,161,56
31,142,447,222,493,170,756
16,809,475,238,903,514,146
428,62,248,269,409,761,779
323,375,142,389,695,541,360
822,3,523,81,269,718,813
110,616,835,142,337,668,781
62,521,526,779,16,270,133
124,298,538,884,87,132,782
903,120,634,64,466,21,296
963,384,810,792,319,552,436
92,795,23,300,755,52,578
875,255,324,300,62,421,957
329,859,58,367,144,909,161
321,476,710,928,86,482,327
270,291,703,269,515,579,222
492,612,285,804,441,480,943
62,222,524,269,419,92,445
535,482,938,79,824,62,627
323,505,655,703,756,939,142
645,638,457,810,684,295,962
903,872,335,44,451,45,144
260,23,703,322,783,326,302
94,22,760,92,118,70,213
45,844,465,380,323,56,433
777,756,976,615,380,363,482
81,62,668,533,581,58,287
482,47,0,432,909,528,326
35,936,473,273,756,377,202
576,106,567,264,199,98,643
357,634,294,142,596,474,638
533,776,169,864,636,142,222
528,2,551,305,62,797,702
359,548,742,975,668,377,49
79,441,901,409,615,287,244
957,187,287,946,452,907,892
269,477,907,514,16,260,222
779,813,745,756,482,762,175
264,695,957,412,724,70,445
889,257,287,46,915,596,347
695,400,142,898,390,785,783
813,323,567,928,62,197,142
165,621,695,969,49,478,398
338,925,646,142,779,929,480
467,238,938,779,87,16,142
864,960,87,592,146,62,142
482,14,728,908,326,682,689
16,329,222,929,322,628,801
409,979,350,845,859,889,329
526,142,69,812,323,367,482
801,984,726,854,56,142,445
699,618,854,321,732,142,598
326,552,62,879,180,142,535
515,979,938,882,453,269,356
482,118,269,947,228,233,82
912,142,183,62,699,656,300
840,534,797,453,520,751,142
754,345,48,233,916,6,834
144,165,142,582,453,606,269
779,142,756,492,681,807,405
55,324,573,790,323,142,756
527,649,329,142,696,889,514
929,89,142,329,790,395,809
975,790,87,151,146,167,567
886,645,537,73,943,480,889
150,142,983,62,177,980,892
892,949,241,270,778,62,16
951,142,165,695,247,59,138
585,548,46,88,564,772,65
703,860,10,295,55,357,142
718,314,969,89,480,281,16
95,480,802,977,813,810,782
