241,961,679,898,760,638,821,581,756,269,260,535,9,62,971,491,746
340,484,581,142,166,297,482,416,56,515,335,790,255,9,215,690,435
62,260,792,170,821,668,517,335,99,275,248,263,810,142,83,661,825
813,294,324,445,56,492,810,849,906,177,41,142,795,269,678,588,482
810,332,844,482,201,796,387,300,40,155,226,326,977,848,761,963,929
821,269,270,503,816,977,838,748,38,586,650,188,569,889,355,707,562
16,222,0,672,937,810,62,165,1,813,558,955,800,898,329,821,737
850,627,10,260,81,56,142,269,77,492,480,765,728,62,218,970,343
929,142,684,907,269,105,817,340,872,839,829,492,690,977,681,682,666
750,821,844,803,241,188,142,254,280,62,556,626,482,835,748,458,816
269,87,482,899,50,29,742,928,62,645,468,378,142,662,335,325,832
653,282,864,814,305,147,62,410,445,432,142,439,106,188,31,931,783
812,618,907,746,149,820,797,28,779,165,482,911,222,326,645,821,445
208,699,684,874,354,142,695,935,808,588,286,87,31,39,52,668,491
99,834,794,982,482,436,179,165,743,495,445,475,810,62,392,770,247
375,581,253,202,316,62,451,100,523,16,79,101,662,453,0,480,300
657,230,14,728,242,142,756,81,691,754,907,489,813,924,209,243,345
638,445,23,62,889,824,237,480,588,269,442,76,326,421,233,86,615
482,445,756,142,62,746,863,17,643,775,556,323,811,175,83,144,819
512,605,165,521,326,528,62,915,485,737,604,808,376,797,499,345,492
491,845,756,650,766,668,581,892,613,445,684,872,961,514,895,165,657
969,689,207,480,783,297,142,445,843,62,155,385,428,323,979,637,482
62,235,384,813,937,836,837,144,676,146,85,87,142,695,494,170,0
186,665,175,267,609,142,445,62,760,296,447,889,756,589,950,183,157
857,281,14,2,108,486,889,634,854,886,326,480,377,167,151,884,548
322,93,266,260,546,533,300,541,142,983,926,81,325,351,368,388,949
53,536,756,62,943,833,52,445,56,983,695,668,959,783,23,628,319
142,775,92,286,282,963,93,612,783,408,460,315,918,14,636,947,924
809,311,728,291,864,269,424,662,62,849,960,16,482,959,876,142,337
746,255,458,666,917,146,170,163,837,977,617,636,378,62,0,165,514
824,445,250,142,537,273,16,638,53,551,295,378,56,956,559,478,977
142,668,58,158,834,305,62,727,853,892,83,482,115,391,480,889,890
943,552,797,333,70,414,146,875,977,269,176,929,55,636,411,649,142
889,779,0,572,911,862,912,87,626,558,718,702,159,636,142,829,748
279,822,947,803,131,921,79,269,445,186,142,324,223,62,825,431,587
975,52,142,447,248,792,278,229,354,678,983,691,240,375,261,695,763
961,412,570,845,955,810,142,326,947,56,269,44,946,300,501,643,827
482,62,718,854,317,581,935,163,56,339,824,732,152,638,765,748,548
353,636,533,587,628,552,61,229,585,303,300,50,516,550,934,634,792
269,430,924,878,947,583,523,188,52,26,326,557,62,981,174,218,323
792,399,776,174,445,595,2,59,283,326,87,741,450,817,575,330,79
333,634,785,637,81,786,746,729,769,808,62,324,419,376,326,269,290
853,142,584,834,409,326,467,934,544,696,161,300,482,756,287,931,751
81,875,61,771,680,62,354,791,447,685,454,975,766,637,212,137,323
62,810,898,44,222,482,756,272,154,600,333,342,16,844,837,634,142
514,20,14,62,738,142,269,552,305,664,766,577,151,16,613,807,518
966,937,643,142,269,299,116,68,828,62,482,295,283,806,790,695,759
330,944,726,329,260,323,62,142,641,630,172,821,668,211,772,301,445
56,62,615,323,409,604,756,326,79,354,907,748,142,921,738,813,747
807,785,482,872,165,132,10,533,558,59,942,628,845,889,114,692,881
472,309,16,372,839,860,142,779,476,850,286,693,0,80,146,14,777
16,699,931,409,345,892,173,95,390,492,323,142,10,62,404,458,952
396,892,146,746,692,975,142,480,323,91,647,681,340,491,326,62,32
795,62,16,835,977,326,165,84,252,961,905,222,447,142,646,445,619
10,677,810,850,118,482,165,62,634,326,681,615,20,295,287,516,466
472,81,443,656,643,95,229,142,533,836,31,144,864,253,782,771,165
756,235,209,573,802,559,281,323,950,245,859,142,801,797,49,507,16
323,765,907,138,512,421,780,174,127,889,261,643,14,639,405,567,937
47,85,16,440,295,138,222,96,837,142,43,165,568,681,62,269,603
891,269,281,17,790,432,445,593,106,703,62,204,326,955,668,709,351
33,269,326,165,340,142,79,62,926,803,633,260,821,245,331,439,795
824,973,280,339,326,162,618,917,165,533,291,256,323,984,757,16,52
165,565,19,16,222,142,744,324,952,409,273,810,378,649,889,756,514
124,323,142,93,918,720,468,702,977,56,41,628,62,650,405,854,291
209,287,962,326,889,813,769,222,241,8,60,645,790,156,62,657,782
198,52,241,740,142,495,688,588,315,756,269,929,256,961,326,262,62
62,410,523,174,94,581,445,269,645,335,480,300,552,207,267,222,248
585,889,813,756,806,550,792,854,790,329,546,139,319,706,62,503,612
950,600,62,837,889,84,451,447,223,164,50,706,338,776,533,161,256
482,881,62,273,306,445,56,142,38,16,613,777,430,295,892,618,810
406,889,203,438,779,947,550,457,10,340,269,32,681,62,299,939,21
702,294,695,428,808,62,279,326,81,779,581,444,33,781,107,740,934
762,222,952,619,323,5,142,379,85,62,594,411,761,326,93,504,947
62,142,376,742,52,287,909,246,368,40,813,888,899,10,33,649,413
142,74,203,67,939,931,578,781,62,269,642,706,975,0,184,445,638
142,41,26,445,338,222,299,621,783,924,276,51,62,5,901,682,38
197,440,142,837,56,645,703,326,456,865,682,603,62,952,329,757,668
62,627,231,486,909,756,60,810,457,848,585,142,33,168,269,61,132
521,900,813,323,790,781,486,62,269,180,944,142,878,233,406,517,909
117,814,834,92,668,889,669,173,765,44,857,261,810,248,467,797,99
269,62,881,240,606,813,734,355,889,430,970,440,977,762,118,756,792
480,62,892,889,16,468,325,482,323,796,918,432,44,81,776,385,326
62,480,695,294,835,149,803,742,665,338,203,56,385,189,663,593,323
482,521,797,732,648,801,222,477,728,16,467,351,668,910,746,575,62
829,896,681,33,621,443,756,117,109,907,889,883,165,377,728,695,268
31,509,326,144,810,452,480,475,477,62,779,681,174,975,756,87,282
432,494,248,700,663,875,52,445,809,695,889,733,843,911,868,585,62
785,222,84,375,612,390,256,551,682,323,733,947,88,33,984,142,92
404,323,405,950,579,699,832,14,439,65,889,959,977,62,628,578,313
644,889,411,68,576,449,197,142,269,799,733,736,445,62,810,505,581
447,615,291,667,281,482,745,326,332,813,321,269,977,627,14,142,56
62,810,241,357,792,326,718,268,323,184,694,482,324,16,816,765,656
810,164,628,323,732,8,62,480,137,653,826,909,445,133,218,142,185
257,579,154,445,217,294,67,681,522,621,165,537,261,482,196,197,269
300,385,872,565,62,452,533,165,581,865,480,326,639,273,240,199,779
165,811,703,16,628,701,445,142,810,671,151,146,44,0,875,623,773
732,746,282,864,695,821,161,487,779,703,527,691,188,785,56,222,301
662,695,898,10,401,241,812,493,260,700,222,380,957,269,809,445,657
34,62,56,142,228,949,388,171,728,674,182,931,810,16,955,85,323
62,597,389,295,118,826,748,710,151,703,16,475,108,222,982,646,380
445,16,411,269,684,890,323,535,62,392,779,439,188,889,672,405,849
879,297,730,632,394,821,222,668,204,724,889,142,151,133,480,165,425
675,133,634,101,62,845,807,956,638,222,269,281,695,445,287,447,203
535,983,681,915,248,307,494,492,81,142,752,291,426,756,672,475,556
326,410,824,167,781,58,645,222,323,585,324,813,553,44,787,680,810
892,27,810,950,445,537,142,983,756,668,309,144,765,32,92,943,194
388,959,116,495,18,470,533,810,813,336,881,142,408,112,742,62,957
759,819,598,712,31,316,920,345,354,443,648,62,445,626,157,669,526
690,538,947,956,62,401,739,79,145,305,295,409,323,25,216,889,144
531,864,514,482,142,746,222,14,967,252,457,326,247,695,958,16,881
844,752,445,838,482,82,269,950,378,733,16,308,447,821,365,87,294
103,142,62,410,824,558,681,810,241,477,969,151,332,983,929,341,790
142,967,466,52,635,257,269,889,71,871,695,619,979,438,157,793,557
653,809,356,733,445,627,878,346,523,787,142,650,0,842,703,515,597
84,62,482,324,199,537,16,790,248,955,155,142,780,294,129,620,445
