981,301,615,587,323,900,56,810,813,142,81,930,728,155,628,860,807,179,347,634
699,142,458,284,837,573,323,81,154,480,80,146,909,764,77,482,892,445,109,467
664,865,142,871,323,338,643,480,62,222,728,832,321,906,307,16,585,11,924,580
472,581,620,142,246,772,865,16,323,0,144,789,445,914,797,894,480,838,405,733
16,105,25,130,395,889,949,695,635,667,696,87,871,194,589,892,690,354,146,668
652,688,864,323,748,472,485,326,142,596,783,724,810,889,144,23,466,133,409,859
62,422,777,746,45,914,142,648,522,103,326,792,906,52,56,680,257,453,317,157
166,638,822,16,89,294,785,233,62,447,984,482,445,979,357,588,909,287,10,592
748,809,16,326,45,795,51,910,162,19,23,126,351,684,634,76,390,62,146,433
226,424,305,854,7,769,408,892,62,977,238,979,108,618,142,744,323,296,3,523
929,165,821,62,76,142,326,104,813,445,21,330,552,482,419,548,559,323,222,303
892,142,62,783,307,323,81,392,739,19,70,977,753,504,326,256,332,943,762,561
422,142,151,16,918,276,810,89,376,435,873,634,909,269,56,326,285,403,457,345
286,410,144,367,315,81,78,165,875,177,767,269,528,691,118,222,45,62,339,695
82,297,569,820,605,821,128,947,323,23,399,315,277,615,329,889,326,340,142,418
46,892,899,492,16,62,909,370,144,323,142,889,696,622,56,273,343,409,585,311
222,62,952,809,977,945,10,139,89,282,561,153,882,701,919,533,218,514,810,509
889,443,11,853,478,442,79,672,295,668,733,648,759,804,56,369,568,514,810,334
809,552,918,267,269,845,430,204,478,384,901,378,323,559,612,482,185,723,796,229
394,326,955,695,244,909,889,533,210,374,14,165,712,809,290,538,636,142,79,926
142,810,62,952,756,326,118,87,354,668,822,682,652,0,931,132,68,854,165,246
323,816,452,613,825,415,62,641,824,142,274,56,864,791,234,332,639,390,929,810
851,802,142,596,957,870,119,587,509,62,606,959,245,915,695,215,222,378,854,207
331,289,157,159,742,931,56,482,340,142,10,810,850,947,889,570,878,979,62,58
357,603,267,871,375,152,256,142,808,334,903,269,294,956,492,90,62,329,973,596
404,881,326,921,432,895,929,222,645,634,428,482,16,960,889,165,874,369,323,320
624,377,821,223,409,909,142,757,779,533,738,323,678,346,240,389,676,503,905,970
56,761,54,160,396,903,821,142,269,875,326,165,414,376,10,16,646,482,813,107
241,813,881,154,55,142,294,550,737,269,109,756,16,795,740,761,791,526,597,5
142,677,73,595,0,62,300,468,571,31,358,451,340,441,376,404,851,945,653,446
445,649,977,466,216,88,261,62,810,115,889,316,539,142,428,500,91,21,38,155
375,222,432,828,971,606,142,810,147,947,457,16,248,238,634,930,516,189,120,257
442,491,868,628,524,323,756,291,2,29,222,900,797,20,800,539,405,345,846,43
354,172,62,667,692,889,351,142,675,56,480,812,698,783,339,640,250,119,237,943
53,568,892,269,542,261,482,748,825,491,166,646,62,648,843,837,295,596,756,668
230,323,546,329,317,165,409,480,824,62,144,173,16,340,912,462,146,712,445,142
963,482,155,44,412,343,681,937,924,152,142,473,665,533,269,217,644,242,514,619
457,62,889,792,323,744,523,28,269,251,482,384,142,186,24,893,326,612,712,514
142,832,281,151,76,645,68,756,548,889,269,91,326,809,918,781,300,469,175,576
689,445,791,197,538,458,638,937,634,507,659,165,478,526,560,0,142,34,82,907
681,529,209,943,384,55,160,568,447,250,445,110,326,231,7,144,332,964,977,442
142,61,332,340,659,16,287,23,326,453,240,889,514,294,314,837,267,813,51,704
469,357,240,195,651,358,323,756,76,839,289,142,838,784,56,729,93,106,285,813
44,334,269,854,821,482,713,326,16,25,791,275,375,568,142,339,225,952,542,970
62,260,547,551,348,323,544,295,581,149,624,269,406,144,695,350,903,326,588,786
234,874,45,182,326,708,41,480,889,222,645,699,807,405,756,187,875,269,748,106
897,832,142,477,779,252,329,62,99,838,107,401,146,445,287,903,943,70,898,165
928,437,23,282,955,297,323,308,62,524,410,821,546,940,661,287,331,164,165,406
146,56,853,559,52,62,447,147,326,944,608,934,392,810,108,837,705,212,354,445
144,889,537,799,813,16,476,62,591,538,470,136,604,620,903,629,142,983,775,86
142,405,21,748,222,323,668,232,146,788,521,167,315,16,839,482,577,727,447,77
88,142,814,491,533,16,100,482,326,581,524,445,970,177,947,810,585,389,888,641
16,353,7,956,294,269,813,935,520,714,258,892,0,291,142,568,445,165,492,187
567,142,833,10,7,216,354,16,323,645,948,499,218,810,166,756,727,482,635,413
227,318,262,960,669,62,890,533,269,339,409,326,323,268,753,295,80,970,440,378
142,893,979,695,329,14,479,62,222,795,804,810,947,16,83,121,685,502,819,52
142,670,736,813,332,685,445,338,363,62,56,983,756,323,870,851,79,524,409,943
410,37,269,375,62,297,585,445,416,58,756,87,517,747,695,165,56,779,430,480
142,7,813,808,848,949,790,62,585,780,681,926,444,375,87,591,326,776,810,771
395,105,480,611,628,695,900,662,892,142,430,567,253,672,571,482,645,43,756,62
746,333,707,929,142,62,269,394,552,202,140,918,222,146,799,615,892,392,798,16
379,81,326,546,953,799,957,656,409,15,793,636,634,949,266,909,62,858,16,838
294,142,261,323,743,889,948,596,781,157,38,695,633,879,571,62,188,147,606,779
269,938,830,838,847,842,472,727,482,480,34,368,323,165,261,374,741,376,62,979
684,81,699,324,300,821,323,444,165,62,606,482,445,790,79,484,44,357,142,167
637,585,230,447,674,892,921,324,209,141,142,218,875,620,781,732,66,409,59,821
118,133,56,340,792,621,88,949,62,825,571,553,892,295,44,813,953,441,810,889
813,185,701,441,457,849,809,438,674,779,587,677,654,142,207,864,345,523,756,931
567,712,428,176,392,763,180,585,5,957,947,222,142,370,813,269,756,62,938,859
566,235,445,62,297,905,91,706,151,892,300,323,338,7,765,238,575,482,142,934
33,315,142,485,222,409,311,145,643,711,62,971,77,324,966,977,610,889,785,810
628,643,842,142,58,331,79,326,151,134,623,756,832,144,881,533,916,871,482,165
103,297,243,233,165,179,222,75,554,186,142,790,326,294,77,174,254,889,810,83
841,297,929,62,376,616,52,970,269,977,16,326,350,14,480,797,375,142,447,106
142,821,146,626,79,926,83,323,748,895,760,62,144,305,747,591,711,880,699,162
220,708,598,786,79,757,533,155,835,62,482,69,637,16,813,146,405,881,768,889
480,750,414,142,889,16,482,645,191,146,756,533,390,326,788,62,376,597,578,816
892,977,405,599,612,142,38,981,345,967,504,143,375,299,577,886,453,441,457,480
649,801,735,708,241,270,579,167,840,903,943,783,504,294,972,83,821,920,466,88
43,165,405,185,93,326,190,338,142,323,224,813,979,722,840,634,375,297,593,62
881,820,620,208,165,550,142,464,970,438,586,977,267,433,375,68,682,619,224,304
646,793,0,638,165,392,269,728,737,429,324,732,44,38,62,456,648,91,502,142
166,814,445,333,781,256,943,109,709,24,226,291,892,617,555,62,917,439,462,525
62,14,405,457,133,135,459,278,825,626,533,621,142,786,248,659,38,333,195,480
832,269,445,710,222,170,61,326,588,524,323,890,810,161,0,785,324,917,569,970
14,53,101,641,165,810,983,244,119,979,271,645,62,593,291,151,0,326,939,944
176,440,148,905,452,142,790,695,824,559,777,445,738,323,929,387,269,550,83,448
245,746,163,88,646,977,376,501,966,204,146,118,835,813,779,111,735,365,491,142
889,630,142,222,16,333,728,979,882,956,196,84,151,144,568,438,694,673,88,751
441,142,62,326,312,16,222,499,146,289,808,239,492,563,44,81,66,620,612,98
62,53,15,21,445,688,761,266,728,350,854,173,16,929,174,552,141,340,668,79
746,794,348,410,569,330,977,789,165,62,240,983,250,97,695,142,810,16,636,215
376,448,155,294,969,630,644,703,123,638,480,639,615,238,142,699,559,44,900,375
16,323,746,825,92,165,466,345,679,222,513,813,878,76,55,649,68,634,269,135
947,593,445,62,924,102,613,856,375,91,77,289,813,56,792,691,810,627,247,269
428,957,326,33,142,653,885,222,878,695,255,235,308,626,792,487,576,672,333,705
31,668,875,968,405,632,480,294,322,859,142,165,26,406,92,581,533,323,447,197
269,756,25,783,482,684,445,746,142,160,228,62,533,581,10,943,810,781,31,326
300,903,779,16,437,748,142,647,443,792,222,146,681,569,60,918,531,892,311,62
634,406,389,326,422,482,62,854,834,14,142,222,908,269,203,679,871,790,440,889
269,810,196,217,585,2,62,526,105,482,654,668,90,451,170,744,343,357,638,723
326,839,516,142,52,10,269,915,79,16,324,445,348,154,868,62,91,924,514,450
62,198,76,87,335,605,38,659,482,142,144,777,152,952,445,585,620,571,165,889
939,889,406,157,142,144,552,441,323,62,571,16,419,440,318,329,51,396,779,882
326,62,909,420,517,253,445,142,620,55,591,699,728,613,84,752,754,813,173,332
585,621,615,705,751,970,382,509,114,973,323,623,889,648,142,62,596,91,927,646
445,803,219,81,157,821,810,710,142,433,813,62,528,613,326,588,466,979,129,748
