gene1	gene2	jaccard index	pv (ws)
VPS13D	DYSF	0.0	0.0645
VPS13D	MUC17	0.025974025974025976	0.0541
VPS13D	FRY	0.0	0.0841
VPS13D	MXRA5	0.01694915254237288	0.0564
VPS13D	COL4A6	0.0	0.0841
VPS13D	BCORL1	0.0	0.0645
VPS13D	PIK3CA	0.03133903133903134	0.0546
VPS13D	MAP3K1	0.037383177570093455	0.1
VPS13D	AKAP9	0.01818181818181818	0.0838
VPS13D	ADCY8	0.0	0.0651
VPS13D	LYST	0.01818181818181818	0.0838
VPS13D	DNAH8	0.017543859649122806	0.067
VPS13D	CEP162	0.0	0.0841
VPS13D	ATP1A4	0.0	0.0841
VPS13D	ADGRV1	0.015873015873015872	0.04
VPS13D	APC	0.0	0.0651
VPS13D	PKHD1	0.018518518518518517	0.089
VPS13D	PTPRD	0.01818181818181818	0.0838
VPS13D	FCGBP	0.017857142857142856	0.0707
VPS13D	MUC4	0.0	0.0319
VPS13D	APOB	0.014492753623188406	0.0261
VPS13D	PDE3A	0.0	0.0841
VPS13D	LAMA1	0.0	0.0195
VPS13D	COL19A1	0.0	0.0841
VPS13D	CSMD2	0.016129032258064516	0.0425
VPS13D	CADPS	0.0	0.0841
VPS13D	NAV1	0.0	0.0645
VPS13D	DOCK3	0.0	0.0841
VPS13D	CDH23	0.0	0.0645
VPS13D	FBN1	0.0	0.0204
VPS13D	DMBT1	0.0	0.0958
VPS13D	NSD1	0.0	0.0645
VPS13D	ACACB	0.0	0.0841
VPS13D	STAG2	0.0	0.0645
VPS13D	CAD	0.0	0.0526
VPS13D	LAMA4	0.0	0.0841
VPS13D	XRN1	0.0	0.0645
VPS13D	ACACA	0.0	0.0651
VPS13D	KIAA2026	0.0	0.0958
VPS13D	SCN8A	0.0	0.0526
VPS13D	ATP9A	0.0	0.0841
VPS13D	CARMIL3	0.0	0.0645
PRAMEF8	TP53	0.0	0.0453
NCDN	TTN	0.0	0.0277
NCDN	MUC16	0.0	0.0816
GIPC2	PIK3CA	0.0	0.044
KCND3	RYR1	0.0	0.0935
AP4B1	MAP3K1	0.0	0.0929
AP4B1	CDH1	0.0	0.043
SYCP1	MUC17	0.0	0.0361
SYCP1	MUC5B	0.0	0.0537
SYCP1	TP53	0.011527377521613832	0.0348
SYCP1	DNAH9	0.0	0.0917
SYCP1	GATA3	0.007246376811594203	0.0256
SYCP1	TBX3	0.0	0.0917
SYCP1	MXRA5	0.0	0.0917
SYCP1	RUNX1	0.0	0.065
SYCP1	VPS13B	0.0	0.0917
SYCP1	RYR3	0.0	0.03
SYCP1	KMT2D	0.0	0.0806
SYCP1	CACNA1E	0.0	0.061
SYCP1	LRP1B	0.0	0.061
SYCP1	DNAH11	0.0	0.061
SYCP1	ABCA13	0.0	0.0449
SYCP1	NF1	0.0	0.065
SYCP1	APOB	0.0	0.0537
SYCP1	FAT1	0.0	0.0917
SYCP1	MDN1	0.0	0.0716
SYCP1	HERC2	0.0	0.0917
SYCP1	SYNE2	0.0	0.0585
CASQ2	KMT2C	0.0	0.0945
BCL9	AFF2	0.0	0.0841
BCL9	FBN1	0.0	0.0766
BCL9	CEP350	0.0	0.0766
BCL9	ZAN	0.0	0.0841
SETDB1	ATM	0.0	0.0725
SETDB1	DMXL2	0.0	0.0841
SETDB1	NOTCH2	0.0	0.0674
THEM5	MUC16	0.0	0.0816
ASPM	DYSF	0.0	0.0254
ASPM	CPAMD8	0.017543859649122806	0.0767
ASPM	MAP3K1	0.05172413793103448	0.0842
ASPM	CSMD1	0.039473684210526314	0.089
ASPM	UNC5D	0.017241379310344827	0.0727
ASPM	KMT2D	0.028169014084507043	0.0568
ASPM	TNS3	0.0	0.0531
ASPM	CFTR	0.0	0.0531
ASPM	SPIDR	0.0	0.0531
ASPM	NLRP11	0.0	0.0531
ASPM	FAM47A	0.0	0.0421
