gene1	gene2	jaccard index	pv (ws)
VPS13D	BRCA1	0.0	0.0247
VPS13D	ASTN1	0.0	0.0351
VPS13D	NAV2	0.0	0.0836
VPS13D	PCDH11X	0.0	0.0498
VPS13D	VPS13B	0.0	0.00714
VPS13D	KDM5B	0.0	0.1
VPS13D	RIF1	0.0	0.0836
VPS13D	REV3L	0.0	0.0518
VPS13D	NRXN2	0.0	0.0351
VPS13D	RALGAPA2	0.0	0.0836
VPS13D	ADGRB3	0.0	0.1
VPS13D	DMBT1	0.0	0.1
VPS13D	SYBU	0.0	0.0836
VPS13D	LRRIQ1	0.0	0.1
VPS13D	ABCA4	0.0	0.0672
VPS13D	SUCO	0.0	0.0836
VPS13D	CASR	0.0	0.0836
VPS13D	FRYL	0.0	0.1
VPS13D	MICAL2	0.0	0.0498
VPS13D	RBBP6	0.0	0.1
VPS13D	GRIN2B	0.0	0.0672
KCND3	TTN	0.004608294930875576	0.00802
KCND3	ZFHX4	0.0	0.0524
KCND3	MUC5B	0.0	0.0761
KCND3	PTEN	0.0	0.0565
KCND3	NCOR1	0.0	0.0613
KCND3	HMCN1	0.0	0.0313
KCND3	LRP2	0.0	0.085
KCND3	SYNE1	0.0	0.0313
KCND3	RYR3	0.0	0.0478
KCND3	DST	0.0	0.0613
KCND3	CSMD3	0.0	0.085
KCND3	SPTA1	0.0	0.0458
KCND3	CACNA1E	0.0	0.0927
KCND3	LRP1B	0.0	0.0927
KCND3	NF1	0.0	0.0894
KCND3	MUC16	0.007352941176470588	0.0481
KCND3	MACF1	0.0	0.0613
KCND3	NEB	0.0	0.0743
KCND3	MAP2K4	0.0	0.095
AP4B1	GATA3	0.0	0.0465
SYCP1	TBX3	0.0	0.0942
SYCP1	MXRA5	0.0	0.0942
SYCP1	RYR2	0.0	0.0116
SYCP1	PTEN	0.0	0.0398
SYCP1	KMT2D	0.0	0.0842
SYCP1	HYDIN	0.0	0.0942
SYCP1	FAT1	0.0	0.0942
SYCP1	MAP2K4	0.0	0.0771
BCL9	TP53	0.017191977077363897	0.0382
BCL9	PTPRB	0.0	0.0731
BCL9	ZDBF2	0.0	0.0836
BCL9	KIF4A	0.0	0.0689
SETDB1	BRCA1	0.0	0.0836
SETDB1	TG	0.0	0.0614
SETDB1	MUC16	0.02142857142857143	0.0854
THEM5	MUC16	0.0	0.0846
ASPM	ZFHX4	0.04597701149425287	0.0945
ASPM	MXRA5	0.028985507246376812	0.0677
ASPM	PIK3CA	0.04481792717086835	0.0303
ASPM	TRPS1	0.0	0.0443
ASPM	ASTN1	0.0	0.01064
ASPM	ZKSCAN7	0.0	0.0846
ASPM	SPTAN1	0.0	0.0561
ASPM	EGFR	0.0	0.0443
ASPM	SCYL3	0.0	0.0846
ASPM	TOPBP1	0.0	0.0658
ASPM	ARID1B	0.0	0.00966
ASPM	ARHGAP5	0.0	0.0658
ASPM	RALGAPA2	0.0	0.0356
ASPM	TRIP11	0.0	0.0356
ASPM	TRPM3	0.0	0.0561
ASPM	UPF2	0.0	0.0561
ASPM	TLN1	0.016666666666666666	0.0521
ASPM	ELP1	0.0	0.0658
ASPM	GNPTAB	0.0	0.0846
ASPM	ADGRE3	0.0	0.0658
ASPM	ABCA4	0.0	0.0246
ASPM	TBC1D8	0.0	0.0561
ASPM	FRYL	0.0	0.0443
ASPM	ESYT1	0.0	0.0658
ASPM	ADNP	0.0	0.0658
ASPM	GRIN2B	0.0	0.0246
ASPM	KDM3A	0.0	0.0658
ASPM	DIAPH2	0.0	0.0846
ZBTB41	NEB	0.0	0.0743
