gene1	gene2	jaccard index	pv (ws)
MIB2	TTN	0.0	0.0578
VPS13D	CEP170	0.0	0.0558
VPS13D	TENM3	0.0	0.0342
VPS13D	TP53	0.031161473087818695	0.0552
VPS13D	EVPL	0.0	0.1
VPS13D	PIWIL1	0.0	0.0431
VPS13D	CEP250	0.0	0.0496
VPS13D	PCNX2	0.0	0.0656
VPS13D	TMPRSS15	0.0	0.0991
VPS13D	SNRNP200	0.0	0.0431
VPS13D	HIVEP1	0.0	0.0431
VPS13D	MKI67	0.0	0.0431
VPS13D	ADGRF5	0.0	0.0991
VPS13D	PKHD1	0.018518518518518517	0.0928
VPS13D	NUP188	0.0	0.1
VPS13D	ADAMTS20	0.0	0.0656
VPS13D	CDC42BPB	0.0	0.0991
VPS13D	CHD9	0.0	0.0656
VPS13D	RALGAPA2	0.0	0.1
VPS13D	PCNT	0.0	0.0194
VPS13D	EP300	0.0	0.0687
VPS13D	FAM47A	0.0	0.0991
VPS13D	ADAMTSL3	0.0	0.0656
VPS13D	ATR	0.0	0.0687
VPS13D	RAD54B	0.0	0.0496
VPS13D	KCNT2	0.0	0.0496
VPS13D	CTTNBP2	0.0	0.0991
VPS13D	MIA2	0.0	0.0656
VPS13D	MYH7B	0.0	0.0558
VPS13D	EP400	0.0	0.0687
VPS13D	HSPG2	0.0	0.0342
VPS13D	PDE4DIP	0.0	0.0687
VPS13D	WNK3	0.0	0.0558
VPS13D	SCN10A	0.0	0.0227
VPS13D	ACACB	0.0	0.1
VPS13D	TENM1	0.017857142857142856	0.0722
VPS13D	RELN	0.017241379310344827	0.0592
VPS13D	LAMA4	0.0	0.1
VPS13D	KIF13A	0.0	0.0687
VPS13D	PIK3C2B	0.0	0.0687
VPS13D	XRN1	0.0	0.0687
VPS13D	FNDC1	0.0	0.1
VPS13D	TJP1	0.0	0.0656
VPS13D	MAP3K13	0.0	0.0991
VPS13D	PRKG2	0.0	0.0991
VPS13D	PRUNE2	0.017241379310344827	0.0592
VPS13D	SPATA31D1	0.0	0.0656
VPS13D	MADD	0.0	0.0656
VPS13D	DENND5B	0.0	0.0991
VPS13D	ARID2	0.0	0.1
VPS13D	UTP20	0.0	0.0558
VPS13D	RBBP6	0.0	0.0991
VPS13D	KIF4A	0.0	0.0215
VPS13D	MED23	0.0	0.0656
VPS13D	TNC	0.0	0.0687
VPS13D	PTCHD4	0.0	0.1
VPS13D	COL4A4	0.0	0.1
VPS13D	AP000769.3	0.0	0.0991
AGO4	TTN	0.004651162790697674	0.0302
AGO4	PIK3CA	0.0058309037900874635	0.0327
AGO4	RYR3	0.0	0.0916
AGO4	FLG	0.0	0.0791
AGO4	KMT2C	0.0	0.0481
LRRC42	GATA3	0.0	0.0469
LRRC42	MUC16	0.0	0.0469
GIPC2	PIK3CA	0.0	0.047
KCND3	APOB	0.0	0.079
SYCP1	KMT2D	0.0	0.0801
BCL9	DNAH5	0.0	0.0456
BCL9	MUC5B	0.0	0.0197
BCL9	BRCA1	0.0	0.1
BCL9	F5	0.0	0.0771
BCL9	TG	0.0	0.0603
BCL9	ALMS1	0.0	0.0888
BCL9	DNAH8	0.0	0.0415
BCL9	FLG	0.0125	0.0474
BCL9	ZDBF2	0.0	0.1
BCL9	MUC16	0.014184397163120567	0.0278
BCL9	FCGBP	0.0	0.0456
BCL9	PCNT	0.0	0.0771
BCL9	APOB	0.0	0.0197
BCL9	KIAA1109	0.0	0.0518
BCL9	VPS13C	0.0	0.0603
BCL9	ADGRG4	0.0	0.0603
BCL9	ARID1A	0.0	0.0275
BCL9	FAT4	0.0	0.0771
BCL9	DYNC2H1	0.0	0.0888
BCL9	KIF4A	0.0	0.0713
SETDB1	BRCA1	0.0	0.1
SETDB1	MYO18B	0.0	0.0888
SETDB1	NCOR1	0.015151515151515152	0.0932
SETDB1	TG	0.0	0.0603
SETDB1	BIRC6	0.0	0.0378
SETDB1	ATM	0.0	0.0713
SETDB1	PCNT	0.0	0.0771
SETDB1	APOB	0.0	0.0197
SETDB1	FBN1	0.0	0.0771
SETDB1	PRUNE2	0.0	0.0378
DARS2	TTN	0.004672897196261682	0.058
DARS2	SYNE1	0.0	0.0935
ASPM	COL4A3	0.0	0.0881
ASPM	TENM3	0.017543859649122806	0.0798
