gene1	gene2	jaccard index	pv (ws)
VPS13D	TTN	0.035555555555555556	0.0849
VPS13D	ST18	0.0	0.0808
VPS13D	COL1A2	0.0	0.0623
VPS13D	CASP8	0.0	0.0623
VPS13D	FLG	0.022727272727272728	0.0296
VPS13D	ARFGEF1	0.0	0.0623
VPS13D	TASOR2	0.0	0.0649
VPS13D	PDE3A	0.0	0.0808
VPS13D	NCOA6	0.0	0.0342
VPS13D	MIA2	0.0	0.0623
VPS13D	CDH23	0.0	0.0649
VPS13D	IREB2	0.0	0.0808
VPS13D	SF3B1	0.0	0.0808
SRSF4	PIK3CA	0.0	0.0459
AGO4	FLG	0.0	0.0791
LRRC42	MUC16	0.0	0.0476
TTLL7	TTN	0.004651162790697674	0.033
KCND3	TTN	0.009259259259259259	0.0472
BCL9	LCT	0.0	0.0774
BCL9	TTN	0.01818181818181818	0.0434
BCL9	DNAH5	0.0	0.0464
BCL9	HUWE1	0.0	0.0233
BCL9	SRCAP	0.0	0.0597
BCL9	PTEN	0.014705882352941176	0.0844
BCL9	TEX15	0.0	0.0539
BCL9	NCOR1	0.015151515151515152	0.0905
BCL9	MAP3K1	0.009900990099009901	0.02
BCL9	LRP2	0.0	0.018
BCL9	CACNA1A	0.0	0.0631
BCL9	BIRC6	0.0	0.0433
BCL9	CACNA1C	0.0	0.0871
BCL9	DNAH8	0.0	0.0425
BCL9	PTPRB	0.0	0.0774
BCL9	DST	0.015151515151515152	0.0905
BCL9	GON4L	0.0	0.0597
BCL9	PKHD1	0.0	0.0539
BCL9	DNAH11	0.0	0.0224
BCL9	FLNC	0.0	0.0871
BCL9	ANK3	0.0	0.0631
BCL9	ATM	0.0	0.0631
BCL9	SACS	0.0	0.0631
BCL9	ANKRD12	0.0	0.0871
BCL9	AFF2	0.0	0.0808
BCL9	HYDIN	0.0	0.0354
BCL9	TAF1	0.0	0.0631
BCL9	ADGRG4	0.0	0.0635
BCL9	MYH8	0.0	0.0871
BCL9	DMXL2	0.0	0.0808
BCL9	DOCK11	0.0	0.0635
BCL9	ABCA12	0.0	0.0871
BCL9	UBR5	0.0	0.0808
BCL9	FBN1	0.0	0.0774
BCL9	CEP350	0.0	0.0774
BCL9	TLN1	0.0	0.0808
BCL9	SCN10A	0.0	0.0808
BCL9	FAT4	0.0	0.0774
BCL9	UTRN	0.0	0.0597
BCL9	FOXA1	0.0	0.0635
BCL9	TCHH	0.0	0.0808
BCL9	SDK1	0.0	0.0871
BCL9	FREM2	0.0	0.0871
BCL9	AHNAK2	0.0	0.0871
BCL9	KIF4A	0.0	0.0631
SETDB1	CENPE	0.0	0.0871
THEM5	TP53	0.0029154518950437317	0.0537
THEM5	GATA3	0.0	0.086
THEM5	CDH1	0.0	0.0742
KLHDC9	TTN	0.0	0.026
ASPM	OBSCN	0.03488372093023256	0.0376
ASPM	KIAA0319	0.0	0.0525
ASPM	MYO16	0.017543859649122806	0.0735
ASPM	MYO18B	0.01694915254237288	0.064
ASPM	KDM4C	0.0	0.0709
ASPM	TRANK1	0.0	0.0848
ASPM	TEX15	0.015384615384615385	0.023
ASPM	SEC16B	0.0	0.0709
ASPM	CSMD1	0.025974025974025976	0.026
ASPM	BRWD1	0.01639344262295082	0.0427
ASPM	LAMB1	0.0	0.0848
ASPM	ABR	0.0	0.0709
ASPM	HEATR5B	0.0	0.0447
ASPM	PCDHGA7	0.0	0.0709
ASPM	DST	0.023529411764705882	0.0113
ASPM	ZNF648	0.0	0.0525
ASPM	CR2	0.0	0.0848
ASPM	SLC8A1	0.0	0.0848
ASPM	BAZ1B	0.0	0.0848
ASPM	RP1L1	0.0	0.0848
