gene1	gene2	jaccard index	pv (ws)
VPS13D	GATA3	0.034013605442176874	0.0557
VPS13D	ADCY8	0.0	0.0646
VPS13D	GON4L	0.0	0.017
VPS13D	ASXL2	0.0	0.0814
VPS13D	ITPR2	0.0	0.0337
VPS13D	NOS1	0.0	0.0646
VPS13D	AKAP13	0.0	0.0814
VPS13D	EP400	0.0	0.0673
VPS13D	DLG1	0.0	0.0814
VPS13D	CDK5RAP2	0.0	0.0814
VPS13D	MYO15A	0.0	0.0646
TTLL7	ZFHX4	0.0	0.0963
TTLL7	SYNE1	0.0	0.0731
TTLL7	SPTA1	0.0	0.0897
AP4B1	CDH1	0.0	0.0394
HIPK1	SYNE1	0.0	0.0969
HIPK1	MUC16	0.0	0.0283
SYCP1	DNAH9	0.0	0.0898
SYCP1	APOB	0.0	0.0557
SYCP1	XIRP2	0.0	0.084
SYCP1	CHD4	0.0	0.0994
BCL9	MUC17	0.014492753623188406	0.076
BCL9	ASXL3	0.0	0.0688
BCL9	HUWE1	0.0	0.0218
BCL9	DMD	0.014705882352941176	0.0853
BCL9	PLXNA2	0.0	0.0983
BCL9	ATM	0.0	0.0733
BCL9	ITPR2	0.0	0.0983
BCL9	ANKRD12	0.0	0.0938
BCL9	PCNT	0.0	0.0753
BCL9	APOB	0.0	0.0165
BCL9	VPS13C	0.0	0.0614
BCL9	DYNC2H1	0.0	0.0938
BCL9	SDK1	0.0	0.0938
SETDB1	CHD6	0.0	0.0549
SETDB1	HUWE1	0.0	0.0218
SETDB1	ANK2	0.0	0.0547
SETDB1	GON4L	0.0	0.0688
SETDB1	PAPPA2	0.0	0.0614
SETDB1	KIF26B	0.0	0.0983
SETDB1	FAT3	0.0	0.017
SETDB1	ATRX	0.0	0.0753
SETDB1	KIAA1109	0.0	0.0547
SETDB1	MYH8	0.0	0.0938
SETDB1	THSD7B	0.0	0.0938
SETDB1	SDK1	0.0	0.0938
KLHDC9	PIK3CA	0.002932551319648094	0.0623
DARS2	CDH1	0.0	0.0251
ASPM	MUC5B	0.038461538461538464	0.078
ASPM	MYCBP2	0.02857142857142857	0.059
ASPM	TP53	0.04456824512534819	0.0313
ASPM	DNAH9	0.028985507246376812	0.0644
ASPM	FMN1	0.0	0.0873
ASPM	TGS1	0.0	0.053
ASPM	DGKG	0.0	0.053
ASPM	PTEN	0.03488372093023256	0.0375
ASPM	PIK3CA	0.047752808988764044	0.0657
ASPM	NCOR1	0.023529411764705882	0.0116
ASPM	DCHS2	0.015625	0.0286
ASPM	HMCN1	0.029411764705882353	0.0104
ASPM	CARMIL1	0.0	0.0664
ASPM	EEA1	0.0	0.053
ASPM	DNAH17	0.029411764705882353	0.0663
ASPM	MAGI3	0.0	0.0873
ASPM	PXDNL	0.0	0.00936
ASPM	ADCY8	0.0	0.0243
ASPM	NAV2	0.0	0.0381
ASPM	LAMB1	0.0	0.0873
ASPM	MEGF8	0.01694915254237288	0.059
ASPM	PLXNA2	0.017241379310344827	0.0727
ASPM	DGKD	0.0	0.0478
ASPM	SYNE1	0.029411764705882353	0.0104
ASPM	VPS13B	0.028985507246376812	0.0644
ASPM	FAM91A1	0.0	0.0873
ASPM	RYR3	0.03296703296703297	0.0207
ASPM	SMG1	0.017543859649122806	0.0783
ASPM	ABR	0.0	0.0664
ASPM	PCDHGA7	0.0	0.0664
ASPM	MYOM2	0.0	0.0169
ASPM	GON4L	0.015873015873015872	0.0356
ASPM	SPTA1	0.03225806451612903	0.0198
ASPM	ATP1A4	0.0	0.0381
ASPM	IKBKE	0.0	0.053
ASPM	KIF26B	0.017241379310344827	0.0727
ASPM	FGD5	0.0	0.0873
ASPM	THSD7A	0.017543859649122806	0.0783
ASPM	CFTR	0.0	0.053
ASPM	SLC4A2	0.0	0.0478
ASPM	RGS22	0.0	0.0664
ASPM	VPS13A	0.017241379310344827	0.0727
ASPM	EHMT1	0.0	0.0241
ASPM	TASOR2	0.0	0.0241
ASPM	ITPR2	0.017241379310344827	0.0727
ASPM	LRP1	0.029411764705882353	0.0663
ASPM	KNL1	0.0	0.0664
ASPM	ABCC1	0.0	0.0664
ASPM	ANKRD12	0.0	0.0069
ASPM	PLXNB2	0.0	0.0478
ASPM	BCOR	0.0	0.053
ASPM	CDH1	0.036585365853658534	0.00512
ASPM	OTOGL	0.017857142857142856	0.0884
ASPM	KIAA1217	0.0	0.0664
ASPM	NOS1	0.0	0.0243
ASPM	ZBBX	0.0	0.053
ASPM	AHNAK	0.029850746268656716	0.0724
ASPM	ASXL1	0.0	0.0873
ASPM	XIRP2	0.028169014084507043	0.0493
ASPM	RFX6	0.0	0.0664
ASPM	AKAP13	0.0	0.0381
ASPM	USH2A	0.031914893617021274	0.0183
ASPM	YLPM1	0.0	0.0176
ASPM	LRBA	0.01694915254237288	0.0597
ASPM	TLN1	0.016666666666666666	0.0527
ASPM	PCLO	0.02702702702702703	0.0382
ASPM	RIC1	0.0	0.053
ASPM	ARHGAP21	0.0	0.0873
ASPM	L1CAM	0.0	0.0664
ASPM	ALK	0.0	0.0478
ASPM	KMT2C	0.03333333333333333	0.00829
ASPM	SPEN	0.02702702702702703	0.0382
ASPM	CAD	0.0	0.0176
ASPM	DLG1	0.0	0.0381
ASPM	FAM171A1	0.0	0.0873
ASPM	EFCAB5	0.0	0.0664
ASPM	SZT2	0.0	0.0478
ASPM	GPRASP2	0.0	0.0664
ASPM	IFT172	0.0	0.0873
ASPM	ATAD2	0.0	0.0241
ASPM	SUPT16H	0.0	0.0873
ASPM	JADE3	0.0	0.0873
ASPM	EIF5B	0.0	0.0873
ASPM	THSD7B	0.01694915254237288	0.0597
ASPM	SCN2A	0.01694915254237288	0.0597
ASPM	NBEAL1	0.0	0.053
ASPM	ADAM29	0.0	0.0873
ASPM	MYO6	0.0	0.0873
ASPM	SDK1	0.01694915254237288	0.0597
ASPM	UNC13B	0.0	0.0873
ASPM	PRUNE2	0.029411764705882353	0.0663
ASPM	SHANK2	0.0	0.0873
ASPM	ARID2	0.0	0.0381
ASPM	ABCA3	0.0	0.0478
ASPM	KCNH6	0.0	0.053
ASPM	PLEKHG2	0.0	0.053
ASPM	PIK3R1	0.029850746268656716	0.0724
ASPM	MYO15A	0.0	0.0243
ASPM	GPS2	0.0	0.0873
ASPM	PCDHA11	0.0	0.0873
ASPM	NES	0.0	0.053
ASPM	LIFR	0.0	0.0873
ASPM	XPOT	0.0	0.053
ASPM	KDM3A	0.0	0.0664
ASPM	ZMYM2	0.0	0.0873
ZBTB41	HUWE1	0.0	0.092
ZBTB41	CDH1	0.006993006993006993	0.0396
BROX	CDH1	0.0	0.0251
