gene1	gene2	jaccard index	pv (ws)
VPS13D	ASPM	0.016666666666666666	0.0491
VPS13D	TTN	0.030973451327433628	0.0285
VPS13D	SCN11A	0.0	0.0671
VPS13D	MYLK	0.0	0.0341
VPS13D	BDP1	0.0	0.0671
VPS13D	MRC1	0.0	0.04
VPS13D	MYH13	0.0	0.0646
VPS13D	HELZ	0.0	0.04
VPS13D	CHD6	0.0	0.0143
VPS13D	HUWE1	0.015151515151515152	0.0307
VPS13D	TNIK	0.0	0.0825
VPS13D	GATA3	0.034013605442176874	0.0526
VPS13D	TBX3	0.01694915254237288	0.0587
VPS13D	PRRC2C	0.0	0.0671
VPS13D	NEXMIF	0.0	0.0261
VPS13D	TNR	0.0	0.0646
VPS13D	PIK3CA	0.03133903133903134	0.0526
VPS13D	DCHS2	0.0	0.0143
VPS13D	HMCN1	0.021739130434782608	0.0206
VPS13D	DNAH3	0.018867924528301886	0.0992
VPS13D	SCN9A	0.0	0.0646
VPS13D	ALMS1	0.0	0.0272
VPS13D	SNRNP200	0.0	0.04
VPS13D	CASP8	0.0	0.0646
VPS13D	PTPRB	0.0	0.0186
VPS13D	MKI67	0.0	0.04
VPS13D	MAP1A	0.0	0.011
VPS13D	BRWD3	0.0	0.0671
VPS13D	CACNA1E	0.015384615384615385	0.0291
VPS13D	NFASC	0.0	0.0825
VPS13D	ZDBF2	0.0	0.0261
VPS13D	DNAJC13	0.0	0.0341
VPS13D	MYO10	0.0	0.0186
VPS13D	NIPBL	0.0	0.0342
VPS13D	ANKHD1-EIF4EBP3	0.0	0.0671
VPS13D	DNAH11	0.015384615384615385	0.0291
VPS13D	EHMT1	0.0	0.0671
VPS13D	CUBN	0.016666666666666666	0.0491
VPS13D	GRID1	0.0	0.0671
VPS13D	SPTBN2	0.0	0.04
VPS13D	ITPR2	0.0	0.0342
VPS13D	SACS	0.0	0.017
VPS13D	NBEA	0.0	0.0646
VPS13D	ITGAX	0.0	0.0825
VPS13D	SALL1	0.0	0.0825
VPS13D	MUC16	0.034013605442176874	0.0526
VPS13D	RALGAPA2	0.0	0.0825
VPS13D	CECR2	0.0	0.0646
VPS13D	KDM6A	0.0	0.052
VPS13D	ATRX	0.0	0.0186
VPS13D	HCFC1	0.0	0.0511
VPS13D	PLXNA3	0.0	0.0825
VPS13D	RP1	0.0	0.0272
VPS13D	TECTA	0.0	0.0646
VPS13D	KIAA1109	0.01818181818181818	0.0899
VPS13D	AHNAK	0.017543859649122806	0.0634
VPS13D	TAF1	0.0	0.017
VPS13D	ADGRG4	0.018867924528301886	0.0992
VPS13D	UGGT2	0.0	0.052
VPS13D	IGSF1	0.0	0.0671
VPS13D	CADPS	0.0	0.0825
VPS13D	XIRP2	0.0	0.00522
VPS13D	SAMD9	0.0	0.0825
VPS13D	MIA2	0.0	0.0646
VPS13D	DOCK3	0.0	0.0825
VPS13D	DSP	0.0	0.0511
VPS13D	PHF3	0.0	0.0646
VPS13D	UBR5	0.0	0.0261
VPS13D	CDH23	0.0	0.0671
VPS13D	MARF1	0.0	0.0511
VPS13D	CDH8	0.0	0.0671
VPS13D	SETD2	0.0	0.04
VPS13D	ADCY10	0.0	0.0825
VPS13D	FAT1	0.0	0.0067
VPS13D	COL14A1	0.0	0.0272
VPS13D	DMXL1	0.0	0.0511
VPS13D	KMT2C	0.03669724770642202	0.0897
VPS13D	CDK12	0.0	0.0825
VPS13D	RELN	0.0	0.00796
VPS13D	CFH	0.0	0.04
VPS13D	KIF13A	0.0	0.0671
VPS13D	AHCTF1	0.018867924528301886	0.0992
VPS13D	XRN1	0.0	0.0671
VPS13D	TEP1	0.0	0.052
VPS13D	NLRC4	0.0	0.0825
VPS13D	KIF1B	0.0	0.0646
VPS13D	SUCO	0.0	0.0825
VPS13D	ICE1	0.0	0.0341
VPS13D	CSPP1	0.0	0.052
VPS13D	MICAL2	0.0	0.052
VPS13D	MADD	0.0	0.0646
VPS13D	SHANK1	0.0	0.052
VPS13D	PHF20L1	0.0	0.0825
VPS13D	NIN	0.0	0.0671
VPS13D	HECW1	0.0	0.0261
VPS13D	PTCHD4	0.0	0.0825
HCRTR1	TP53	0.0	0.014
LRRC42	CDH1	0.0	0.0407
KCND3	OBSCN	0.0	0.0572
SYCP1	FAT3	0.0	0.0545
BCL9	ASPM	0.0	0.0329
SETDB1	OBSCN	0.014705882352941176	0.0841
SETDB1	USP34	0.0	0.0557
SETDB1	DCHS2	0.0	0.0603
SETDB1	PTPRB	0.0	0.0736
SETDB1	MYO10	0.0	0.0736
SETDB1	ATRX	0.0	0.0736
SETDB1	USH2A	0.013157894736842105	0.058
SETDB1	COL14A1	0.0	0.09
SETDB1	RB1	0.0	0.0736
SETDB1	FAT4	0.0	0.0736
SETDB1	TCHH	0.0	0.0825
DARS2	TTN	0.004672897196261682	0.0579
DARS2	TP53	0.005813953488372093	0.0602
DARS2	PIK3CA	0.0029154518950437317	0.0106
DARS2	MAP3K1	0.0	0.0629
ASPM	OBSCN	0.011363636363636364	0.00111
ASPM	LCT	0.0	0.00486
ASPM	SCN11A	0.0	0.0248
ASPM	ANK1	0.017857142857142856	0.0938
ASPM	VCPIP1	0.0	0.0329
ASPM	PCDH15	0.017543859649122806	0.0778
ASPM	MYPN	0.0	0.0701
ASPM	MYCBP2	0.014084507042253521	0.0124
ASPM	MYO16	0.017543859649122806	0.0778
ASPM	BRCA1	0.016666666666666666	0.0491
ASPM	HELZ	0.0	0.0155
ASPM	EVPL	0.0	0.0329
ASPM	NLRP12	0.0	0.0701
ASPM	CHD6	0.015384615384615385	0.028
ASPM	ADAMTS1	0.0	0.085
ASPM	CACNA1F	0.016129032258064516	0.0388
ASPM	KIF14	0.0	0.0481
ASPM	GATA3	0.04487179487179487	0.0259
ASPM	FMN1	0.0	0.085
ASPM	EPG5	0.017857142857142856	0.0938
ASPM	SMC1A	0.0	0.085
ASPM	RTL9	0.0	0.022
ASPM	SRCAP	0.0	0.00361
ASPM	NEXMIF	0.016666666666666666	0.0491
ASPM	BPTF	0.0	0.0458
ASPM	TNR	0.0	0.022
ASPM	SCN3A	0.0	0.022
ASPM	GRIN2A	0.016666666666666666	0.0491
ASPM	PIK3CA	0.04189944134078212	0.014
ASPM	NUP160	0.0	0.0458
ASPM	DCHS2	0.015625	0.0313
ASPM	MAP3K1	0.03389830508474576	0.00981
ASPM	CEP95	0.0	0.0701
ASPM	TCF4	0.0	0.0701
ASPM	SNTG1	0.0	0.085
ASPM	LRP2	0.03896103896103896	0.087
ASPM	EEA1	0.0	0.0481
ASPM	ASTN1	0.0	0.0106
ASPM	PROX1	0.0	0.085
ASPM	SIPA1L2	0.0	0.0458
ASPM	EPHA5	0.0	0.0481
ASPM	RIMS1	0.0	0.0458
ASPM	CSMD1	0.025974025974025976	0.0242
ASPM	ZFPM2	0.017857142857142856	0.0938
ASPM	NRXN3	0.0	0.0481
ASPM	CACNA1A	0.016129032258064516	0.0388
ASPM	FRMPD4	0.017857142857142856	0.0938
ASPM	BIRC6	0.029411764705882353	0.0707
ASPM	LAMB1	0.0	0.085
ASPM	HDAC6	0.0	0.0248
ASPM	LYST	0.0	0.00229
ASPM	CACNA1C	0.01694915254237288	0.0579
ASPM	PTPRC	0.0	0.085
ASPM	CACNA1S	0.0	0.022
ASPM	SNRNP200	0.017857142857142856	0.0938
ASPM	DGKD	0.0	0.0458
ASPM	SLC30A5	0.0	0.0701
ASPM	DNAH8	0.014705882352941176	0.016
ASPM	VPS13B	0.028985507246376812	0.0677
ASPM	RYR3	0.044444444444444446	0.0767
ASPM	ZFHX3	0.0	0.0106
ASPM	ABCA6	0.0	0.0481
ASPM	MYH9	0.029850746268656716	0.0805
ASPM	MYOM2	0.0	0.0202
ASPM	MKI67	0.017857142857142856	0.0938
ASPM	ZFC3H1	0.0	0.0481
ASPM	MAP1A	0.015151515151515152	0.0228
ASPM	FBN3	0.017857142857142856	0.0938
ASPM	SPTA1	0.043478260869565216	0.0725
ASPM	SCYL3	0.0	0.085
ASPM	IKBKE	0.0	0.0481
ASPM	CR2	0.0	0.085
ASPM	KIF26B	0.0	0.011
ASPM	ASXL2	0.0	0.0329
ASPM	LRP1B	0.02666666666666667	0.0294
ASPM	ZDBF2	0.0	0.00615
ASPM	SCN5A	0.0	0.0202
ASPM	PDZD2	0.016129032258064516	0.0388
ASPM	AP3B1	0.0	0.085
ASPM	ADGRV1	0.013513513513513514	0.00711
ASPM	ANKHD1-EIF4EBP3	0.0	0.0248
ASPM	PCDHGA1	0.0	0.0481
ASPM	UBR2	0.0	0.0458
ASPM	ARFGEF3	0.0	0.0458
ASPM	ARID1B	0.017241379310344827	0.069
ASPM	DNAH11	0.013157894736842105	0.00472
ASPM	KMT2E	0.0	0.022
ASPM	RP1L1	0.0	0.085
ASPM	WRN	0.0	0.0701
ASPM	RGS22	0.0	0.0701
ASPM	GANAB	0.0	0.085
ASPM	SPTBN2	0.0	0.0155
ASPM	ITPR2	0.017241379310344827	0.069
ASPM	IPO8	0.0	0.0701
ASPM	ADAMTS20	0.0	0.022
ASPM	UBC	0.0	0.0329
ASPM	SACS	0.016129032258064516	0.0388
ASPM	PRTG	0.0	0.085
ASPM	ABCC1	0.0	0.0701
ASPM	ITGAX	0.0	0.0329
ASPM	ANKRD11	0.0	0.022
ASPM	USP32	0.0	0.0481
ASPM	MRC2	0.0	0.0701
ASPM	ABCA5	0.0	0.085
ASPM	ANKRD12	0.01694915254237288	0.0579
ASPM	DNMT1	0.0	0.0701
ASPM	RALGAPA2	0.0	0.0329
ASPM	TSHZ2	0.0	0.0481
ASPM	ITGB2	0.0	0.0701
ASPM	CECR2	0.0	0.022
ASPM	SGSM1	0.0	0.0701
ASPM	EP300	0.0	0.0248
ASPM	PKDREJ	0.0	0.0481
ASPM	ZC3H12B	0.0	0.085
ASPM	NLGN3	0.0	0.0701
ASPM	MAMLD1	0.0	0.085
ASPM	HCFC1	0.0	0.0175
ASPM	ARHGAP31	0.0	0.0202
ASPM	NLRP3	0.0	0.085
ASPM	CENPE	0.01694915254237288	0.0579
ASPM	OTOGL	0.017857142857142856	0.0938
ASPM	APOB	0.02531645569620253	0.0213
ASPM	RLF	0.0	0.0155
ASPM	ATR	0.0	0.0248
ASPM	PKHD1L1	0.012658227848101266	0.00365
ASPM	ATAD2B	0.0	0.0202
ASPM	ACVR2A	0.0	0.085
ASPM	TRPM3	0.0	0.0481
ASPM	NCOA6	0.017543859649122806	0.0778
ASPM	THOC2	0.0	0.085
ASPM	IQGAP3	0.0	0.0329
ASPM	CADPS	0.0	0.0329
ASPM	KDR	0.0	0.085
ASPM	CDH12	0.0	0.0458
ASPM	XIRP2	0.028169014084507043	0.0497
ASPM	SAMD9	0.0	0.0329
ASPM	TRPM6	0.017857142857142856	0.0938
ASPM	BRCA2	0.01694915254237288	0.0579
ASPM	ABCA12	0.0	0.00645
ASPM	DOCK3	0.0	0.0329
ASPM	PHF3	0.0	0.022
ASPM	MYO3A	0.0	0.0175
ASPM	USH2A	0.043010752688172046	0.0674
ASPM	SETD2	0.0	0.0155
ASPM	ERICH3	0.0	0.022
ASPM	ADCY10	0.0	0.0329
ASPM	ADGRL3	0.0	0.0701
ASPM	COL14A1	0.01694915254237288	0.05866
ASPM	PALM2AKAP2	0.0	0.085
ASPM	CCDC144A	0.0	0.0481
ASPM	LRBA	0.01694915254237288	0.05866
