gene1	gene2	jaccard index	pv (ws)
VPS13D	TENM3	0.0	0.0334
VPS13D	EVPL	0.0	0.0791
VPS13D	CTNNA2	0.0	0.0791
VPS13D	F5	0.0	0.0212
VPS13D	PIK3CA	0.028409090909090908	0.0211
VPS13D	TEX15	0.018518518518518517	0.0904
VPS13D	AKAP9	0.01818181818181818	0.0819
VPS13D	DNAH7	0.018518518518518517	0.0904
VPS13D	KIAA0232	0.0	0.0639
VPS13D	TG	0.0	0.0146
VPS13D	ALMS1	0.0	0.0269
VPS13D	DST	0.02702702702702703	0.068
VPS13D	SPTA1	0.024096385542168676	0.038
VPS13D	NIPBL	0.0	0.0306
VPS13D	PKHD1	0.018518518518518517	0.0904
VPS13D	VPS13A	0.0	0.0306
VPS13D	GRID1	0.0	0.0668
VPS13D	TENM4	0.0	0.0791
VPS13D	CD163L1	0.0	0.0639
VPS13D	CHD8	0.0	0.0551
VPS13D	SALL1	0.0	0.0791
VPS13D	ANKRD11	0.0	0.0639
VPS13D	DNAH2	0.0	0.0146
VPS13D	PLCB4	0.0	0.0551
VPS13D	KIF16B	0.0	0.0668
VPS13D	EP300	0.0	0.0668
VPS13D	ATRX	0.0	0.0212
VPS13D	LRRK2	0.0	0.0481
VPS13D	KIAA1109	0.01818181818181818	0.0819
VPS13D	ATR	0.0	0.0668
VPS13D	AHNAK	0.017543859649122806	0.0703
VPS13D	NCOA6	0.0	0.0334
VPS13D	FN1	0.0	0.0334
VPS13D	MED12L	0.0	0.0639
VPS13D	DOCK11	0.0	0.0146
VPS13D	PHF3	0.0	0.0639
VPS13D	AKAP13	0.0	0.0791
VPS13D	CDH23	0.0	0.0668
VPS13D	NEB	0.028985507246376812	0.098
VPS13D	FAT1	0.01694915254237288	0.0554
VPS13D	PHKA2	0.0	0.0428
VPS13D	CHD4	0.017857142857142856	0.0719
VPS13D	CDK12	0.0	0.0791
VPS13D	CDK5RAP2	0.0	0.0791
VPS13D	MYO7B	0.0	0.0551
VPS13D	PLCL2	0.0	0.0791
VPS13D	BAZ2B	0.0	0.0306
VPS13D	UTP20	0.0	0.0551
VPS13D	COL5A3	0.0	0.0668
VPS13D	SLITRK2	0.0	0.0668
VPS13D	ADAMTSL1	0.0	0.0639
VPS13D	TNC	0.0	0.0668
VPS13D	DOCK10	0.0	0.0334
NBPF1	TP53	0.0	0.00507
NBPF1	MUC16	0.0	0.0844
NBPF1	CDH1	0.0	0.0797
AGO4	HMCN1	0.0	0.0652
AGO4	RYR3	0.0	0.0916
AGO4	CDH1	0.0	0.0151
AGO4	KMT2C	0.0	0.0424
KCND3	TTN	0.009259259259259259	0.0476
KCND3	PTEN	0.0	0.0556
KCND3	SPTA1	0.0	0.0438
HIPK1	FLG	0.0	0.0994
SYCP1	TTN	0.013824884792626729	0.0777
SYCP1	MUC17	0.0	0.0341
SYCP1	MYCBP2	0.0	0.0865
SYCP1	PIK3CA	0.008670520231213872	0.00901
SYCP1	SYNE1	0.0	0.0197
SYCP1	DST	0.0	0.0414
SYCP1	LRP1	0.0	0.0971
SYCP1	NF1	0.0	0.0677
SYCP1	CSMD2	0.0	0.0744
SYCP1	XIRP2	0.0	0.0817
SYCP1	ARID1A	0.0	0.0689
SYCP1	USH2A	0.0	0.0283
SYCP1	SPEN	0.0	0.0673
SYCP1	SYNE2	0.0	0.0562
CASQ2	KMT2C	0.0	0.0883
BCL9	OBSCN	0.014705882352941176	0.0886
BCL9	USP34	0.0	0.0544
BCL9	ZFHX4	0.014285714285714285	0.0692
BCL9	TP53	0.020114942528735632	0.0985
BCL9	ASXL3	0.0	0.0628
BCL9	CHD6	0.0	0.0501
BCL9	FMN2	0.0	0.0415
BCL9	GATA3	0.014184397163120567	0.025
BCL9	VWF	0.0	0.1
BCL9	MXRA5	0.0	0.034
BCL9	FREM1	0.0	0.0791
BCL9	RYR2	0.010638297872340425	0.0253
BCL9	F5	0.0	0.0769
BCL9	PTEN	0.014705882352941176	0.0886
BCL9	PIK3CA	0.02023121387283237	0.0993
BCL9	TEX15	0.0	0.0501
BCL9	DCHS2	0.0	0.0587
BCL9	MAP3K1	0.009900990099009901	0.0199
BCL9	AKAP9	0.0	0.0544
BCL9	LRP2	0.0	0.0213
BCL9	DNAH7	0.0	0.0501
BCL9	ANK2	0.0	0.0544
BCL9	PXDNL	0.0	0.1
BCL9	TG	0.0	0.0587
BCL9	BRWD1	0.0	0.0769
BCL9	DMD	0.014705882352941176	0.0886
BCL9	PLXNA2	0.0	0.1
BCL9	SYNE1	0.011904761904761904	0.0413
BCL9	PTPRB	0.0	0.0769
BCL9	RYR3	0.0136986301369863	0.0586
BCL9	DST	0.015151515151515152	0.0929
BCL9	FLNA	0.0	0.0791
BCL9	GON4L	0.0	0.0628
BCL9	KIF26B	0.0	0.1
BCL9	PDZD2	0.0	0.0679
