gene1	gene2	jaccard index	pv (ws)
VPS13D	BCL9	0.0	0.0853
VPS13D	IGSF10	0.0	0.0309
VPS13D	PXDNL	0.0	0.034
VPS13D	PTPRD	0.01818181818181818	0.0875
VPS13D	GRID1	0.0	0.0684
VPS13D	ITPR2	0.0	0.034
VPS13D	GCN1	0.0	0.066
VPS13D	SALL1	0.0	0.0853
VPS13D	PKHD1L1	0.014705882352941176	0.0233
VPS13D	SAMD9	0.0	0.0853
VPS13D	NSD1	0.0	0.0684
VPS13D	PDE4DIP	0.0	0.0684
VPS13D	STAG2	0.0	0.0684
VPS13D	TENM1	0.017857142857142856	0.071
VPS13D	XRN1	0.0	0.0684
VPS13D	HIVEP3	0.0	0.0853
VPS13D	PCDHB1	0.0	0.0853
VPS13D	ZNF462	0.0	0.0391
VPS13D	TANC2	0.0	0.066
VPS13D	IRS4	0.0	0.0684
VPS13D	PTCHD4	0.0	0.0853
VPS13D	RAPGEF6	0.0	0.0512
VPS13D	CRNKL1	0.0	0.0853
SRSF4	PIK3CA	0.0	0.0468
SFPQ	PIK3CA	0.0	0.0145
NCDN	GATA3	0.0	0.0793
NCDN	CDH1	0.0	0.0777
AGO4	GATA3	0.0	0.017
AGO4	HMCN1	0.0	0.071
SYCP1	MXRA5	0.0	0.0958
SYCP1	XIRP2	0.0	0.0826
SYCP1	TENM1	0.0	0.1
CASQ2	GATA3	0.0	0.0487
BCL9	MUC17	0.014492753623188406	0.0757
BCL9	ASXL3	0.0	0.0697
BCL9	MYO18B	0.0	0.0931
BCL9	PREX2	0.0	0.0686
BCL9	ASH1L	0.0	0.0642
BCL9	DNAH1	0.0	0.0853
BCL9	PTEN	0.014705882352941176	0.0823
BCL9	PIK3CA	0.02023121387283237	0.1
BCL9	RUNX1	0.0	0.0209
BCL9	DCHS2	0.0	0.0642
BCL9	PLXNA4	0.0	0.0853
BCL9	PCDH19	0.0	0.0853
BCL9	CACNA1C	0.0	0.0931
BCL9	ALMS1	0.0	0.0931
BCL9	VPS13B	0.0	0.0399
BCL9	RYR3	0.0136986301369863	0.0657
BCL9	DST	0.015151515151515152	0.091
BCL9	COL6A3	0.0	0.0697
BCL9	MGAM	0.0	0.0775
BCL9	RNF213	0.0	0.0686
BCL9	MUC16	0.014184397163120567	0.0239
BCL9	RYR1	0.0	0.0209
BCL9	AFF2	0.0	0.0853
BCL9	LAMA1	0.0	0.0686
BCL9	MYH8	0.0	0.0931
BCL9	CMYA5	0.0	0.0686
BCL9	BRCA2	0.0	0.0931
BCL9	MACF1	0.015151515151515152	0.091
BCL9	FBN1	0.0	0.0775
BCL9	CEP350	0.0	0.0775
BCL9	MDN1	0.0	0.0265
BCL9	SVEP1	0.0	0.0454
BCL9	UTRN	0.0	0.0697
BCL9	HERC1	0.0	0.0686
BCL9	SCN2A	0.0	0.0931
BCL9	PRUNE2	0.0	0.0441
BCL9	UNC13C	0.0	0.0686
BCL9	KIF4A	0.0	0.0686
