gene1	gene2	jaccard index	pv (ws)
VPS13D	SETDB1	0.0	0.0799
VPS13D	LCT	0.0	0.0195
VPS13D	TTN	0.035555555555555556	0.0749
VPS13D	DNAH5	0.017857142857142856	0.073
VPS13D	MUC17	0.025974025974025976	0.056
VPS13D	EVPL	0.0	0.0799
VPS13D	GATA3	0.02702702702702703	0.0193
VPS13D	COL4A6	0.0	0.0799
VPS13D	CTNNA2	0.0	0.0799
VPS13D	DNAH1	0.0	0.0246
VPS13D	NCOR1	0.02702702702702703	0.0758
VPS13D	SYCP2	0.0	0.0799
VPS13D	AKAP9	0.01818181818181818	0.0869
VPS13D	KIAA0232	0.0	0.0597
VPS13D	LYST	0.01818181818181818	0.0869
VPS13D	SCN4A	0.0	0.0597
VPS13D	FBN3	0.0	0.0405
VPS13D	FAT3	0.028985507246376812	0.0934
VPS13D	ATP2B1	0.0	0.0541
VPS13D	NBEA	0.0	0.0597
VPS13D	CECR2	0.0	0.0597
VPS13D	CDH1	0.032467532467532464	0.0436
VPS13D	GRIA3	0.0	0.0541
VPS13D	ADAMTSL3	0.0	0.0597
VPS13D	NRK	0.0	0.0665
VPS13D	PDE3A	0.0	0.0799
VPS13D	LRRK1	0.0	0.0541
VPS13D	STAT4	0.0	0.0799
VPS13D	UGGT2	0.0	0.0504
VPS13D	MIA2	0.0	0.0597
VPS13D	CDH8	0.0	0.0665
VPS13D	ADCY10	0.0	0.0799
VPS13D	WNK3	0.0	0.0541
VPS13D	ATAD2	0.0	0.0665
VPS13D	ACACA	0.0	0.0597
VPS13D	NHS	0.0	0.0665
VPS13D	C2orf16	0.0	0.0597
VPS13D	THSD7B	0.0	0.0251
VPS13D	CACNA1D	0.0	0.0665
VPS13D	ZNF292	0.0	0.0336
VPS13D	CDH26	0.0	0.0799
VPS13D	DSCAML1	0.0	0.0597
NCDN	GATA3	0.0	0.0783
NCDN	PIK3CA	0.002932551319648094	0.0614
KCND3	MUC5B	0.0	0.0725
AP4B1	MAP3K1	0.0	0.0849
HIPK1	SYNE1	0.0	0.0928
HIPK1	CDH1	0.0	0.0251
SYCP1	FMN2	0.0	0.0948
SYCP1	MUC16	0.007246376811594203	0.0265
SETDB1	PREX2	0.0	0.0703
SETDB1	FREM1	0.0	0.0799
SETDB1	NEXMIF	0.0	0.0799
SETDB1	GRIN2A	0.0	0.0799
SETDB1	NCOR1	0.015151515151515152	0.0959
SETDB1	MAP3K1	0.02	0.0897
SETDB1	CACNA1A	0.0	0.0703
SETDB1	ZNF536	0.0	0.0788
SETDB1	BRWD1	0.0	0.0788
SETDB1	DNAH8	0.0	0.0397
SETDB1	SYNE1	0.011904761904761904	0.0455
SETDB1	KMT2D	0.0	0.0306
SETDB1	GON4L	0.0	0.0678
SETDB1	SPTA1	0.013333333333333334	0.0623
SETDB1	MYO10	0.0	0.0788
SETDB1	CUBN	0.0	0.0368
SETDB1	LRP1	0.0	0.043
SETDB1	RNF213	0.0	0.0703
SETDB1	RYR1	0.0	0.0233
SETDB1	ATRX	0.0	0.0788
SETDB1	CDH1	0.02040816326530612	0.074
SETDB1	COL12A1	0.0	0.0678
SETDB1	VPS13C	0.0	0.0625
SETDB1	TAF1	0.0	0.0703
SETDB1	UBR4	0.0	0.0625
SETDB1	FBN1	0.0	0.0788
SETDB1	FLG2	0.0	0.0703
SETDB1	KMT2C	0.0196078431372549	0.0835
SETDB1	FAT4	0.0	0.0788
SETDB1	ZAN	0.0	0.0799
SETDB1	UTRN	0.0	0.0678
SETDB1	TCHH	0.0	0.0799
SETDB1	HERC1	0.0	0.0703
SETDB1	NOTCH2	0.0	0.0678
ASPM	TTN	0.05172413793103448	0.0676
ASPM	BDP1	0.0	0.0276
ASPM	MUC5B	0.038461538461538464	0.0771
ASPM	TP53	0.04456824512534819	0.0306
ASPM	HELZ	0.017857142857142856	0.0963
ASPM	FMN2	0.029411764705882353	0.0683
ASPM	MUC2	0.017241379310344827	0.072
ASPM	ARAP3	0.0	0.085
ASPM	PTEN	0.022988505747126436	0.00908
ASPM	TNRC6A	0.0	0.0473
ASPM	NCOR1	0.03571428571428571	0.0483
ASPM	MAP3K1	0.042735042735042736	0.033
ASPM	SNTG1	0.0	0.085
ASPM	SCN9A	0.0	0.0284
ASPM	KIAA0232	0.0	0.0284
