184,88,137,94,256
73,80,123,344,82
79,357,227,41,106
159,365,241,267,123
256,316,284,104,8
316,188,67,79,180
241,174,194,378,159
233,59,111,186,288
58,16,280,112,322
131,120,59,11,273
130,165,214,134,334
144,356,223,61,161
11,297,61,6,247
143,276,57,367,299
103,120,138,301,354
112,34,278,304,231
324,358,129,119,128
331,161,189,68,169
366,71,196,363,257
68,360,146,343,290
342,189,353,99,210
95,130,318,197,171
156,177,276,210,352
242,77,133,20,204
27,87,294,245,291
252,243,10,268,58
94,61,257,218,134
127,197,325,6,169
307,156,374,304,4
27,71,172,161,331
357,225,7,134,368
131,280,325,279,84
161,71,248,370,240
126,167,7,88,139
225,253,313,242,28
219,234,329,10,79
367,254,107,346,133
104,131,363,31,112
360,297,281,255,131
281,336,332,89,296
330,272,10,41,196
255,291,252,211,111
20,207,247,146,250
237,227,113,170,326
224,229,256,137,259
189,133,199,89,66
95,71,321,18,227
48,115,249,27,358
191,347,161,125,267
272,71,7,195,27
102,287,3,66,214
73,318,312,192,68
79,74,310,96,71
191,317,70,231,262
377,195,275,130,276
196,71,223,321,118
109,312,57,71,367
252,352,111,56,57
195,358,188,220,33
222,136,3,378,375
165,71,300,226,108
193,340,257,232,9
264,269,323,252,331
80,370,268,198,102
5,201,143,110,117
126,192,204,370,136
345,311,250,7,121
271,362,104,227,376
164,227,31,2,257
178,164,83,259,46
304,227,165,106,50
133,195,351,218,261
269,238,71,109,42
327,245,278,233,337
304,133,89,51,328
354,247,1,100,43
152,71,123,94,277
141,36,363,76,161
358,210,267,244,286
301,275,31,277,271
211,41,375,273,42
115,281,130,327,306
345,79,260,275,16
237,48,164,142,163
135,276,95,112,259
289,71,245,139,106
280,33,76,35,247
357,262,296,115,63
115,2,173,130,143
304,162,16,141,281
99,175,367,356,16
109,160,57,226,334
261,181,173,109,105
250,100,348,319,18
265,63,120,367,241
312,185,263,299,46
161,87,22,212,320
358,115,257,73,14
97,159,358,248,255
120,278,377,106,294
71,160,163,247,88
165,15,175,354,42
311,31,212,155,51
76,26,275,289,204
227,122,270,164,9
278,343,193,82,70
68,374,352,83,84
125,319,71,278,27
123,344,10,134,377
223,71,191,80,309
223,253,293,331,283
111,179,367,144,139
165,377,375,346,219
104,136,71,196,255
339,177,123,377,72
101,301,176,154,71
307,346,36,366,180
339,126,310,118,203
363,269,174,321,153
371,251,160,192,278
261,360,216,188,341
187,266,320,160,249
36,142,344,283,48
243,346,357,71,229
277,193,180,142,127
290,243,43,138,227
153,240,180,47,336
242,227,36,283,348
233,9,378,200,354
250,7,283,18,312
313,193,135,71,273
80,218,198,251,228
154,352,305,43,270
38,372,144,354,35
274,197,256,227,217
351,232,317,259,255
10,2,190,275,152
16,348,25,150,246
338,223,241,269,354
99,210,56,296,319
56,320,203,145,119
320,25,35,135,56
193,256,227,211,150
242,318,72,302,67
378,227,260,362,112
370,145,344,191,30
260,227,233,277,258
284,256,229,154,114
69,51,20,325,3
