70,167,338,142,155,227,90,178,153
294,194,242,257,260,91,219,127,51
109,251,46,257,192,59,106,207,85
87,141,115,350,183,209,164,59,274
227,349,103,311,12,324,101,60,85
120,70,265,75,334,178,108,59,169
36,261,245,307,241,105,304,12,99
265,136,128,96,42,43,84,357,198
16,377,231,204,158,278,86,137,54
123,41,7,300,210,36,358,202,227
101,236,355,260,283,361,89,25,308
156,137,138,228,76,146,20,144,10
315,200,105,191,10,29,242,142,59
332,144,42,250,304,295,71,316,357
303,46,325,280,62,0,322,200,9
159,102,253,99,216,370,266,180,211
275,60,11,124,320,271,96,51,66
100,12,289,180,331,218,84,198,85
137,256,31,227,130,374,257,369,63
47,375,283,185,352,377,3,210,196
77,49,311,13,356,164,192,301,92
59,227,192,157,138,276,198,328,283
253,299,71,361,31,38,15,77,2
141,39,347,194,212,278,27,160,0
80,141,73,233,52,180,214,223,374
367,81,71,152,109,73,142,227,61
329,305,181,214,70,227,129,71,187
36,141,138,347,189,246,152,37,70
148,311,292,233,186,295,362,258,260
102,309,319,164,85,247,122,57,50
149,62,10,286,271,90,160,240,190
295,334,90,71,129,242,176,175,372
163,190,363,204,295,37,93,104,0
251,302,36,334,252,278,210,51,227
233,39,193,107,329,195,73,142,194
214,161,359,361,270,72,249,4,145
34,343,210,358,300,269,72,241,213
124,42,176,242,333,24,31,62,240
71,142,346,208,41,49,164,353,321
264,174,175,245,203,3,229,333,261
120,365,109,117,123,271,188,332,131
142,227,10,367,63,303,339,299,377
44,344,223,367,146,79,227,71,113
242,361,321,129,173,27,73,334,133
228,185,122,19,360,257,11,92,135
345,41,48,216,133,290,253,90,356
355,248,151,12,89,150,308,205,291
151,181,173,368,253,377,220,83,265
310,107,73,40,88,159,186,367,280
109,367,170,59,378,335,211,6,337
203,84,186,341,182,78,114,301,272
331,88,155,143,18,126,130,235,362
228,88,297,173,105,352,37,279,143
242,143,187,25,203,255,71,250,27
300,296,158,18,243,178,35,202,260
322,130,345,58,283,271,352,227,28
320,162,240,40,71,304,98,239,337
245,92,270,114,141,377,332,330,93
324,174,148,49,304,66,12,232,183
288,155,245,207,61,115,12,158,363
130,259,311,80,312,353,290,293,183
89,335,263,34,25,112,337,241,243
278,38,242,166,191,164,115,300,243
300,104,262,152,18,215,362,321,52
203,233,348,79,374,17,367,144,90
280,358,227,71,129,27,348,88,144
136,214,144,227,131,69,230,250,306
337,42,160,165,58,156,7,293,96
181,131,7,22,60,321,155,229,79
263,2,227,33,309,142,115,38,254
227,353,342,330,85,317,182,131,178
150,254,128,339,166,169,220,106,346
304,44,53,263,252,182,180,296,205
97,289,137,363,370,63,59,204,206
318,265,36,331,144,314,204,139,367
345,243,275,314,27,246,63,72,278
41,112,232,360,1,25,102,61,226
353,206,36,52,3,173,55,63,256
227,119,285,219,155,190,187,275,351
20,10,150,90,134,25,141,113,4
122,16,377,261,236,139,273,244,81
374,210,276,176,250,219,119,202,158
176,320,243,41,63,313,99,20,31
352,366,36,204,73,268,27,336,357
66,349,156,320,353,108,188,180,253
267,279,59,55,46,361,263,25,258
142,278,268,222,164,126,350,260,44
55,269,114,147,327,256,143,45,108
199,174,86,244,227,47,335,210,329
79,334,63,322,77,280,343,314,15
181,219,47,231,185,3,42,55,269
238,181,195,278,334,265,71,128,129
261,15,277,141,150,250,10,151,227
227,36,77,353,144,363,334,26,27
141,198,329,106,28,298,325,123,291
222,12,331,247,70,290,330,71,367
198,277,143,104,142,52,210,59,311
73,263,106,261,310,267,31,229,63
364,66,192,35,95,4,318,206,118
22,192,218,129,61,94,7,229,186
348,211,96,26,100,225,173,367,30
71,305,46,94,11,278,197,80,14
