gene1	gene2	jaccard index	pv (ws)
SPEN	TP53	0.0380952380952381	0.00875
SPEN	MYH9	0.0	0.0818
SPEN	ANKRD30A	0.0	0.00377
SPEN	GPC5	0.0	0.0654
SPEN	MYH2	0.011494252873563218	0.0446
SPEN	NLRP7	0.0	0.0998
SPEN	ERICH3	0.008695652173913044	0.00782
SPEN	GABRG1	0.0	0.0654
SPEN	AKAP6	0.0	0.083
SPEN	OR2T3	0.0	0.0998
SPEN	MED12L	0.0	0.0998
SPEN	PRDM9	0.010416666666666666	0.0278
SPEN	PKD1L1	0.0	0.085
SPEN	RP1	0.011904761904761904	0.0591
SPEN	DSCAM	0.0	0.0191
SPEN	ADGRG4	0.0	0.0161
SPEN	RYR2	0.03317535545023697	0.0523
SPEN	DNAH8	0.017094017094017096	0.0296
SPEN	UBR4	0.0	0.0572
SPEN	FCRL3	0.0	0.083
SPEN	TDRD5	0.0	0.083
SPEN	TRHDE	0.0	0.0281
SPEN	POTEF	0.0	0.083
SPEN	POTEE	0.0	0.0494
SPEN	ABCC12	0.0	0.0699
SPEN	ASTN1	0.012195121951219513	0.0697
SPEN	UNC79	0.0	0.0226
SPEN	HFM1	0.0	0.0998
SPEN	OTOF	0.0	0.0572
SPEN	NCKAP1L	0.0	0.085
SPEN	BRCA2	0.0	0.0586
SPEN	NTRK3	0.0	0.085
SPEN	KCNH7	0.01282051282051282	0.0822
SPEN	CFH	0.0	0.0998
SPEN	OR2W3	0.0	0.0955
SPEN	ACAN	0.0	0.0572
SPEN	CRB1	0.0	0.0148
SPEN	NLGN1	0.0	0.083
SPEN	CNKSR2	0.0	0.0998
ADGRB2	MACF1	0.011627906976744186	0.0601
ADGRB2	PREX1	0.0	0.0898
ADGRB2	SCN1A	0.011904761904761904	0.0633
ADGRB2	MUC3A	0.0	0.0898
ADGRB2	ZNF521	0.0	0.0467
ADGRB2	FBN3	0.0	0.0518
ADGRB2	ZEB1	0.0	0.0749
ADGRB2	ATM	0.0	0.1
LRRC7	FAT1	0.06870229007633588	0.0761
LRRC7	PCDHA7	0.03	0.0768
LRRC7	MGAM	0.05	0.0416
LRRC7	RIMS2	0.048	0.0191
LRRC7	EXPH5	0.02127659574468085	0.0758
LRRC7	FBN1	0.0380952380952381	0.0784
LRRC7	MYH4	0.05384615384615385	0.0205
LRRC7	ACKR1	0.0	0.0289
LRRC7	LYST	0.03773584905660377	0.0694
LRRC7	TENM3	0.05	0.0416
LRRC7	COL22A1	0.0738255033557047	0.0325
LRRC7	ANKRD30A	0.058394160583941604	0.0176
LRRC7	AP002512.3	0.010638297872340425	0.0248
LRRC7	MAPK8IP3	0.0	0.057
LRRC7	EPB41L3	0.058823529411764705	0.0913
LRRC7	NPC1	0.0	0.0755
LRRC7	SLC32A1	0.0	0.0755
LRRC7	PRDM16	0.011235955056179775	0.0654
LRRC7	EPRS1	0.0	0.0101
LRRC7	ZBBX	0.03571428571428571	0.0293
LRRC7	NNT	0.011235955056179775	0.0654
LRRC7	C6orf58	0.0	0.0432
LRRC7	BAZ1B	0.011363636363636364	0.0878
LRRC7	GRM8	0.048	0.0191
LRRC7	FER1L6	0.038461538461538464	0.0933
LRRC7	TAF1L	0.04132231404958678	0.0164
LRRC7	NOS1	0.03418803418803419	0.0121
LRRC7	SALL3	0.02830188679245283	0.0306
LRRC7	ARHGAP20	0.0	0.0317
LRRC7	SGIP1	0.030303030303030304	0.088
LRRC7	POLR2B	0.0	0.0922
LRRC7	RIMS1	0.05172413793103448	0.078
LRRC7	LATS1	0.021052631578947368	0.0689
LRRC7	ACHE	0.0	0.0922
LRRC7	GAD2	0.020618556701030927	0.0469
LRRC7	TECTB	0.0	0.0922
LRRC7	ITPR2	0.029411764705882353	0.0533
LRRC7	WIF1	0.0	0.057
LRRC7	RGS6	0.011235955056179775	0.0654
LRRC7	ADCK1	0.0	0.0922
LRRC7	CDH16	0.011494252873563218	0.0986
LRRC7	ABCA10	0.021052631578947368	0.0689
LRRC7	PEG3	0.058823529411764705	0.0205
LRRC7	ESRRG	0.01	0.00737
LRRC7	MAML1	0.0	0.0922
LRRC7	PLXNA4	0.08333333333333333	0.1
LRRC7	MYOM2	0.021052631578947368	0.0689
LRRC7	SPATA31A1	0.02127659574468085	0.0758
LRRC7	GRID1	0.009259259259259259	0.0012
LRRC7	E2F7	0.0	0.0317
LRRC7	MYO5C	0.0	0.014
LRRC7	NCAM2	0.04132231404958678	0.0164
LRRC7	PCNT	0.010416666666666666	0.0177
LRRC7	SSPOP	0.06015037593984962	0.0302
LRRC7	ARFGEF1	0.021505376344086023	0.0864
LRRC7	JCAD	0.021052631578947368	0.0689
LRRC7	AKAP13	0.019417475728155338	0.0167
LRRC7	ABCB7	0.0	0.057
LRRC7	NOTCH2	0.010752688172043012	0.032
LRRC7	ABL2	0.0	0.0213
LRRC7	RYR2	0.1125	0.0234
LRRC7	DYSF	0.046875	0.0128
LRRC7	SLITRK3	0.06923076923076923	0.0857
LRRC7	KIF13A	0.0	0.0432
LRRC7	KMT2C	0.056	0.0464
LRRC7	RUNX1T1	0.0380952380952381	0.07835
LRRC7	OR5M3	0.0	0.0755
LRRC7	CATSPER1	0.0	0.0922
LRRC7	CDON	0.0	0.014
LRRC7	NOP2	0.0	0.0922
LRRC7	IGKV2D-29	0.0	0.0317
LRRC7	DPPA4	0.021052631578947368	0.0689
LRRC7	PTPN13	0.011363636363636364	0.0878
LRRC7	DNAH5	0.08333333333333333	0.0248
LRRC7	CAMK2A	0.0	0.0755
LRRC7	BRD2	0.0	0.0755
LRRC7	PTPRO	0.027522935779816515	0.0183
LRRC7	DYNC1H1	0.017699115044247787	0.00202
LRRC7	DCST1	0.0	0.0922
LRRC7	SIPA1L2	0.010638297872340425	0.0248
LRRC7	SFRP4	0.0	0.0755
LRRC7	SACS	0.043478260869565216	0.0413
LRRC7	OR4F6	0.0	0.017
LRRC7	CRLF2	0.0	0.0922
LRRC7	AL353804.7	0.038461538461538464	0.0933
LRRC7	FLNC	0.056910569105691054	0.0561
LRRC7	DNHD1	0.011363636363636364	0.0878
LRRC7	MYO16	0.05128205128205128	0.0653
LRRC7	CAMTA1	0.03	0.0768
LRRC7	LSAMP	0.011111111111111112	0.0501
LRRC7	HIVEP1	0.020618556701030927	0.0469
LRRC7	NOBOX	0.0	0.0922
LRRC7	OLFM4	0.0	0.0317
LRRC7	NCOR1	0.021505376344086023	0.0864
LRRC7	KIR2DL1	0.011363636363636364	0.0878
LRRC7	ERV3-1	0.0	0.057
LRRC7	EDRF1	0.0	0.0432
LRRC7	AP3D1	0.0	0.017
LRRC7	PTPRC	0.02912621359223301	0.0474
LRRC7	AC073310.1	0.0	0.0755
LRRC7	ZNF658	0.0	0.0432
LRRC7	OR52J3	0.011235955056179775	0.0654
LRRC7	SERPINA13P	0.0	0.0922
LRRC7	MXRA5	0.037383177570093455	0.0541
LRRC7	CLEC4F	0.011363636363636364	0.0878
LRRC7	SPHKAP	0.06338028169014084	0.0224
LRRC7	EYS	0.037037037037037035	0.0536
LRRC7	ZNF93	0.0	0.0922
LRRC7	CCDC93	0.0	0.0922
LRRC7	LRIT2	0.0	0.017
LRRC7	TBK1	0.0	0.0922
LRRC7	ESRRB	0.0	0.0317
LRRC7	SETBP1	0.021052631578947368	0.0689
LRRC7	LILRA5	0.0	0.0755
LRRC7	RTEL1	0.0	0.057
LRRC7	KDM3A	0.0	0.0755
LRRC7	ADGRF2	0.0	0.0755
LRRC7	TG	0.04424778761061947	0.0519
LRRC7	TUBGCP6	0.0	0.057
LRRC7	SRGAP2	0.0	0.0922
LRRC7	CYP2C9	0.0	0.0755
LRRC7	MAGEC3	0.018691588785046728	0.00702
LRRC7	PITX2	0.0	0.0922
LRRC7	USP42	0.0	0.0922
LRRC7	KRT2	0.0	0.057
LRRC7	TRANK1	0.0	0.0432
LRRC7	DPH2	0.0	0.0755
LRRC7	CACNA1S	0.030303030303030304	0.088
LRRC7	BARD1	0.0	0.057
LRRC7	SLC25A13	0.0	0.057
