gene1	gene2	jaccard index	pv (ws)
SPEN	BIRC6	0.0	0.0148
SPEN	FAM47C	0.012987012987012988	0.0879
SPEN	MCF2	0.0	0.09
SPEN	FLG	0.02586206896551724	0.0976
SPEN	ZNF236	0.0	0.0997
SPEN	ZNF91	0.0	0.0997
SPEN	CCDC39	0.0	0.0836
SPEN	PDZRN3	0.0	0.09
SPEN	RP1	0.0	0.00906
SPEN	MAGEC1	0.0	0.028
SPEN	DYSF	0.011904761904761904	0.05924
SPEN	DNAH8	0.02586206896551724	0.0976
SPEN	PDE4DIP	0.0	0.09
SPEN	ABCA1	0.0	0.0997
SPEN	POTEF	0.0	0.0836
SPEN	MAGEL2	0.0	0.0449
SPEN	KIAA1109	0.0	0.0136
SPEN	DCC	0.0	0.0151
SPEN	SCN2A	0.010752688172043012	0.0363
SPEN	OTOF	0.0	0.0564
SPEN	MORC1	0.0	0.0449
SPEN	ANO4	0.0	0.0836
SPEN	DIDO1	0.0	0.09
SPEN	FBN3	0.0	0.0468
SPEN	ZNF676	0.0	0.0776
SPEN	THBS2	0.0	0.0708
SPEN	SIGLEC1	0.0	0.0997
SPEN	DZIP3	0.0	0.09
SPEN	TRPM3	0.0	0.0836
SPEN	TRIM58	0.0	0.0836
SPEN	OR2G6	0.0	0.0997
SPEN	VPS13B	0.012987012987012988	0.0879
SPEN	PTPRD	0.0	0.0393
SPEN	ZNF462	0.0	0.0997
SPEN	ACSM2A	0.0	0.0836
SPEN	SPTB	0.0	0.09
SPEN	ARID1B	0.0	0.09
PADI4	DNAH5	0.0	0.0689
RPA2	TP53	0.0	0.0833
ADGRB2	C2orf16	0.0	0.094
ADGRB2	PIKFYVE	0.0	0.0735
ADGRB2	PKHD1L1	0.023809523809523808	0.0759
ADGRB2	ALPK2	0.0	0.0735
ADGRB2	MACF1	0.011627906976744186	0.0631
ADGRB2	MAP2	0.0	0.0395
ADGRB2	CHRM2	0.0	0.0735
ADGRB2	FER1L6	0.0	0.0735
ADGRB2	GRM5	0.0	0.0523
ADGRB2	CCDC141	0.0	0.0744
ADGRB2	CDH12	0.0125	0.0834
ADGRB2	PCDH17	0.0	0.0744
ADGRB2	RGS7	0.0	0.0702
ADGRB2	GABRA2	0.0	0.0744
ADGRB2	GRIN3A	0.0	0.0595
ADGRB2	NLRP14	0.0	0.0595
ADGRB2	VWF	0.0	0.0861
ADGRB2	ADCY2	0.0	0.0744
ADGRB2	ZNF804A	0.018867924528301886	0.0725
ADGRB2	CD163	0.0	0.0702
ADGRB2	FRY	0.0	0.0461
ADGRB2	OR8J3	0.0	0.094
ADGRB2	VCAN	0.0	0.0413
ADGRB2	ABCC9	0.0	0.094
ADGRB2	HECW1	0.0	0.0309
ADGRB2	LRP1	0.0	0.0702
ADGRB2	NPHS1	0.0	0.0861
ADGRB2	OR4M1	0.0	0.0595
ADGRB2	PZP	0.0	0.0735
ADGRB2	MTUS2	0.0	0.0861
LRRC7	USH2A	0.11206896551724138	0.0313
LRRC7	OR5AC2	0.01098901098901099	0.0485
LRRC7	ATP8A1	0.011111111111111112	0.0542
LRRC7	RUFY3	0.0	0.0909
LRRC7	PHACTR2	0.0	0.0909
LRRC7	RB1CC1	0.0	0.0239
LRRC7	TP53	0.13317757009345793	0.00308
LRRC7	ANKRD30A	0.07407407407407407	0.0882
LRRC7	GPC5	0.038461538461538464	0.0922
LRRC7	ADGRE4P	0.0	0.0909
LRRC7	NLRP7	0.02	0.0281
LRRC7	FLG	0.06329113924050633	0.00482
LRRC7	DPP4	0.010526315789473684	0.0164
LRRC7	DNAH11	0.051094890510948905	0.00827
LRRC7	CYP7A1	0.0	0.0327
LRRC7	NCOA2	0.02127659574468085	0.0753
LRRC7	GRM5	0.03636363636363636	0.0321
LRRC7	HERC2	0.06870229007633588	0.0706
LRRC7	KCNJ2	0.0	0.0909
LRRC7	HNRNPUL1	0.0	0.0741
LRRC7	NLRP12	0.045454545454545456	0.0737
LRRC7	SPTA1	0.0935672514619883	0.057
LRRC7	ATP13A4	0.021505376344086023	0.0909
LRRC7	LAMA5	0.020833333333333332	0.0561
LRRC7	STARD8	0.011494252873563218	0.0967
LRRC7	PLD5	0.011235955056179775	0.0689
LRRC7	SPEG	0.029411764705882353	0.0528
LRRC7	SAMD7	0.0	0.0436
LRRC7	RP1	0.05511811023622047	0.0392
LRRC7	OR5D14	0.0297029702970297	0.0599
LRRC7	RYR3	0.09696969696969697	0.0984
LRRC7	ALDH1A2	0.0	0.0909
LRRC7	CHRNB2	0.0	0.0741
LRRC7	UNC13C	0.06716417910447761	0.0595
LRRC7	PRC1	0.0	0.0909
LRRC7	PHKA2	0.0	0.0327
LRRC7	ITIH6	0.0196078431372549	0.0166
LRRC7	ZMYM3	0.011363636363636364	0.0778
LRRC7	DDX59	0.0	0.0909
LRRC7	LGR6	0.0	0.0436
LRRC7	ADD2	0.0	0.0741
LRRC7	DYSF	0.03875968992248062	0.00458
LRRC7	PDE6B	0.0	0.0741
LRRC7	NEFH	0.0	0.0741
LRRC7	MNDA	0.021505376344086023	0.0909
LRRC7	PTPRG	0.0	0.0741
LRRC7	DPPA4	0.021052631578947368	0.0632
LRRC7	BRD2	0.0	0.0741
LRRC7	OR51E2	0.0	0.0291
LRRC7	ASXL3	0.05263157894736842	0.0938
LRRC7	ZNF254	0.010869565217391304	0.0356
LRRC7	DCST1	0.0	0.0909
LRRC7	ARAP2	0.011363636363636364	0.0778
LRRC7	SLC22A2	0.011363636363636364	0.0778
LRRC7	OR10AG1	0.010101010101010102	0.00824
LRRC7	HEATR9	0.0	0.0909
LRRC7	TMX3	0.0	0.0556
LRRC7	SEZ6L	0.010752688172043012	0.0324
LRRC7	CRLF2	0.0	0.0909
LRRC7	SLC44A5	0.01020408163265306	0.0108
LRRC7	MUC4	0.02857142857142857	0.0331
LRRC7	SLC12A9	0.011235955056179775	0.0689
