gene1	gene2	jaccard index	pv (ws)
SPEN	SCN3A	0.0	0.0592
SPEN	PXDNL	0.01282051282051282	0.0816
SPEN	ASTN2	0.0	0.0682
SPEN	SYTL2	0.0	0.0682
SPEN	ZNF236	0.0	0.0991
SPEN	CACNA1C	0.0	0.0266
SPEN	CTNNA2	0.020618556701030927	0.0967
SPEN	RP1	0.011904761904761904	0.0586
SPEN	CUBN	0.01904761904761905	0.0654
SPEN	GRID1	0.0	0.0592
SPEN	DMD	0.010526315789473684	0.027
SPEN	AMER3	0.0	0.0485
SPEN	FAM47A	0.0	0.031
SPEN	KMT2C	0.012195121951219513	0.0687
SPEN	REG1A	0.0	0.0779
SPEN	MYO16	0.0	0.0211
SPEN	MUC4	0.0	0.0682
SPEN	KIAA1109	0.012658227848101266	0.0801
SPEN	GABRB3	0.0	0.0991
SPEN	KEAP1	0.01282051282051282	0.0816
SPEN	USP34	0.0	0.0438
SPEN	VWA3B	0.0	0.0725
SPEN	FSIP2	0.0	0.0925
SPEN	DNAH3	0.012987012987012988	0.0908
SPEN	HECTD4	0.0	0.0991
SPEN	FAT2	0.0	0.0925
SPEN	ANO5	0.0	0.0725
SPEN	ARID1A	0.0	0.0925
SPEN	FCRL5	0.0	0.0485
SPEN	EPHA6	0.0	0.0467
SPEN	TENM1	0.011363636363636364	0.0469
SPEN	ZFPM2	0.0	0.0566
SPEN	ANK1	0.0	0.0725
SPEN	ZNF462	0.0	0.0991
SPEN	ASCC3	0.0	0.0779
ADGRB2	SCN3A	0.0	0.0706
ADGRB2	WDR72	0.0	0.0815
ADGRB2	OBSCN	0.020202020202020204	0.0981
ADGRB2	MRC1	0.011627906976744186	0.0597
ADGRB2	STAB2	0.012345679012345678	0.0799
ADGRB2	CDH10	0.022900763358778626	0.0572
ADGRB2	GRM8	0.0125	0.0873
ADGRB2	LRP1B	0.03015075376884422	0.0518
ADGRB2	CCDC141	0.0	0.0815
ADGRB2	SORCS3	0.0	0.0487
ADGRB2	PCDH17	0.0	0.0815
ADGRB2	CENPE	0.0	0.0815
ADGRB2	PIK3CG	0.0	0.0257
ADGRB2	UNC13C	0.0	0.006
ADGRB2	SLITRK3	0.011363636363636364	0.0553
ADGRB2	TRIO	0.0	0.089
ADGRB2	OR2M2	0.0	0.0928
ADGRB2	PTPRO	0.0	0.057
ADGRB2	POTEF	0.0	0.0928
ADGRB2	WDR17	0.0	0.0322
ADGRB2	COL11A1	0.01834862385321101	0.0637
ADGRB2	DOCK10	0.0	0.0815
ADGRB2	MUC4	0.0	0.0755
ADGRB2	DCC	0.0	0.0169
ADGRB2	SI	0.019417475728155338	0.0799
ADGRB2	ADAMTS16	0.0125	0.0873
ADGRB2	F13B	0.0	0.0706
ADGRB2	PTEN	0.0	0.0226
ADGRB2	COL24A1	0.0	0.0515
ADGRB2	TMPRSS15	0.0	0.0659
ADGRB2	OR2L13	0.0	0.0755
ADGRB2	ANK1	0.0	0.0815
LRRC7	PLXNA2	0.021505376344086023	0.0893
LRRC7	MYT1L	0.04310344827586207	0.0366
LRRC7	OR5H2	0.011494252873563218	0.0944
LRRC7	COL6A6	0.058333333333333334	0.0831
LRRC7	FAT1	0.029411764705882353	0.00034
LRRC7	SPEF2	0.045871559633027525	0.0905
LRRC7	MAP1B	0.0	0.0162
LRRC7	STXBP5	0.0	0.0441
LRRC7	SYNE1	0.12017167381974249	0.0665
LRRC7	CSMD3	0.10830324909747292	0.00276
LRRC7	MYH4	0.06201550387596899	0.0559
LRRC7	OBSCN	0.07092198581560284	0.0409
LRRC7	CNTNAP5	0.06535947712418301	0.0102
LRRC7	CFLAR	0.0	0.0572
LRRC7	MRC1	0.05384615384615385	0.0225
LRRC7	AP002512.3	0.021505376344086023	0.0893
LRRC7	GPR12	0.0	0.093
LRRC7	KCNH5	0.011111111111111112	0.0489
LRRC7	CREBBP	0.0	9e-05
LRRC7	MPO	0.011235955056179775	0.071
LRRC7	NPC1	0.0	0.0736
LRRC7	CATSPERD	0.0	0.0305
LRRC7	FAM47C	0.040983606557377046	0.0124
LRRC7	NCSTN	0.0	0.0327
LRRC7	DPP4	0.02127659574468085	0.0803
LRRC7	PRR23B	0.011235955056179775	0.071
LRRC7	CCDC50	0.0	0.093
LRRC7	CDH10	0.09523809523809523	0.0738
LRRC7	SLIT1	0.0	0.0067
LRRC7	OR52A5	0.020833333333333332	0.06
LRRC7	PAH	0.0	0.0305
LRRC7	HERC2	0.06060606060606061	0.03743
LRRC7	ACSBG1	0.011235955056179775	0.071
LRRC7	NLRP13	0.043859649122807015	0.0484
LRRC7	COL4A5	0.01098901098901099	0.04537
LRRC7	DNAJC13	0.010416666666666666	0.0179
LRRC7	CACNA1C	0.03389830508474576	0.0104
LRRC7	COL4A6	0.0	0.023
LRRC7	POLR2B	0.0	0.093
LRRC7	CTNND2	0.0625	0.0626
LRRC7	EBF1	0.011363636363636364	0.0769
LRRC7	SCML4	0.0	0.093
LRRC7	ACHE	0.0	0.093
LRRC7	GRIN2B	0.05785123966942149	0.0762
LRRC7	CATSPERB	0.0	0.0327
LRRC7	PEG3	0.06666666666666667	0.0446
LRRC7	PCDH11X	0.0738255033557047	0.0319
LRRC7	F8	0.020833333333333332	0.06
LRRC7	HMCN1	0.07462686567164178	0.0898
LRRC7	HEATR1	0.011363636363636364	0.0769
LRRC7	SNTG2	0.0	0.0305
LRRC7	MAML1	0.0	0.093
LRRC7	RASGEF1C	0.0	0.093
LRRC7	ADGRB3	0.08496732026143791	0.0627
LRRC7	WDR91	0.0	0.023
LRRC7	OR2F1	0.011494252873563218	0.0944
LRRC7	SPATA31A1	0.010526315789473684	0.02
LRRC7	OR8H3	0.010638297872340425	0.0215
LRRC7	SLCO1C1	0.019801980198019802	0.0223
LRRC7	RYR3	0.09036144578313253	0.0476
LRRC7	MYO5C	0.0	0.0139
LRRC7	SLC9A5	0.0	0.0572
LRRC7	ATP9B	0.0	0.0736
LRRC7	PGLYRP2	0.0	0.0736
LRRC7	PCNT	0.021052631578947368	0.0712
LRRC7	EPHA8	0.01098901098901099	0.04537
LRRC7	PTPRU	0.011363636363636364	0.0769
LRRC7	ANKRD35	0.0	0.0139
LRRC7	SNAP47	0.0	0.093
LRRC7	PLSCR2	0.0	0.0572
LRRC7	TMEM161B	0.0	0.0572
LRRC7	SDK1	0.03773584905660377	0.0652
LRRC7	FAM120A	0.0	0.093
LRRC7	KCNT1	0.0	0.0067
LRRC7	NLRP14	0.037037037037037035	0.0528
LRRC7	DLG2	0.020618556701030927	0.0435
LRRC7	VWF	0.02912621359223301	0.0452
LRRC7	FAM47A	0.04424778761061947	0.0503
LRRC7	ST6GALNAC3	0.011363636363636364	0.0769
LRRC7	DDX59	0.0	0.093
LRRC7	OR5H1	0.0	0.0162
LRRC7	ORC3	0.0	0.093
LRRC7	PTPRK	0.0	0.0305
LRRC7	SASH1	0.0	0.00505
LRRC7	TULP4	0.0	0.0327
LRRC7	KAT6A	0.011235955056179775	0.071
LRRC7	CHD7	0.043859649122807015	0.0484
LRRC7	RGS22	0.0	0.00083
LRRC7	SYT9	0.011363636363636364	0.0769
LRRC7	OR4B1	0.011111111111111112	0.0489
LRRC7	SLC43A3	0.0	0.0441
LRRC7	FOXM1	0.0	0.0572
LRRC7	NOP2	0.0	0.093
LRRC7	VPS13C	0.018691588785046728	0.00692
LRRC7	CYP4F8	0.011363636363636364	0.0769
LRRC7	GPC3	0.0	0.0736
LRRC7	FCRL3	0.029411764705882353	0.0524
LRRC7	CNTN6	0.038461538461538464	0.09282
LRRC7	SLC27A6	0.0	0.0116
LRRC7	ESPL1	0.010869565217391304	0.03717
LRRC7	GRIP1	0.011235955056179775	0.071
LRRC7	NETO1	0.02040816326530612	0.03893
LRRC7	IGKV6D-41	0.0	0.0327
LRRC7	MUC20	0.0	0.093
LRRC7	TMPRSS11F	0.011494252873563218	0.0944
LRRC7	LRFN2	0.010752688172043012	0.0296
LRRC7	SORCS1	0.05343511450381679	0.0217
LRRC7	CECR2	0.0	0.0067
LRRC7	ALG13	0.0	0.0305
LRRC7	JAKMIP1	0.011235955056179775	0.071
LRRC7	MED15	0.0	0.0736
LRRC7	RAD51AP2	0.0	0.0572
LRRC7	MUC4	0.038461538461538464	0.09282
LRRC7	VNN3	0.01098901098901099	0.04537
LRRC7	TLR4	0.043859649122807015	0.0484
LRRC7	TBX10	0.0	0.093
LRRC7	DYNC2H1	0.010638297872340425	0.0215
LRRC7	OR8G5	0.021052631578947368	0.0712
LRRC7	ST8SIA1	0.0	0.093
LRRC7	NCKAP5L	0.011363636363636364	0.0769
LRRC7	PARP4	0.011235955056179775	0.071
LRRC7	SNRPN	0.0	0.0327
LRRC7	CDH22	0.0	0.093
LRRC7	PCK1	0.0	0.0572
LRRC7	ALAS2	0.0	0.0736
LRRC7	DISP3	0.010869565217391304	0.03717
LRRC7	MATN2	0.0	0.0441
LRRC7	FAM234B	0.0	0.093
LRRC7	NOVA1	0.01098901098901099	0.04537
LRRC7	TNIK	0.020618556701030927	0.0435
LRRC7	KIF5B	0.0	0.093
LRRC7	LRRK2	0.058394160583941604	0.0173
LRRC7	UMOD	0.011235955056179775	0.071
LRRC7	ZBP1	0.0	0.0572
LRRC7	GPA33	0.0	0.0736
LRRC7	LAMB3	0.0	0.093
LRRC7	PROX1	0.020618556701030927	0.0435
LRRC7	FBXO11	0.0	0.0736
LRRC7	TGFBRAP1	0.011363636363636364	0.0769
LRRC7	HECW2	0.019801980198019802	0.0223
LRRC7	COL11A2	0.010309278350515464	0.014
LRRC7	RELN	0.08227848101265822	0.0359
LRRC7	FOXP2	0.011363636363636364	0.0769
LRRC7	HSPA12A	0.0	0.093
LRRC7	OR5I1	0.020833333333333332	0.06
LRRC7	SRCAP	0.02127659574468085	0.0803
LRRC7	ZNF521	0.036036036036036036	0.03
LRRC7	ZNF560	0.02127659574468085	0.0803
LRRC7	CACNA2D1	0.021052631578947368	0.0712
LRRC7	SEL1L	0.0	0.093
LRRC7	SLC6A4	0.0	0.0736
