gene1	gene2	jaccard index	pv (ws)
SPEN	LRRC7	0.010869565217391304	0.0366
SPEN	C2orf16	0.0	0.081
SPEN	ANK2	0.02586206896551724	0.0995
SPEN	SPEF2	0.0	0.0435
SPEN	ERICH3	0.017543859649122806	0.0383
SPEN	KIAA1549L	0.0	0.081
SPEN	CACNA1C	0.0	0.0228
SPEN	CTNNA2	0.020618556701030927	0.0979
SPEN	NEB	0.0196078431372549	0.0709
SPEN	CCDC141	0.0	0.0738
SPEN	XIRP2	0.02631578947368421	0.044
SPEN	NELL1	0.0	0.0774
SPEN	TRPA1	0.0	0.0435
SPEN	OR4C6	0.0	0.081
SPEN	DOCK2	0.0	0.0297
SPEN	SHANK1	0.0	0.0873
SPEN	FSCB	0.0	0.0321
SPEN	LRRIQ1	0.0	0.0606
SPEN	OTOF	0.0	0.0572
SPEN	BRCA2	0.0	0.0606
SPEN	DIDO1	0.0	0.0873
SPEN	MAGEC3	0.0	0.0606
SPEN	NTRK3	0.0	0.0873
SPEN	TRPM6	0.0	0.0873
SPEN	OR4M1	0.0	0.0481
ADGRB2	PLCH1	0.012658227848101266	0.0962
ADGRB2	AHNAK	0.01098901098901099	0.046
ADGRB2	MYH9	0.0	0.0842
ADGRB2	NLGN4X	0.0	0.0565
ADGRB2	APOB	0.017543859649122806	0.0472
ADGRB2	CNTNAP2	0.009615384615384616	0.0196
ADGRB2	MYH2	0.011627906976744186	0.062
ADGRB2	HERC2	0.0	0.00783
ADGRB2	PAPPA2	0.022900763358778626	0.0621
ADGRB2	ADGRB3	0.017543859649122806	0.0472
ADGRB2	PLXNA4	0.019230769230769232	0.077
ADGRB2	DYSF	0.012048192771084338	0.0718
ADGRB2	ZNF804A	0.018867924528301886	0.0678
ADGRB2	CD163	0.0	0.0638
ADGRB2	SPAG17	0.0	0.0466
ADGRB2	WDR17	0.0	0.0331
ADGRB2	SORCS1	0.011494252873563218	0.0622
ADGRB2	MUC4	0.0	0.0793
ADGRB2	UNC79	0.0	0.0294
ADGRB2	MYH1	0.011494252873563218	0.0622
ADGRB2	SI	0.019417475728155338	0.0802
ADGRB2	GRID2	0.0	0.0354
ADGRB2	EPHB1	0.0	0.0745
ADGRB2	EYS	0.0	0.0565
ADGRB2	RELN	0.01680672268907563	0.0365
ADGRB2	HECW1	0.0	0.0331
ADGRB2	ITGA8	0.0	0.0638
ADGRB2	OR4M1	0.0	0.0565
ADGRB2	SCN4A	0.0	0.0842
ADGRB2	ADAMTSL3	0.0	0.0745
LRRC7	COL8A1	0.011235955056179775	0.0667
LRRC7	SYNE1	0.11063829787234042	0.0202
LRRC7	AHNAK	0.06766917293233082	0.0638
LRRC7	EXPH5	0.02127659574468085	0.0768
LRRC7	OBSCN	0.07092198581560284	0.0447
LRRC7	MRC1	0.05384615384615385	0.0217
LRRC7	ADAMTS20	0.05084745762711865	0.0577
LRRC7	OR4K5	0.03	0.0753
LRRC7	RASGRF1	0.030303030303030304	0.0872
LRRC7	NPC1	0.0	0.0768
LRRC7	CCDC102B	0.0	0.00552
LRRC7	ZNF407	0.02127659574468085	0.0768
LRRC7	MUC16	0.1223021582733813	0.0243
LRRC7	NCAN	0.0297029702970297	0.061
LRRC7	KDM6A	0.010869565217391304	0.03842
LRRC7	MACF1	0.05384615384615385	0.0217
LRRC7	CTNNA3	0.045871559633027525	0.0907
