gene1	gene2	jaccard index	pv (ws)
SPEN	MYT1L	0.0	0.0255
SPEN	ITPRID1	0.0	0.0577
SPEN	PDE3A	0.0	0.0674
SPEN	DPP6	0.0	0.0215
SPEN	MYH6	0.0	0.0393
SPEN	ZNF236	0.0	0.0926
SPEN	CCDC39	0.0	0.0845
SPEN	PDZRN3	0.0	0.0855
SPEN	TGM6	0.0	0.0926
SPEN	PREX1	0.0	0.0735
SPEN	NCKAP5	0.0	0.0705
SPEN	AKAP13	0.0	0.0845
SPEN	TRPM1	0.0	0.0855
SPEN	MKRN3	0.0	0.0926
SPEN	SPHKAP	0.02	0.0774
SPEN	RELN	0.016666666666666666	0.0262
SPEN	TMEM132B	0.0	0.0577
SPEN	HGF	0.0	0.0674
SPEN	RANBP2	0.0	0.0845
SPEN	LRP1	0.0	0.0571
SPEN	TRPM6	0.0	0.0855
PADI4	PCLO	0.0	0.0753
ADGRB2	GRM8	0.0125	0.1
ADGRB2	LCT	0.0	0.0101
ADGRB2	CR1	0.0	0.0818
ADGRB2	RYR3	0.0234375	0.0712
ADGRB2	NCKAP5	0.0	0.0818
ADGRB2	MYH13	0.0	0.0401
ADGRB2	COL11A1	0.00909090909090909	0.0126
ADGRB2	EPHA3	0.0	0.035
ADGRB2	GRID2	0.0	0.0377
ADGRB2	ROS1	0.0	0.0455
ADGRB2	CACNA1A	0.0	0.0674
ADGRB2	NPHS1	0.0	0.0861
ADGRB2	RNF213	0.0	0.066
ADGRB2	GRM1	0.0	0.0377
ADGRB2	TENM4	0.0	0.0682
ADGRB2	PZP	0.0	0.0795
ADGRB2	MTUS2	0.0	0.0861
ADGRB2	USP29	0.0	0.0795
LRRC7	CADPS	0.021052631578947368	0.0706
LRRC7	SLC6A3	0.02127659574468085	0.0825
LRRC7	TOX3	0.0	0.0867
LRRC7	FBN2	0.034482758620689655	0.0126
LRRC7	RP1L1	0.04504504504504504	0.072
LRRC7	PI15	0.0	0.0549
LRRC7	APBB1IP	0.021052631578947368	0.0706
LRRC7	NRXN3	0.05128205128205128	0.0688
LRRC7	CCDC102B	0.010869565217391304	0.0412
LRRC7	MAP3K21	0.0	0.0483
LRRC7	HNRNPU	0.0	0.0867
LRRC7	FBXW7	0.020618556701030927	0.0438
LRRC7	ADAMTS12	0.08666666666666667	0.0842
LRRC7	C6orf58	0.0	0.0483
LRRC7	AKAP6	0.029411764705882353	0.0509
LRRC7	RFX7	0.0	0.0739
LRRC7	ACSBG1	0.011235955056179775	0.0683
LRRC7	ZNF91	0.03	0.073
LRRC7	ATAD2	0.0	0.00317
LRRC7	PALB2	0.0	0.0483
LRRC7	ZNF423	0.03669724770642202	0.0416
LRRC7	ZFYVE28	0.0	0.0739
LRRC7	NDNF	0.0	0.0549
LRRC7	NPY5R	0.011235955056179775	0.0683
LRRC7	PKD1L1	0.0297029702970297	0.0622
LRRC7	TRIM49	0.0	0.00409
LRRC7	SLC2A14	0.011494252873563218	0.0971
LRRC7	LONP2	0.0	0.0867
LRRC7	ABCA9	0.03773584905660377	0.0633
LRRC7	DSEL	0.021505376344086023	0.09153
LRRC7	ATP9B	0.0	0.0739
LRRC7	PDE1A	0.0	0.0739
LRRC7	COL7A1	0.021505376344086023	0.09153
LRRC7	FAM120A	0.0	0.0867
LRRC7	NRP1	0.0	0.0549
LRRC7	KMT2D	0.09036144578313253	0.0513
LRRC7	SLC24A5	0.0	0.0154
LRRC7	AGAP1	0.0	0.0867
LRRC7	CCDC136	0.0	0.0274
LRRC7	EYA2	0.0	0.0867
LRRC7	PTPRG	0.0	0.0739
LRRC7	KCTD8	0.020833333333333332	0.0541
LRRC7	SPATA31A3	0.011363636363636364	0.0829
LRRC7	ITIH2	0.010416666666666666	0.017
LRRC7	TRHDE	0.043478260869565216	0.038
LRRC7	IGF2BP1	0.0	0.0483
LRRC7	TTI1	0.011363636363636364	0.0829
LRRC7	CRISP3	0.0	0.0867
LRRC7	FRMD1	0.0	0.0483
LRRC7	MTNR1B	0.0	0.00673
LRRC7	SPPL2C	0.0	0.0867
LRRC7	ALDH16A1	0.0	0.0867
LRRC7	HAS1	0.0	0.0332
LRRC7	KIR2DL1	0.011363636363636364	0.0829
LRRC7	PCK1	0.0	0.0549
LRRC7	PTPRJ	0.011494252873563218	0.0971
LRRC7	SERPINA13P	0.0	0.0867
LRRC7	ZZEF1	0.011494252873563218	0.0971
LRRC7	AK5	0.0	0.0154
LRRC7	FBXO11	0.0	0.0739
LRRC7	MARCO	0.010638297872340425	0.02349
