gene1	gene2	jaccard index	pv (ws)
ARID1A	FLG	0.030303030303030304	0.0813
ARID1A	ADGRV1	0.01694915254237288	0.0535
ARID1A	COL16A1	0.0	0.0754
ARID1A	RP1	0.0	0.0754
ARID1A	FAT2	0.017857142857142856	0.0802
ARID1A	ABCA12	0.0	0.066
JARID2	PCLO	0.0	0.0974
SLC22A8	CTNNB1	0.0	0.0188
CACNA1S	PCLO	0.0	0.0404
CACNA1S	ALB	0.0	0.041
OBSCN	SRCAP	0.0	0.0949
OBSCN	ADGRV1	0.0273972602739726	0.0379
OBSCN	MYT1L	0.015384615384615385	0.0481
OBSCN	UTP20	0.0	0.0753
OBSCN	IGDCC4	0.0	0.0949
OBSCN	PRR12	0.0	0.0532
OBSCN	UBR4	0.0	0.0179
OBSCN	DYSF	0.0	0.0949
OBSCN	SLC8A1	0.0	0.0753
OBSCN	DNAH5	0.014285714285714285	0.0173
OBSCN	PTPRZ1	0.0	0.0949
OBSCN	NAV2	0.0	0.0949
OBSCN	GRIN2A	0.0	0.0949
OBSCN	NLRP12	0.0	0.0753
OBSCN	SYCP2	0.0	0.0753
OBSCN	IGF1R	0.0	0.0532
OBSCN	FLNB	0.0	0.0949
OBSCN	DZIP3	0.0	0.0949
OBSCN	TLN2	0.0	0.0949
OBSCN	MISP	0.0	0.0949
OBSCN	COL4A5	0.0	0.0753
OBSCN	ACACB	0.0	0.0753
OBSCN	ADCY8	0.0	0.0259
LRRN1	TTN	0.0	0.0795
REV3L	RYR2	0.0	0.0234
REV3L	RYR1	0.0	0.0932
REV3L	CACNA1E	0.0	0.0633
REV3L	MUC5B	0.0	0.0754
HR	TTN	0.0	0.0437
HR	TP53	0.0	0.066
CYP11B2	TP53	0.0	0.0344
C5	CTNNB1	0.0	0.0466
ABCA2	MUC16	0.0	0.0459
ERC1	TTN	0.0078125	0.0887
NPAS3	TTN	0.015384615384615385	0.0865
NPAS3	PCLO	0.0	0.0719
DNAH17	FAT3	0.0	0.081
DNMT1	TP53	0.0	0.066
IL12RB1	TTN	0.0	0.0234
IL12RB1	CTNNB1	0.0	0.0466
COL11A1	CUBN	0.0	0.0253
DNM3	MUC16	0.0	0.0867
DNM3	TP53	0.0	0.0344
ALK	CTNNB1	0.0	0.0188
ALK	TP53	0.008695652173913044	0.0871
PKP4	CTNNB1	0.0	0.0466
XIRP2	ADGRL4	0.0	0.0808
XIRP2	USH2A	0.029411764705882353	0.0583
XIRP2	LAMA1	0.01694915254237288	0.0646
XIRP2	DIDO1	0.0	0.0808
XIRP2	COL16A1	0.0	0.0484
XIRP2	ABCA4	0.0	0.0695
XIRP2	PREX1	0.0	0.0695
XIRP2	ZNF638	0.0	0.0808
XIRP2	TG	0.0	0.0564
XIRP2	FAT2	0.016129032258064516	0.0425
XIRP2	NRXN1	0.0	0.0564
XIRP2	RIMS1	0.0	0.0808
XIRP2	GLI2	0.0	0.0695
TTN	TNK2	0.0	0.0795
TTN	UHRF1BP1L	0.0	0.0795
TTN	SIGLEC9	0.0078125	0.0887
TTN	ADAMTS2	0.015384615384615385	0.0865
TTN	WNT1	0.0	0.0795
TTN	SEMA6C	0.0	0.0234
TTN	H1-2	0.0078125	0.0887
TTN	SLC38A10	0.0078125	0.0887
TTN	RANBP2	0.015267175572519083	0.0551
TTN	CSNK1A1L	0.0078125	0.0887
TTN	MAP2K4	0.0	0.0795
TTN	MAP3K10	0.0	0.0795
TTN	BACE2	0.0078125	0.0887
TTN	RNF17	0.007751937984496124	0.0558
TTN	TNN	0.022727272727272728	0.0799
TTN	ZNF142	0.0	0.0795
TTN	ARHGAP10	0.0	0.0234
TTN	PCDHGB3	0.0	0.0795
TTN	SRCAP	0.007633587786259542	0.0196
TTN	HAAO	0.0	0.0795
TTN	AHNAK2	0.03546099290780142	0.0118
TTN	USP29	0.0	0.0795
TTN	PCDHB16	0.015151515151515152	0.0365
TTN	SDK2	0.007633587786259542	0.0196
TTN	KIF26B	0.050359712230215826	0.0801
TTN	DNAH7	0.055944055944055944	0.0382
TTN	RGS12	0.0	0.0437
TTN	TNXB	0.014925373134328358	0.0125
TTN	FLT1	0.0078125	0.0887
TTN	PREX1	0.022556390977443608	0.051
TTN	AP3B2	0.0	0.0437
TTN	NCOA6	0.0	0.00377
TTN	UBXN10	0.0	0.0437
TTN	KANK4	0.0	0.0437
TTN	ADAM30	0.0078125	0.0887
TTN	WNT3A	0.0	0.0795
TTN	LCT	0.007751937984496124	0.0558
TTN	IPO11	0.0	0.0795
TTN	SYNE1	0.036231884057971016	0.0333
