gene1	gene2	jaccard index	pv (ws)
ARID1A	KIAA1109	0.0	0.0348
ARID1A	MUC16	0.049019607843137254	0.0538
ARID1A	MAP2	0.0	0.0865
ARID1A	HERC1	0.0	0.0865
ARID1A	CSMD2	0.0	0.0401
ARID1A	DNAH7	0.017241379310344827	0.0617
ARID1A	RP1	0.0	0.0715
ARID1A	CSMD1	0.0	0.00649
ARID1A	EVC2	0.0	0.0865
ARID1A	MUC5B	0.01694915254237288	0.0591
ASTN1	PCLO	0.0	0.0491
JARID2	TTN	0.007692307692307693	0.033
JARID2	PCLO	0.0	0.0871
XKR6	TTN	0.0	0.0835
LRIT1	MUC16	0.0	0.0878
SLC22A8	MUC16	0.0	0.041
SLC22A8	TP53	0.0	0.0114
SPTB	CTNNB1	0.0	0.0306
SPTB	MUC16	0.0	0.0623
ZNF839	TTN	0.0	0.0835
MYH1	TTN	0.021897810218978103	0.00865
MYH1	USH2A	0.0	0.0394
MYH1	CSMD3	0.0	0.0221
MYH1	FAT3	0.0	0.0649
MYH1	RYR1	0.0	0.0736
MYH1	CUBN	0.0	0.0736
MYH1	CACNA1E	0.0	0.0501
MYH1	MUC5B	0.0	0.054
NEXMIF	CTNNB1	0.009523809523809525	0.0585
MACF1	PRKDC	0.0	0.0832
OBSCN	DCHS2	0.0	0.00846
OBSCN	ARID2	0.015384615384615385	0.0462
OBSCN	FLG	0.0375	0.0369
OBSCN	KALRN	0.0	0.0922
OBSCN	PREX2	0.015625	0.05755
OBSCN	CSMD3	0.04938271604938271	0.0781
OBSCN	UTP20	0.0	0.069
OBSCN	RB1	0.015873015873015872	0.0616
OBSCN	SMCHD1	0.0	0.0922
OBSCN	SPEN	0.0	0.069
OBSCN	POLQ	0.015873015873015872	0.0616
OBSCN	CMYA5	0.0	0.0922
OBSCN	FREM2	0.029411764705882353	0.0864
OBSCN	ZNF831	0.015873015873015872	0.0616
OBSCN	FN1	0.0	0.0237
OBSCN	NRXN3	0.0	0.069
OBSCN	SLC8A1	0.0	0.069
OBSCN	ZDBF2	0.0	0.069
OBSCN	UNC79	0.0	0.045
OBSCN	DNAH5	0.028985507246376812	0.0785
OBSCN	KCNT1	0.0	0.069
OBSCN	FAT4	0.016129032258064516	0.0806
OBSCN	GPHN	0.0	0.0922
OBSCN	FLRT2	0.0	0.0552
OBSCN	MYO9B	0.0	0.0922
OBSCN	KCNB2	0.0	0.069
OBSCN	CDH23	0.0	0.069
OBSCN	USP34	0.0	0.0366
OBSCN	DOCK8	0.0	0.0552
OBSCN	NBAS	0.0	0.0366
OBSCN	CADPS	0.0	0.045
OBSCN	PCDHA7	0.0	0.0922
OBSCN	HCN4	0.0	0.0922
OBSCN	ARFGEF3	0.0	0.0552
OBSCN	OR5D18	0.0	0.0922
OBSCN	PCNT	0.0	0.0552
OBSCN	CENPE	0.0	0.0922
OBSCN	BRD7	0.0	0.069
LRP2	CTNNB1	0.018018018018018018	0.0156
LRP2	MUC16	0.010752688172043012	0.01093
LRP2	USH2A	0.0	0.0446
LRP2	PCLO	0.0	0.011
LRP2	DMD	0.0	0.0741
LRP2	AXIN1	0.0	0.081
LRP2	RYR1	0.0	0.081
LRRN1	TTN	0.0	0.0835
YTHDC2	TTN	0.0	0.0835
REV3L	AXIN1	0.0	0.0874
MYH2	TP53	0.008547008547008548	0.0339
MYH2	ALB	0.0	0.076
TEX2	TTN	0.007751937984496124	0.0563
DNAH17	PCDH15	0.0	0.0949
DNAH17	DNAH5	0.0	0.0949
DNMT1	CTNNB1	0.0	0.0906
COL11A1	MUC16	0.04040404040404041	0.0519
COL11A1	AXIN1	0.0	0.0233
COL11A1	ZNF208	0.0	0.0822
COL11A1	HYDIN	0.0	0.0822
COL11A1	DNAH9	0.0	0.0389
COL11A1	TDRD5	0.0	0.054
COL11A1	CACNA1E	0.0	0.012
ADAMTSL4	CTNNB1	0.0	0.0906
DNM3	MUC16	0.0	0.0878
DNM3	TP53	0.0	0.0359
PKP4	CTNNB1	0.0	0.0445
XIRP2	DCHS2	0.0	0.0217
XIRP2	DCHS1	0.0	0.0366
XIRP2	STYXL2	0.0	0.0687
XIRP2	KIF26B	0.01694915254237288	0.0697
XIRP2	ABCA12	0.0	0.0366
XIRP2	USP34	0.0	0.0687
XIRP2	WDFY3	0.0	0.0687
TTN	CTNNB1	0.1657754010695187	0.0219
TTN	LRRIQ1	0.022222222222222223	0.0224
TTN	MLST8	0.0	0.0835
TTN	CRHR1	0.0	0.0432
TTN	TPTE	0.007751937984496124	0.0563
TTN	IL6ST	0.015151515151515152	0.0342
TTN	LRRTM3	0.0	0.0835
TTN	ARID2	0.036231884057971016	0.0315
TTN	LRRC43	0.0	0.0432
TTN	SIGLEC8	0.0078125	0.0892
TTN	CAPS2	0.0	0.0835
TTN	XPO6	0.007751937984496124	0.0563
TTN	TP53	0.18556701030927836	0.0368
TTN	MAP3K10	0.0	0.0835
TTN	AMPD1	0.0	0.0835
TTN	RPS6KA3	0.029411764705882353	0.03284
TTN	MAGEC3	0.007751937984496124	0.0563
TTN	ACTN2	0.0	0.0432
TTN	MUC5AC	0.0	0.0835
TTN	PLTP	0.0	0.0835
TTN	DHX57	0.007751937984496124	0.0563
TTN	TRRAP	0.007633587786259542	0.0185
TTN	STYXL2	0.014925373134328358	0.013
TTN	SEL1L3	0.0	0.0835
TTN	ADAMTS20	0.022388059701492536	0.0364
TTN	ERN2	0.007751937984496124	0.0563
TTN	ZBTB32	0.0	0.0835
TTN	IGHV1OR21-1	0.0	0.0432
TTN	DCST1	0.0	0.0835
TTN	MYT1L	0.02877697841726619	0.00905
TTN	NEK11	0.0	0.0835
TTN	TNXB	0.022556390977443608	0.0519
TTN	FER1L6	0.015151515151515152	0.0342
TTN	DACT1	0.0	0.0432
TTN	PCBP3	0.0	0.0835
TTN	KIAA1210	0.0078125	0.0892
TTN	BCHE	0.0	0.0432
TTN	GRM3	0.0078125	0.0892
TTN	SLC24A2	0.0078125	0.0892
TTN	CDCA7	0.0	0.0432
TTN	WDR27	0.0	0.0432
TTN	DOCK5	0.0	0.0432
TTN	FGFR2	0.0078125	0.0892
TTN	DNAJC22	0.0	0.0432
TTN	PABPC3	0.0	0.0432
TTN	IRS2	0.0	0.0432
TTN	PSKH1	0.0	0.0835
TTN	TRPV2	0.0	0.0835
TTN	CA11	0.0	0.0835
TTN	EIF4G3	0.0	0.0835
TTN	SHROOM3	0.007692307692307693	0.033
TTN	OR9K2	0.0	0.0835
TTN	TRPV3	0.0	0.0835
TTN	ADORA3	0.0	0.0835
TTN	CDH19	0.0	0.0432
TTN	EPPK1	0.015267175572519083	0.0536
TTN	UPF3A	0.0	0.0835
TTN	PODNL1	0.0	0.0835
TTN	LY75	0.0078125	0.0892
TTN	ABCC8	0.007751937984496124	0.0563
TTN	C3P1	0.0	0.0835
TTN	ZDBF2	0.007575757575757576	0.0105
TTN	IL12RB2	0.0078125	0.0892
TTN	PDE4DIP	0.007751937984496124	0.0563
TTN	TRHR	0.0	0.0835
TTN	VPS13C	0.015151515151515152	0.0342
TTN	SSTR4	0.0	0.0835
TTN	OR2G6	0.0078125	0.0892
TTN	SYDE1	0.0078125	0.0892
TTN	POC5	0.0	0.0835
TTN	APBA1	0.007751937984496124	0.0563
TTN	DSCAM	0.022388059701492536	0.0364
TTN	CRYBG1	0.015384615384615385	0.0858
TTN	TNR	0.007633587786259542	0.0185
TTN	NUP133	0.022727272727272728	0.0816
TTN	ZNF143	0.0	0.0835
TTN	RPS6KA6	0.0	0.0432
TTN	PTPRZ1	0.015384615384615385	0.0858
TTN	SEMA6D	0.022222222222222223	0.0224
TTN	GPR63	0.0078125	0.0892
TTN	UNC13B	0.0	0.0432
TTN	POSTN	0.0078125	0.0892
TTN	FLRT2	0.015151515151515152	0.0342
TTN	TRPM1	0.015384615384615385	0.0858
TTN	FAT1	0.014925373134328358	0.013
TTN	MCM10	0.0	0.0235
TTN	DMBT1	0.0	0.00083
TTN	DHRS9	0.0	0.0835
TTN	EP400	0.0	0.0235
TTN	SNRNP200	0.0	0.0835
TTN	ITIH5	0.0	0.0128
TTN	NIN	0.0	0.0235
TTN	ODAPH	0.0	0.0835
TTN	MDN1	0.015267175572519083	0.05497
TTN	FLG2	0.022388059701492536	0.0364
TTN	ASH1L	0.015267175572519083	0.05497
TTN	PGBD5	0.0	0.0835
TTN	B3GAT2	0.0	0.0835
TTN	BCL9L	0.0	0.0835
TTN	PKD1	0.007751937984496124	0.0563
TTN	ARHGAP35	0.0078125	0.0892
TTN	DOCK8	0.015151515151515152	0.0342
TTN	PDE3A	0.015267175572519083	0.05497
TTN	FSCB	0.0	0.0235
TTN	TAS1R1	0.0	0.0432
TTN	OR10Z1	0.007751937984496124	0.0563
TTN	ATP1A4	0.0078125	0.0892
TTN	SLC26A9	0.0	0.0835
TTN	GLRA3	0.0	0.0432
TTN	ZNF608	0.0078125	0.0892
TTN	PKHD1	0.02962962962962963	0.0533
TTN	NOX3	0.0078125	0.0892
TTN	TNS3	0.007633587786259542	0.0185
TTN	GALNT17	0.0	0.0128
TTN	PKHD1L1	0.04316546762589928	0.0448
TTN	ASAH2	0.0	0.0835
TTN	SAA2	0.0	0.0835
TTN	KLHL1	0.0	0.0835
TTN	PLA2G4D	0.0	0.0835
TTN	UACA	0.0	0.0835
TTN	HCN4	0.015384615384615385	0.0858
TTN	PHKG2	0.0	0.0835
TTN	CCR7	0.0	0.0835
TTN	NBR1	0.007751937984496124	0.0563
TTN	CCDC178	0.007751937984496124	0.0563
TTN	BICRA	0.007751937984496124	0.0563
TTN	USP25	0.0	0.0432
TTN	KMT5B	0.0	0.0432
TTN	LRFN1	0.0	0.0432
TTN	CCDC185	0.0	0.0835
TTN	RGPD4	0.0	0.0432
TTN	DNAJB8	0.0	0.0835
TTN	ZNF518B	0.0	0.0835
TTN	CTNNA1	0.0	0.0432
TTN	CPNE5	0.0	0.0835
TTN	ASCC3	0.0078125	0.0892
TTN	ARFGEF3	0.015151515151515152	0.0342
TTN	A2M	0.007751937984496124	0.0563
TTN	VAT1L	0.0	0.0835
TTN	LMNA	0.0	0.0835
TTN	OPLAH	0.0078125	0.0892
TTN	PLB1	0.007751937984496124	0.0563
TTN	CCHCR1	0.0	0.0835
TTN	HIVEP2	0.0	0.0835
TTN	ROR1	0.0	0.0835
TTN	CFAP91	0.0	0.0835
TTN	POR	0.0	0.0835
TTN	NCOA1	0.0	0.0835
