gene1	gene2	jaccard index	pv (ws)
ATP13A2	CTNNB1	0.0	0.0878
ARID1A	TP53	0.03759398496240601	0.00306
ARID1A	DMD	0.017241379310344827	0.0629
ARID1A	ALB	0.039473684210526314	0.0825
ARID1A	PLXNA4	0.0	0.0272
ARID1A	MUC17	0.0	0.041
ARID1A	SACS	0.0	0.0887
ARID1A	DNAH8	0.0	0.0236
ARID1A	SDK1	0.0	0.036
ARID1A	KMT2D	0.0	0.0272
ADCY10	TTN	0.0	0.0839
PCDHGA10	CTNNB1	0.0	0.0306
PCDHGA10	MUC16	0.0	0.0575
BMPER	TP53	0.008620689655172414	0.0587
LRIT1	MUC16	0.0	0.0833
SPTB	TTN	0.0078125	0.0902
MYH1	TP53	0.024390243902439025	0.0213
MYH1	ALB	0.015151515151515152	0.063
MYH1	RYR1	0.0	0.0765
MYH1	DNAH8	0.0	0.099
AATK	TTN	0.007751937984496124	0.0585
AATK	CTNNB1	0.0	0.022
TST	TP53	0.0	0.0648
ZNF687	OBSCN	0.0	0.054
ZNF687	XIRP2	0.0	0.0966
ZNF687	TP53	0.01694915254237288	0.0607
ZNF687	PCLO	0.0	0.0422
ZNF687	ALB	0.0	0.046
OBSCN	NPAS3	0.0	0.1
OBSCN	SPTBN4	0.0	0.1
OBSCN	COL11A1	0.028985507246376812	0.0748
OBSCN	MUC16	0.07964601769911504	0.0765
OBSCN	ADAMTS2	0.0	0.1
OBSCN	BAZ2B	0.0	0.054
OBSCN	CDKN2A	0.0	0.1
OBSCN	ALB	0.044444444444444446	0.0212
OBSCN	TLN1	0.0	0.1
OBSCN	NEB	0.0	0.00878
OBSCN	MUC17	0.015625	0.05795
OBSCN	CSMD3	0.04938271604938271	0.0769
OBSCN	CACNA1C	0.0	0.1
OBSCN	RB1	0.015873015873015872	0.0626
OBSCN	PRR12	0.0	0.054
OBSCN	SPTBN1	0.016129032258064516	0.0835
OBSCN	HTT	0.015873015873015872	0.0626
OBSCN	ANKRD30A	0.0	0.0671
OBSCN	IRX1	0.0	0.0671
OBSCN	PDZD2	0.0	0.1
OBSCN	DNAH5	0.028985507246376812	0.0748
OBSCN	PCDHB1	0.0	0.1
OBSCN	RESF1	0.0	0.1
OBSCN	ALMS1	0.0	0.0671
OBSCN	VPS13A	0.0	0.0671
OBSCN	GPHN	0.0	0.1
OBSCN	WNK2	0.0	0.0472
OBSCN	PTPRZ1	0.0	0.1
OBSCN	DMBT1	0.0	0.0671
OBSCN	ROBO2	0.0	0.0472
OBSCN	MYO9B	0.0	0.1
OBSCN	SF3B1	0.0	0.1
OBSCN	DNAH3	0.0	0.0671
OBSCN	PTPRB	0.0	0.0195
OBSCN	TLN2	0.0	0.1
OBSCN	BSN	0.0	0.0472
SCN9A	TTN	0.0078125	0.0902
LRP2	XIRP2	0.0	0.0403
LRP2	FAT3	0.0	0.0823
PBRM1	CTNNB1	0.0	0.0306
REV3L	CTNNB1	0.027522935779816515	0.0822
REV3L	TP53	0.008130081300813009	0.00154
REV3L	CUBN	0.0	0.0958
ERC1	TTN	0.0078125	0.0902
HECTD4	FLG	0.0	0.0434
HECTD4	ADGRV1	0.0	0.0887
HECTD4	CACNA1E	0.0	0.0809
NPAS3	RYR2	0.0	0.0976
ADAMTSL3	TTN	0.0078125	0.0902
DNAH17	DMD	0.0	0.0711
DNAH17	ALB	0.015384615384615385	0.0775
MYH9	TP53	0.0	0.0648
COL11A1	TTN	0.05714285714285714	0.0983
COL11A1	USH2A	0.01694915254237288	0.0589
COL11A1	RPS6KA3	0.0	0.0821
COL11A1	MUC17	0.0	0.0631
COL11A1	ZNF831	0.0	0.0642
COL11A1	SDK1	0.0	0.0571
COL11A1	CACNA1E	0.0	0.0129
COL11A1	DNAH10	0.0	0.0821
XIRP2	DNAH11	0.0	0.0966
XIRP2	LRP1B	0.028169014084507043	0.0399
XIRP2	FLNC	0.0	0.0834
XIRP2	PLXNA4	0.017543859649122806	0.0919
XIRP2	SACS	0.0	0.0558
XIRP2	GCN1	0.0	0.0966
XIRP2	ZNF578	0.0	0.0834
XIRP2	EGFLAM	0.0	0.0834
XIRP2	TLL1	0.0	0.0966
XIRP2	CELSR1	0.0	0.0966
XIRP2	ACVR2A	0.0	0.0834
XIRP2	SPTA1	0.01639344262295082	0.0484
XIRP2	EPHA3	0.0	0.0966
XIRP2	MYH7	0.0	0.0635
XIRP2	PTPRT	0.0	0.0834
XIRP2	CDH9	0.0	0.0421
XIRP2	NBEA	0.017543859649122806	0.0919
XIRP2	ATM	0.0	0.0834
XIRP2	BPTF	0.0	0.0966
XIRP2	PKHD1L1	0.017241379310344827	0.0753
XIRP2	ARFGEF3	0.0	0.0966
XIRP2	RIMS1	0.0	0.0834
XIRP2	LRRK2	0.0	0.0635
XIRP2	TENM1	0.0	0.0635
TTN	OBSL1	0.0078125	0.0902
TTN	ALPG	0.0	0.0839
TTN	DCHS2	0.0364963503649635	0.0462
TTN	SULF1	0.0	0.0434
TTN	KCNA1	0.007751937984496124	0.0585
TTN	NALCN	0.0	0.0434
TTN	NLRP1	0.0	0.0839
TTN	SIGLEC9	0.0078125	0.0902
TTN	ZNF813	0.0	0.0839
TTN	WNT1	0.0	0.0839
TTN	STAT1	0.0	0.0434
TTN	IL10RA	0.0	0.0434
TTN	LRRC43	0.0	0.0434
TTN	F10	0.0	0.0839
TTN	PGBD2	0.0	0.0839
TTN	NUP205	0.0	0.0839
TTN	OR2T8	0.0	0.0434
TTN	JMJD1C	0.007692307692307693	0.0319
TTN	PTEN	0.007633587786259542	0.0202
TTN	GIT2	0.0	0.0839
TTN	ATP10A	0.0	0.0128
TTN	SPG11	0.0	0.0839
TTN	ADAMTS10	0.0	0.0839
TTN	EPB41L1	0.0	0.0434
TTN	RPS6KA3	0.037037037037037035	0.0947
TTN	ZNF292	0.007751937984496124	0.0585
TTN	FLNC	0.022727272727272728	0.0807
TTN	TTI2	0.0	0.0128
TTN	RIMS2	0.007692307692307693	0.0319
TTN	TLN1	0.015384615384615385	0.0886
TTN	KAT6B	0.0	0.00612
TTN	ITGAE	0.0	0.0839
TTN	MYO18B	0.037037037037037035	0.0947
TTN	RASA1	0.015384615384615385	0.0886
TTN	NMUR2	0.0078125	0.0902
TTN	AHNAK2	0.050359712230215826	0.0829
TTN	ZFHX3	0.015267175572519083	0.0524
TTN	NCOR1	0.007751937984496124	0.05551
TTN	THOC2	0.0	0.0434
TTN	LAMB4	0.007751937984496124	0.05551
TTN	AXIN1	0.05673758865248227	0.0713
TTN	BRD4	0.0	0.0241
TTN	TRIM46	0.0	0.0434
TTN	USP48	0.0078125	0.0902
TTN	NOTCH2	0.007751937984496124	0.05551
TTN	DISC1	0.015384615384615385	0.0886
TTN	KIF26B	0.050359712230215826	0.0829
TTN	GUCY1A2	0.0	0.0241
TTN	KCNA5	0.007692307692307693	0.0319
TTN	P3H3	0.0	0.0839
TTN	HYDIN	0.037037037037037035	0.0947
TTN	PREX1	0.022556390977443608	0.0557
TTN	PHACTR3	0.007692307692307693	0.0319
TTN	BCHE	0.0	0.0434
TTN	WDR17	0.0078125	0.0902
TTN	AUTS2	0.0078125	0.0902
TTN	GRM3	0.0078125	0.0902
TTN	CNTN6	0.0078125	0.0902
TTN	KCNAB1	0.0	0.0128
TTN	TBCCD1	0.0	0.0839
TTN	IPO11	0.0	0.0839
TTN	SYNE1	0.043795620437956206	0.084
TTN	SNX13	0.0	0.0434
TTN	SAMD9	0.015384615384615385	0.0886
TTN	PTPRJ	0.0	0.0839
TTN	CD5	0.0	0.0839
TTN	MMP19	0.0	0.0839
TTN	TMTC3	0.0	0.0839
TTN	ATP2B1	0.0	0.0241
TTN	MAPKAPK5	0.0	0.0434
TTN	MED13L	0.007633587786259542	0.0202
TTN	PSKH1	0.0	0.0839
TTN	MBD1	0.0	0.0434
TTN	INSR	0.0	0.0434
TTN	ZNF14	0.0	0.0434
TTN	TMPRSS15	0.007751937984496124	0.05551
TTN	PER3	0.0	0.0839
TTN	FN1	0.014814814814814815	0.00765
TTN	STAG1	0.0	0.0434
TTN	ZFP28	0.0	0.0839
TTN	ADORA3	0.0	0.0839
TTN	GREB1	0.007751937984496124	0.05551
TTN	ALOX15B	0.0	0.0839
TTN	MYOM1	0.007633587786259542	0.0202
TTN	GPAM	0.0	0.0839
TTN	CUX2	0.0078125	0.0902
TTN	GGN	0.0	0.0839
TTN	LY75	0.0078125	0.0902
TTN	AASDH	0.007751937984496124	0.05551
TTN	TLL1	0.015151515151515152	0.0307
TTN	PDZD2	0.007633587786259542	0.0202
TTN	INTS3	0.0	0.0839
TTN	KCNN3	0.0	0.0839
TTN	SMG7	0.0	0.0839
TTN	FRAS1	0.03676470588235294	0.0641
TTN	ABCA9	0.0	0.0128
TTN	ICE1	0.022727272727272728	0.0807
TTN	ADCY2	0.022388059701492536	0.03393
TTN	DNAH8	0.050359712230215826	0.0829
TTN	ZNF777	0.0	0.0839
TTN	ZCCHC2	0.0	0.0241
TTN	EPHB2	0.0	0.0241
TTN	TDRD5	0.043795620437956206	0.084
TTN	REV1	0.0	0.0241
TTN	SYNGAP1	0.0	0.0128
TTN	ZFHX4	0.02877697841726619	0.00905
TTN	DNAH2	0.03676470588235294	0.0641
TTN	PCDHB6	0.0	0.00612
TTN	PLXNC1	0.0	0.0839
TTN	MED12	0.007751937984496124	0.05551
TTN	TIAM2	0.0078125	0.0902
TTN	FOCAD	0.0	0.0128
TTN	PPP2R5D	0.0	0.0434
TTN	SDK1	0.036231884057971016	0.03192
TTN	APBA1	0.007751937984496124	0.05551
TTN	SIAH1	0.0	0.0839
TTN	RASGRP4	0.0	0.0839
TTN	CACNA1E	0.0625	0.0474
TTN	DNAH10	0.021897810218978103	0.00899
TTN	SEZ6L2	0.0	0.0241
TTN	TNR	0.015384615384615385	0.0886
TTN	ZNF354B	0.0	0.0839
TTN	GPRC6A	0.007751937984496124	0.05551
TTN	SCN4A	0.0	0.0434
TTN	GPHN	0.007633587786259542	0.0202
TTN	CACNA1D	0.0078125	0.0902
TTN	PRRC2A	0.0078125	0.0902
TTN	HTR7	0.0	0.0839
TTN	CNTN1	0.015384615384615385	0.0886
TTN	SPEF2	0.0078125	0.0902
TTN	LZTS1	0.0	0.0839
TTN	ZNF462	0.007692307692307693	0.0319
TTN	NELFB	0.0	0.0434
TTN	ZBED1	0.0	0.0839
TTN	TAAR2	0.0	0.0839
TTN	SHOC1	0.0	0.0839
TTN	RELA	0.0	0.0839
TTN	CAVIN1	0.0	0.0434
TTN	MUC5B	0.06293706293706294	0.0658
TTN	PIK3C2B	0.0078125	0.0902
TTN	ROBO2	0.022727272727272728	0.0807
TTN	OR2T4	0.0078125	0.0902
TTN	MARCO	0.0	0.0839
TTN	SLC34A2	0.0	0.0241
TTN	RUFY3	0.0	0.0839
TTN	ANK2	0.022556390977443608	0.0557
TTN	COL11A2	0.007518796992481203	0.00583
TTN	CARD11	0.015384615384615385	0.0886
TTN	ELN	0.0	0.0839
TTN	NOS3	0.007751937984496124	0.05551
TTN	TLE4	0.0078125	0.0902
TTN	USP8	0.0	0.0839
TTN	DGKI	0.0	0.0839
TTN	BRSK1	0.0078125	0.0902
TTN	GPX6	0.0	0.0839
TTN	AOX1	0.007692307692307693	0.0319
TTN	PGBD5	0.0	0.0839
TTN	WDR64	0.0	0.0241
TTN	PCDHAC2	0.0078125	0.0902
TTN	PCDH12	0.0078125	0.0902
TTN	GABRG2	0.0	0.00612
TTN	VPS39	0.0	0.0434
TTN	COLEC12	0.0	0.0434
TTN	TYSND1	0.0	0.0839
TTN	PKD1	0.007751937984496124	0.05551
TTN	MYH8	0.007751937984496124	0.05551
TTN	UMODL1	0.007751937984496124	0.05551
TTN	FLNB	0.007633587786259542	0.0202
TTN	SSPOP	0.03676470588235294	0.0641
TTN	PKD1L1	0.015384615384615385	0.0886
TTN	HSP90AA1	0.0	0.0241
TTN	MYBPC2	0.0	0.0839
TTN	PIK3CA	0.007462686567164179	0.00339
TTN	USP54	0.0	0.0434
TTN	CCDC71	0.0	0.0434
TTN	KIR3DL2	0.0	0.0434
TTN	SZT2	0.0	0.0128
TTN	OR10Z1	0.007751937984496124	0.05551
TTN	EEF1AKNMT	0.0	0.0839
TTN	URB2	0.0	0.0839
TTN	ROCK2	0.0	0.0839
TTN	GEN1	0.0	0.0839
TTN	SH3RF3	0.0	0.0241
TTN	TNS1	0.0	0.0839
TTN	CADPS	0.022727272727272728	0.08076
TTN	CADM2	0.0	0.0434
TTN	DNAJC13	0.0078125	0.0902
TTN	MME	0.0	0.0434
TTN	OPA1	0.0	0.0241
TTN	UBA6	0.0	0.0434
TTN	ADAMTS3	0.0	0.0241
TTN	FHDC1	0.0	0.0434
TTN	TCF7	0.0	0.0839
TTN	HCRTR2	0.0	0.0839
TTN	COL9A1	0.007751937984496124	0.05551
TTN	BVES	0.0	0.0839
TTN	TNRC18	0.0078125	0.0902
TTN	PPP1R17	0.0	0.0839
TTN	RNF148	0.0	0.0839
TTN	TMEM67	0.0	0.0839
TTN	ZNF488	0.0	0.0839
TTN	ASAH2	0.0	0.0839
TTN	TNNI2	0.0	0.0241
TTN	PIWIL4	0.007751937984496124	0.05551
TTN	KSR2	0.0	0.0434
TTN	KLHL1	0.0	0.0839
TTN	ITGBL1	0.0	0.0839
TTN	SAMD15	0.0	0.0839
TTN	KCNK13	0.0	0.0839
TTN	NPAP1	0.022556390977443608	0.0557
TTN	TGM7	0.0	0.0839
TTN	TLN2	0.015384615384615385	0.0886
