gene1	gene2	jaccard index	pv (ws)
ARID1A	TTN	0.06293706293706294	0.0672
ARID1A	CTNNB1	0.04132231404958678	0.01013
ARID1A	MUC16	0.049019607843137254	0.056
ARID1A	APC	0.0	0.0746
ARID1A	DCHS1	0.0	0.0689
ARID1A	TP53	0.045454545454545456	0.0106
ARID1A	LAMA1	0.0	0.0232
ARID1A	RYR2	0.028169014084507043	0.0489
ARID1A	LRP1B	0.03076923076923077	0.0868
ARID1A	COL12A1	0.0	0.0403
ARID1A	KMT2B	0.0	0.0689
ARID1A	COL16A1	0.0	0.0746
ARID1A	FN1	0.0	0.0907
ARID1A	KMT2A	0.0	0.0907
ARID1A	DNAH8	0.0	0.0232
ARID1A	EVC2	0.0	0.0907
ARID1A	COL6A6	0.0	0.0689
ARID1A	CDH9	0.0	0.0746
ARID1A	MUC5B	0.01694915254237288	0.0564
ARID1A	ABCA12	0.0	0.0689
ARID1A	NBEA	0.0	0.0263
ARID1A	COL6A3	0.0	0.0907
ASTN1	TP53	0.017094017094017096	0.0886
ASTN1	PCLO	0.0	0.0552
PCDHGA10	TP53	0.0	0.0162
GEMIN5	TP53	0.0	0.0337
SLC22A8	TP53	0.0	0.0109
SALL1	ALB	0.0	0.0983
MYH1	COL11A1	0.0	0.0807
MYH1	ABCA13	0.0	0.0419
MYH1	MUC16	0.010638297872340425	0.00752
MYH1	DST	0.0	0.093
MYH1	PCLO	0.014705882352941176	0.0601
MYH1	CACNA1E	0.0	0.0482
AATK	TP53	0.0	0.0109
NEXMIF	TTN	0.015384615384615385	0.0873
MACF1	RYR3	0.0	0.0678
ZNF687	MUC16	0.011363636363636364	0.0623
ZNF687	TP53	0.01694915254237288	0.0627
CACNA1S	CTNNB1	0.009345794392523364	0.0242
OBSCN	RYR3	0.029411764705882353	0.0948
OBSCN	GLI3	0.0	0.0582
OBSCN	USH2A	0.039473684210526314	0.0665
OBSCN	RYR2	0.03529411764705882	0.016
OBSCN	PCDH7	0.0	0.0086
OBSCN	ALB	0.056179775280898875	0.0566
OBSCN	SPTBN5	0.0	0.0936
OBSCN	EPG5	0.0	0.0582
OBSCN	MUC2	0.015873015873015872	0.0651
OBSCN	AXIN1	0.014084507042253521	0.0145
OBSCN	PCDHB16	0.0	0.0582
OBSCN	PTPN13	0.0	0.0466
OBSCN	FAT3	0.028169014084507043	0.0569
OBSCN	MED13	0.0	0.0936
OBSCN	KIAA1217	0.0	0.0258
OBSCN	ZNF91	0.0	0.0936
OBSCN	CHD6	0.0	0.0936
OBSCN	ANK3	0.0	0.071
OBSCN	CDH11	0.0	0.071
OBSCN	CEP290	0.0	0.0936
OBSCN	DNAH2	0.015873015873015872	0.0651
OBSCN	TACC2	0.0	0.0936
OBSCN	ADAM12	0.0	0.0936
OBSCN	GPHN	0.0	0.0936
OBSCN	CDH23	0.0	0.071
OBSCN	DNAH3	0.0	0.071
OBSCN	ABCB5	0.0	0.0582
OBSCN	PKD1L1	0.0	0.0936
OBSCN	PXDN	0.0	0.071
OBSCN	DZIP3	0.0	0.0936
OBSCN	EPHB3	0.0	0.0936
OBSCN	PSD2	0.0	0.0936
OBSCN	ROR2	0.0	0.0936
OBSCN	HCN4	0.0	0.0936
OBSCN	MISP	0.0	0.0936
OBSCN	CHRM3	0.0	0.0936
OBSCN	GLI2	0.0	0.0347
OBSCN	ZFYVE26	0.0	0.0347
OBSCN	SPHKAP	0.0	0.071
OBSCN	PCDHA8	0.0	0.0936
OBSCN	NIPBL	0.0	0.0936
SP140	CTNNB1	0.0	0.0491
ANKS1A	TTN	0.0	0.0842
REV3L	MUC16	0.02197802197802198	0.0679
AMZ1	TTN	0.0	0.0842
CYP11B2	MUC16	0.0	0.0907
HECTD4	ADGRV1	0.0	0.0907
TEX2	MUC16	0.0	0.0431
DNAH17	AXIN1	0.0	0.0797
DNMT1	TTN	0.0	0.0421
COL11A1	CTNNB1	0.042735042735042736	0.0336
COL11A1	DCHS2	0.0	0.0611
COL11A1	MYO18B	0.0	0.0807
COL11A1	PRUNE2	0.0	0.0531
COL11A1	CSMD2	0.0	0.0611
COL11A1	MYT1L	0.0	0.0531
COL11A1	SPEG	0.0	0.0611
COL11A1	CSMD3	0.015384615384615385	0.0329
COL11A1	HYDIN	0.0	0.0807
COL11A1	POLQ	0.0	0.067
COL11A1	SDK1	0.0	0.0531
COL11A1	MUC5B	0.0	0.017
COL11A1	PKHD1	0.0	0.0911
ADAMTSL4	CTNNB1	0.0	0.0853
MBD5	CTNNB1	0.0	0.0491
XIRP2	SYNE2	0.0	0.0232
XIRP2	HYDIN	0.0	0.0303
XIRP2	CTTNBP2	0.0	0.0762
XIRP2	DNAH2	0.0	0.0232
XIRP2	PTPRT	0.0	0.0762
XIRP2	CDH9	0.0	0.0443
XIRP2	HUWE1	0.0	0.0672
XIRP2	DNAH1	0.0	0.0514
XIRP2	ZFYVE26	0.0	0.0672
TTN	CRHR1	0.0	0.0421
TTN	ZNF813	0.0	0.0842
TTN	APC	0.029850746268656716	0.0678
TTN	EML3	0.0	0.0842
TTN	CAND1	0.015267175572519083	0.0512
TTN	SLC9C1	0.015267175572519083	0.0512
TTN	CHD9	0.022727272727272728	0.0822
TTN	LAMA1	0.04285714285714286	0.0322
TTN	PIK3CD	0.0	0.0842
TTN	PTPRN	0.0	0.0421
TTN	CBLB	0.0	0.0842
TTN	IQGAP2	0.0	0.0421
TTN	RUNX1T1	0.007751937984496124	0.0537
TTN	PGR	0.015384615384615385	0.0873
TTN	NLGN4Y	0.0	0.0842
TTN	PNISR	0.0	0.0842
TTN	PRDM14	0.0	0.0842
TTN	MUC5AC	0.0	0.0842
TTN	SLC1A6	0.0	0.0421
TTN	PRUNE2	0.043795620437956206	0.0922
TTN	PCDHB16	0.015151515151515152	0.0332
TTN	PCSK2	0.0	0.0842
TTN	KCNK2	0.0	0.0842
TTN	MTR	0.0	0.0842
TTN	KIF26B	0.050359712230215826	0.0863
TTN	DNAH7	0.06338028169014084	0.0875
TTN	RGS12	0.0	0.0421
TTN	PTPN13	0.022727272727272728	0.0822
TTN	ERBIN	0.0	0.0842
TTN	FER1L6	0.015151515151515152	0.0332
TTN	ADGRA1	0.0	0.0421
TTN	FAT3	0.056338028169014086	0.0593
TTN	KCNA5	0.007692307692307693	0.0349
TTN	PCBP3	0.0	0.0842
TTN	P2RX6	0.0	0.0842
TTN	ACSL6	0.0	0.0842
TTN	PADI3	0.0	0.0842
TTN	WNT3A	0.0	0.0842
TTN	LCT	0.0	0.00619
TTN	SI	0.022727272727272728	0.0822
TTN	WDR49	0.007751937984496124	0.05404
TTN	MMRN1	0.015267175572519083	0.0512
TTN	CMYA5	0.007633587786259542	0.0195
TTN	GRID1	0.007751937984496124	0.05404
TTN	RPS6KA4	0.0	0.0421
TTN	ALG10B	0.0	0.0421
TTN	MMP19	0.0	0.0842
TTN	VPS33A	0.0	0.0842
TTN	PABPC3	0.0	0.0421
TTN	ZNF91	0.007633587786259542	0.0195
TTN	PASD1	0.0	0.0842
TTN	EIF4G3	0.0	0.0842
TTN	OXSM	0.0	0.0421
TTN	NDST3	0.0	0.0213
TTN	ARAP1	0.0	0.0842
TTN	GRIP1	0.007751937984496124	0.05404
TTN	ZFP28	0.0	0.0842
TTN	ZNF17	0.0	0.0421
TTN	RYR1	0.05673758865248227	0.0746
TTN	U2AF2	0.0	0.0842
TTN	OTOGL	0.022556390977443608	0.055
TTN	GREB1	0.0	0.00619
TTN	FNIP1	0.0	0.0842
TTN	NRP1	0.0	0.0842
TTN	MYOM1	0.015384615384615385	0.0873
TTN	EPPK1	0.015267175572519083	0.0512
TTN	TBX3	0.0	0.0842
TTN	ARHGEF7	0.0	0.0842
TTN	CDH11	0.007575757575757576	0.0103
TTN	AKAP1	0.0	0.0842
TTN	ITIH3	0.0	0.0842
TTN	PIK3R1	0.0	0.0421
TTN	COL4A1	0.007751937984496124	0.05404
TTN	NID2	0.007692307692307693	0.0349
TTN	CHRNA7	0.0	0.0213
TTN	PCDHB1	0.015384615384615385	0.0873
TTN	CACNA2D1	0.015267175572519083	0.0512
TTN	CSTF2T	0.0	0.0421
TTN	CATSPERB	0.0	0.0421
TTN	ARMCX1	0.0	0.0842
TTN	RESF1	0.015384615384615385	0.0873
TTN	BRCA2	0.0	0.0842
TTN	OR2G6	0.0	0.0104
TTN	PLEKHH2	0.0078125	0.0822
TTN	KY	0.0	0.0842
TTN	DYNC1H1	0.015151515151515152	0.0332
TTN	PROM1	0.0	0.0213
TTN	FBXL16	0.0	0.0842
TTN	BIRC7	0.0	0.0842
TTN	DISP1	0.0	0.0213
TTN	SNX8	0.0	0.0842
TTN	LBR	0.0	0.0421
TTN	CPEB3	0.0078125	0.0822
TTN	PCDHA11	0.0	0.0213
TTN	HDAC9	0.007692307692307693	0.0349
TTN	AK9	0.0	0.0421
TTN	FBH1	0.0	0.0213
TTN	MATN4	0.0	0.0842
TTN	WDR45	0.0	0.0842
TTN	AP2B1	0.0078125	0.0822
TTN	MYO7A	0.007633587786259542	0.0195
TTN	NFATC4	0.0078125	0.0822
TTN	GPHN	0.015384615384615385	0.0873
TTN	STK39	0.0	0.0842
TTN	CACNA1D	0.0078125	0.0822
TTN	NAV2	0.007633587786259542	0.0195
TTN	CHD7	0.007751937984496124	0.05404
TTN	COL5A1	0.022222222222222223	0.0229
TTN	PTPN11	0.0	0.0842
TTN	LONP2	0.0	0.0213
TTN	TAAR2	0.0	0.0842
TTN	PLEKHG4B	0.0078125	0.0822
TTN	H2AC11	0.0	0.0421
TTN	MUC5B	0.05555555555555555	0.0288
TTN	ROBO2	0.022727272727272728	0.0822
TTN	RP1L1	0.015267175572519083	0.0512
TTN	KIAA1549L	0.015267175572519083	0.0512
TTN	ZNF10	0.0	0.0842
TTN	MEGF11	0.0	0.0842
TTN	WWP2	0.0	0.0842
TTN	SIX5	0.0	0.0842
TTN	ADCY1	0.0	0.0213
TTN	DGKI	0.0	0.0842
TTN	ZNF18	0.0	0.0842
TTN	ASXL2	0.0	0.0842
TTN	OR5V1	0.0	0.0421
TTN	MDN1	0.015267175572519083	0.0512
TTN	MMP12	0.0	0.0213
TTN	GNAZ	0.0	0.0842
TTN	COL19A1	0.007751937984496124	0.05404
TTN	DCAF6	0.0078125	0.0822
TTN	PGBD5	0.0	0.0842
TTN	ENPP6	0.0	0.0842
TTN	PCDHAC2	0.0078125	0.0822
TTN	CDH23	0.007575757575757576	0.0103
TTN	MYO18A	0.022388059701492536	0.0312
TTN	MEP1A	0.0	0.0421
TTN	GNAT3	0.0	0.0842
TTN	MYCBP2	0.022556390977443608	0.055
TTN	EIF2AK4	0.007692307692307693	0.0349
TTN	RASGRF2	0.0	0.0842
TTN	ZNF568	0.0	0.0842
TTN	SLC4A10	0.0078125	0.0822
TTN	DHX37	0.007751937984496124	0.05404
TTN	PHC2	0.0	0.0421
TTN	RO60	0.0	0.0842
TTN	NBAS	0.022556390977443608	0.055
TTN	LHCGR	0.0078125	0.0822
TTN	IGKV2-24	0.0	0.0421
TTN	ITPR1	0.007575757575757576	0.0103
TTN	SNRK	0.0	0.0842
TTN	EPHB3	0.015384615384615385	0.0873
TTN	OPA1	0.0	0.0213
TTN	USP38	0.0078125	0.0822
TTN	PRR16	0.0	0.0213
