gene1	gene2	jaccard index	pv (ws)
ARID1A	C3	0.0	0.0727
ARID1A	PCLO	0.038461538461538464	0.0677
ARID1A	DMD	0.017241379310344827	0.0646
ARID1A	VCAN	0.0	0.0886
ARID1A	FASN	0.017543859649122806	0.0747
ARID1A	SLITRK2	0.0	0.0727
ARID1A	KMT2A	0.0	0.0886
ARID1A	FRAS1	0.0	0.0436
ARID1A	MYO10	0.0	0.0886
ARID1A	DNAH2	0.0	0.0436
JARID2	CTNNB1	0.009615384615384616	0.0864
XKR6	TTN	0.0	0.0879
CHD4	TP53	0.0	0.0103
MYH1	PCDH15	0.0	0.086
MYH1	TP53	0.03278688524590164	0.0722
MYH1	DST	0.0	0.0889
MYH1	FAT3	0.0	0.0691
MYH1	HMCN1	0.0	0.0342
MYH1	CSMD1	0.0	0.0469
MYH1	SPTA1	0.0	0.086
TST	CTNNB1	0.0	0.0883
NEXMIF	CTNNB1	0.009523809523809525	0.0522
MACF1	TP53	0.03225806451612903	0.0346
ZNF687	XIRP2	0.0	0.1
ZNF687	TTN	0.015151515151515152	0.0324
OBSCN	TMEM132B	0.0	0.093
OBSCN	RYR3	0.014492753623188406	0.0239
OBSCN	MUC16	0.06086956521739131	0.0136
OBSCN	MUC17	0.015625	0.0579
OBSCN	CACNA1C	0.0	0.093
OBSCN	PRR12	0.0	0.055
OBSCN	CACNA1G	0.0	0.0709
OBSCN	SI	0.0	0.0446
OBSCN	MMRN1	0.0	0.0709
OBSCN	DYSF	0.0	0.093
OBSCN	CUBN	0.02857142857142857	0.0645
OBSCN	KCNT1	0.0	0.0709
OBSCN	NF1	0.0	0.0446
OBSCN	CRYBG1	0.0	0.093
OBSCN	PCDH11X	0.0	0.0709
OBSCN	ADAM12	0.0	0.093
OBSCN	NBEA	0.015151515151515152	0.0379
OBSCN	COL11A2	0.0	0.055
OBSCN	SMARCA4	0.0	0.093
OBSCN	PCDHA3	0.0	0.093
OBSCN	USP34	0.0	0.0332
OBSCN	EPHB3	0.0	0.093
OBSCN	PKHD1L1	0.014925373134328358	0.0297
