TP53	0.10054721531705
NOTCH1	0.0401067863957323
EP300	0.0376281089086271
CTCF	0.0222901786722929
CREBBP	0.021610932491268
BRD4	0.00997879917017841
ETS1	0.00853848622037183
EBF1	0.00811476889397929
MYH11	0.00658743306605867
MED12	0.00610529938588824
BCOR	0.00600624217628493
CUX1	0.00588717470060654
KDM5B	0.00581689211006604
HDAC2	0.00581571447477134
SMARCA4	0.0057183382880788
TFAP2A	0.00555462541535435
MYC	0.00551598798702547
ARNT	0.00507396676668601
RUNX1T1	0.0050651332851983
NR2F2	0.00493832035160671
GABPA	0.00488916268742467
GATA3	0.0048491685063599
FLI1	0.0046523114101101
IRF1	0.00457430456140593
BRCA1	0.00432930979047188
USF1	0.00406956256653476
POLR2A	0.00396175988709358
HNF4A	0.00395562241939891
FOXP1	0.00388591355035051
FOS	0.00382809236605063
SPI1	0.00379289721843989
ASCL1	0.00374954015849217
STAT1	0.00354777971764866
ESR1	0.00348255365547257
PAX5	0.00337395508472625
STAG1	0.00331247443346307
ZEB1	0.00329683504260235
KMT2D	0.00322757530850624
YY1	0.00315688586756031
SP1	0.00309454701823105
FOXA2	0.00308753881510402
TAF1	0.00293898666603859
FOXA1	0.00291741842499642
PIK3CA	0.00291394149557657
POU2F1	0.00288617024731468
EGR1	0.00274936759243644
CDKN2A	0.00274033915311851
SMC3	0.00267207681034022
KDM4C	0.00261839460883662
ZNF384	0.00254928622027737
SIN3A	0.00246760922020508
PRKDC	0.00223796057522525
CDK9	0.00219321743623107
KMT2A	0.00216259549072855
FOSL2	0.00215724620225244
GRHL2	0.00215082027766809
NIPBL	0.00214811943438705
RAD21	0.00211740721287233
E2F1	0.00209748095859635
MECOM	0.00206599694787159
KLF5	0.00204828849647947
ZBTB7A	0.00202083013208203
MXI1	0.00196055357282952
RB1	0.00193802307610387
RUNX3	0.00192461111074769
SMC1A	0.00190712576133065
NCOR1	0.0019024758206868
GATA1	0.00189721713055492
NRIP1	0.00184668761934803
LMNB1	0.00183298224912989
HCFC1	0.00180569224172815
NFIC	0.0017701930062597
NSD1	0.00175134365986729
STAT5A	0.00171851808750914
BACH2	0.0016925075332919
MYB	0.00168180559854962
ETS2	0.00167629339465354
KLF1	0.00164878498788335
ERG	0.00159676270674965
NFATC2	0.00158882782556873
NCOR2	0.00157021533086743
NFE2L2	0.00152866615022728
TBL1X	0.00151877323411105
TP63	0.00149758369073524
TAF3	0.0014920672595247
TTN	0.00148424679605088
POU3F2	0.00147661462085085
SMAD4	0.00147568310789887
FBXW7	0.00146736366322565
REST	0.00144730136733848
HNF1A	0.00144511152157799
FOSL1	0.00143718368768765
POU2F2	0.00141668407416983
ATM	0.00140259697417784
CLEC5A	0.00139615008181437
RFX1	0.00139271197654941
AR	0.00138523011667251
CREB1	0.00135213522108519
HUWE1	0.00135136933833926
EZH1	0.00133711386947038
TRRAP	0.00129333874959778
FOXJ2	0.0012867865725025
SOX9	0.00127968852709448
EWSR1	0.00125727096412146
RREB1	0.00123247569140642
AHR	0.00121936863282951
MED1	0.00121414656071571
SRF	0.00119402623639401
KMT2C	0.00119339168976528
NFKB1	0.0011915407851416
DNMT3A	0.00118901557960748
ELF1	0.00117428629837926
CTBP2	0.00116760270294083
ETV1	0.00116664618236386
ATF1	0.00116239620337211
CBX8	0.00116188305581562
NFE2	0.0011563519152199
TGFBR2	0.0011533729171454
BCL6	0.00114967517777253
EGR2	0.00114802071619939
BCL11A	0.00112662662830099
IRF7	0.00112127349513963
CTCFL	0.00112076714510185
STAT2	0.00111553322685189
EGFR	0.00109391742064008
UBTF	0.00109277241199804
CDK8	0.00108480922213182
E2F7	0.0010843177069439
CASP8	0.00108105537480335
ATR	0.00107983140931607
