257,460
51,121
326,248
321,206
485,278
246,307
247,112
321,151
151,329
1,444
494,555
483,566
122,495
430,386
161,514
307,401
299,462
255,329
319,268
39,162
452,389
133,363
4,114
489,137
485,44
259,81
5,307
483,421
288,534
351,485
233,341
433,51
365,545
386,269
171,147
449,558
42,146
380,545
418,60
224,175
266,511
485,138
501,191
367,28
440,247
357,161
203,337
485,408
175,92
87,518
562,409
545,564
288,386
146,182
63,191
271,86
494,183
241,266
161,10
225,4
528,119
296,175
373,341
31,532
436,246
441,238
12,457
427,159
64,244
98,67
553,87
330,404
233,502
509,307
87,308
373,28
409,308
180,61
413,137
363,247
129,300
426,190
188,283
542,204
382,216
401,524
482,121
220,263
19,365
470,48
134,283
431,529
400,412
68,6
313,291
300,436
171,455
145,367
562,295
380,321
32,247
47,346
409,122
142,330
334,90
443,137
268,119
58,343
375,312
113,130
413,559
61,345
461,254
558,528
390,6
545,213
483,133
341,413
459,545
24,161
33,476
357,5
113,365
259,306
161,277
276,14
306,32
277,532
268,68
247,386
375,307
443,163
9,566
553,318
330,168
87,201
175,436
396,514
553,565
19,553
213,119
385,30
37,436
1,76
160,336
270,573
256,272
129,328
494,323
32,553
528,182
498,573
483,360
160,386
485,5
109,263
461,330
152,459
514,365
93,235
67,536
412,218
104,134
418,475
380,268
295,319
175,68
64,138
145,56
396,341
545,455
201,459
20,497
418,187
499,435
67,74
389,377
137,44
534,30
412,300
554,531
72,539
455,494
8,175
161,473
526,6
436,325
308,300
386,121
394,359
454,326
361,278
252,529
373,119
120,367
76,488
306,442
58,487
537,129
42,317
364,30
542,181
300,2
319,170
89,483
8,412
299,234
483,345
239,267
171,386
367,64
528,442
89,46
278,8
225,416
540,154
29,483
402,224
38,328
48,57
142,137
135,475
187,362
328,134
488,542
400,313
150,328
287,134
318,54
395,233
67,399
287,80
409,504
391,461
94,96
378,483
214,352
201,229
228,281
228,104
442,429
8,195
30,229
513,175
269,163
203,156
527,206
524,436
323,499
430,441
361,554
459,306
479,32
503,57
461,547
558,401
108,572
5,175
534,508
534,485
488,217
328,26
236,323
323,175
303,503
461,115
442,318
180,168
113,204
415,417
65,190
198,268
224,319
210,566
328,464
494,157
330,363
396,38
307,475
373,482
16,10
478,365
303,269
34,9
396,137
195,363
90,362
409,466
548,396
94,299
287,155
553,263
266,181
156,236
413,515
555,525
182,140
553,77
400,110
282,213
509,156
30,112
97,309
562,509
47,396
115,136
120,161
46,145
519,309
337,440
201,343
20,268
76,285
363,278
214,475
386,509
330,134
20,126
119,204
229,421
91,519
148,230
301,18
304,377
306,224
519,86
134,528
94,219
461,536
502,168
534,483
365,37
86,106
32,175
485,336
346,519
557,284
137,566
96,7
545,266
355,163
537,10
332,555
403,31
554,93
125,72
301,536
392,420
480,201
547,73
365,189
300,64
76,136
331,326
30,521
64,319
165,442
86,545
355,185
201,476
2,365
504,115
235,539
142,389
175,484
528,309
307,131
568,266
386,64
329,376
33,190
62,519
10,20
113,64
432,488
11,38
403,545
389,430
545,276
149,448
485,229
344,114
488,484
171,457
66,528
55,475
421,273
357,553
156,409
526,30
482,359
9,6
241,330
40,163
504,450
519,553
53,342
545,10
231,569
205,217
449,299
436,175
508,68
168,202
39,62
483,457
409,390
152,164
301,390
99,443
6,4
234,489
155,508
338,530
175,403
546,246
327,554
234,388
417,10
508,391
161,20
410,259
535,30
483,76
483,396
494,434
525,375
321,199
488,44
263,157
363,84
313,122
539,161
25,389
512,473
97,417
475,492
133,438
514,76
548,66
213,328
5,174
564,247
201,73
483,16
509,303
525,403
555,364
247,68
30,343
161,484
239,364
480,485
119,363
283,373
170,508
55,485
537,10
246,403
307,157
564,198
386,72
268,146
6,175
532,409
279,448
247,476
44,483
314,231
68,448
134,555
138,419
220,10
397,299
514,39
566,560
156,393
457,181
519,471
462,394
67,435
472,307
443,8
259,437
501,420
545,252
442,13
442,77
409,75
493,66
436,300
175,64
565,573
59,314
377,159
551,417
175,555
386,30
545,295
32,409
129,533
300,347
39,434
56,86
368,285
119,527
386,255
463,288
539,406
508,295
300,123
378,161
131,355
214,62
128,33
401,475
10,268
39,540
103,175
548,189
131,116
321,174
330,161
436,141
386,504
572,252
182,203
364,16
182,311
409,268
76,114
134,386
533,538
29,213
10,324
551,113
478,68
548,161
401,400
137,14
519,84
228,537
420,386
138,55
320,330
86,137
566,534
525,435
38,461
7,137
343,199
156,304
49,435
512,300
257,524
485,479
68,501
58,267
307,66
419,165
468,86
554,386
268,488
138,61
321,142
365,537
68,550
10,485
457,363
93,375
330,302
365,247
411,119
36,8
374,161
295,55
461,59
558,403
525,295
272,266
15,499
321,259
318,315
555,488
247,201
547,128
183,142
475,175
485,431
24,53
373,283
6,16
248,287
257,170
264,574
548,336
137,33
145,380
524,6
537,545
281,30
363,69
30,435
219,116
170,129
512,343
278,386
254,436
326,145
374,17
275,326
271,276
6,475
256,357
429,448
113,483
68,114
551,288
9,60
134,295
79,396
114,197
237,214
489,203
182,113
485,488
386,213
417,175
551,301
269,417
228,92
453,137
107,269
9,138
58,530
447,483
171,461
348,437
213,537
26,288
482,488
328,372
68,551
313,175
418,161
336,252
396,214
51,99
438,528
278,126
276,345
411,379
389,527
401,64
187,87
339,455
189,400
552,386
566,453
214,408
566,2
436,203
94,290
524,225
402,109
485,171
380,284
175,396
5,185
530,213
527,42
476,461
4,432
300,361
51,524
44,330
284,256
545,312
219,255
133,76
409,419
144,209
436,137
263,529
155,545
89,279
321,259
432,388
134,219
326,464
524,302
337,214
38,20
534,137
498,58
391,525
50,483
373,113
219,409
554,401
391,334
544,67
317,62
119,66
566,64
548,457
54,47
285,498
519,134
455,488
129,481
282,330
396,134
510,115
9,203
517,375
74,529
74,90
480,214
330,347
565,571
68,234
363,334
119,73
276,20
94,306
30,239
364,430
324,66
201,512
435,28
135,342
116,442
229,180
5,207
565,92
75,229
5,119
264,438
38,553
330,419
474,145
337,488
503,401
161,574
380,483
529,299
295,386
25,163
51,234
152,129
459,168
165,51
553,536
156,263
344,28
122,494
123,480
234,76
538,87
396,134
362,334
357,291
175,109
528,54
362,263
455,345
308,507
78,408
461,161
532,24
265,307
339,472
213,132
436,435
92,490
296,40
230,218
269,474
461,213
37,74
539,364
485,393
443,565
479,58
362,450
357,484
417,484
306,385
441,536
547,210
475,134
224,427
175,336
1,401
195,76
409,159
295,134
161,508
383,501
261,66
33,40
58,113
401,535
99,174
302,126
328,255
76,260
347,359
527,363
171,442
434,222
307,318
75,553
6,30
15,72
566,60
18,75
527,68
511,6
109,222
309,551
409,109
553,30
92,441
255,475
180,265
66,283
259,255
526,357
141,431
19,87
101,357
182,365
129,484
483,558
161,417
330,457
234,485
451,494
488,553
145,256
501,265
28,550
448,397
461,300
413,528
510,201
300,465
66,527
302,201
269,128
282,481
51,418
386,537
89,38
171,156
431,345
138,241
300,267
558,365
70,239
485,76
281,409
528,508
113,161
20,488
152,95
288,499
537,92
300,282
2,548
101,459
64,10
538,323
231,20
224,53
8,410
473,497
9,175
30,330
442,432
483,277
229,312
363,37
111,252
97,405
330,291
336,246
34,7
424,258
38,9
39,58
12,225
113,459
315,20
532,190
532,317
234,98
5,224
488,137
300,365
301,142
453,10
394,553
4,96
295,151
122,252
484,152
336,119
293,20
449,343
238,363
328,367
494,355
573,551
59,380
87,142
336,453
354,464
279,145
313,551
410,307
190,413
413,458
37,94
175,330
564,205
258,131
107,40
174,133
263,90
537,271
396,476
282,253
220,175
553,32
255,336
475,336
196,485
376,130
459,134
401,171
161,168
365,367
567,489
170,341
363,143
76,185
175,4
109,364
551,281
525,61
295,178
32,319
488,410
344,125
142,187
79,92
55,137
515,336
181,380
527,299
252,137
128,377
409,386
259,143
347,11
125,128
229,87
555,512
355,175
64,412
15,501
9,87
392,229
213,157
451,167
371,553
413,488
401,267
355,330
470,525
42,10
307,484
551,123
306,8
180,267
391,377
134,222
191,568
195,356
341,7
483,119
66,16
413,241
6,566
16,554
248,488
323,408
