551,557,263
63,134,288
259,521,561
128,562,537
371,333,400
424,190,284
359,39,175
138,84,315
475,307,137
161,483,77
175,272,436
435,86,247
537,334,536
198,373,562
170,115,358
266,268,344
412,6,203
218,268,182
90,352,168
241,391,269
490,213,295
171,309,123
552,307,334
161,227,566
403,140,573
134,238,133
103,181,79
327,194,502
109,6,97
5,20,189
171,39,51
539,355,392
405,124,433
547,367,545
184,64,318
171,229,233
20,234,228
499,58,299
421,201,231
411,234,388
32,108,565
48,32,332
374,365,436
415,519,92
289,524,435
228,231,326
137,113,396
89,145,247
222,75,114
113,509,288
485,113,212
263,377,537
545,142,87
337,161,7
299,347,332
412,424,121
555,380,87
259,263,205
83,156,534
361,318,309
93,132,169
229,30,300
64,129,327
539,7,553
553,488,442
553,396,113
488,388,89
64,171,119
189,409,457
32,37,283
455,545,387
515,473,553
9,409,512
206,330,306
134,337,534
359,228,304
119,68,501
389,94,238
72,359,137
491,125,134
535,485,314
10,30,558
76,417,203
119,260,55
246,171,300
438,497,227
240,299,447
68,300,255
170,182,43
234,304,359
347,215,550
222,138,10
239,508,224
411,20,222
138,386,527
150,171,66
59,246,436
76,412,490
66,427,151
387,424,134
378,210,190
504,288,327
33,50,265
193,483,192
128,486,457
40,161,171
115,554,247
538,267,513
555,95,194
246,260,61
238,123,547
568,367,161
330,170,67
271,306,553
64,415,10
186,386,536
525,475,119
203,355,278
32,363,545
212,33,192
567,122,77
260,134,443
235,142,300
61,133,403
188,547,433
161,95,113
558,537,74
70,263,161
553,28,562
545,548,490
17,341,59
326,457,76
225,473,264
266,48,181
239,76,484
239,436,75
495,76,475
537,393,91
141,2,313
321,442,26
323,336,170
443,181,521
312,547,183
326,537,5
357,32,142
181,494,529
30,504,31
35,485,528
47,176,389
5,271,529
271,524,1
571,386,554
123,21,349
566,486,436
395,300,301
386,342,363
564,435,484
281,268,145
270,484,361
255,300,32
501,409,0
281,7,431
171,175,266
424,234,361
308,10,44
485,128,409
488,10,129
514,30,212
163,88,180
142,194,300
361,6,447
9,461,448
428,242,538
9,359,401
442,537,549
452,300,530
443,44,348
35,343,203
145,300,129
287,379,330
536,307,401
443,106,133
336,263,213
396,138,424
66,78,30
201,87,543
355,306,89
134,168,133
337,6,539
366,217,288
284,548,66
214,69,283
483,175,320
413,64,326
141,295,503
216,166,378
30,307,461
201,62,385
376,128,431
137,531,183
159,462,299
327,393,47
519,488,293
272,337,482
30,113,66
182,435,458
519,435,564
186,424,527
401,306,250
191,462,356
175,566,373
532,24,253
285,76,361
480,485,228
301,313,37
312,59,297
30,551,79
171,519,330
389,370,10
198,574,386
413,528,432
215,173,485
566,146,461
353,257,333
137,2,404
355,483,501
56,182,115
76,362,566
548,168,89
113,86,299
26,125,442
24,157,321
224,38,214
476,436,545
403,62,109
358,263,409
30,545,386
259,189,457
241,156,119
36,182,120
134,320,483
403,532,16
485,494,539
549,229,379
515,309,76
288,203,525
134,525,281
268,484,433
512,183,38
415,434,260
227,417,28
553,524,326
158,38,452
386,514,334
32,565,424
524,214,499
532,402,386
39,195,448
225,110,452
355,109,1
485,227,503
224,78,76
282,54,554
134,186,553
175,485,137
405,330,111
56,434,405
49,285,15
555,233,92
300,436,224
313,26,307
539,168,371
483,389,263
16,312,515
361,355,451
175,299,2
419,33,77
326,229,421
521,538,488
412,10,401
5,90,325
139,175,17
376,396,119
554,173,485
279,267,144
253,296,129
145,504,532
135,337,224
94,491,488
175,231,191
337,92,189
425,361,203
142,58,68
287,498,318
113,439,328
471,574,283
436,418,137
324,330,68
537,569,325
536,74,175
315,386,537
300,157,430
198,95,214
128,519,259
68,433,30
527,329,342
287,203,74
79,291,68
485,43,553
30,330,344
363,444,534
128,302,38
68,89,2
566,475,473
316,557,135
201,343,30
347,80,553
183,532,379
295,379,397
119,485,58
168,78,511
307,539,386
213,132,257
246,409,413
303,74,490
485,386,299
328,525,337
87,461,436
190,133,76
328,16,19
70,181,519
278,443,295
214,547,365
299,519,330
300,140,5
171,144,483
344,17,386
471,319,146
386,15,134
287,521,532
459,59,139
300,146,267
175,134,18
0,161,176
24,323,282
5,336,228
312,266,401
79,525,296
160,163,278
119,318,355
272,75,355
220,403,551
68,72,508
64,538,328
134,475,171
315,99,225
504,564,524
485,267,293
161,525,153
201,30,245
72,554,394
295,239,359
129,74,171
288,571,552
74,418,566
372,190,250
287,548,378
131,344,488
411,569,131
24,17,11
214,10,119
142,536,550
243,514,24
330,251,355
519,498,359
2,517,356
430,196,452
44,504,4
475,547,161
68,357,475
540,238,466
129,328,164
168,166,564
442,156,75
525,234,376
485,197,191
432,171,373
435,336,483
527,436,545
5,537,490
545,553,504
529,484,234
379,484,10
402,113,258
163,293,420
129,361,449
231,344,512
295,246,529
318,569,361
137,396,424
230,75,175
525,254,76
509,161,557
192,228,483
218,403,525
266,419,409
455,170,387
300,532,525
309,413,519
79,128,66
138,152,80
214,355,344
499,385,343
164,247,203
134,340,456
5,137,517
182,334,258
547,133,319
401,289,458
222,300,558
351,403,194
1,64,6
145,283,123
134,445,475
363,318,58
532,76,263
475,281,572
144,3,246
168,53,311
484,415,461
272,229,89
33,558,171
46,317,538
489,547,44
129,247,528
519,374,212
90,525,50
300,182,230
213,385,5
274,483,564
409,326,551
278,432,539
73,318,228
445,87,134
285,574,37
513,418,258
564,246,254
203,540,9
380,172,342
92,156,35
365,216,278
515,499,537
144,431,365
418,63,182
234,308,497
436,362,213
214,254,234
371,413,498
296,94,503
137,300,378
295,30,330
201,485,171
459,32,354
153,503,330
76,128,86
306,502,16
436,485,139
431,302,504
68,374,156
180,66,9
528,326,201
484,265,293
337,129,201
377,409,355
442,550,459
267,31,76
224,456,515
76,138,364
164,59,361
304,135,433
328,411,435
231,301,272
389,463,293
205,133,436
368,545,96
413,229,485
214,338,273
252,97,32
337,549,241
435,234,433
39,144,437
30,183,562
133,283,174
534,494,403
166,484,485
32,570,259
534,503,459
347,240,109
260,342,430
160,455,306
566,571,32
171,309,545
545,175,334
191,321,379
449,488,436
137,476,400
235,330,536
32,386,558
99,309,368
535,436,151
8,225,76
138,233,287
195,328,389
365,436,75
171,30,229
534,190,287
268,59,270
68,483,39
12,33,135
418,436,248
58,40,528
20,137,30
128,159,454
435,6,192
126,279,225
509,498,295
229,4,304
443,295,473
247,28,137
361,526,550
432,380,86
553,287,151
547,175,268
484,342,185
390,10,509
164,253,32
493,77,89
203,308,483
328,326,284
213,161,263
325,391,300
86,163,111
123,461,128
231,176,504
126,474,166
503,145,156
137,272,109
58,299,153
172,10,60
480,285,256
10,403,494
35,386,91
503,307,483
386,246,300
157,401,341
26,475,138
435,483,537
15,37,448
135,183,66
37,187,537
475,279,152
6,344,343
68,304,30
91,113,66
179,545,128
201,494,17
161,234,538
77,229,30
374,525,479
301,307,485
394,283,363
528,76,66
220,37,99
436,58,171
498,475,246
534,113,38
354,10,114
114,288,402
345,485,301
519,272,215
18,463,32
54,90,249
405,229,433
69,539,171
181,54,336
111,366,18
510,534,524
68,431,146
203,192,137
161,516,371
192,285,28
266,8,420
289,557,60
494,509,239
553,337,401
396,435,551
10,164,39
76,209,213
555,524,498
12,432,528
198,282,476
335,182,125
130,161,412
300,92,119
126,499,347
300,380,113
494,272,489
526,573,300
329,401,369
417,245,405
90,128,567
23,134,313
411,431,442
171,238,568
537,40,76
