gene1	gene2	jaccard index	pv (ws)
DST	VHL	0.04712041884816754	0.0383
PPFIA1	VHL	0.0	0.0103
MUC16	HMCN1	0.0	0.0981
MUC16	CSMD3	0.0	0.0596
MUC16	PKHD1L1	0.0	0.0981
TTN	FREM2	0.009615384615384616	0.0548
TTN	YLPM1	0.0	0.07
TTN	BAP1	0.064	0.1
TTN	ZZEF1	0.0	0.0523
TTN	PKHD1L1	0.018867924528301886	0.0903
TTN	CACNA1D	0.0	0.07
TTN	UBR4	0.009708737864077669	0.0735
TTN	LAMC2	0.0	0.07
TTN	SYNE2	0.009708737864077669	0.0735
TTN	BAZ2B	0.0	0.0523
TTN	DSP	0.0	0.07
TTN	ADAMTS18	0.0	0.07
TTN	MAN2C1	0.0	0.07
VHL	CUX1	0.00558659217877095	0.0739
VHL	ARFGEF1	0.0	0.0494
VHL	ASXL2	0.00558659217877095	0.0739
VHL	TICRR	0.0	0.0494
VHL	POLE	0.005555555555555556	0.0402
VHL	DISC1	0.0	0.0494
VHL	TSNAXIP1	0.0	0.0494
VHL	RPTOR	0.0	0.0494
VHL	KIF1B	0.01092896174863388	0.0158
VHL	HMCN1	0.02702702702702703	0.0628
VHL	SRRM2	0.011049723756906077	0.0568
VHL	KLHL4	0.0	0.0494
VHL	GON4L	0.0055248618784530384	0.0216
VHL	ANK3	0.02127659574468085	0.00652
VHL	SETBP1	0.0	0.0494
VHL	USP34	0.01098901098901099	0.0333
VHL	PDGFRA	0.0	0.0201
VHL	TRPM7	0.0	0.0494
VHL	PLXNA1	0.00558659217877095	0.0739
VHL	ROS1	0.02185792349726776	0.0783
VHL	CUL9	0.0	0.0103
VHL	GRID2	0.0	0.0201
VHL	GABRA1	0.0	0.0494
VHL	DOCK7	0.0	0.0201
VHL	SNED1	0.0	0.0494
VHL	ELF2	0.0	0.0494
VHL	NPAS4	0.005555555555555556	0.0402
VHL	LYST	0.02185792349726776	0.0783
VHL	SCN9A	0.0	0.0201
VHL	MADD	0.0	0.0494
VHL	ATP1A1	0.0	0.0494
VHL	DYSF	0.0	0.0494
VHL	NAT8	0.0	0.0494
VHL	CXCR6	0.0	0.0494
VHL	ECI2	0.0	0.0494
VHL	CORIN	0.00558659217877095	0.0739
VHL	MYO15A	0.00558659217877095	0.0739
VHL	ZSWIM8	0.0	0.0201
VHL	PEG3	0.01098901098901099	0.0333
VHL	HUWE1	0.005555555555555556	0.0402
VHL	KIAA1210	0.0	0.0494
VHL	KALRN	0.0	0.0494
VHL	STK31	0.0	0.0494
VHL	GRM5	0.0	0.0494
VHL	ZNF646	0.0	0.0494
VHL	COL5A3	0.005555555555555556	0.0402
VHL	HCFC1	0.0	0.0494
VHL	PLCL1	0.0	0.0494
VHL	TLR4	0.0	0.0201
VHL	KMT2C	0.03208556149732621	0.0419
VHL	CHRD	0.0	0.0494
VHL	PCDH10	0.00558659217877095	0.0739
VHL	NDUFS1	0.0	0.0494
VHL	SLC6A12	0.0	0.0494
VHL	MYH8	0.0	0.0494
VHL	RICTOR	0.0	0.0201
VHL	MAP1B	0.0	0.0494
VHL	POLQ	0.0	0.0494
VHL	XRN2	0.0	0.0494
VHL	ATP11A	0.0	0.0494
VHL	SCG2	0.0	0.00391
VHL	MAGEE1	0.0	0.0494
VHL	POLR2A	0.005555555555555556	0.03916
VHL	BRWD3	0.0	0.0201
VHL	SLC38A10	0.0	0.0201
VHL	PRRC2B	0.00558659217877095	0.0739
VHL	MKKS	0.0	0.0494
VHL	TNRC6B	0.0	0.0494
VHL	SLC26A11	0.0	0.0201
VHL	PCDHB7	0.0	0.0494
VHL	NRAP	0.0	0.0494
VHL	ZUP1	0.0	0.0201
VHL	DTNA	0.0	0.0494
VHL	POTEE	0.0	0.0201
VHL	FAM135B	0.0	0.0494
VHL	SOBP	0.0	0.0494
VHL	ZKSCAN1	0.0	0.0494
SETD2	FLG	0.0	0.0805
SETD2	BAP1	0.03571428571428571	0.0785
SETD2	ABCA13	0.0	0.0608
SETD2	LYST	0.0	0.1
SORBS2	PBRM1	0.0	0.0683
MAP3K4	PBRM1	0.006134969325153374	0.0387
HYOU1	PBRM1	0.0	0.0683
PBRM1	TCERG1	0.0	0.0683
PBRM1	AOC1	0.0	0.0683
PBRM1	USP40	0.0	0.0683
PBRM1	LRP2	0.028735632183908046	0.00673
PBRM1	PRAG1	0.0	0.0683
PBRM1	TSNAXIP1	0.0	0.0683
PBRM1	RLF	0.0	0.0349
PBRM1	SPATA31D1	0.0	0.0349
PBRM1	SDK2	0.0	0.0179
