gene1	gene2	jaccard index	pv (ws)
TNS1	VHL	0.0	0.0914
USP42	VHL	0.0	0.0914
MUC16	VHL	0.06	0.00468
MUC16	KDM5C	0.0	0.0401
MUC16	ANK3	0.0	0.0692
MUC16	LRP1	0.0	0.0915
TTN	COL24A1	0.0	0.0526
TTN	CENPF	0.009708737864077669	0.0734
TTN	LRP2	0.026785714285714284	0.048
TTN	EPB41L3	0.0	0.0762
TTN	KDM5C	0.02727272727272727	0.0746
TTN	TENM1	0.0	0.0339
TTN	GON4L	0.0	0.0526
TTN	BCORL1	0.0	0.0526
TTN	DNAH2	0.009523809523809525	0.042
TTN	FN1	0.0	0.0526
TTN	TAF1	0.0	0.0762
TTN	VCAN	0.0	0.0762
TTN	HYDIN	0.0	0.0339
TTN	OBSCN	0.0	0.0339
TTN	TSC2	0.0	0.0762
TTN	ATRX	0.0	0.0339
TTN	RANBP2	0.0	0.0339
TTN	MYH2	0.0	0.0339
TTN	EPHA5	0.0	0.0762
TTN	RYR1	0.009523809523809525	0.042
TTN	MYO16	0.0	0.0526
TTN	DENND2C	0.0	0.0762
TTN	AHNAK	0.0	0.0339
ADAMTS12	PBRM1	0.01818181818181818	0.0847
DLD	VHL	0.0	0.0914
VHL	LMBRD2	0.0	0.0914
VHL	OR8B8	0.0	0.0914
VHL	TRMT1L	0.0	0.0496
VHL	PBRM1	0.26436781609195403	0.0222
VHL	PLOD2	0.0	0.0914
VHL	CHSY3	0.0	0.0914
VHL	SLC45A1	0.0	0.0914
VHL	FCGBP	0.01092896174863388	0.0191
VHL	POLE	0.005555555555555556	0.0393
VHL	POLR1B	0.0	0.0914
VHL	COL6A3	0.016216216216216217	0.015
VHL	RPTOR	0.0	0.0496
VHL	GRIK3	0.0	0.0914
VHL	ZFC3H1	0.0	0.0914
VHL	SLC9A4	0.0	0.0914
VHL	ABCC6	0.0	0.0914
VHL	SERPINB8	0.0	0.0914
VHL	CLCN6	0.0	0.0914
VHL	HMCN1	0.021505376344086023	0.0194
VHL	MGAT5	0.0	0.0914
VHL	ZGRF1	0.0	0.0496
VHL	SLC22A12	0.0	0.0914
VHL	ALPK3	0.0	0.0496
VHL	SKIL	0.0	0.0914
VHL	HEXA	0.0	0.0914
VHL	RTN2	0.0	0.0914
VHL	KIF13B	0.0	0.0496
VHL	C1S	0.00558659217877095	0.076
VHL	ABCA8	0.0055248618784530384	0.0208
VHL	SLITRK6	0.011049723756906077	0.058
VHL	IRS4	0.0	0.0914
VHL	ATP1A4	0.0	0.0914
VHL	SWT1	0.0	0.0914
VHL	FN1	0.011111111111111112	0.0971
VHL	SVEP1	0.0055248618784530384	0.0208
VHL	CEP290	0.00558659217877095	0.076
VHL	APOB	0.011111111111111112	0.0971
VHL	SLC4A1AP	0.0	0.0914
VHL	TBCCD1	0.0	0.0914
VHL	MAGI2	0.00558659217877095	0.076
VHL	ATG13	0.0	0.0914
VHL	ZZEF1	0.0055248618784530384	0.0208
VHL	OPTC	0.0	0.0914
VHL	SCAF8	0.0	0.0496
VHL	HYDIN	0.011049723756906077	0.058
VHL	BTNL8	0.0	0.0914
VHL	NOTCH2	0.011049723756906077	0.058
VHL	TMEM214	0.0	0.0914
VHL	CDK5RAP2	0.00558659217877095	0.076
VHL	PNMA1	0.0	0.0914
VHL	CCDC144A	0.0	0.0496
VHL	USP11	0.0	0.0914
VHL	SCUBE2	0.0	0.0914
VHL	USP15	0.00558659217877095	0.076
VHL	HECTD4	0.0	0.0914
VHL	DOCK7	0.0	0.0214
VHL	PXDN	0.011111111111111112	0.0971
VHL	SNED1	0.0	0.0496
VHL	ELF2	0.0	0.0496
VHL	MCCC2	0.0	0.0914
VHL	KIF13A	0.005555555555555556	0.0393
VHL	TSNARE1	0.0	0.0914
VHL	ACVR1B	0.0	0.0914
VHL	TNS2	0.0	0.0496
VHL	MON2	0.0	0.0914
VHL	AHNAK2	0.02127659574468085	0.00639
VHL	TSC2	0.005555555555555556	0.0393
VHL	SLC35A1	0.0	0.0914
VHL	RAPGEF2	0.00558659217877095	0.076
VHL	TBC1D9B	0.0	0.0914
VHL	CCDC181	0.00558659217877095	0.076
VHL	VPS18	0.0	0.0496
VHL	ZNFX1	0.00558659217877095	0.076
VHL	CEP170	0.0	0.0914
VHL	CDSN	0.0	0.0914
VHL	ZFAT	0.0	0.0496
VHL	LOXL4	0.0	0.0496
VHL	HPS6	0.0	0.0914
VHL	AGO3	0.0	0.0914
VHL	RAD54L	0.0	0.0914
VHL	PTH1R	0.0	0.0914
VHL	ALAS1	0.0	0.0914
VHL	TRAPPC8	0.00558659217877095	0.076
VHL	NLRP2	0.0	0.0914
VHL	ZNF606	0.0	0.0914
VHL	ATP10B	0.0	0.0914
VHL	EPB41L5	0.0	0.0914
VHL	RGS3	0.011049723756906077	0.058
VHL	ZNF616	0.0	0.0914
VHL	GTF3C1	0.0	0.0496
VHL	TASOR2	0.0	0.0214
VHL	MME	0.0	0.0914
VHL	NLRP9	0.0	0.0496
VHL	KCNH7	0.011111111111111112	0.0971
VHL	ILDR2	0.0	0.0496
VHL	CES1	0.00558659217877095	0.076
VHL	GPNMB	0.0	0.0496
VHL	ZNF831	0.0	0.0214
VHL	RPL3	0.0	0.0496
VHL	KPNA1	0.0	0.0914
VHL	XDH	0.0	0.0914
VHL	FAT3	0.01639344262295082	0.0445
VHL	RESF1	0.0	0.0496
VHL	DHX58	0.0	0.0914
