gene1	gene2	jaccard index	pv (ws)
DST	PBRM1	0.04	0.0185
DST	LRP2	0.0	0.0936
DST	BAP1	0.0	0.0134
COL5A1	VHL	0.0	0.0451
MUC16	TTN	0.056910569105691054	0.0742
TTN	COL24A1	0.0	0.0505
TTN	CENPF	0.009708737864077669	0.0773
TTN	LRP2	0.017699115044247787	0.0115
TTN	COL11A1	0.0	0.0737
TTN	YLPM1	0.0	0.0737
TTN	HMCN1	0.018867924528301886	0.0891
TTN	PTEN	0.009523809523809525	0.0422
TTN	DYNC1H1	0.0	0.0505
TTN	CASP8AP2	0.0	0.0737
TTN	TP53	0.0	0.0155
TTN	USH2A	0.009259259259259259	0.017
TTN	NOS1	0.0	0.0234
TTN	VCAN	0.0	0.0737
TTN	PXDN	0.0	0.0505
TTN	ZMYM2	0.0	0.0737
TTN	SMARCA4	0.009708737864077669	0.0773
TTN	RELN	0.0	0.0505
TTN	NPNT	0.0	0.0737
TTN	KMT2A	0.0	0.0737
TTN	DNAH11	0.0	0.0505
TTN	ZEB2	0.0	0.0505
TTN	SLCO1B3	0.0	0.0737
TTN	EPHA5	0.0	0.0737
TTN	CELSR2	0.0	0.0737
TTN	ANKRD17	0.0	0.0737
TTN	HSPA8	0.0	0.0394
TTN	HIVEP1	0.0	0.0505
XPC	VHL	0.0	0.0961
NSD1	PBRM1	0.012121212121212121	0.0405
CHRNB4	VHL	0.0	0.0961
VHL	JMJD6	0.0	0.0961
VHL	LLGL1	0.0	0.0961
VHL	DCC	0.0	0.0961
VHL	POLR1B	0.0	0.0961
VHL	F2R	0.0	0.0961
VHL	POLL	0.0	0.0961
VHL	NEU3	0.0	0.0961
VHL	CNDP1	0.0	0.0451
VHL	PSD2	0.0	0.0961
VHL	MYOM2	0.0	0.0451
VHL	ZFC3H1	0.0	0.0961
VHL	KIF1B	0.01092896174863388	0.0165
VHL	SELE	0.0	0.0961
VHL	BIRC6	0.016483516483516484	0.0675
VHL	VWA3B	0.0	0.0961
VHL	WNK1	0.0	0.0961
VHL	NBEA	0.0	0.0961
VHL	HEXA	0.0	0.0961
VHL	MTMR4	0.0	0.0961
VHL	KDM6A	0.0	0.0961
VHL	SPINK5	0.0	0.0451
VHL	GUCY2C	0.0	0.0961
VHL	NALCN	0.00558659217877095	0.0761
VHL	TCF20	0.00558659217877095	0.0761
VHL	MAP4K3	0.0	0.0961
VHL	CDCP2	0.0	0.0961
VHL	ABCA12	0.00558659217877095	0.0761
VHL	POLR2B	0.0	0.0961
VHL	PALB2	0.0	0.0451
VHL	PLXNA1	0.00558659217877095	0.0761
VHL	ROS1	0.02185792349726776	0.0798
VHL	DPH7	0.0	0.0961
VHL	SEPTIN11	0.0	0.0961
VHL	LRRTM3	0.0	0.0961
VHL	ANKRD34A	0.0	0.0961
VHL	TP53I3	0.0	0.0961
VHL	CNOT1	0.005494505494505495	0.01
VHL	PJA2	0.0	0.0961
VHL	DENND1B	0.0	0.0961
VHL	PTPRB	0.005555555555555556	0.0391
VHL	PRAMEF10	0.0	0.0961
VHL	MSN	0.0	0.0451
VHL	AP5Z1	0.0	0.0961
VHL	HPS6	0.0	0.0961
VHL	XPNPEP2	0.0	0.0961
VHL	AGO3	0.0	0.0961
VHL	SASS6	0.0	0.0961
VHL	EPHA6	0.0	0.0961
VHL	TECTA	0.0	0.0175
