gene1	gene2	jaccard index	pv (ws)
DST	MUC16	0.0	0.0176
DST	TTN	0.03508771929824561	0.0616
DST	VHL	0.041666666666666664	0.0123
DST	BAP1	0.015151515151515152	0.0827
COL5A1	VHL	0.0	0.048
PPFIA1	VHL	0.00558659217877095	0.075
HEATR9	VHL	0.0	0.0211
MUC16	PBRM1	0.0718232044198895	0.0528
TTN	FREM2	0.009615384615384616	0.0501
TTN	DSCAM	0.0	0.0764
TTN	COL11A1	0.0	0.0764
TTN	STAB2	0.0	0.0764
TTN	SRRM2	0.0	0.0365
TTN	ANK3	0.018518518518518517	0.0574
TTN	PRKDC	0.0	0.0496
TTN	CHD9	0.0	0.0764
TTN	ATM	0.018691588785046728	0.0719
TTN	CELSR2	0.0	0.0764
TTN	MKI67	0.0	0.0764
TTN	LRIG2	0.0	0.0764
TTN	DOCK2	0.0	0.0764
BIN2	VHL	0.0	0.048
VHL	DCAF13	0.0	0.048
VHL	FAT1	0.016483516483516484	0.075
VHL	NNT	0.0	0.048
VHL	FCGBP	0.016483516483516484	0.075
VHL	DNAH10	0.0055248618784530384	0.021
VHL	GLYR1	0.0	0.048
VHL	CNTNAP1	0.0	0.0211
VHL	DSCAM	0.005555555555555556	0.0386
VHL	SMC1B	0.0	0.048
VHL	IWS1	0.0	0.048
VHL	HMCN1	0.021505376344086023	0.02
VHL	FAT2	0.00558659217877095	0.075
VHL	ALPK3	0.0	0.048
VHL	NFE2L2	0.0	0.048
VHL	ZNF800	0.0055248618784530384	0.021
VHL	LAMA1	0.011049723756906077	0.0627
VHL	RYR2	0.021739130434782608	0.0494
VHL	RAD50	0.005555555555555556	0.0386
VHL	CUBN	0.021739130434782608	0.0494
VHL	SLITRK6	0.011049723756906077	0.0627
VHL	TP53	0.016483516483516484	0.075
VHL	AFF3	0.00558659217877095	0.075
VHL	MRC2	0.0	0.048
VHL	ABCC9	0.005555555555555556	0.0386
VHL	CACNA1H	0.0	0.048
VHL	NMT2	0.00558659217877095	0.075
VHL	PER2	0.0	0.048
VHL	NCOA4	0.0	0.048
VHL	OBSCN	0.011049723756906077	0.0627
VHL	PCDHA6	0.00558659217877095	0.075
VHL	GOLGA3	0.0	0.048
VHL	HEATR5B	0.0	0.00419
VHL	MECOM	0.0	0.048
VHL	TSC2	0.005555555555555556	0.03975
VHL	LRP1	0.021505376344086023	0.02
VHL	P2RX2	0.0	0.048
VHL	COL5A2	0.0	0.0211
VHL	ATP7B	0.00558659217877095	0.075
VHL	LRP1B	0.021739130434782608	0.0494
VHL	PCDHB6	0.0	0.048
VHL	NPNT	0.005555555555555556	0.03975
VHL	KAT6A	0.005555555555555556	0.03975
VHL	ADAMTS13	0.0	0.048
VHL	CYP4A11	0.0	0.0211
VHL	SPTA1	0.011049723756906077	0.0627
VHL	TTI1	0.0	0.048
VHL	SZT2	0.0	0.048
VHL	SCN1A	0.00558659217877095	0.075
VHL	PON3	0.0	0.048
VHL	SLITRK5	0.0	0.048
VHL	HUWE1	0.005555555555555556	0.03975
VHL	KIAA1210	0.0	0.048
VHL	DCSTAMP	0.0	0.0211
VHL	VPS13C	0.0055248618784530384	0.021
VHL	NCKAP5	0.0	0.0211
VHL	HCFC1	0.0	0.048
VHL	SORCS3	0.0	0.048
VHL	PLCL1	0.0	0.048
VHL	ZNF236	0.0	0.0211
VHL	SLK	0.0	0.0211
VHL	SMC3	0.0	0.01
VHL	DCDC1	0.0	0.01
VHL	PRKCH	0.0	0.048
