gene1	gene2	jaccard index	pv (ws)
HMCES	VHL	0.0	0.0954
ATP13A4	PBRM1	0.0	0.0316
AFDN	PBRM1	0.012269938650306749	0.0996
MUC16	AHNAK2	0.0	0.0643
MUC16	ATM	0.0	0.0833
TTN	MTOR	0.03418803418803419	0.0337
TTN	COL6A3	0.009523809523809525	0.0396
TTN	ZNF318	0.0	0.0508
TTN	PTEN	0.009523809523809525	0.0396
TTN	SRRM2	0.0	0.0373
TTN	MUC17	0.009523809523809525	0.0396
TTN	CSMD2	0.0	0.0508
TTN	NRXN1	0.0	0.0696
TTN	FN1	0.0	0.0508
TTN	MYOM1	0.0	0.0696
TTN	PRUNE2	0.0	0.0508
TTN	QSER1	0.0	0.0508
TTN	KIF19	0.0	0.0696
TTN	LRRCC1	0.0	0.0373
TTN	CNOT1	0.0	0.0373
TTN	LAMB1	0.0	0.0508
TTN	DCHS2	0.0	0.0508
TTN	ASH1L	0.0	0.0696
TTN	MAST4	0.0	0.0373
TTN	CHD9	0.0	0.0696
TTN	PEG3	0.0	0.0204
TTN	ESPL1	0.0	0.0373
TTN	HUWE1	0.0	0.0696
TTN	DNAH9	0.01834862385321101	0.0357
TTN	MTUS2	0.0	0.0696
TTN	ABCC4	0.0	0.0696
TTN	ADAMTS18	0.0	0.0696
TTN	DAPK1	0.0	0.0696
RFTN1	VHL	0.0	0.0954
KMT2B	VHL	0.0	0.0201
KMT2B	PBRM1	0.0	0.0316
VHL	TRMT1L	0.0	0.0436
VHL	TNIK	0.0	0.0436
VHL	ZNF408	0.0	0.0954
VHL	PRPF40B	0.0	0.0954
VHL	PROX1	0.0	0.0436
VHL	USP9X	0.0	0.0954
VHL	LARP1B	0.0	0.0201
VHL	CCNB2	0.00558659217877095	0.0727
VHL	RASA1	0.0	0.0436
VHL	WNK1	0.0	0.0954
VHL	SRRM2	0.011049723756906077	0.059
VHL	HAP1	0.0	0.0954
VHL	TOM1L1	0.0	0.0954
VHL	ZDHHC16	0.0	0.0954
VHL	CSTF3	0.0	0.0954
VHL	ATR	0.005555555555555556	0.0401
VHL	LONP1	0.0	0.0954
VHL	OPRD1	0.0	0.0954
VHL	ITGA1	0.0	0.0954
VHL	ATP4A	0.00558659217877095	0.0727
VHL	SALL4	0.0	0.0436
VHL	MAP4K3	0.0	0.0954
VHL	TRPM3	0.00558659217877095	0.0727
VHL	LTBP4	0.00558659217877095	0.0727
VHL	IRS4	0.0	0.0954
VHL	CYP8B1	0.0	0.0954
VHL	USH2A	0.0213903743315508	0.0107
VHL	ANKRD55	0.0	0.0954
VHL	THBS3	0.0	0.0954
VHL	PRUNE2	0.0	0.00196
VHL	ARHGEF7	0.0	0.0201
VHL	MAGEB6B	0.0	0.0954
VHL	PLXNA1	0.00558659217877095	0.0727
VHL	APC	0.005555555555555556	0.0401
VHL	MKLN1	0.0	0.0954
VHL	COL4A5	0.00546448087431694	0.00518
VHL	CNTN1	0.0	0.0954
VHL	LRP4	0.0	0.0201
VHL	MYH6	0.0	0.0954
VHL	FCRL4	0.0	0.0954
VHL	AP000769.5	0.0	0.0954
VHL	EEA1	0.00558659217877095	0.0727
VHL	PGLYRP2	0.0	0.0954
VHL	DOCK10	0.00558659217877095	0.0727
VHL	ZNF623	0.0	0.0436
VHL	GRID2	0.0	0.0201
VHL	HIPK2	0.0	0.0436
VHL	PRKDC	0.011111111111111112	0.09961
VHL	TRPM6	0.00558659217877095	0.0727
VHL	SCMH1	0.0	0.0954
VHL	VAV2	0.0	0.0954
VHL	CCDC136	0.0	0.0954
VHL	AGRN	0.0	0.0201
VHL	MYO3A	0.00558659217877095	0.0727
VHL	SCNN1A	0.0	0.0954
VHL	PSMA4	0.0	0.0954
VHL	DENND2D	0.0	0.0201
VHL	RALGAPA1	0.01098901098901099	0.03033
VHL	LAMA2	0.011049723756906077	0.059
VHL	ABCB1	0.0	0.0436
VHL	PRMT7	0.0	0.0436
VHL	ESCO1	0.0	0.0954
VHL	AGO3	0.0	0.0954
VHL	NAV1	0.00558659217877095	0.0727
VHL	PLCH1	0.0	0.0436
VHL	PRDM14	0.0	0.0954
VHL	CCDC73	0.0	0.0436
VHL	ATP10B	0.0	0.0954
VHL	SLC5A12	0.0	0.0436
VHL	SPHK2	0.0	0.0436
VHL	MAP3K1	0.0	0.0436
VHL	UNC13D	0.0	0.0954
VHL	NOTCH3	0.0	0.0436
VHL	CPXM1	0.0	0.0954
VHL	STIL	0.0	0.0954
VHL	CACYBP	0.0	0.0954
VHL	TMPRSS11D	0.0	0.0954
VHL	TRHDE	0.0	0.0954
VHL	EDC4	0.0	0.0954
VHL	CNKSR2	0.0	0.0954
VHL	COL6A6	0.010869565217391304	0.00941
VHL	WASHC2A	0.0	0.0436
VHL	EIF4G3	0.00558659217877095	0.0727
VHL	MYNN	0.0	0.0954
VHL	DNAH11	0.0055248618784530384	0.02101
VHL	MAP7	0.0	0.0954
VHL	NRP1	0.0	0.0954
VHL	ARHGEF25	0.0	0.0954
VHL	CPED1	0.0	0.0436
VHL	RBBP6	0.00558659217877095	0.0727
VHL	MAGEC1	0.005555555555555556	0.0401
VHL	KLK6	0.0	0.0436
VHL	DNM3	0.0	0.0954
VHL	UPB1	0.0	0.0954
VHL	ITIH6	0.0	0.0954
VHL	NCAPG	0.0	0.0954
VHL	SLITRK5	0.0	0.0436
VHL	PLAU	0.0	0.0954
VHL	CARMIL1	0.0	0.0954
VHL	ADGRF2	0.0	0.0954
VHL	COL22A1	0.0	0.0436
VHL	REV1	0.0	0.0954
VHL	PABPC1	0.0	0.0954
VHL	PKN3	0.00558659217877095	0.0727
VHL	COASY	0.0	0.0954
VHL	ARFGEF2	0.00558659217877095	0.0727
VHL	GRIA1	0.0	0.0436
VHL	STK31	0.0	0.0436
VHL	EHMT1	0.0	0.0954
VHL	WDR46	0.0	0.0954
VHL	COL5A3	0.005555555555555556	0.0401
VHL	ARID2	0.0	0.0436
VHL	KSR2	0.0	0.0954
VHL	SORCS3	0.0	0.0436
VHL	ZNF740	0.0	0.0954
VHL	NIN	0.0	0.0954
VHL	TCF3	0.0	0.0954
VHL	ZNF407	0.00558659217877095	0.0727
VHL	PRKD2	0.0	0.0954
VHL	MXRA5	0.00558659217877095	0.0727
VHL	USP7	0.0	0.0954
VHL	ST6GAL2	0.0	0.0954
VHL	ZFAND2B	0.0	0.00866
VHL	BCL9	0.0	0.0954
VHL	AHCTF1	0.0	0.0436
VHL	NGEF	0.0	0.0954
VHL	ADCY5	0.0	0.0954
VHL	FAM184A	0.0	0.0954
VHL	SLC3A2	0.00558659217877095	0.07498
VHL	KDM4D	0.0	0.0954
VHL	DHX37	0.0	0.0436
VHL	FZD10	0.0	0.00866
VHL	ATP10A	0.0	0.0954
VHL	CAMKK1	0.0	0.0954
VHL	ZNF57	0.0	0.0954
VHL	STAG1	0.00558659217877095	0.07498
VHL	EYS	0.0	0.0954
VHL	CNTN5	0.0	0.0954
VHL	POU6F2	0.0	0.0954
VHL	EBF1	0.0	0.0954
VHL	VPS54	0.0	0.0954
VHL	MTSS1	0.0	0.0436
VHL	PICALM	0.0	0.0954
VHL	XPO7	0.00558659217877095	0.07498
VHL	PDZD8	0.0	0.0436
VHL	BHMT	0.0	0.0954
VHL	TEKT5	0.0	0.0954
VHL	STYXL2	0.0	0.0954
VHL	PI4KA	0.00558659217877095	0.07498
VHL	CLSPN	0.0	0.0954
VHL	CAMK2G	0.0	0.0954
VHL	MINAR1	0.0	0.0954
VHL	GUSB	0.0	0.0954
VHL	RTL1	0.0	0.0954
VHL	STPG2	0.0	0.0954
VHL	TACR3	0.0	0.0436
VHL	RBM8A	0.0	0.0954
VHL	HRNR	0.0	0.0436
VHL	NARS2	0.0	0.0954
VHL	SPSB3	0.0	0.0954
VHL	SLC12A4	0.0	0.0954
VHL	RIOK3	0.0	0.0436
VHL	POLR2A	0.005555555555555556	0.0401
VHL	PRDM9	0.0	0.0954
VHL	FAM83G	0.0	0.0954
VHL	IGF1R	0.00558659217877095	0.07498
VHL	HTT	0.00558659217877095	0.07498
VHL	SEMA3E	0.0	0.0954
VHL	NRBP1	0.0	0.0954
VHL	MSH6	0.0	0.0954
VHL	PRRC2A	0.00558659217877095	0.07498
VHL	TMTC3	0.0	0.0436
VHL	LTN1	0.0	0.0954
VHL	DAAM1	0.0	0.0436
VHL	MYOM3	0.0	0.0954
VHL	ZNF423	0.0	0.00866
VHL	PIWIL1	0.0	0.0954
VHL	SPG7	0.0	0.0954
VHL	SHANK2	0.0	0.0954
VHL	WDR93	0.0	0.0954
VHL	DBH	0.0	0.0954
VHL	NFRKB	0.0	0.0954
VHL	KDM5B	0.0	0.0954
VHL	PANK2	0.0	0.0436
VHL	SEMA4A	0.0	0.0954
VHL	ZC3H3	0.0	0.0954
VHL	NHS	0.0	0.0954
VHL	HIP1R	0.0	0.0436
VHL	ATP13A3	0.0	0.0201
VHL	RPLP0	0.0	0.0954
VHL	PPM1K	0.0	0.0954
VHL	NGLY1	0.0	0.0954
VHL	MIA3	0.0	0.0954
VHL	TTBK1	0.0	0.0954
VHL	ARHGAP31	0.0	0.0954
VHL	CADM3	0.0	0.0954
VHL	SPDL1	0.0	0.0954
VHL	ATP2A3	0.0	0.0954
